sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,res1_x,gpt_props1_x,res2_x,gpt_props2_x,res3_x,gpt_props3_x,props_a_majority,props_gpt_majority,ann_gpt_agreemnt,props_gpt4_majority,res1_y,gpt_props1_y,res2_y,gpt_props2_y,res3_y,gpt_props3_y
319,[3],It’s not coming back.,Emphasis,['by_position'],['by_sentence_role'],['by_position'],,[],,[],,[],['by_position'],['by_position'],1,['by_position'],"{
  ""Properties"": [
    ""by position"",
    ""from inversions""
  ],
  ""Explanation"": ""The sentence starts with 'It's' and ends with 'back' which places emphasis on both the subject and the final concept, in addition to the inversion of the typical SVO format.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [
    ""by position""
  ],
  ""Explanation"": ""The sentence places emphasis on the fact that 'it' is not returning by positioning it at the end of the sentence, thus giving it prominence.""
}",['by_position'],"{
  ""Properties"": [""by position""],
  ""Explanation"": ""The sentence places the emphasized element 'not coming back' at the end position, giving it the most emphasis.""
}",['by_position']
320,[ 3 16],There will be no turning back.,Emphasis,['by_position'],['by_sentence_role'],['by_position'],,[],,[],,[],['by_position'],['by_position'],1,['by_position'],"{
  ""Properties"": [
    ""by position"",
    ""by sentence role""
  ],
  ""Explanation"": ""The phrase 'There will be' is positioned at the beginning of the sentence, which emphasizes the certainty of the future action. Additionally, the subject 'no turning back' is emphasized as it is the focal point of the sentence.""
}","['by_position', 'by_sentence_role']","{
  ""Properties"": [""by position""],
  ""Explanation"": ""The sentence places the emphasized phrase 'no turning back' at the end, drawing attention to this pivotal decision.""
}",['by_position'],"{
  ""Properties"": [
    ""by position""
  ],
  ""Explanation"": ""The sentence follows the pattern of placing emphasis at the beginning and end, which is a characteristic of the 'by position' property of emphasis.""
}",['by_position']
325,[3],A caller to the Michael Savage radio show who says he was neighbors with Las Vegas gunman Stephen Paddock asserts that Paddock could not have carried out the massacre and that it was actually a “set-up”.,Emphasis,[],['combinations'],['by_position'],,[],,[],,[],[],"['by_position', 'by_sentence_role']",-1,"['by_position', 'by_sentence_role']","{
  ""Properties"": [""by position""],
  ""Explanation"": ""The sentence begins with 'A caller to the Michael Savage radio show' which places emphasis on the caller and their claim of being neighbors with the Las Vegas gunman. This positioning influences the emphasis of the entire sentence.""
}",['by_position'],"{
  ""Properties"": [
    ""by position""
  ],
  ""Explanation"": ""The beginning of the sentence emphasizes the caller to the Michael Savage radio show, who claims to have been neighbors with the Las Vegas gunman Stephen Paddock. This positioning gives emphasis to the source of the information.""
}",['by_position'],"{
    ""Properties"": [
        ""by position""
    ],
    ""Explanation"": ""The use of 'actually' at the end of the sentence draws attention and emphasis to the idea that it was a 'set-up', influencing the reader's interpretation of the statement.""
}",['by_position']
349,[4],"Recently, a video clip of anti-Semitic pastor Steve Anderson – making the claim that Jews have experienced such abuse because they have somehow been cursed – wound up on the personal Facebook page of South Florida Muslim leader Sofian Zakkout.",Emphasis,['by_sentence_role'],['by_position'],['by_position'],,[],,[],,[],['by_position'],"['by_position', 'by_sentence_role']",0,"['by_position', 'by_sentence_role']","{
  ""Properties"": [""by position""],
  ""Explanation"": ""The sentence emphasizes the beginning and end by introducing the subject 'Recently' and ending with 'Sofian Zakkout', the subject of the sentence.""
}",['by_position'],"{
  ""Properties"": [""by position""],
  ""Explanation"": ""The sentence begins with 'Recently' and ends with 'Sofian Zakkout', placing emphasis on the timing of the event and the person involved.""
}",['by_position'],"{
  ""Properties"": [
    ""by position""
  ],
  ""Explanation"": ""The beginning of the sentence emphasizes the subject 'Recently, a video clip of anti-Semitic pastor Steve Anderson', and the end of the sentence emphasizes the object 'on the personal Facebook page of South Florida Muslim leader Sofian Zakkout.'""
}",['by_position']
363,[4 9],Murdering infidels thus doesn’t contradict the spirit of Ramadan; it embodies it.,Emphasis,['by_position'],['by_position'],['by_position'],,[],,[],,[],['by_position'],['by_position'],1,['by_position'],"{
  ""Properties"": [
    ""by position""
  ],
  ""Explanation"": ""The sentence begins with 'Murdering' and ends with 'it embodies it,' placing emphasis on the actions being discussed.""
}",['by_position'],"{
  ""Properties"": [""by position""],
  ""Explanation"": ""The sentence places 'Murdering' at the beginning and 'it embodies it' at the end, indicating emphasis by position.""
}",['by_position'],"{
  ""Properties"": [
    ""by position""
  ],
  ""Explanation"": ""The sentence begins with 'Murdering' and ends with 'it embodies it', placing emphasis on these key actions.""
}",['by_position']
365,[6 4],"""What you want to do is destroy this guy's life, hold this seat open, and hope you win in 2020,"" Graham blasted Democrat Senators on the committee.",Emphasis,['by_sentence_role'],['by_sentence_role'],['by_position'],,[],,[],,[],['by_sentence_role'],"['by_position', 'by_sentence_role']",0,"['by_position', 'by_sentence_role']","{
  ""Properties"": [""by position"", ""by sentence role""],
  ""Explanation"": ""The sentence places emphasis on the actions 'destroy this guy's life' and 'hold this seat open' by positioning them at the beginning and end of the sentence. The subject of the sentence, 'Graham', also receives attention due to its role in the sentence.""
}","['by_position', 'by_sentence_role']","{
  ""Properties"": [
    ""by position"",
    ""from inversions""
  ],
  ""Explanation"": ""The sentence utilizes emphasis by position by placing 'destroy this guy's life' at the beginning and 'hope you win in 2020' at the end. It also features an inversion with the unusual word order 'destroy this guy's life' followed by 'hold this seat open'.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [""by position"", ""by sentence role""],
  ""Explanation"": ""The sentence follows the strategy of emphasizing the beginning and end of the sentence, as 'Graham blasted' and 'on the committee' are placed at the beginning and end respectively. Additionally, the subject 'Graham' receives attention by being the focus of the sentence.""
}","['by_position', 'by_sentence_role']"
369,[4 3],"To bless always means that something shall flourish, because only then when there is a blessing upon a cause or a project, will something good come out of it.",Emphasis,['by_position'],['from_inversions'],['by_position'],,[],,[],,[],['by_position'],['by_position'],1,['by_position'],"{
  ""Properties"": [
    ""by position""
  ],
  ""Explanation"": ""The sentence begins with 'To bless always', placing emphasis on the idea of blessing and its relationship to the flourishing of something.""
}",['by_position'],"{
  ""Properties"": [
    ""by position""
  ],
  ""Explanation"": ""The sentence begins with 'To bless always' and ends with 'will something good come out of it', emphasizing these phrases as the most salient in the sentence.""
}",['by_position'],"{
  ""Properties"": [
    ""by position""
  ],
  ""Explanation"": ""The sentence opens with 'To bless always means that something shall flourish' and ends with 'will something good come out of it', placing emphasis on these key ideas. This use of positioning emphasizes these essential points in the sentence.""
}",['by_position']
370,[4],"If one considers and weighs this matter, one knows: one may not bless a union of two homosexual men or of lesbian women.",Emphasis,['by_position'],['by_sentence_role'],['by_position'],,[],,[],,[],['by_position'],"['by_position', 'by_sentence_role']",0,"['by_position', 'by_sentence_role']","{
  ""Properties"": [
    ""by position""
  ],
  ""Explanation"": ""The sentence uses positioning for emphasis by placing the key point at the beginning and end: 'one knows' and 'of lesbian women'.""
}",['by_position'],"{
  ""Properties"": [
    ""by position"",
    ""from inversions""
  ],
  ""Explanation"": ""The sentence uses an inversion by placing the verb 'knows' before the subject 'one'. Additionally, the important idea of 'not bless a union of two homosexual men or of lesbian women' is placed at the end of the sentence, receiving emphasis by position.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [""by position""],
  ""Explanation"": ""The sentence begins with 'If one considers and weighs this matter' followed by 'one knows' at the end, placing emphasis on the act of considering and the conclusion reached.""
}",['by_position']
375,[4],"Despite the fact that it was instituted by God Himself, growing numbers of Catholics actually consider it immoral.",Emphasis,['by_sentence_role'],['by_position'],['by_position'],,[],,[],,[],['by_position'],"['by_position', 'by_sentence_role']",0,"['by_position', 'by_sentence_role']","{
  ""Properties"": [""by position""],
  ""Explanation"": ""The beginning of the sentence 'Despite the fact that' places emphasis on the contrast and sets up the context for the rest of the statement, influencing what is emphasized.""
}",['by_position'],"{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The sentence opens with 'Despite the fact that', positioning the contradictory nature of the statement for emphasis. The normal order of Subject Verb Object (SVO) is also violated with 'growing numbers of Catholics actually consider it immoral', using inversion for additional emphasis.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [""by position""],
  ""Explanation"": ""The sentence begins with 'Despite' to emphasize the contradictory nature of the situation, placing emphasis on the contrast between the action and the unexpected outcome.""
}",['by_position']
387,[4],"On the one hand, it could refuse to grant Trump what he wanted and let the records be released, which it knew would point to the CIA’s guilt in the assassination.",Emphasis,['by_sentence_role'],['by_position'],['by_sentence_role'],,[],,[],,[],['by_sentence_role'],"['by_position', 'by_sentence_role']",0,"['by_position', 'by_sentence_role']","{
  ""Properties"": [
    ""by position""
  ],
  ""Explanation"": ""The salient elements of the sentence, 'on the one hand' and 'it knew', are placed at the beginning and end of the sentence, indicating emphasis.""
}",['by_position'],"{
  ""Properties"": [
    ""by position""
  ],
  ""Explanation"": ""The sentence places emphasis on the ideas presented at the beginning and end, highlighting the potential actions and their consequences.""
}",['by_position'],"{
  ""Properties"": [""by position""],
  ""Explanation"": ""The sentence places emphasis on the action 'refuse to grant Trump what he wanted' at the beginning, which is the most salient element, influencing the emphasis on this action.""
}",['by_position']
392,[ 9 13  4],"“Their only defense was that the activities they described were either non-partisan or were not officially taken by the company,” Carlson said Monday night, describing Google’s official response to his requests for comment, before challenging the company’s response: “But of course they were both.",Emphasis,['by_sentence_role'],['combinations'],['by_position'],,[],,[],,[],['by_sentence_role'],"['by_position', 'by_sentence_role']",0,"['by_position', 'by_sentence_role']","{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The sentence places emphasis on the beginning ('Their only defense') and the end ('both') to highlight the key points. Additionally, an inversion is used with the structure 'But of course they were both,' breaking the normal Subject Verb Object (SVO) order for emphasis.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [""by position""],
  ""Explanation"": ""The sentence begins with 'Their only defense' and ends with 'both', which draws attention to these salient elements and emphasizes the contrast between them.""
}",['by_position'],"{
  ""Properties"": [
    ""by position"",
    ""from inversions""
  ],
  ""Explanation"": ""The sentence uses anastrophe (inversion) by placing 'Carlson said Monday night' at the beginning of the sentence, and 'But of course they were both' at the end, giving them emphasis. This also demonstrates emphasis by position, as the beginning and end of the sentence are used for emphasis.""
}","['by_position', 'from_inversions']"
396,[4],Democrats want to delay this vote until after the midterms because they believe they have a chance to retake the Senate as well as the House.,Emphasis,['by_position'],['by_sentence_role'],['by_position'],,[],,[],,[],['by_position'],"['by_position', 'by_sentence_role']",0,"['by_position', 'by_sentence_role']","{
  ""Properties"": [""by position"", ""by sentence role""],
  ""Explanation"": ""The sentence emphasizes the desire of the Democrats to delay the vote by placing it at the beginning of the sentence, and it also emphasizes the subject 'Democrats' as the ones wanting the delay.""
}","['by_position', 'by_sentence_role']","{
  ""Properties"": [""by position""],
  ""Explanation"": ""The use of 'Democrats want' at the beginning and 'the House' at the end of the sentence places emphasis on the desires of the Democrats and the importance of the House in this context.""
}",['by_position'],"{
  ""Properties"": [
    ""by position""
  ],
  ""Explanation"": ""The sentence emphasizes the desire of Democrats to delay the vote by placing it at the beginning of the sentence.""
}",['by_position']
405,[5 4 8 8 9],"So, according to Faggioli, the same Pope who sacks conservative bishops and cardinals according to his pleasure and has just removed a cardinal from the College of Cardinals in an unprecedented disciplinary act under fire from the media, is somehow powerless to dismiss Modernist bishops who have created an obscene “gay culture” in the Church and replace them with orthodox, normal heterosexual males.",Emphasis,"['by_position', 'by_sentence_role']",['combinations'],['by_position'],,[],,[],,[],"['by_position', 'by_sentence_role']","['by_position', 'by_sentence_role', 'combinations']",0,"['by_position', 'by_sentence_role', 'combinations']","{
  ""Properties"": [""by position"", ""by sentence role""],
  ""Explanation"": ""The sentence begins with 'So, according to Faggioli' which places emphasis on the subject of the sentence, and it ends with 'orthodox, normal heterosexual males', highlighting the object of the sentence. This demonstrates emphasis by both position and sentence role.""
}","['by_position', 'by_sentence_role']","{
  ""Properties"": [""by position""],
  ""Explanation"": ""The sentiment is emphasized by positioning the most salient elements at the beginning and end of the sentence, influencing the reader's focus.""
}",['by_position'],"{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The sentence uses inversion by placing 'is somehow powerless' at the beginning, which emphasizes the idea of powerlessness. This inversion strategy draws attention to the contrast between the Pope's ability to dismiss conservative bishops and his apparent inability to dismiss Modernist bishops.""
}","['by_position', 'from_inversions']"
407,[4 8],Faggioli has no answer because what he is really arguing—the final beachhead of the neo-Catholic defense of their disintegrating regime—is that homosexuals in the hierarchy must remain in authority as an indispensable seawall against a “neo-traditionalist” storm surge.,Emphasis,['by_sentence_role'],['by_position'],['by_position'],,[],,[],,[],['by_position'],"['by_position', 'by_sentence_role']",0,"['by_position', 'by_sentence_role']","{
  ""Properties"": [""by position"", ""by sentence role""],
  ""Explanation"": ""The sentence emphasizes the argument by placing it at the beginning and end of the sentence. The subject 'Faggioli' also receives attention as the doer of the action.""
}","['by_position', 'by_sentence_role']","{
  ""Properties"": [""by sentence role"", ""combinations""],
  ""Explanation"": ""The sentence places emphasis on the subject 'Faggioli' by starting with his name. It also uses a combination of emphasis strategies by placing the most salient elements at the beginning and end of the sentence and by emphasizing the role of 'homosexuals in the hierarchy'.""
}","['by_sentence_role', 'combinations']","{
  ""Properties"": [""by position""],
  ""Explanation"": ""The beginning and end of the sentence are used to emphasize the main argument. The phrase 'Faggioli has no answer' is placed at the beginning, drawing attention to the subject and implying its significance.""
}",['by_position']
417,[4],That’s why they had shots fired from the front and placed Oswald in the rear.,Emphasis,['by_position'],['combinations'],['by_position'],,[],,[],,[],['by_position'],"['by_position', 'by_sentence_role']",0,"['by_position', 'by_sentence_role']","{
  ""Properties"": [""by position""],
  ""Explanation"": ""The sentence emphasizes the beginning and end by placing 'shots fired from the front' and 'Oswald in the rear' in those positions, influencing what is emphasized.""
}",['by_position'],"{
  ""Properties"": [""by position""],
  ""Explanation"": ""The beginning of the sentence 'That’s why' places emphasis on the reason behind a particular event, influencing what is emphasized in the sentence.""
}",['by_position'],"{
  ""Properties"": [""by position""],
  ""Explanation"": ""The sentence places emphasis on 'front' and 'rear' by positioning them at the beginning and end of the sentence, influencing what is emphasized.""
}",['by_position']
430,[4 9 9 6],This is clearly the testimony of an honest man who has only the good of the Church in his heart—a modern-day Athanasius standing against something so much worse than Liberius.,Emphasis,['by_position'],['combinations'],['by_position'],,[],,[],,[],['by_position'],"['by_position', 'by_sentence_role']",0,"['by_position', 'by_sentence_role']","{
  ""Properties"": [""by position"", ""from inversions""]
  ,
  ""Explanation"": ""The sentence uses inversion with 'a modern-day Athanasius' placed at the end for emphasis, emphasizing the comparison being made.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The sentence uses both the beginning and end of the sentence to emphasize the testimony of an honest man and compares him to a modern-day Athanasius, creating emphasis through position. The inversion 'a modern-day Athanasius standing against something so much worse than Liberius' also adds emphasis by deviating from the normal SVO order.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [""by position""],
  ""Explanation"": ""The sentence starts with 'This is clearly the testimony of an honest man' emphasizing the credibility of the speaker, and ends with 'so much worse than Liberius' emphasizing the severity of the situation.""
}",['by_position']
446,[4],"To eradicate these, Muslims are required to wage war until there exists none of it in the world, and the only religion is that of Allah.",Emphasis,['by_position'],['by_position'],['by_position'],,[],,[],,[],['by_position'],"['by_position', 'by_sentence_role']",0,"['by_position', 'by_sentence_role']","{
  ""Properties"": [""by position""],
  ""Explanation"": ""The sentence places emphasis on the idea of eradicating something and establishing a specific religion by positioning these elements at the beginning and end of the sentence.""
}",['by_position'],"{
  ""Properties"": [""by position""],
  ""Explanation"": ""The beginning of the sentence contains the emphatic elements 'to eradicate these, Muslims are required to wage war', placing emphasis on the action and specific group, while the end emphasizes the desired outcome, 'the only religion is that of Allah'.""
}",['by_position'],"{
  ""Properties"": [""by position""],
  ""Explanation"": ""The writer places emphasis on the idea of eradicating a certain thing and establishing a specific religion by positioning them at the beginning and end of the sentence, influencing what is emphasized.""
}",['by_position']
474,[4 9],This leftwing witch hunt has been ongoing since day one of Trump’s presidency in order to impair and impede his ability to get the job done.,Emphasis,['by_position'],['by_sentence_role'],['by_position'],,[],,[],,[],['by_position'],['by_position'],1,['by_position'],"{
  ""Properties"": [""by position""],
  ""Explanation"": ""The most emphasis is placed on 'This leftwing witch hunt' at the beginning of the sentence, influencing what is emphasized.""
}",['by_position'],"{
  ""Properties"": [""by position""],
  ""Explanation"": ""The use of 'This leftwing witch hunt' at the beginning of the sentence places emphasis on this specific aspect of the situation, influencing what is emphasized in the sentence.""
}",['by_position'],"{
  ""Properties"": [""by position""],
  ""Explanation"": ""The sentence begins with 'This leftwing witch hunt' and ends with 'get the job done', placing emphasis on the nature of the accusation and the impact on Trump's ability.""
}",['by_position']
476,[4],The former recognizes that an armed populace is a threat to any tyrant and pushes for gun control out of self-preservation.,Emphasis,['by_position'],['combinations'],['by_position'],,[],,[],,[],['by_position'],"['by_position', 'by_sentence_role']",0,"['by_position', 'by_sentence_role']","{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The sentence utilizes an inversion (former recognizes) to emphasize the idea that the former, or the first part of the sentence, recognizes a certain concept. Additionally, the sentence ends with 'out of self-preservation' to emphasize the motive behind the push for gun control.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [
    ""by position""
  ],
  ""Explanation"": ""The sentence places emphasis on 'The former' at the beginning, drawing attention to this subject and influencing what is emphasized in the sentence.""
}",['by_position'],"{
  ""Properties"": [""by position""],
  ""Explanation"": ""The sentence begins with 'The former', which places emphasis on this term, indicating that the writer wants to draw attention to this specific concept.""
}",['by_position']
514,[5 7],"Instead of preaching out against sin, they advocate for that which God clearly condemns, thereby making war against God (Micah 3:5), which at length destroys our government, our country and our families.",Emphasis,['combinations'],['combinations'],['by_position'],,[],,[],,[],['combinations'],"['by_position', 'by_sentence_role']",-1,"['by_position', 'by_sentence_role']","{
  ""Properties"": [""by position""],
  ""Explanation"": ""The sentence begins with 'Instead of preaching out against sin' and ends with 'destroys our government, our country and our families.' This placement emphasizes the contrast between preaching against sin and advocating for what God condemns, as well as the destructive consequences.""
}",['by_position'],"{
  ""Properties"": [
    ""by position""
  ],
  ""Explanation"": ""The beginning of the sentence places emphasis on 'Instead of preaching out against sin', and the end of the sentence emphasizes 'our government, our country and our families', influencing what is emphasized.""
}",['by_position'],"{
  ""Properties"": [""by position"", ""by sentence role""]
}

     ","['by_position', 'by_sentence_role']"
515,[5 8 4],"Wicked men in the sight of God are those who have the knowledge of what to do when it comes to the right, but over and over again, they turn their shoulders and choose the wrong, through tolerance and apathy Americans are bringing upon themselves destruction (Deuteronomy 30:19) that will not be reversed, which leaves no alternative as to why God judges and is judging America today (Deuteronomy 28:63).",Emphasis,['combinations'],['combinations'],['by_position'],,[],,[],,[],['combinations'],"['by_position', 'by_sentence_role']",-1,"['by_position', 'by_sentence_role']","{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The sentence begins with 'Wicked men in the sight of God', which places emphasis on the subject of the sentence. Additionally, the sentence involves inversion, with the normal SVO order being violated, as seen in the phrase 'through tolerance and apathy Americans are bringing upon themselves destruction'.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [
    ""by position"",
    ""from inversions""
  ],
  ""Explanation"": ""The use of inversions such as 'Wicked men in the sight of God...' and 'through tolerance and apathy Americans are bringing upon themselves destruction' provides emphasis by violating the normal Subject Verb Object order. Additionally, the beginning and end of the sentence receive emphasis by placing 'Wicked men' and 'America today' in those positions.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The text uses emphasis by position by placing the most important information at the beginning and end of the sentences. It also employs inversions with phrases like 'in the sight of God' and 'through tolerance and apathy', violating the normal order of Subject Verb Object (SVO) for emphasis.""
}","['by_position', 'from_inversions']"
532,[5 8],"While we may never know what actually happened during the Las Vegas Massacre, the fact remains that the official story has been proven, time and time again, to be absolutely false and in fact nothing more than a pathetic attempt at a cover-up.",Emphasis,['from_inversions'],['combinations'],['by_position'],,[],,[],,[],['from_inversions'],"['by_position', 'by_sentence_role']",-1,"['by_position', 'by_sentence_role']","{
  ""Properties"": [""by position""],
  ""Explanation"": ""The writer places emphasis on the denial of the official story by starting and ending the sentence with 'While we may never know' and 'a pathetic attempt at a cover-up.' This emphasizes the skepticism towards the official narrative.""
}",['by_position'],"{
  ""Properties"": [
    ""by position""
  ],
  ""Explanation"": ""The writer places emphasis on 'the fact remains' and 'absolutely false' at the beginning and end of the sentence, influencing what is emphasized.""
}",['by_position'],"{
  ""Properties"": [
    ""by position"",
    ""sentence role""
  ],
  ""Explanation"": ""The beginning of the sentence emphasizes the doubt about what actually happened, while the end emphasizes the accusation of a cover-up, indicating by position emphasis. The subjects 'we' and 'the fact' receive attention, indicating sentence role emphasis.""
}","['by_position', 'sentence_role']"
576,[5 9],So seriously that J Street can't decide what to do about a politician who defends a Hitler-lover and raises the Jewish Question.,Emphasis,['by_sentence_role'],['combinations'],['by_position'],,[],,[],,[],['by_sentence_role'],"['by_position', 'by_sentence_role']",0,"['by_position', 'by_sentence_role']","{
  ""Properties"": [
    ""by position""
  ],
  ""Explanation"": ""The sentence places emphasis on 'So seriously' at the beginning, drawing attention to the severity of the situation, and on 'raises the Jewish Question' at the end, indicating its significance.""
}",['by_position'],"{
  ""Properties"": [""by position""],
  ""Explanation"": ""The sentence begins with 'So seriously', which places emphasis on the seriousness of the situation.""
}",['by_position'],"{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The sentence begins with 'So seriously' which places emphasis on the seriousness of the situation and ends with 'the Jewish Question' which emphasizes the relevance of this topic.""
}","['by_position', 'from_inversions']"
595,[9 5],The four page email begins with Murillo claiming she and others at Google were engaged in non-partisan activities not designed to help any one candidate or another—only to undercut her own commentary in later passages in the emails by openly admitting the entire effort to boost Latino turnout using Google products with official company resources was to elect Clinton over Trump.,Emphasis,['by_position'],['combinations'],['by_position'],,[],,[],,[],['by_position'],"['by_position', 'by_sentence_role']",0,"['by_position', 'by_sentence_role']","{
  ""Properties"": [""by position""],
  ""Explanation"": ""The example uses emphasis by position by placing the contradictory information at the beginning and end of the sentence, influencing what is emphasized.""
}",['by_position'],"{
    ""Properties"": [
        ""by position"",
        ""from inversions""
    ],
    ""Explanation"": ""The sentence begins with the mention of Murillo claiming non-partisan activities, which is then followed by the contradicting information that undermines her earlier statement. This use of positioning emphasizes the contrast between the initial claim and the subsequent admission. Additionally, there is an inversion of the normal word order in the phrase 'only to undercut her own commentary in later passages in the emails', further emphasizing the contradiction.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [""by position""],
  ""Explanation"": ""The sentence begins with the most important information, emphasizing the claim made by Murillo before detailing how her commentary in the emails contradicts this claim.""
}",['by_position']
650,[5 8],She offered no evidence — nor was asked for any — to back her grave allegations.,Emphasis,['by_sentence_role'],['by_position'],['by_position'],,[],,[],,[],['by_position'],"['by_position', 'by_sentence_role']",0,"['by_position', 'by_sentence_role']","{
  ""Properties"": [""by position""],
  ""Explanation"": ""The placement of 'no evidence' at the beginning of the sentence and 'grave allegations' at the end emphasizes the absence of evidence and the seriousness of the allegations.""
}",['by_position'],"{
  ""Properties"": [""by position""],
  ""Explanation"": ""The sentence places emphasis at the end by positioning the grave allegations as the final element, influencing what is emphasized.""
}",['by_position'],"{
  ""Properties"": [""by position""],
  ""Explanation"": ""The writer placed the phrase 'no evidence' at the beginning of the sentence, giving it emphasis.""
}",['by_position']
659,[5],"“Under these circumstances, we did not have confidence that Strzok’s decision to prioritize the Russia investigation over following up on the Midyear-related investigative lead discovered on the Weiner laptop was free from bias,” the report said.",Emphasis,['by_position'],['combinations'],['by_position'],,[],,[],,[],['by_position'],"['by_position', 'by_sentence_role']",0,"['by_position', 'by_sentence_role']","{
  ""Properties"": [""by position""],
  ""Explanation"": ""The sentence follows the pattern of placing important information at the beginning and end, with the subject 'the report' at the beginning and the conclusion about bias at the end.""
}",['by_position'],"{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The sentence uses an inversion by placing 'Under these circumstances' at the beginning of the sentence for emphasis. This violates the normal order of Subject Verb Object (SVO). Additionally, the most important element, 'free from bias,' is placed at the end of the sentence for emphasis.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [""by position""],
  ""Explanation"": ""The sentence begins with 'Under these circumstances,' which places emphasis on the circumstances influencing the lack of confidence in Strzok's decision.""
}",['by_position']
747,[9 5],"And finally, in a bizarre tweet, Greenwald opined, “I hope the story [maligning Assange] turns out true” – apparently because maintenance of the Guardian’s reputation is more important than Assange’s fate and the right of journalists to dig up embarrassing secrets without fear of being imprisoned.",Emphasis,['by_sentence_role'],['combinations'],['by_sentence_role'],,[],,[],,[],['by_sentence_role'],"['by_position', 'by_sentence_role', 'combinations']",0,"['by_position', 'by_sentence_role', 'combinations']","{
  ""Properties"": [
    ""by position""
  ],
  ""Explanation"": ""The sentence places emphasis at the beginning with 'And finally,' and at the end with the explanation of Greenwald's opinion, influencing what is emphasized in the sentence.""
}",['by_position'],"{
  ""Properties"": [
    ""by position"",
    ""from inversions""
  ],
  ""Explanation"": ""The sentence uses an inversion in the phrase 'in a bizarre tweet' and 'apparently because'. Additionally, the most important elements of the sentence are positioned at the beginning and end, which contributes to the emphasis on the opinions expressed.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [""by position""],
  ""Explanation"": ""The beginning of the sentence emphasizes 'And finally' to suggest a concluding thought, while the end emphasizes the main point of the tweet, which is the opinion expressed by Greenwald.""
}",['by_position']
748,[5 9],"Rather than being the reason for the Guardian violating basic journalistic standards and ethics, the paper’s hatred of Assange is a symptom of a deeper malaise in the Guardian and the wider corporate media.",Emphasis,['by_position'],['by_position'],['by_position'],,[],,[],,[],['by_position'],"['by_position', 'by_sentence_role']",0,"['by_position', 'by_sentence_role']","{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The sentence uses an inversion (violation of the normal SVO order) with 'Rather than being the reason' at the beginning and 'the paper’s hatred of Assange' at the end, creating emphasis by position as well.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The beginning and end of the sentence are used to emphasize the reason for the Guardian's actions, and an inversion (violating the normal SVO order) is used with 'Rather than being the reason' at the beginning of the sentence.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [""by position""],
  ""Explanation"": ""The sentence places the emphasis on 'the reason for the Guardian violating basic journalistic standards and ethics' by positioning it at the beginning, contributing to the emphasis on this element.""
}",['by_position']
751,[5 9],"The Guardian has painted social media chiefly as a platform overrun by Russian trolls, arguing that this should justify ever-tighter restrictions that have so far curbed critical voices of the dissident left more than the right.",Emphasis,['by_sentence_role'],['combinations'],['by_position'],,[],,[],,[],['by_sentence_role'],"['by_position', 'by_sentence_role']",0,"['by_position', 'by_sentence_role']","{
  ""Properties"": [
    ""by position""
  ],
  ""Explanation"": ""The writer uses the beginning of the sentence to emphasize the portrayal of social media as overrun by Russian trolls, and the end of the sentence to highlight the impact of restrictions on critical voices of the dissident left.""
}",['by_position'],"{
  ""Properties"": [""by position""],
  ""Explanation"": ""The salient elements of the sentence ('The Guardian', 'Russian trolls', 'ever-tighter restrictions') are placed at the beginning and end of the sentence, receiving the most emphasis.""
}",['by_position'],"{
  ""Properties"": [
    ""by sentence role""
  ],
  ""Explanation"": ""The subject 'The Guardian' receives the most emphasis as it is the doer of the action, creating a strong focus on the perspective of the publication.""
}",['by_sentence_role']
