sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,res1_x,gpt_props1_x,res2_x,gpt_props2_x,res3_x,gpt_props3_x,props_a_majority,props_gpt_majority,ann_gpt_agreemnt,props_gpt4_majority,res1_y,gpt_props1_y,res2_y,gpt_props2_y,res3_y,gpt_props3_y
249,[2],"Although the claims are intriguing, it is important to remember that after virtually every terror attack and mass shooting, friends and neighbors express shock that the culprit would be capable of carrying out such horrors, with some outright denying it to be possible.",New_words_and_changing_uses,[],[],['prefixes/suffixes'],"{
  ""Properties"": [
    ""conversion"",
    ""compound"",
    ""taboo deformation""
  ],
  ""Explanation"": ""The text uses conversion by using 'shock' as a verb, compound words like 'mass shooting' and 'outright', and taboo deformation by using 'darn' as a euphemism.""
}","['conversions', 'compounds', 'taboo_deformation']","{
  ""Properties"": [""compounds"", ""conversion""],
  ""Explanation"": ""The text includes compounds such as 'mass shooting' and 'outright denying', as well as a conversion of the noun 'shootings' to the verb 'shooting'.""
}","['compounds', 'conversions']",timeout,[],[],"['conversions', 'compounds', 'taboo_deformation']",-1,[],"{
  ""Properties"": [""catachresis"", ""compound""],
  ""Explanation"": ""The term 'mass shooting' is a compound word, yoking together 'mass' and 'shooting'. The use of 'culprit' as someone responsible for a crime can be considered as a form of catachresis.""
}","['catachresis', 'compound']","{
  ""Properties"": [""conversions""],
  ""Explanation"": ""The word 'outright' is a conversion, as it is originally an adjective ('outright denial') but is used here as an adverb ('outright denying').""
}",['conversions'],"{
  ""Properties"": [""compounds"", ""conversion""],
  ""Explanation"": ""The text contains compounds like 'mass shooting' and 'outright denying', as well as a conversion from 'shock' (originally a noun) to 'shock' (used as a verb).""
}","['compounds', 'conversion']"
253,[3 8],Either that or they can go whine to the New York Times some more because the Jewish community won't let them burn crosses on their lawn.,New_words_and_changing_uses,['proper_nouns_to_common_nouns'],['compounds'],[],"{
  ""Properties"": [""taboo deformation"", ""conversion""],
  ""Explanation"": ""The use of 'go whine' is a conversion of the noun 'whine' into a verb, and 'burn crosses' is a taboo deformation by using 'burn' as a euphemism for 'burning crosses'.""
}","['taboo_deformation', 'conversions']","{
  ""Properties"": [""foreign borrowing"", ""clipping"", ""taboo deformation""],
  ""Explanation"": ""The use of 'whine' is a foreign borrowing from the Old English 'hwīnan', 'whine' is also an example of clipping, and 'burn crosses' is a taboo deformation of the more explicit term 'burning crosses'.""
}","['foreign_borrowing', 'clipping', 'taboo_deformation']","{
  ""Properties"": [""compounds"", ""taboo deformation""],
  ""Explanation"": ""The text includes compounds like 'New York' and 'burn crosses', as well as a taboo deformation with the phrase 'go whine'.""
}","['compounds', 'taboo_deformation']",['proper_nouns_to_common_nouns'],"['taboo_deformation', 'conversions']",-1,[],"{
  ""Properties"": [""taboo deformation""],
  ""Explanation"": ""The use of 'whine' as a euphemism for complain qualifies as taboo deformation, as it substitutes a more acceptable term for a potentially offensive one.""
}",['taboo_deformation'],"{
  ""Properties"": [""foreign borrowing"", ""taboo deformation""],
  ""Explanation"": ""The phrase 'New York Times' is a foreign borrowing, and the use of 'whine' as a euphemism for complaining is a form of taboo deformation.""
}","['foreign_borrowing', 'taboo_deformation']","{
  ""Properties"": [""taboo deformation""],
  ""Explanation"": ""The phrase 'burn crosses' is a taboo deformation of the original phrase 'burn crosses', using a euphemism to avoid directly referencing a racially sensitive and offensive act.""
}",['taboo_deformation']
258,[3 7],"The American Medical Association (AMA) should seriously consider changing their names since they are about as anti-American as it comes in their new demands for gun confiscation measures, which include guns and ammunition confiscation, as well as universal gun registration.",New_words_and_changing_uses,"['compounds', 'foreign_borrowing', 'acronyms']","['compounds', 'prefixes/suffixes', 'acronyms']","['prefixes/suffixes', 'acronyms']","{
  ""Properties"": [""foreign borrowing"", ""acronyms"", ""catachresis""],
  ""Explanation"": ""The use of 'confiscation' and 'registration' are examples of foreign borrowing. The acronym 'AMA' is used for the American Medical Association. The term 'gun confiscation measures' is a form of catachresis, using the word 'confiscation' to designate a specific type of measures.""
}","['foreign_borrowing', 'acronyms', 'catachresis']","{
  ""Properties"": [""proper nouns to common nouns""],
  ""Explanation"": ""The example uses 'AMA' as a general term for the American Medical Association.""
}",['proper_nouns_to_common_nouns'],"``` 
        ""Properties"": [""foreign borrowing"", ""compounds"", ""acronyms"", ""conversions""],
        ""Explanation"": ""The text includes foreign borrowed terms like 'cafe latte', compounds like 'open house' and 'political correctness', acronyms like 'AMA', and a conversion like 'texted'."" 
```","['foreign_borrowing', 'compounds', 'acronyms', 'conversions']","['compounds', 'foreign_borrowing', 'acronyms']","['foreign_borrowing', 'acronyms', 'catachresis']",0,[],"{
  ""Properties"": [""acronyms"", ""analogy"", ""foreign borrowing""],
  ""Explanation"": ""The text contains the use of acronyms ('AMA') and the term 'confiscation' which is a foreign borrowing from Latin ('confiscatio'). Additionally, the formation of new words 'gun confiscation' and 'universal gun registration' could be considered as analogy."" 
}","['acronyms', 'analogy', 'foreign_borrowing']","{
  ""Properties"": [""acronyms"", ""analogy""],
  ""Explanation"": ""The use of 'AMA' as an acronym for the American Medical Association is a clear example of the acronym property. Additionally, the use of 'anti-American' and 'gun confiscation measures' suggests an analogy in the formation of 'anti-American'.""
}","['acronyms', 'analogy']","{
  ""Properties"": [""acronyms""],
  ""Explanation"": ""The use of 'AMA' as an acronym for 'American Medical Association' is present in the text.""
}",['acronyms']
263,[3],"While Obama pardoned drug dealers and locked up ranchers, Trump pardons ranchers and locks up drug dealers.",New_words_and_changing_uses,['compounds'],"['compounds', 'conversions']",['conversions'],"{
  ""Properties"": [""analogy"", ""conversion""],
  ""Explanation"": ""The word 'pardons' is used both as a noun and a verb, showing conversion. Additionally, the use of 'pardons' and 'locks up' in opposite contexts suggests analogy.""
}","['analogy', 'conversions']","{
  ""Properties"": [""compounds"", ""conversions""],
  ""Explanation"": ""The text uses compounds such as 'drug dealers' and 'ranchers' and conversions like 'pardoned' (originally a verb) used as an adjective.""
}","['compounds', 'conversions']","{
  ""Properties"": [""compounds"", ""analogy"", ""conversions""],
  ""Explanation"": ""The text contains compounds like 'drug dealers' and 'ranchers', which are created by combining existing words. It also demonstrates the use of analogy, forming 'pardons' based on the pattern of 'locked up'. Lastly, it utilizes conversions by using 'pardons' as a verb, which is originally a noun.""
}","['compounds', 'analogy', 'conversions']",['compounds'],"['analogy', 'conversions']",-1,[],"{
  ""Properties"": [""analogy""],
  ""Explanation"": ""The analogy property is used here because the new word 'pardons' is formed according to the model of the existing word 'locks up', which is close in meaning.""
}",['analogy'],"{
  ""Properties"": [""antipode"", ""analogy""],
  ""Explanation"": ""The text contains the property 'antipode', which describes the use of opposites or contrasting terms. Additionally, it uses 'analogy' by forming a new word ('pardons') according to the model of another word ('locks up') that is close in meaning.""
}","['antipode', 'analogy']","{
  ""Properties"": [""analogy""],
  ""Explanation"": ""The analogy property is used in the creation of the new term 'Obama pardoned' being compared to 'Trump pardons' to draw a similarity in their actions.""
}",['analogy']
265,[3],"No Catholic, whether or not he consults a priest, can declare for himself that his marriage in the Church was invalid, especially when—indeed because—he lacks canonical proof of invalidity.",New_words_and_changing_uses,['compounds'],"['prefixes/suffixes', 'conversions']",['prefixes/suffixes'],"{
  ""Properties"": [""clipping"", ""conversions""],
  ""Explanation"": ""The text uses the clipped word 'invalidity' (from 'invalid') and the converted word 'canonical' (originally an adjective used as a noun)."" 
}","['clipping', 'conversions']","```{
  ""Properties"": [""conversion"", ""taboo deformation""],
  ""Explanation"": ""The term 'invalidity' is originally a noun, but it is used as an adjective in the phrase 'canonical proof of invalidity'. The euphemism 'darn it' is used in place of a stronger expletive.""
}```","['conversions', 'taboo_deformation']","{
  ""Properties"": [""foreign borrowing""],
  ""Explanation"": ""The word 'invalidity' is borrowed from the Latin word 'invaliditas'.""
}",['foreign_borrowing'],['compounds'],"['clipping', 'conversions']",-1,[],"{
  ""Properties"": [""prefixes/suffixes""],
  ""Explanation"": ""The prefix 'un-' is added to 'valid' to change the meaning to 'invalid'.""
}",['prefixes/suffixes'],"{
    ""Properties"": [""foreign borrowing""],
    ""Explanation"": ""The term 'canonical' is borrowed from Latin 'canonicus', reflecting the foreign borrowing property.""
}",['foreign_borrowing'],"{
  ""Properties"": [""foreign borrowing"", ""prefixes/suffixes"", ""clipping""],
  ""Explanation"": ""The text contains a foreign borrowing ('canonical') and a prefixed word ('invalidity'). Additionally, 'canonical' can be considered a clipped form of 'canonical proof'.""
}","['foreign_borrowing', 'prefixes/suffixes', 'clipping']"
271,[3],"That is to say, one could not consecrate a brothel, one could not bless a concentration camp or weapons which are not explicitly ordained for hunting or for legitimate self-defense.",New_words_and_changing_uses,['compounds'],"['compounds', 'prefixes/suffixes', 'conversions']","['compounds', 'prefixes/suffixes']",,[],,[],,[],['compounds'],[],-1,[],"{
  ""Properties"": [""taboo deformation""],
  ""Explanation"": ""The use of euphemistic language such as 'consecrate' to refer to a brothel and 'bless' to refer to a concentration camp or non-legitimate weapons is an example of taboo deformation.""
}",['taboo_deformation'],"{
  ""Properties"": [""taboo deformation""],
  ""Explanation"": ""The use of euphemisms like 'consecrate' and 'bless' to soften the impact of the harsh reality being described.""
}",['taboo_deformation'],"{
  ""Properties"": [""taboo deformation""],
  ""Explanation"": ""The use of euphemisms such as 'consecrate' and 'bless' to avoid directly referring to controversial or taboo topics like a brothel, concentration camps, or weapons not intended for legitimate purposes.""
}",['taboo_deformation']
275,[3],"You believe any woman who goes against a Republican and you don't believe any woman who goes against a Democrat.""",New_words_and_changing_uses,[],['conversions'],[],,[],,[],,[],[],"['clipping', 'conversions']",-1,"['clipping', 'conversions']","{
  ""Properties"": [""analogy""],
  ""Explanation"": ""The formation of the word 'Democrat' and 'Republican' are analogous, reflecting a similar partisan opposition between the two political parties.""
}",['analogy'],"{
  ""Properties"": [""analogy""],
  ""Explanation"": ""The analogy property applies here because the new word 'Republican' is formed according to the model of 'Democrat' which is close in meaning.""
}",['analogy'],"{
  ""Properties"": [""analogy""],
  ""Explanation"": ""The formation of the word 'Republican' and 'Democrat' as nouns to describe political affiliation is analogous to the way 'Democrat' and 'Republican' are used, illustrating a close similarity in meaning.""
}",['analogy']
282,[3 9],"And if Trumpism is not the future of the GOP, it is hard to see what a promising GOP agenda might look like.",New_words_and_changing_uses,"['proper_nouns_to_common_nouns', 'acronyms']","['prefixes/suffixes', 'acronyms']","['proper_nouns_to_common_nouns', 'acronyms']",,[],,[],,[],"['proper_nouns_to_common_nouns', 'acronyms']","['proper_nouns_to_common_nouns', 'prefixes/suffixes']",0,"['proper_nouns_to_common_nouns', 'prefixes/suffixes']","{
  ""Properties"": [""proper nouns to common nouns""],
  ""Explanation"": ""The term 'Trumpism' is derived from the proper noun 'Trump' and has been used as a general term for a certain political ideology, functioning as a common noun.""
}",['proper_nouns_to_common_nouns'],"{
  ""Properties"": [""suffixes""],
  ""Explanation"": ""The word 'Trumpism' uses the suffix '-ism' to indicate a specific political ideology or movement associated with Donald Trump. This is an example of the use of a suffix to change the meaning of a word.""
}",['suffixes'],"{
  ""Properties"": [""analogy""],
  ""Explanation"": ""The word 'Trumpism' is formed by analogy from the word 'Trump' to denote a set of beliefs or ideologies associated with Donald Trump. This is similar to the formation of words like 'prequel' and 'interquel' by analogy from 'sequel.'""
}",['analogy']
296,[3],"There is only one Magisterium, he said, and bishops' conferences can only decide about pastoral questions.",New_words_and_changing_uses,['foreign_borrowing'],"['compounds', 'conversions']",['foreign_borrowing'],,[],,[],,[],['foreign_borrowing'],[],-1,[],"{
  ""Properties"": [""foreign borrowing""],
  ""Explanation"": ""The use of 'Magisterium' is a foreign borrowing from Latin, referring to the teaching authority of the Roman Catholic Church.""
}",['foreign_borrowing'],"{
  ""Properties"": [""foreign borrowing""],
  ""Explanation"": ""The word 'Magisterium' is borrowed from Latin, which refers to the teaching authority of the Roman Catholic Church.""
}",['foreign_borrowing'],"{
  ""Properties"": [""foreign borrowing""],
  ""Explanation"": ""The use of 'Magisterium' is a foreign borrowing from Latin, where it refers to the teaching authority of the Roman Catholic Church.""
}",['foreign_borrowing']
300,[3],"You do not like to beat around the bush, and neither do we, so allow us to say frankly that we do not understand your teaching about Islam, as we read in paragraphs 252 and 253 of Evangelii Gaudium, because it does not account for the fact that Islam came AFTER Christ, and so is, and can only be, an Antichrist (see 1 Jn 2.22), and one of the most dangerous because it presents itself as the fulfillment of Revelation (of which Jesus would have been only a prophet).",New_words_and_changing_uses,[],['prefixes/suffixes'],[],,[],,[],,[],[],['catachresis'],-1,['catachresis'],"{
  ""Properties"": [""compounds"", ""analogy"", ""taboo deformation""],
  ""Explanation"": ""The text uses compound words like 'antichrist' and 'fulfillment of Revelation' to create new terms. It also forms the word 'fulfillment' by analogy with 'fulfill'. Additionally, it employs taboo deformation or euphemism by referencing 'Antichrist' in a veiled way to soften the directness of the statement.""
}","['compounds', 'analogy', 'taboo_deformation']","{
  ""Properties"": [""anology""],
  ""Explanation"": ""The formation of the word 'Antichrist' is an analogy, formed according to the model of 'Christ', which is close in meaning.""
}",['anology'],"{
  ""Properties"": [""foreign borrowing"", ""proper nouns to common nouns""],
  ""Explanation"": ""The use of 'Islam' and 'Evangelii Gaudium' as well as the reference to 'Antichrist' illustrates the conversion of proper nouns to common nouns. Additionally, 'Islam' is a foreign borrowing from Arabic.""
}","['foreign_borrowing', 'proper_nouns_to_common_nouns']"
307,[3],"Either you stand with BDS, Hamas, blood libels and those who want to destroy Israel or with Jews.",New_words_and_changing_uses,"['compounds', 'acronyms']","['foreign_borrowing', 'acronyms']",['acronyms'],,[],,[],,[],"['compounds', 'acronyms']",[],-1,[],"{
  ""Properties"": [""foreign borrowing"", ""doubling""],
  ""Explanation"": ""The term 'blood libel' is a foreign borrowing from Middle English 'libel' and Old French 'lie' and a doubling ('blood' and 'libel' are repeated to emphasize the seriousness).""
}","['foreign_borrowing', 'doubling']","{
  ""Properties"": [""taboo deformation""],
  ""Explanation"": ""The use of euphemisms to avoid using direct or offensive language, in this case replacing potentially negative terms or phrases with less harsh language.""
}",['taboo_deformation'],"{
  ""Properties"": [""taboo deformation""],
  ""Explanation"": ""The use of 'blood libels' as a euphemism for a harmful accusation or falsehood against Jews makes it an example of taboo deformation.""
}",['taboo_deformation']
311,[3],"The Vatican presents a choice: the world, or Christ.",New_words_and_changing_uses,[],[],[],"{
  ""Properties"": [""foreign borrowing""],
  ""Explanation"": ""The word 'Vatican' is a foreign borrowing from Latin.""
}",['foreign_borrowing'],"{
  ""Properties"": [
    ""foreign borrowing"",
    ""compounds""
  ],
  ""Explanation"": ""The word 'Vatican' is a foreign borrowing from Latin, and 'presents' and 'choice' are compounds made up of existing words.""
}","['foreign_borrowing', 'compounds']","{
  ""Properties"": [""foreign borrowing""],
  ""Explanation"": ""The word 'Vatican' is borrowed from Latin.""
}",['foreign_borrowing'],[],['foreign_borrowing'],-1,[],"{
  ""Properties"": [""analogy""],
  ""Explanation"": ""The word 'choice' is formed according to the model of 'option', which is close in meaning.""
}",['analogy'],"{
  ""Properties"": [""analogy""],
  ""Explanation"": ""The word 'choice' is formed according to the model of the word 'choose', which is close in meaning.""
}",['analogy'],"{
  ""Properties"": [""analogy""],
  ""Explanation"": ""The word 'Christ' is used to form a new word 'Christian' by analogy.""
}",['analogy']
313,[3],"“The Prologue set this choice before us, the world or Our Lord, as mutually exclusive alternatives; we cannot remain neutral, but must belong wholly to the one or wholly to the other.”",New_words_and_changing_uses,['compounds'],['compounds'],[],,[],,[],,[],['compounds'],['conversions'],-1,['conversions'],"{
  ""Properties"": [""foreign borrowing"", ""compounds"", ""analogy""],
  ""Explanation"": ""The text uses foreign borrowing with 'Prologue' and 'Lord' which are derived from Latin. It also uses compounds with 'mutually exclusive' and 'wholly to the one or wholly to the other'. Additionally, the use of 'the one' and 'the other' is an analogy for two distinct options.""
}","['foreign_borrowing', 'compounds', 'analogy']","{
  ""Properties"": [""compound"", ""conversion"", ""fabrication""],
  ""Explanation"": ""The text contains compounds like 'mutually exclusive', conversions like 'belong' (originally a noun used as a verb), and a fabricated phrase 'The Prologue'.""
}","['compound', 'conversion', 'fabrication']","{
  ""Properties"": [""analogy""],
  ""Explanation"": ""The word 'prequel' is formed by analogy from the word 'sequel'. Just as 'prequel' is formed based on the structure of 'sequel', 'prologue' and 'epilogue' share a similar structure and relationship in the context of a narrative, making 'prologue' a product of analogy.""
}",['analogy']
319,[3],It’s not coming back.,New_words_and_changing_uses,[],[],[],"{
  ""Properties"": [""clipping""],
  ""Explanation"": ""The word 'It's' is a shortened version of 'It is'. This is an example of a clipping.""
}",['clipping'],"{
  ""Properties"": [""clipping""],
  ""Explanation"": ""The word 'it's' is a clipped version of 'it is'.""
}",['clipping'],"{
  ""Properties"": [""clipping""],
  ""Explanation"": ""The word 'It’s' is a clipped version of 'It is'.""
}",['clipping'],[],['clipping'],-1,[],"{
  ""Properties"": [""catachresis""],
  ""Explanation"": ""The use of 'it' as a placeholder for a specific noun is a form of catachresis, borrowing an available word to designate something that lacks a label.""
}",['catachresis'],"{
  ""Properties"": [""taboo deformation""],
  ""Explanation"": ""The phrase 'It’s not coming back' uses a euphemism (coming back) to avoid using a more direct or potentially offensive expression.""
}",['taboo_deformation'],"{
  ""Properties"": [""taboo deformation""],
  ""Explanation"": ""The use of 'it's not coming back' may be a euphemism for a more direct or explicit statement, indicating a taboo deformation.""
}",['taboo_deformation']
320,[ 3 16],There will be no turning back.,New_words_and_changing_uses,[],[],[],"``` 
{
  ""Properties"": [""clipping""],
  ""Explanation"": ""The word 'turning' is a clipped form of 'turning'.""
}
```",['clipping'],"{
  ""Properties"": [""compounds"", ""clipping""],
  ""Explanation"": ""The word 'turning back' is a compound word, and 'turning' is a clipped version of the word 'returning'""
}","['compounds', 'clipping']","{
  ""Properties"": [""conversion""],
  ""Explanation"": ""The word 'turning' is a noun converted into a verb in the sentence.""
}",['conversions'],[],['clipping'],-1,[],"{
  ""Properties"": [""catachresis""],
  ""Explanation"": ""The word 'turning' is borrowed to designate a lack of turning back.""
}",['catachresis'],"{
  ""Properties"": [""analogy""],
  ""Explanation"": ""The phrase 'turning back' is modified by the addition of 'no' to create the new meaning, forming an analogy to the original phrase.""
}",['analogy'],"{
  ""Properties"": [""taboo deformation""],
  ""Explanation"": ""The phrase 'no turning back' can be seen as a euphemism for a more direct or potentially negative expression, making it a taboo deformation.""
}",['taboo_deformation']
325,[3],A caller to the Michael Savage radio show who says he was neighbors with Las Vegas gunman Stephen Paddock asserts that Paddock could not have carried out the massacre and that it was actually a “set-up”.,New_words_and_changing_uses,"['proper_nouns_to_common_nouns', 'foreign_borrowing']","['compounds', 'blends', 'foreign_borrowing']",['proper_nouns_to_common_nouns'],,[],,[],,[],"['proper_nouns_to_common_nouns', 'foreign_borrowing']",['proper_nouns_to_common_nouns'],0,['proper_nouns_to_common_nouns'],"{
  ""Properties"": [""analogy"", ""clipping""],
  ""Explanation"": ""The term 'set-up' is a compound word consisting of two existing words 'set' and 'up', and it is used in an analogical sense to imply a situation that was arranged. Additionally, 'set-up' is clipped from the longer phrase 'set up'.""
}","['analogy', 'clipping']","{
  ""Properties"": [""foreign borrowing""],
  ""Explanation"": ""The use of 'set-up' is a foreign borrowing from English, originally borrowed from the American underworld slang for a swindle or a trick.""
}",['foreign_borrowing'],"{
  ""Properties"": [""proper nouns to common nouns""],
  ""Explanation"": ""The use of 'Las Vegas' as a general term to describe the location of the shooting, rather than specifically referencing the city, demonstrates the conversion of a proper noun to a common noun.""
}",['proper_nouns_to_common_nouns']
349,[4],"Recently, a video clip of anti-Semitic pastor Steve Anderson – making the claim that Jews have experienced such abuse because they have somehow been cursed – wound up on the personal Facebook page of South Florida Muslim leader Sofian Zakkout.",New_words_and_changing_uses,[],"['compounds', 'prefixes/suffixes']",['prefixes/suffixes'],,[],,[],,[],[],['proper_nouns_to_common_nouns'],-1,['proper_nouns_to_common_nouns'],"{
  ""Properties"": [
    ""foreign borrowing"",
    ""proper nouns to common nouns""
  ],
  ""Explanation"": ""The example includes 'Facebook' as a common noun derived from a proper noun. It also features 'anti-Semitic', a foreign borrowing that comes from a Greek term 'semitikos'.""
}","['foreign_borrowing', 'proper_nouns_to_common_nouns']","{
  ""Properties"": [""foreign borrowing"", ""compounds""],
  ""Explanation"": ""The text contains a foreign borrowing ('anti-Semitic') and compounds ('video clip', 'South Florida', 'Facebook page').""
}","['foreign_borrowing', 'compounds']","{
  ""Properties"": [""foreign borrowing"", ""compounds""],
  ""Explanation"": ""The text contains the foreign borrowing of 'anti-Semitic' and 'Facebook', as well as compound words such as 'video clip', 'South Florida', 'Muslim leader'.""
}","['foreign_borrowing', 'compounds']"
363,[4 9],Murdering infidels thus doesn’t contradict the spirit of Ramadan; it embodies it.,New_words_and_changing_uses,['foreign_borrowing'],"['foreign_borrowing', 'conversions']",[],,[],,[],,[],['foreign_borrowing'],['conversions'],-1,['conversions'],"{
  ""Properties"": [""analogy""],
  ""Explanation"": ""The use of 'embodies' to imply the notion of representing or encapsulating carries an analogy to the spirit of Ramadan.""
}",['analogy'],"{
  ""Properties"": [""foreign borrowing""],
  ""Explanation"": ""The word 'Ramadan' is borrowed from Arabic.""
}",['foreign_borrowing'],"{
  ""Properties"": [""foreign borrowing"", ""taboo deformation""],
  ""Explanation"": ""The phrase 'infidels' is borrowed from the Arabic language, and 'murdering' is a taboo deformation of the act of killing.""
}","['foreign_borrowing', 'taboo_deformation']"
365,[6 4],"""What you want to do is destroy this guy's life, hold this seat open, and hope you win in 2020,"" Graham blasted Democrat Senators on the committee.",New_words_and_changing_uses,['conversions'],"['compounds', 'conversions']",[],,[],,[],,[],['conversions'],['conversions'],1,['conversions'],"{
  ""Properties"": [""conversions""],
  ""Explanation"": ""The term 'open' has been converted from an adjective to a verb in the sentence.""
}",['conversions'],"{
    ""Properties"": [""clipping""],
    ""Explanation"": ""The word 'Democrat' has been clipped to 'Democrat' to create the term 'Democrat Senators'.""
}",['clipping'],"{
  ""Properties"": [""conversion""],
  ""Explanation"": ""The word 'blast' is originally a noun, but in this context, it is used as a verb, making it an example of conversion.""
}",['conversion']
369,[4 3],"To bless always means that something shall flourish, because only then when there is a blessing upon a cause or a project, will something good come out of it.",New_words_and_changing_uses,[],['conversions'],[],,[],,[],,[],[],[],1,[],"{
  ""Properties"": [""analogy""],
  ""Explanation"": ""The formation of the word 'bless' is based on the analogy of the concept that when something is blessed, it will flourish or be successful.""
}",['analogy'],"{
  ""Properties"": [""analogy""],
  ""Explanation"": ""The formation of the word 'bless' with the meaning of causing something to flourish seems to be by analogy to the concept of a blessing bringing forth something good.""
}",['analogy'],"{
  ""Properties"": [""analogy""],
  ""Explanation"": ""The word 'blessing' is used in analogy to convey the idea of something flourishing or being successful.""
}",['analogy']
370,[4],"If one considers and weighs this matter, one knows: one may not bless a union of two homosexual men or of lesbian women.",New_words_and_changing_uses,[],"['compounds', 'prefixes/suffixes']",[],,[],,[],,[],[],[],1,[],"{
  ""Properties"": [""taboo deformation""],
  ""Explanation"": ""The use of 'bless' and the language around unions of homosexual individuals can be seen as a taboo deformation, where words are used to soften the connotations of a sensitive or controversial topic.""
}",['taboo_deformation'],"{
  ""Properties"": [""taboo deformation""],
  ""Explanation"": ""The use of 'homosexual' to avoid more explicit or direct language in discussing a sensitive or controversial topic is an example of taboo deformation.""
}",['taboo_deformation'],"{
  ""Properties"": [""taboo deformation""],
  ""Explanation"": ""The use of 'bless' in this context suggests a euphemistic or softened expression for a controversial topic, demonstrating the use of taboo deformation.""
}",['taboo_deformation']
375,[4],"Despite the fact that it was instituted by God Himself, growing numbers of Catholics actually consider it immoral.",New_words_and_changing_uses,[],['prefixes/suffixes'],['prefixes/suffixes'],,[],,[],,[],['prefixes/suffixes'],[],-1,[],"{
  ""Properties"": [""foreign borrowing""],
  ""Explanation"": ""The use of the word 'Catholic' comes from the Greek 'katholikos', meaning 'universal', which was later borrowed into Latin.""
}",['foreign_borrowing'],"{
  ""Properties"": [""analogy""],
  ""Explanation"": ""The word 'instituted' is used by analogy to form the word 'instituted' into 'instituted by God Himself'.""
}",['analogy'],"{
    ""Properties"": [""analogy""],
    ""Explanation"": ""The word 'instituted' appears to have been formed by analogy to 'institute' with a slightly different meaning.""
}",['analogy']
387,[4],"On the one hand, it could refuse to grant Trump what he wanted and let the records be released, which it knew would point to the CIA’s guilt in the assassination.",New_words_and_changing_uses,"['foreign_borrowing', 'acronyms']",['acronyms'],['acronyms'],,[],,[],,[],['acronyms'],['proper_nouns_to_common_nouns'],-1,['proper_nouns_to_common_nouns'],"{
  ""Properties"": [""acronyms""],
  ""Explanation"": ""The use of 'CIA' as an acronym for 'Central Intelligence Agency' is a clear example of the property 'acronyms'.""
}",['acronyms'],"{
  ""Properties"": [""foreign borrowing""],
  ""Explanation"": ""The term 'CIA' is a foreign borrowing from English. It stands for 'Central Intelligence Agency.'""
}",['foreign_borrowing'],"{
  ""Properties"": [""analogy""],
  ""Explanation"": ""The word 'interquell' seems to be formed by analogy from 'sequell'.""
}",['analogy']
392,[ 9 13  4],"“Their only defense was that the activities they described were either non-partisan or were not officially taken by the company,” Carlson said Monday night, describing Google’s official response to his requests for comment, before challenging the company’s response: “But of course they were both.",New_words_and_changing_uses,[],"['compounds', 'prefixes/suffixes']","['prefixes/suffixes', 'acronyms']",,[],,[],,[],[],['conversions'],-1,['conversions'],"{
  ""Properties"": [""conversions""],
  ""Explanation"": ""The word 'partisan' is originally an adjective, but it is used here as a noun, showing a conversion from one part of speech to another.""
}",['conversions'],"{
  ""Properties"": [""conversions""],
  ""Explanation"": ""The conversion property is present as the verb 'challenging' is derived from the noun 'challenge'.""
}",['conversions'],"{
  ""Properties"": [""conversion"", ""compounds""],
  ""Explanation"": ""The text contains a conversion where 'partisan', originally an adjective, is used as a noun, and also includes a compound 'non-partisan', which is formed by combining the prefix 'non-' with the word 'partisan'.""
}","['conversion', 'compounds']"
396,[4],Democrats want to delay this vote until after the midterms because they believe they have a chance to retake the Senate as well as the House.,New_words_and_changing_uses,[],"['blends', 'prefixes/suffixes']",['conversions'],,[],,[],,[],[],['conversions'],-1,['conversions'],"{
  ""Properties"": [""clipping""],
  ""Explanation"": ""The text uses the clipped term 'midterms' instead of the full term 'midterm elections'.""
}",['clipping'],"{
  ""Properties"": [""analogy""],
  ""Explanation"": ""The term 'retake' is formed by analogy from 'take', indicating a similar action in the opposite direction.""
}",['analogy'],"{
  ""Properties"": [""conversion""],
  ""Explanation"": ""The word 'retake' is a conversion from a verb to a verb, changing from its original use as a noun.""
}",['conversion']
