sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,res1_x,gpt_props1_x,res2_x,gpt_props2_x,res3_x,gpt_props3_x,props_a_majority,props_gpt_majority,ann_gpt_agreemnt,props_gpt4_majority,res1_y,gpt_props1_y,res2_y,gpt_props2_y,res3_y,gpt_props3_y
68,[0],"I have read the Cardinal's exposition in both Italian and English, and I only find mention of the help of the sacraments in certain cases.",Verb_choices,[],[],[],"{
  ""Properties"": [""nominalization""],
  ""Explanation"": ""The verb 'mention' has been turned into the noun 'mention' in the phrase 'find mention'.""
}",['nominalization'],"{
  ""Properties"": [
    ""negation""
  ],
  ""Explanation"": ""The text contains the denial or contradiction of finding mention of the help of the sacraments in certain cases.""
}",['negation'],timeout,[],[],['nominalization'],-1,[],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'only' in the sentence indicates a negation, as it denies the presence of mention of the help of the sacraments in other cases.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'only' negates the presence of mention of the help of the sacraments in certain cases. This indicates a form of contradiction or denial.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The statement involves the contradiction or denial of finding mention of the help of the sacraments.""
}",['negation']
73,[0],"Meanwhile, according to a Breitbart report by Allum Bokhari, “By inserting negative search suggestions under the name of a candidate, search engines like Google can shift the opinions of undecided voters by up to 43.4 percent, according to new research by a team at the American Institute for Behavioral Research and Technology and reported exclusively by Breitbart News.”",Verb_choices,['modality'],['modality'],['modality'],"```  
        ""Properties"": [""negation"", ""nominalization""],
        ""Explanation"": ""The text uses negation in the phrase 'negative search suggestions' and nominalization in the use of 'search engines like Google' instead of 'Google inserts negative search suggestions'.""
```","['negation', 'nominalization']","{
  ""Properties"": [""negation""],
  ""Explanation"": ""The text contains the use of negation in the phrase 'inserting negative search suggestions'.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The text includes the use of negation, specifically the term 'negative search suggestions'."" 
}",['negation'],['modality'],['negation'],-1,[],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The verb 'inserting' introduces the concept of negation as it implies the action of putting negative search suggestions, which involves contradiction or denial of something.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of the phrase 'inserting negative search suggestions' involves the denial or contradiction of positive search suggestions, indicating the presence of negation in the verb choices.""
}",['negation'],"{
  ""Properties"": [
    ""negation""
  ],
  ""Explanation"": ""The use of 'negative' search suggestions is a form of negation, as it involves the contradiction or denial of positive search suggestions.""
}",['negation']
80,[1],"Also, as this is an unprecedented moment in papal history, perhaps the unprecedented step of recalling Benedict XVI to the Chair of St. Peter should also be considered sooner rather than later, before this crisis gets any more out-of-control than it already is.",Verb_choices,['modality'],['modality'],['modality'],"{
  ""Properties"": [""modality"", ""negation""],
  ""Explanation"": ""The use of 'perhaps' indicates modality, and the phrase 'before this crisis gets any more out-of-control than it already is' includes negation.""
}","['modality', 'negation']","{
  ""Properties"": [
    ""modality""
  ],
  ""Explanation"": ""The text includes language of possibility with the use of the word 'perhaps'.""
}",['modality'],"{
  ""Properties"": [""modality""],
  ""Explanation"": ""The use of words like 'perhaps' and 'should' indicate a language of possibilities, suggesting potential courses of action.""
}",['modality'],['modality'],['modality'],1,[],"{
  ""Properties"": [""modality""],
  ""Explanation"": ""The use of the word 'perhaps' indicates modality, as it expresses a possibility or suggestion.""
}",['modality'],"{
  ""Properties"": [""modality""],
  ""Explanation"": ""The use of the word 'perhaps' indicates a language of possibility, suggesting the consideration of recalling Benedict XVI to the Chair of St. Peter as a potential course of action.""
}",['modality'],"{
  ""Properties"": [""modality""],
  ""Explanation"": ""The use of the word 'perhaps' indicates modality, as it expresses a possibility or suggestion.""
}",['modality']
83,[1],"A dark, impenetrable and “irreversible” winter of persecution of the faithful by their own shepherds will fall.",Verb_choices,[],['personification'],"['modality', 'personification']","{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'irreversible' suggests the denial or contradiction of a possible reversal of the persecution."" 
}",['negation'],"{
  ""Properties"": [""negation"", ""multiplication""],
  ""Explanation"": ""The text includes the use of negation with the word 'irreversible' and multiplication with the repetition of 'persecution' and 'faithful'.""
}","['negation', 'multiplication']","{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of the word 'irreversible' in the sentence implies a contradiction or denial of the possibility of reversal."" 
}",['negation'],[],['negation'],-1,[],"{
  ""Properties"": [""negation"", ""personification""],
  ""Explanation"": ""The use of 'irreversible' negates the idea that the winter of persecution can be reversed. The phrase 'a dark, impenetrable and irreversible winter' personifies the season, giving it human-like agency.""
}","['negation', 'personification']","{
  ""Properties"": [
    ""negation""
  ],
  ""Explanation"": ""The use of the word 'irreversible' in quotation marks suggests a negation of the typical meaning of irreversible. This implies a contradiction or denial of the usual understanding of irreversible events.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The sentence includes the denial of a bright or positive outcome (i.e., a dark and irreversible winter of persecution).""
}",['negation']
117,[ 1 12],"And so Chris Bryant, “a senior Labour backbencher, has written to May urging her to go further, and issue an official ban on Donald Trump from entering the UK on the grounds he is condoning fascism and his presence is ‘not conducive to the public good’, a senior Labour MP has said.”",Verb_choices,['negation'],['multiplication'],"['multiplication', 'negation']","{
  ""Properties"": [""negation""],
  ""Explanation"": ""The verb 'urging' in the phrase 'urging her to go further' suggests a contradiction or denial of May's current actions or beliefs.""
}",['negation'],"{
  ""Properties"": [""modality""],
  ""Explanation"": ""The use of 'urging', 'condoning', and 'not conducive' express the language of possibilities and potential actions.""
}",['modality'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'not conducive to the public good' involves the negation of the idea that Donald Trump's presence is beneficial.""
}",['negation'],['negation'],['negation'],1,[],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The text contains the negation of allowing Donald Trump to enter the UK.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'not conducive to the public good' involves negation, as it denies the idea that Trump's presence is beneficial to the public good.""
}",['negation'],"{
  ""Properties"": [""negation"", ""nominalization""],
  ""Explanation"": ""The use of 'not conducive to the public good' involves negation. Additionally, the nominalization of 'urging' and 'condoning' to 'a senior Labour backbencher' and 'the grounds he is condoning fascism' respectively, showcases nominalization.""
}","['negation', 'nominalization']"
118,[1],"In any case, note well: the letter to me from the UK Home Office said that I was banned for saying that “[Islam] is a religion and is a belief system that mandates warfare against unbelievers…”",Verb_choices,[],['personification'],['modality'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of the word 'not' in the phrase 'it is not a religion' is an example of negation, as it contradicts the previous statement.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'not' in the phrase 'saying that' indicates a form of negation by denying the assertion made in the quote.""
}",['negation'],"{
  ""Properties"": [
    ""negation""
  ],
  ""Explanation"": ""The text contains the negation of a statement, denying the claim that 'Islam mandates warfare against unbelievers.'""
}",['negation'],[],['negation'],-1,[],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The statement contradicts the speaker's previous claim of being banned for a specific reason, suggesting a denial or contradiction.""
}",['negation'],"{
  ""Properties"": [
    ""negation""
  ],
  ""Explanation"": ""The verb 'said' is not associated with any negation, so the property of negation is not present in the text.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'not' in 'note well' is a form of negation, indicating the denial of ignoring the following information. Additionally, the statement 'I was banned for saying that' implies the denial of the speaker's right to express their opinion."" 
}",['negation']
127,[1],"I have seen a veritable chorus of Catholics on social media declaring that if Paul VI is canonised, their loss of faith in the Church as an institution will be complete.",Verb_choices,[],[],[],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of the word 'loss' and 'complete' in the statement indicates negation, as it conveys the denial of faith in the Church if Paul VI is canonized.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The verb 'is' is used in the negated form 'is not' (loss of faith) in the sentence, indicating negation.""
}",['negation'],"{
  ""Properties"": [
    ""negation""
  ],
  ""Explanation"": ""The verb 'is' is used in the negative construction 'loss of faith'.""
}",['negation'],[],['negation'],-1,[],"{
  ""Properties"": [
    ""negation""
  ],
  ""Explanation"": ""The use of 'loss' in 'loss of faith' indicates a contradiction or denial of faith, making this an example of negation.""
}",['negation'],"{
  ""Properties"": [""nominalization""],
  ""Explanation"": ""The verb 'canonised' has been nominalized to 'canonisation'.""
}",['nominalization'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'loss of faith' in the context of 'if Paul VI is canonised' indicates a contradiction or denial of faith in the Church.""
}",['negation']
143,[9 1 8],"Sagacious gun owners have always known that the ultimate goal of gun control extremists such as Chuck Schumer, Nancy Pelosi, Dianne Feinstein, et al., has always been gun confiscation.",Verb_choices,[],[],[],"{
  ""Properties"": [""negation"", ""personification""],
  ""Explanation"": ""The text contains negation in the denial of the stated goal of gun control extremists, and personification in the attribution of agency to the abstract concept of gun control extremists.""
}","['negation', 'personification']","{
  ""Properties"": [""negation""],
  ""Explanation"": ""The text contains negation through the use of 'ultimate goal' to contradict the stated intentions of gun control extremists.""
}",['negation'],"``` 
Properties: [""negation"", ""personification""]
Explanation: The text uses negation by denying that the goal of gun control advocates is anything other than gun confiscation. It also personifies the concept of gun control extremists by attributing the goal of gun confiscation to them as if they were individuals with intent. 
```","['negation', 'personification']",[],"['negation', 'personification']",-1,[],"{
  ""Properties"": [""negation"", ""personification""],
  ""Explanation"": ""The statement includes negation through the denial of the intentions of gun control extremists to pursue gun confiscation. It also exhibits personification by endowing the 'gun control extremists' with human-like agency.""
}","['negation', 'personification']","{
  ""Properties"": [""negation"", ""personification""],
  ""Explanation"": ""The sentence negates the stated intentions of the gun control advocates (Chuck Schumer, Nancy Pelosi, Dianne Feinstein, et al.) by labeling them as 'extremists' and suggesting that their 'ultimate goal' has always been gun confiscation. Additionally, the use of 'gun control extremists' personifies this group by attributing an exaggerated and negative behavior to them.""
}","['negation', 'personification']","{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'not' or 'never' is not present in the text, indicating the absence of negation.""
}",['negation']
159,[1],This is a very real threat – one that is largely immune to attack from the air.,Verb_choices,[],[],['modality'],timeout,[],"``` 
{
  ""Properties"": [""negation""],
  ""Explanation"": ""The text contains the negation 'largely immune to attack from the air.'""
}
```",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The verb choice 'immune' in 'largely immune to attack' negates the possibility of being attacked from the air.""
}",['negation'],[],['negation'],-1,[],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The statement contains negation in the form of 'largely immune to attack from the air', which implies a denial or contradiction of the possibility of being effectively attacked from the air.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'largely immune to attack' negates the idea that the threat is fully immune to attack from the air.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of the word 'immune' in the context of 'largely immune to attack' implies a denial or contradiction, indicating the presence of negation.""
}",['negation']
188,[1],They would be immediate targets should the US and South Korea attack the north.,Verb_choices,['modality'],['modality'],['modality'],"{
  ""Properties"": [
    ""modality""
  ],
  ""Explanation"": ""The use of the modal verb 'would' indicates a language of possibility.""
}",['modality'],"{
  ""Properties"": [""modality""],
  ""Explanation"": ""The use of 'should' in the sentence indicates a possibility or likelihood of the event happening, which aligns with the property of modality.""
}",['modality'],"``` 
        {
            ""Properties"": [""modality""],
            ""Explanation"": ""The use of 'should' indicates a language of possibilities.""
        }
```",['modality'],['modality'],['modality'],1,[],"{
  ""Properties"": [""modality""],
  ""Explanation"": ""The use of 'should' indicates a possibility or potential future event.""
}",['modality'],"{
  ""Properties"": [""modality""],
  ""Explanation"": ""The use of 'should' indicates a language of possibility, suggesting a potential event.""
}",['modality'],"{
  ""Properties"": [""modality""],
  ""Explanation"": ""The use of the modal verb 'should' indicates a possibility or hypothetical situation.""
}",['modality']
194,[9 1],"Think of this, the meekest man alive was sent to the face of the Pharaoh to tell him to obey or else.",Verb_choices,[],[],[],"``` 
{
  ""Properties"": [""personification""],
  ""Explanation"": ""The personification property is present in the text as it endows the Pharaoh with the human-like agency of being able to be told to obey or else.""
}
```",['personification'],"``` 
{
  ""Properties"": [""personification""],
  ""Explanation"": ""The verb choice 'sent' endows the act of sending with human-like agency, which is an example of personification.""
}
```",['personification'],"{
  ""Properties"": [
    ""negation"",
    ""personification""
  ],
  ""Explanation"": ""The use of 'or else' in the context of telling the Pharaoh to obey implies a form of negation, and the personification of the 'meekest man alive' suggests human-like agency.""
}","['negation', 'personification']",[],['personification'],-1,[],"{
  ""Properties"": [""personification""],
  ""Explanation"": ""The use of the phrase 'the face of the Pharaoh' personifies the Pharaoh, giving them human-like agency and presence.""
}",['personification'],"{
  ""Properties"": [""personification""],
  ""Explanation"": ""The use of 'sent' suggests the action of sending is being attributed to a person, in this case, the meekest man, implying a human-like agency.""
}",['personification'],"{
  ""Properties"": [""personification""],
  ""Explanation"": ""The property of personification is used in the sentence to endow the abstract concept of 'meekness' with the ability to be 'sent' and to confront the Pharaoh.""
}",['personification']
199,[1],"“When Kavanaugh is on the Supreme Court, undermining our #4thAmendment right against unreasonable searches and seizures, it will be too late for others to join me.”",Verb_choices,[],[],['modality'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of the phrase 'it will be too late' implies a form of negation by suggesting that action taken after Kavanaugh is on the Supreme Court will not be effective.""
}",['negation'],"{
  ""Properties"": [
    ""negation""
  ],
  ""Explanation"": ""The verb 'undermining' is used to negate the idea that Kavanaugh being on the Supreme Court will not be a positive thing for the #4thAmendment right."" 
}",['negation'],"```{
  ""Properties"": [""negation""],
  ""Explanation"": ""The verb 'undermining' conveys a sense of contradiction or denial of something, indicating the presence of negation.""
}```",['negation'],[],['negation'],-1,[],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The verb 'is' in 'Kavanaugh is on the Supreme Court' negates the possibility of others joining the speaker in the future, indicating a sense of finality or inevitability.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The text contains the negation of the possibility for others to join the speaker once Kavanaugh is on the Supreme Court.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The statement includes the negation of the possibility for others to join the speaker once Kavanaugh is on the Supreme Court, indicating a denial of future action.""
}",['negation']
