sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,res1_x,gpt_props1_x,res2_x,gpt_props2_x,res3_x,gpt_props3_x,props_a_majority,props_gpt_majority,ann_gpt_agreemnt,props_gpt4_majority,res1_y,gpt_props1_y,res2_y,gpt_props2_y,res3_y,gpt_props3_y
369,[4 3],"To bless always means that something shall flourish, because only then when there is a blessing upon a cause or a project, will something good come out of it.",Figures_of_argument,[],['defintion_as_figure'],['defintion_as_figure'],,[],,[],,[],['defintion_as_figure'],['defintion_as_figure'],1,['defintion_as_figure'],"{
  ""Properties"": [""antimetabole""],
  ""Explanation"": ""The text uses antimetabole by transposing the arguments in the phrase 'To bless always means that something shall flourish, because only then when there is a blessing upon a cause or a project, will something good come out of it.'""
}",['antimetabole'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The text uses the argument from opposites, presenting the contrast between 'blessing' and 'flourishing' to emphasize the positive outcome of a blessing.""
}",['antithesis'],"{
  ""Properties"": [""defintion as figure""],
  ""Explanation"": ""The text provides a lucid and succinct definition of the term 'to bless', setting forth its full meaning and character.""
}",['defintion_as_figure']
370,[4],"If one considers and weighs this matter, one knows: one may not bless a union of two homosexual men or of lesbian women.",Figures_of_argument,[],[],[],"```{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The example text contains an argument from opposites, contrasting the union of two homosexual men with the union of lesbian women.""
}```",['antithesis'],"{
  ""Properties"": [
    ""antithesis""
  ],
  ""Explanation"": ""The use of the phrase 'homosexual men' and 'lesbian women' presents an argument from opposites, making it an example of antithesis.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'one may not bless' and 'of two homosexual men or of lesbian women' presents an argument from opposites, indicating the opposing views on homosexual unions.""
}",['antithesis'],[],['antithesis'],-1,[],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The statement presents an argument from opposites by contrasting the notion of blessing a union of two homosexual men with the union of lesbian women.""
}",['antithesis'],"{
  ""Properties"": [
    ""antithesis""
  ],
  ""Explanation"": ""The statement presents an argument from opposites, emphasizing the contrast between blessing a union of two homosexual men or of lesbian women and not blessing such unions.""
}",['antithesis'],"{
  ""Properties"": [
    ""antithesis""
  ],
  ""Explanation"": ""The sentence presents an argument from opposites, contrasting blessing a union of two homosexual men with blessing a union of lesbian women.""
}",['antithesis']
375,[4],"Despite the fact that it was instituted by God Himself, growing numbers of Catholics actually consider it immoral.",Figures_of_argument,[],[],[],"{
  ""Properties"": [
    ""antithesis""
  ],
  ""Explanation"": ""The text presents an argument from opposites, highlighting the contradiction between something being instituted by God and yet considered immoral by a growing number of Catholics.""
}",['antithesis'],"``` 
{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The example text contains an argument from opposites, presenting the contrast between something being instituted by God and growing numbers of Catholics considering it immoral.""
}
```",['antithesis'],"{
    ""Properties"": [""antithesis""],
    ""Explanation"": ""The sentence presents an argument from opposites by juxtaposing the idea of a policy being instituted by God with the idea of growing numbers of Catholics considering it immoral.""
}",['antithesis'],[],['antithesis'],-1,[],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites, contrasting the idea of something being instituted by God with the growing numbers of Catholics considering it immoral.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites, contrasting the idea of an institution being instituted by God with the idea of growing numbers of Catholics considering it immoral.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The statement presents an argument from opposites, contrasting the fact that a practice was instituted by God with the growing numbers of Catholics considering it immoral.""
}",['antithesis']
387,[4],"On the one hand, it could refuse to grant Trump what he wanted and let the records be released, which it knew would point to the CIA’s guilt in the assassination.",Figures_of_argument,[],[],['antithesis'],"{
  ""Properties"": [
    ""antithesis""
  ],
  ""Explanation"": ""The example text uses antithesis by presenting opposing ideas - refusing to grant Trump what he wanted and letting the records be released, pointing to the CIA's guilt.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'On the one hand... on the other hand' presents a clear opposition and contrast between two possibilities.""
}",['antithesis'],"{
  ""Properties"": [
    ""antithesis""
  ],
  ""Explanation"": ""The use of 'On the one hand' followed by 'could refuse' and 'grant Trump' presents an argument from opposites, reflecting the contrast between the two possible actions.""
}",['antithesis'],[],['antithesis'],-1,[],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'on the one hand...on the other hand' sets up an antithesis, presenting opposing ideas in contrast to each other.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an antithesis by juxtaposing the potential actions of granting Trump what he wanted and letting the records be released, which would point to the CIA’s guilt."" 
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites by contrasting the options of granting Trump what he wanted and letting the records be released, against the consequence of pointing to the CIA's guilt in the assassination.""
}",['antithesis']
392,[ 9 13  4],"“Their only defense was that the activities they described were either non-partisan or were not officially taken by the company,” Carlson said Monday night, describing Google’s official response to his requests for comment, before challenging the company’s response: “But of course they were both.",Figures_of_argument,['strategic_repetition'],['antithesis'],['strategic_repetition'],,[],,[],,[],['strategic_repetition'],['strategic_repetition'],1,['strategic_repetition'],"{
  ""Properties"": [
    ""antithesis""
  ],
  ""Explanation"": ""The use of opposites is evident in the contrast between the description of Google's activities as non-partisan or not officially taken by the company, and Carlson's challenge that they were both.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'either...or' in the sentence creates an argument from opposites, where two contrasting options are presented.""
}",['antithesis'],"{
  ""Properties"": [
    ""antithesis""
  ],
  ""Explanation"": ""The use of 'either non-partisan or were not officially taken' presents an argument from opposites, as it contrasts the two possibilities to emphasize the inconsistency in Google's response.""
}",['antithesis']
396,[4],Democrats want to delay this vote until after the midterms because they believe they have a chance to retake the Senate as well as the House.,Figures_of_argument,[],[],[],"{
  ""Properties"": [
    ""strategic repetition""
  ],
  ""Explanation"": ""The use of the phrase 'Democrats want to delay this vote' is repeated in the sentence for emphasis and persuasion.""
}",['strategic_repetition'],"{
  ""Properties"": [
    ""strategic repetition"",
    ""antithesis""
  ],
  ""Explanation"": ""The text does not contain antimetabole, defintion as figure, induction, or eduction. The use of strategic repetition can be seen in the repetition of the phrase 'they believe they have a chance' to emphasize the Democrats' conviction. The antithesis is present in the contrast between 'delay this vote' and 'retake the Senate as well as the House'.""
}","['strategic_repetition', 'antithesis']","{
  ""Properties"": [
    ""strategic repetition"",
    ""induction""
  ],
  ""Explanation"": ""The use of the phrase 'Democrats want' is a form of strategic repetition, and the argument is based on the specific situation of the midterms leading to a general conclusion about their motivation."" 
}","['strategic_repetition', 'induction']",[],['strategic_repetition'],-1,[],"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement makes a conclusion about Democrats wanting to delay the vote based on the specific circumstance of the upcoming midterms and the potential to retake the Senate and the House.""
}",['induction'],"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement draws a conclusion about the Democrats based on a specific circumstance (wanting to delay the vote until after the midterms) to a general belief (they believe they have a chance to retake the Senate as well as the House).""
}",['induction'],"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement makes a conclusion about Democrats' desire to delay the vote based on the specific circumstance of the upcoming midterms and their belief in retaking the Senate and the House."" 
}",['induction']
405,[5 4 8 8 9],"So, according to Faggioli, the same Pope who sacks conservative bishops and cardinals according to his pleasure and has just removed a cardinal from the College of Cardinals in an unprecedented disciplinary act under fire from the media, is somehow powerless to dismiss Modernist bishops who have created an obscene “gay culture” in the Church and replace them with orthodox, normal heterosexual males.",Figures_of_argument,['antithesis'],['antithesis'],[],,[],,[],,[],['antithesis'],"['antithesis', 'strategic_repetition']",0,"['antithesis', 'strategic_repetition']","{
  ""Properties"": [
    ""strategic repetition""
  ],
  ""Explanation"": ""The passage includes strategic repetition in the form of 'according to Faggioli' to emphasize the source and viewpoint being discussed.""
}",['strategic_repetition'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites by contrasting the Pope's ability to dismiss conservative bishops with his perceived inability to dismiss Modernist bishops.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of the contrast between the Pope's alleged ability to dismiss conservative bishops at will, while being portrayed as powerless to dismiss bishops described as 'Modernist' and replace them with others who are 'orthodox, normal heterosexual males' fits the definition of antithesis, an argument based on opposites.""
}",['antithesis']
407,[4 8],Faggioli has no answer because what he is really arguing—the final beachhead of the neo-Catholic defense of their disintegrating regime—is that homosexuals in the hierarchy must remain in authority as an indispensable seawall against a “neo-traditionalist” storm surge.,Figures_of_argument,[],[],[],"```{
  ""Properties"": [""strategic repetition""],
  ""Explanation"": ""The passage uses strategic repetition with the phrase 'the final beachhead of the neo-Catholic defense' repeated to emphasize the author's point.""
}```",['strategic_repetition'],"``` 
""Properties"": [""antithesis"", ""eduction""],
""Explanation"": The text contains an argument from opposites (antithesis) with the contrast between ""neo-Catholic defense"" and ""neo-traditionalist"" storm surge. It also demonstrates eduction by generating a conclusion about the role of homosexuals in the hierarchy based on the examples presented in the passage. 
```","['antithesis', 'eduction']","{
  ""Properties"": [""strategic repetition"", ""antithesis""],
  ""Explanation"": ""The strategic repetition of 'neo-Catholic' and 'neo-traditionalist' creates a contrast or opposition, serving as an example of antithesis.""
}","['strategic_repetition', 'antithesis']",[],['strategic_repetition'],-1,[],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites by contrasting the idea of homosexuals in the hierarchy as a 'seawall' with the concept of a 'storm surge' of 'neo-traditionalists'.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of oppositional terms 'neo-Catholic' and 'neo-traditionalist' creates an antithesis in the argument, emphasizing the contrasting ideologies and positions within the hierarchy.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites by contrasting the 'neo-Catholic defense' with the 'neo-traditionalist' storm surge.""
}",['antithesis']
417,[4],That’s why they had shots fired from the front and placed Oswald in the rear.,Figures_of_argument,[],[],[],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The example text uses antithesis by presenting an argument from opposites: 'shots fired from the front' and 'Oswald in the rear'.""
}",['antithesis'],"{
  ""Properties"": [""strategic repetition"", ""antithesis""],
  ""Explanation"": ""The use of 'front' and 'rear' is a form of antithesis, presenting opposing ideas and creating a contrast. Additionally, the repetition of 'shots fired' emphasizes the strategic repetition within the passage.""
}","['strategic_repetition', 'antithesis']","{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The text uses an argument from opposites by contrasting 'shots fired from the front' and 'Oswald in the rear.'""
}",['antithesis'],[],['antithesis'],-1,[],"{
  ""Properties"": [""antimetabole""],
  ""Explanation"": ""The sentence uses antimetabole by inverting the placement of 'front' and 'rear' to create a rhetorical effect.""
}",['antimetabole'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'front' and 'rear' presents an argument from opposites, creating a contrast and highlighting the contradictory placement of shots fired and Oswald.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The statement presents an argument from opposites, positioning 'shots fired from the front' against 'Oswald in the rear'. This creates a contrast and emphasizes the opposing locations of the shots and Oswald.""
}",['antithesis']
430,[4 9 9 6],This is clearly the testimony of an honest man who has only the good of the Church in his heart—a modern-day Athanasius standing against something so much worse than Liberius.,Figures_of_argument,[],[],[],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The example text uses the figure of antithesis by presenting contrasting ideas of 'an honest man' and 'something so much worse than Liberius'.""
}",['antithesis'],"{
  ""Properties"": [
    ""antithesis"",
    ""strategic repetition""
  ],
  ""Explanation"": ""The text includes antithesis with the juxtaposition of 'honest man' and 'something so much worse than Liberius', and strategic repetition with the repetition of 'who has only the good of the Church in his heart'.""
}","['antithesis', 'strategic_repetition']",timeout,[],[],['antithesis'],-1,[],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The statement presents an argument from opposites, comparing the speaker to Athanasius (known for his steadfastness in the face of adversity) and the subject to Liberius (known for his compromise and weakness).""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The text employs antithesis by contrasting the honest man with something much worse than Liberius, creating a strong rhetorical effect.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites, contrasting the modern-day man with Athanasius and Liberius, highlighting the stark difference in their positions.""
}",['antithesis']
446,[4],"To eradicate these, Muslims are required to wage war until there exists none of it in the world, and the only religion is that of Allah.",Figures_of_argument,[],[],[],"``` 
Properties: [""antithesis""]
Explanation: The text presents an argument from opposites, where the idea of eradicating something is contrasted with the idea of having only one religion. 
```",['antithesis'],"{
    ""Properties"": [""antithesis""],
    ""Explanation"": ""The argument from opposites is used in the phrase 'none of it in the world' and 'the only religion is that of Allah'.""
}",['antithesis'],"``` 
{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The argument from opposites is used in the phrase 'until there exists none of it in the world, and the only religion is that of Allah', contrasting the absence of something with the exclusive presence of something else.""
}
```",['antithesis'],[],['antithesis'],-1,[],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The statement sets up an opposition between the current state of having non-Muslims and the desired future state of having only the religion of Allah.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an antithesis by contrasting the idea of eradicating something with the idea of having only one religion, creating a sense of opposition and contrast.""
}",['antithesis'],"{
    ""Properties"": [""antithesis""],
    ""Explanation"": ""The use of opposites, in this case the existence of the mentioned religion and the nonexistence of other religions, qualifies as an antithesis.""
}",['antithesis']
474,[4 9],This leftwing witch hunt has been ongoing since day one of Trump’s presidency in order to impair and impede his ability to get the job done.,Figures_of_argument,[],[],['strategic_repetition'],"{
  ""Properties"": [""strategic repetition""],
  ""Explanation"": ""The text uses strategic repetition of the phrases 'impair and impede' to emphasize the obstruction of Trump's ability to govern.""
}",['strategic_repetition'],"{
  ""Properties"": [""strategic repetition"", ""antithesis""],
  ""Explanation"": ""The text contains the strategic repetition of the phrases 'impair and impede', as well as the antithesis of 'leftwing' and 'witch hunt.""
}","['strategic_repetition', 'antithesis']","{
  ""Properties"": [
    ""strategic repetition"",
    ""antithesis""
  ],
  ""Explanation"": ""The text includes strategic repetition in the phrases 'impair and impede' and antithesis in the use of 'leftwing' and 'Trump's presidency'.""
}","['strategic_repetition', 'antithesis']",[],"['strategic_repetition', 'antithesis']",-1,[],"{
  ""Properties"": [
    ""strategic repetition""
  ],
  ""Explanation"": ""The use of the phrase 'impair and impede' is an example of strategic repetition, reinforcing the idea that the leftwing witch hunt is intended to obstruct Trump's presidency.""
}",['strategic_repetition'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The argument is structured around opposites - 'leftwing' and 'Trump's presidency', 'impair' and 'impede'.""
}",['antithesis'],"{
  ""Properties"": [""strategic repetition"", ""antithesis""],
  ""Explanation"": ""The text contains strategic repetition with the use of 'impair and impede', and it also employs antithesis through the juxtaposition of 'leftwing' and 'Trump's presidency'.""
}","['strategic_repetition', 'antithesis']"
476,[4],The former recognizes that an armed populace is a threat to any tyrant and pushes for gun control out of self-preservation.,Figures_of_argument,[],['defintion_as_figure'],[],,[],,[],,[],[],[],1,[],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The statement presents an argument from opposites by contrasting the idea of an armed populace being a threat to a tyrant with the push for gun control for self-preservation.""
}",['antithesis'],"{
  ""Properties"": [
    ""antithesis""
  ],
  ""Explanation"": ""The sentence presents an argument from opposites, contrasting the idea of an armed populace being a threat to a tyrant with the push for gun control for self-preservation.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of opposites is evident in the contrast between 'an armed populace' and 'gun control', highlighting the conflicting ideas of threat and preservation.""
}",['antithesis']
514,[5 7],"Instead of preaching out against sin, they advocate for that which God clearly condemns, thereby making war against God (Micah 3:5), which at length destroys our government, our country and our families.",Figures_of_argument,[],"['strategic_repetition', 'antithesis']",[],,[],,[],,[],[],"['antithesis', 'strategic_repetition']",-1,"['antithesis', 'strategic_repetition']","{
  ""Properties"": [
    ""antithesis""
  ],
  ""Explanation"": ""The use of 'advocate for that which God clearly condemns' followed by 'making war against God' exemplifies the use of antithesis, as it presents contrasting ideas for emphasis.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence uses antithesis by contrasting advocating for what God condemns with making war against God.""
}",['antithesis'],"{
  ""Properties"": [
    ""antithesis""
  ],
  ""Explanation"": ""The sentence presents an argument from opposites by contrasting advocating for what God condemns with making war against God, emphasizing the opposing nature of the actions.""
}",['antithesis']
515,[5 8 4],"Wicked men in the sight of God are those who have the knowledge of what to do when it comes to the right, but over and over again, they turn their shoulders and choose the wrong, through tolerance and apathy Americans are bringing upon themselves destruction (Deuteronomy 30:19) that will not be reversed, which leaves no alternative as to why God judges and is judging America today (Deuteronomy 28:63).",Figures_of_argument,['defintion_as_figure'],"['strategic_repetition', 'defintion_as_figure']",['strategic_repetition'],,[],,[],,[],['defintion_as_figure'],"['definition_as_figure', 'strategic_repetition']",-1,"['definition_as_figure', 'strategic_repetition']","{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The passage uses the argument from opposites by contrasting the wicked who choose the wrong with those who do what is right. This is evident in the juxtaposition of 'have the knowledge of what to do when it comes to the right' and 'they turn their shoulders and choose the wrong'.""
}",['antithesis'],"{
  ""Properties"": [""antithesis"", ""strategic repetition""],
  ""Explanation"": ""The text contains antithesis in the juxtaposition of the concepts of doing right and choosing wrong. Additionally, there is strategic repetition in the phrases 'in the sight of God' and the repetition of 'Deuteronomy'."" 
}","['antithesis', 'strategic_repetition']","{
  ""Properties"": [""antithesis"", ""strategic repetition""],
  ""Explanation"": ""The passage includes an antithesis by presenting the contrast between doing the right thing and choosing the wrong thing, as well as strategic repetition by repeating the phrases 'in the sight of God', 'turn their shoulders', and 'judges and is judging' within the passage.""
}","['antithesis', 'strategic_repetition']"
532,[5 8],"While we may never know what actually happened during the Las Vegas Massacre, the fact remains that the official story has been proven, time and time again, to be absolutely false and in fact nothing more than a pathetic attempt at a cover-up.",Figures_of_argument,[],['strategic_repetition'],['strategic_repetition'],,[],,[],,[],['strategic_repetition'],['strategic_repetition'],1,['strategic_repetition'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'never know' and 'official story' creates an antithesis, emphasizing the contrast between the two concepts.""
}",['antithesis'],"{
  ""Properties"": [
    ""strategic repetition"",
    ""antithesis""
  ],
  ""Explanation"": ""The text contains strategic repetition with the phrase 'proven, time and time again' and an antithesis with 'official story' and 'absolutely false'.""
}","['strategic_repetition', 'antithesis']","{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The statement 'the official story has been proven, time and time again, to be absolutely false and in fact nothing more than a pathetic attempt at a cover-up' presents an argument from opposites, contrasting the official story with the claim that it has been proven false.""
}",['antithesis']
576,[5 9],So seriously that J Street can't decide what to do about a politician who defends a Hitler-lover and raises the Jewish Question.,Figures_of_argument,[],[],[],"{
  ""Properties"": [""strategic repetition""],
  ""Explanation"": ""The use of repetition in the phrase 'defends a Hitler-lover and raises the Jewish Question.' emphasizes the seriousness of the situation and the difficulty in making a decision.""
}",['strategic_repetition'],"```So seriously that J Street can't decide what to do about a politician who defends a Hitler-lover and raises the Jewish Question.```

{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of opposites can be seen in the contrast between 'defends a Hitler-lover' and 'raises the Jewish Question'.""
}",['antithesis'],"{
  ""Properties"": [""strategic repetition"", ""antithesis""],
  ""Explanation"": ""The use of 'defends a Hitler-lover' and 'raises the Jewish Question' exhibits strategic repetition of clauses within the passage. The phrase 'defends a Hitler-lover and raises the Jewish Question' also acts as an antithesis, presenting contrasting ideas for emphasis.""
}","['strategic_repetition', 'antithesis']",[],['strategic_repetition'],-1,[],"{
  ""Properties"": [""antimetabole""],
  ""Explanation"": ""The use of 'defends' and 'raises' in a transposed structure mirrors the pattern of argument from inversion, making this an example of antimetabole.""
}",['antimetabole'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'defends a Hitler-lover' paired with 'raises the Jewish Question' creates an antithesis, presenting opposites in the same sentence.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The statement presents an antithesis by juxtaposing the concepts of 'defends a Hitler-lover' and 'raises the Jewish Question' to create a contrast and emphasize the controversial nature of the politician's actions.""
}",['antithesis']
595,[9 5],The four page email begins with Murillo claiming she and others at Google were engaged in non-partisan activities not designed to help any one candidate or another—only to undercut her own commentary in later passages in the emails by openly admitting the entire effort to boost Latino turnout using Google products with official company resources was to elect Clinton over Trump.,Figures_of_argument,['antithesis'],['antithesis'],['strategic_repetition'],,[],,[],,[],['antithesis'],['strategic_repetition'],-1,['strategic_repetition'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites, contrasting Murillo's initial claim of non-partisan activities with her later admission of partisan efforts to elect Clinton over Trump.""
}",['antithesis'],"{
  ""Properties"": [""antithesis"", ""strategic repetition""],
  ""Explanation"": ""The sentence exhibits antithesis by contrasting the initial claim of non-partisan activities with the later admission of the effort to boost Latino turnout to elect Clinton over Trump. Additionally, there is a form of strategic repetition as the contradictory statements are repeated within the passage.""
}","['antithesis', 'strategic_repetition']","{
  ""Properties"": [""antithesis"", ""strategic repetition""],
  ""Explanation"": ""The use of antithesis is seen in the contrast between the initial claim of non-partisan activities and the later admission of the effort to elect Clinton over Trump. The strategic repetition is evident in the repetition of the contrast between the non-partisan claim and the later admission.""
}","['antithesis', 'strategic_repetition']"
650,[5 8],She offered no evidence — nor was asked for any — to back her grave allegations.,Figures_of_argument,[],[],[],"{
  ""Properties"": [
    ""strategic repetition""
  ],
  ""Explanation"": ""The use of the phrase 'no evidence' and 'grave allegations' in close proximity demonstrates strategic repetition.""
}",['strategic_repetition'],"{
    ""Properties"": [""antithesis""],
    ""Explanation"": ""The example text uses antithesis by presenting opposing ideas in the form of 'offered no evidence' and 'nor was asked for any'.""
}",['antithesis'],"{
  ""Properties"": [
    ""antithesis""
  ],
  ""Explanation"": ""The use of opposites in the phrase 'no evidence... asked for any' constitutes antithesis.""
}",['antithesis'],[],['antithesis'],-1,[],"{
  ""Properties"": [
    ""antimetabole""
  ],
  ""Explanation"": ""The sentence employs antimetabole by transposing the arguments in the phrase 'offered no evidence' and 'was asked for any'.""
}",['antimetabole'],"{
  ""Properties"": [
    ""antithesis""
  ],
  ""Explanation"": ""The sentence presents an argument from opposites: 'She offered no evidence' contrasts with 'nor was asked for any' to emphasize the lack of evidence for the grave allegations.""
}",['antithesis'],"{
  ""Properties"": [
    ""strategic repetition""
  ],
  ""Explanation"": ""The use of 'no evidence' and 'nor was asked for any' constitutes strategic repetition within the passage.""
}",['strategic_repetition']
659,[5],"“Under these circumstances, we did not have confidence that Strzok’s decision to prioritize the Russia investigation over following up on the Midyear-related investigative lead discovered on the Weiner laptop was free from bias,” the report said.",Figures_of_argument,[],[],[],"{
  ""Properties"": [
    ""strategic repetition"",
    ""induction""
  ],
  ""Explanation"": ""The repeated use of 'we did not have confidence that' can be considered a form of strategic repetition. The conclusion that Strzok's decision was biased is based on specific circumstances, which is an example of induction.""
}","['strategic_repetition', 'induction']","``` 
""Properties"": [""strategic repetition"", ""antithesis""],
""Explanation"": The passage contains strategic repetition of the phrase ""the Russia investigation"" and ""following up on the Midyear-related investigative lead"". It also presents an antithesis by contrasting ""prioritize the Russia investigation"" with ""following up on the Midyear-related investigative lead"". 
```","['strategic_repetition', 'antithesis']","{
  ""Properties"": [
    ""strategic repetition"",
    ""antithesis""
  ],
  ""Explanation"": ""The text includes the strategic repetition of the phrase 'our policy' and an example of antithesis is present with the phrase 'free from bias'.""
}","['strategic_repetition', 'antithesis']",[],"['strategic_repetition', 'antithesis']",-1,[],"{
  ""Properties"": [
    ""antithesis""
  ],
  ""Explanation"": ""The use of 'prioritize the Russia investigation over following up on the Midyear-related investigative lead' presents an argument from opposites, highlighting the contrast between the two priorities.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of opposites is evident in the contrast between 'prioritize the Russia investigation' and 'following up on the Midyear-related investigative lead.' This creates an antithesis in the statement.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of opposites is present in the phrase 'prioritize the Russia investigation over following up on the Midyear-related investigative lead'.""
}",['antithesis']
747,[9 5],"And finally, in a bizarre tweet, Greenwald opined, “I hope the story [maligning Assange] turns out true” – apparently because maintenance of the Guardian’s reputation is more important than Assange’s fate and the right of journalists to dig up embarrassing secrets without fear of being imprisoned.",Figures_of_argument,[],['antithesis'],[],,[],,[],,[],[],"['antithesis', 'strategic_repetition']",-1,"['antithesis', 'strategic_repetition']","{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'maintenance of the Guardian’s reputation is more important than Assange’s fate' presents an argument from opposites, contrasting the reputation with Assange's fate.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence 'maintenance of the Guardian’s reputation is more important than Assange’s fate and the right of journalists to dig up embarrassing secrets without fear of being imprisoned' presents an argument from opposites, contrasting the importance of maintaining the reputation of the Guardian with the fate of Assange and the rights of journalists.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of opposites is evident in the contrast between 'maintenance of the Guardian’s reputation' and 'Assange’s fate and the right of journalists to dig up embarrassing secrets'.""
}",['antithesis']
748,[5 9],"Rather than being the reason for the Guardian violating basic journalistic standards and ethics, the paper’s hatred of Assange is a symptom of a deeper malaise in the Guardian and the wider corporate media.",Figures_of_argument,[],[],[],"{
  ""Properties"": [""strategic repetition"", ""antithesis""],
  ""Explanation"": ""The text uses strategic repetition in the phrase 'the Guardian' and also employs antithesis in the contrast between 'being the reason' and 'a symptom'.""
}","['strategic_repetition', 'antithesis']","{
  ""Properties"": [""antithesis"", ""strategic repetition""],
  ""Explanation"": ""The use of 'the reason' and 'a symptom' presents an argument from opposites, and the repetition of 'Guardian' and 'the paper' within the same sentence demonstrates strategic repetition.""
}","['antithesis', 'strategic_repetition']","```{
  ""Properties"": [""antithesis"", ""defintion as figure""],
  ""Explanation"": ""The use of opposites ('reason' vs 'symptom') and the definition of 'hatred of Assange' as a symptom of a deeper malaise qualifies the text for these figures.""
}```","['antithesis', 'defintion_as_figure']",[],"['strategic_repetition', 'antithesis']",-1,[],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites, contrasting the idea of 'reason for' with 'symptom of' to highlight the opposition between the Guardian's stated reasons and the actual cause.""
}",['antithesis'],"{
  ""Properties"": [""antithesis"", ""defintion as figure""],
  ""Explanation"": ""The sentence presents an argument from opposites (hatred of Assange vs. violation of journalistic standards) and sets forth the full meaning and character of the situation lucidly and succinctly.""
}","['antithesis', 'defintion_as_figure']","{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'hatred of Assange' and 'deeper malaise' presents an argument from opposites, which aligns with the antithesis figure of argument.""
}",['antithesis']
