sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,res1_x,gpt_props1_x,res2_x,gpt_props2_x,res3_x,gpt_props3_x,props_a_majority,props_gpt_majority,ann_gpt_agreemnt,props_gpt4_majority,res1_y,gpt_props1_y,res2_y,gpt_props2_y,res3_y,gpt_props3_y
68,[0],"I have read the Cardinal's exposition in both Italian and English, and I only find mention of the help of the sacraments in certain cases.",Subject_choices,['rhetorical_participants'],['rhetorical_participants'],['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants"", ""things""],
  ""Explanation"": ""The subject 'I' indicates the writer as a rhetorical participant, and 'Cardinal's exposition' and 'help of the sacraments' are examples of things as subjects.""
}","['rhetorical_participants', 'things']","{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The use of 'I' as the subject shows that the writer is including themselves in the statement. The mention of 'the help of the sacraments in certain cases' is an example of an abstraction, as it refers to a concept that cannot be easily pointed to.""
}","['rhetorical_participants', 'abstractions']","{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'I' as the subject indicates that the writer is including themselves in the statement, making it a rhetorical participant.""
}",['rhetorical_participants'],['rhetorical_participants'],"['rhetorical_participants', 'things']",0,[],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The subject 'I' is used to refer to the reader, indicating that the statement is from their perspective.""
}",['rhetorical_participants'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The only identifiable subject in the sentence is 'Cardinal', which refers to a specific individual.""
}",['humans'],"{
  ""Properties"": [""humans""]
}",['humans']
73,[0],"Meanwhile, according to a Breitbart report by Allum Bokhari, “By inserting negative search suggestions under the name of a candidate, search engines like Google can shift the opinions of undecided voters by up to 43.4 percent, according to new research by a team at the American Institute for Behavioral Research and Technology and reported exclusively by Breitbart News.”",Subject_choices,['things'],['things'],"['things', 'concepts', 'humans', 'abstractions']",timeout,[],"{
  ""Properties"": [
    ""humans"",
    ""rhetorical participants""
  ],
  ""Explanation"": ""The example text includes references to individuals (Allum Bokhari, the American Institute for Behavioral Research and Technology) as well as the rhetorical participant 'you' (undecided voters).""
}","['humans', 'rhetorical_participants']","{
  ""Properties"": [""abstractions"", ""slot fillers"", ""humans""],
  ""Explanation"": ""The text includes proper names and a group of people ('Allum Bokhari' and 'a team at the American Institute for Behavioral Research and Technology'), along with abstractions such as 'negative search suggestions' and 'undecided voters'. The slot filler 'it' is also used in the phrase 'it was raining'.""
}","['abstractions', 'slot_fillers', 'humans']",['things'],"['humans', 'rhetorical_participants']",-1,[],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject choices in the text include 'a candidate', 'search engines', 'Google', 'undecided voters', 'a team at the American Institute for Behavioral Research and Technology', and 'Breitbart News', which all fall under the property of 'humans'.""
}",['humans'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject choices in the text include 'Allum Bokhari', 'search engines', 'Google', 'a candidate', 'undecided voters', 'a team', and 'Breitbart News', which represent different types of humans.""
}",['humans'],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The text mentions 'negative search suggestions', 'opinions of undecided voters', 'new research', and 'American Institute for Behavioral Research and Technology', which are all examples of abstractions - referents that cannot be pointed to easily.""
}",['abstractions']
80,[1],"Also, as this is an unprecedented moment in papal history, perhaps the unprecedented step of recalling Benedict XVI to the Chair of St. Peter should also be considered sooner rather than later, before this crisis gets any more out-of-control than it already is.",Subject_choices,"['slot_fillers', 'concepts', 'abstractions']",['concepts'],['slot_fillers'],"{
  ""Properties"": [""abstractions"", ""slot fillers""],
  ""Explanation"": ""The text contains abstractions like 'papal history' and 'unprecedented moment', as well as slot fillers like 'this' and 'it'.""
}","['abstractions', 'slot_fillers']","``` 

{
  ""Properties"": [""humans"", ""abstractions""],
  ""Explanation"": ""The subject choices in the example text include 'papal history' (abstractions) and 'Benedict XVI' (humans).""
}
```","['humans', 'abstractions']","{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The text includes abstract terms such as 'papal history', 'the Chair of St. Peter', and 'this crisis'.""
}",['abstractions'],"['slot_fillers', 'concepts', 'abstractions']","['abstractions', 'slot_fillers']",0,[],"{
  ""Properties"": [""concepts""],
  ""Explanation"": ""The text uses the concept of an 'unprecedented moment in papal history' to discuss a potential course of action regarding recalling Benedict XVI to the Chair of St. Peter. The concept of 'crisis' is also mentioned in a general sense.""
}",['concepts'],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The text contains the abstractions 'unprecedented moment', 'unprecedented step', and 'crisis', referring to abstract concepts rather than specific individuals or things.""
}",['abstractions'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'perhaps' and the reference to 'this crisis' suggest a rhetorical participant, indicating the writer or reader's involvement and perspective.""
}",['rhetorical_participants']
83,[1],"A dark, impenetrable and “irreversible” winter of persecution of the faithful by their own shepherds will fall.",Subject_choices,['things'],['abstractions'],"['humans', 'abstractions']","{
  ""Properties"": [""humans"", ""abstractions""],
  ""Explanation"": ""The subject 'persecution' refers to a collective action against individuals, fitting the 'humans' property. Additionally, the use of 'winter' and 'irreversible' are abstractions that cannot be easily pointed to.""
}","['humans', 'abstractions']","{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The subject choices in the example text include 'persecution', which is an abstraction that cannot be pointed to easily.""
}",['abstractions'],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The subject choices in the example text include 'persecution', 'faithful', and 'shepherds', all of which are abstractions as they refer to concepts or qualities rather than specific individual people or things.""
}",['abstractions'],['things'],['abstractions'],-1,[],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The subject 'persecution' is an abstraction, as it refers to a concept rather than a specific tangible entity.""
}",['abstractions'],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The subject 'a dark, impenetrable and irreversible winter of persecution' is an abstract concept, representing an intangible and overarching idea of persecution by shepherds.""
}",['abstractions'],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The sentence contains the abstraction 'persecution' which refers to the act of oppressing someone based on their religious beliefs.""
}",['abstractions']
117,[ 1 12],"And so Chris Bryant, “a senior Labour backbencher, has written to May urging her to go further, and issue an official ban on Donald Trump from entering the UK on the grounds he is condoning fascism and his presence is ‘not conducive to the public good’, a senior Labour MP has said.”",Subject_choices,"['rhetorical_participants', 'humans']","['rhetorical_participants', 'humans']",['humans'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject choices in the example text include 'Chris Bryant', 'May', 'Donald Trump', and 'a senior Labour MP', all of which fall under the category of humans.""
}",['humans'],timeout,[],timeout,[],"['rhetorical_participants', 'humans']",['humans'],0,[],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'Chris Bryant, a senior Labour backbencher' falls under the 'humans' category as it refers to a single individual.""
}",['humans'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'Chris Bryant' is a human individual mentioned by name.""
}",['humans'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The text contains the human subject 'Chris Bryant' and 'Theresa May'. These are individuals mentioned and are therefore categorized under the property of 'humans'.""
}",['humans']
118,[1],"In any case, note well: the letter to me from the UK Home Office said that I was banned for saying that “[Islam] is a religion and is a belief system that mandates warfare against unbelievers…”",Subject_choices,"['things', 'rhetorical_participants']","['things', 'rhetorical_participants', 'abstractions']","['things', 'rhetorical_participants', 'concepts', 'abstractions']","``` 
{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject choices in the text refer to specific individuals, such as 'me' and 'the UK Home Office'.""
}
```",['humans'],"{
  ""Properties"": [""humans"", ""rhetorical participants""],
  ""Explanation"": ""The text includes mentions of 'I' (the writer) and 'me' (the reader). It also refers to the UK Home Office, a group of people.""
}","['humans', 'rhetorical_participants']","{
  ""Properties"": [
    ""rhetorical participants"",
    ""abstractions""
  ],
  ""Explanation"": ""The use of 'me' and 'I' as the subject indicates the presence of rhetorical participants. The mention of 'religion', 'belief system', and 'warfare' indicates the use of abstractions.""
}","['rhetorical_participants', 'abstractions']","['things', 'rhetorical_participants']",['humans'],-1,[],"{
  ""Properties"": [""humans"", ""rhetorical participants""],
  ""Explanation"": ""The text includes the subject 'I' and refers to a letter from the UK Home Office, which represent humans. Additionally, the use of 'me' and 'I' indicates the presence of rhetorical participants.""
}","['humans', 'rhetorical_participants']","{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'me' in the phrase 'the letter to me' indicates a rhetorical participant as the subject choice.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants"", ""abstractions""]
}","['rhetorical_participants', 'abstractions']"
127,[1],"I have seen a veritable chorus of Catholics on social media declaring that if Paul VI is canonised, their loss of faith in the Church as an institution will be complete.",Subject_choices,"['rhetorical_participants', 'concepts', 'humans']","['rhetorical_participants', 'abstractions']",[],timeout,[],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The example text contains reference to 'Catholics' which falls under the property of humans.""
}",['humans'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The example text includes the human participants 'Catholics' and 'Paul VI'.""
}",['humans'],"['rhetorical_participants', 'concepts', 'humans']",['humans'],0,[],"{
  ""Properties"": [""humans"", ""abstractions""],
  ""Explanation"": ""The subject 'Catholics' refers to a group of people, and 'faith in the Church as an institution' is an abstract concept.""
}","['humans', 'abstractions']","{
  ""Properties"": [""humans"", ""abstractions""]
} 
   
  ","['humans', 'abstractions']","{
  ""Properties"": [""humans"", ""abstractions""],
  ""Explanation"": ""The sentence contains the property 'humans' as it refers to 'Catholics' and 'Paul VI', and the property 'abstractions' as it refers to 'faith in the Church as an institution'.""
}","['humans', 'abstractions']"
143,[9 1 8],"Sagacious gun owners have always known that the ultimate goal of gun control extremists such as Chuck Schumer, Nancy Pelosi, Dianne Feinstein, et al., has always been gun confiscation.",Subject_choices,"['humans', 'abstractions']","['humans', 'abstractions']",['humans'],timeout,[],"{
  ""Properties"": [""rhetorical participants"", ""humans"", ""abstractions"", ""slot fillers""],
  ""Explanation"": ""The text includes the rhetorical participants 'gun owners' and 'Chuck Schumer, Nancy Pelosi, Dianne Feinstein, et al.' (referring to specific individuals), as well as the abstractions 'gun control extremists' and 'gun confiscation'. The slot filler 'such as' is also used in the sentence."" 
}","['rhetorical_participants', 'humans', 'abstractions', 'slot_fillers']","{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject choices in the text refer to specific individuals such as 'Chuck Schumer', 'Nancy Pelosi', and 'Dianne Feinstein'.""
}",['humans'],"['humans', 'abstractions']","['rhetorical_participants', 'humans', 'abstractions', 'slot_fillers']",0,[],"{
  ""Properties"": [""humans""]
}

  ",['humans'],"{
  ""Properties"": [""humans"", ""abstractions""]
}

 		","['humans', 'abstractions']","{
  ""Properties"": [""humans"", ""abstractions""]
}
  
  ","['humans', 'abstractions']"
159,[1],This is a very real threat – one that is largely immune to attack from the air.,Subject_choices,['slot_fillers'],['abstractions'],['abstractions'],"{
  ""Properties"": [""abstractions"", ""slot fillers""],
  ""Explanation"": ""The subject 'threat' is an abstraction, and the dummy subject 'one' is used as a slot filler to make the sentence complete.""
}","['abstractions', 'slot_fillers']","{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The subject 'threat' is an abstraction as it refers to a concept that cannot be pointed to easily.""
}",['abstractions'],timeout,[],['abstractions'],"['abstractions', 'slot_fillers']",0,[],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The subject 'threat' is an abstraction because it refers to a concept that is not tangible or physically existent.""
}",['abstractions'],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The text uses the abstractions 'threat' and 'attack' to refer to non-physical concepts.""
}",['abstractions'],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The sentence contains the abstractions 'threat' and 'attack' which refer to concepts rather than concrete entities.""
}",['abstractions']
188,[1],They would be immediate targets should the US and South Korea attack the north.,Subject_choices,"['rhetorical_participants', 'humans']",['abstractions'],['humans'],"{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The subject 'They' refers to an unspecified group of people, and 'US and South Korea' are abstractions representing countries.""
}","['rhetorical_participants', 'abstractions']","{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject choices in the example text refer to groups or collections of people ('the US and South Korea', 'the north').""
}",['humans'],timeout,[],"['rhetorical_participants', 'humans']","['rhetorical_participants', 'abstractions']",0,[],"{
  ""Properties"": [""humans""]
  ,
  ""Explanation"": ""The subject 'they' refers to specific individuals or groups of people who would be immediate targets in the event of an attack."" 
}",['humans'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'they' refers to a group or collection of people, indicating the presence of the property 'humans'.""
}",['humans'],"{
  ""Properties"": [""humans""]
  , ""Explanation"": ""The sentence refers to 'the US and South Korea,' which are groups of people and thus fall under the category of 'humans'.""
}",['humans']
194,[9 1],"Think of this, the meekest man alive was sent to the face of the Pharaoh to tell him to obey or else.",Subject_choices,['humans'],['humans'],['humans'],"{
  ""Properties"": [""humans"", ""concepts""],
  ""Explanation"": ""The subject choices include 'man' (a human) and 'Pharaoh' (also a human). The concept of 'obey or else' is also referenced.""
}","['humans', 'concepts']","``` 
{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject choices in the text include 'man' as a human entity.""
}
```",['humans'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'think of this' directly addresses the reader, making them a rhetorical participant.""
}",['rhetorical_participants'],['humans'],"['humans', 'concepts']",0,[],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'the meekest man alive' as the subject emphasizes the rhetorical stance of the writer, making a deliberate point about the characteristics of the individual being discussed.""
}",['rhetorical_participants'],"{
  ""Properties"": [
    ""humans"",
    ""rhetorical participants""
  ],
  ""Explanation"": ""The subject choices 'the meekest man alive' and 'Pharaoh' fall under 'humans', and the use of 'think of this' addresses the reader as a rhetorical participant.""
}","['humans', 'rhetorical_participants']","{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'the meekest man alive' as the subject emphasizes the rhetorical contrast for the reader to consider, making them the rhetorical participant.""
}",['rhetorical_participants']
