sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth,Unnamed: 28,property,res_0.0_V3_2
243,[2 6],Women everywhere should be furious.,Subject_choices,['humans'],['humans'],['humans'],TRUE,[],"{
  ""Properties"": [""humans""]
  ,
  ""Explanation"": ""The subject 'women' refers to a group of people, making it an example of the property 'humans'.""
}",['humans'],"{
  ""Properties"": [""rhetorical participants""]
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""]
  , ""Explanation"": ""The subject 'women' in this sentence is used to address the reader directly, invoking a sense of shared experience and emotion.""
}",['rhetorical_participants'],FALSE,"{
  ""Properties"": [""rhetorical participants""]
  ,
  ""Explanation"": ""The subject 'women' is used to address the reader directly, making it a rhetorical participant.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""]
  ,
  ""Explanation"": ""The subject 'women everywhere' is a rhetorical participant as it addresses the reader directly, invoking a sense of shared identity and emotion.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""]
  ,
  ""Explanation"": ""The subject 'women' is used to address the reader directly, making it a rhetorical participant.""
}",['rhetorical_participants'],1,['rhetorical_participants'],1,0,GPT did not adhere to definitions,['humans'],,concepts,"{
  ""Answer"": ""no"",
  ""Explanation"": ""In the sentence 'Women everywhere should be furious,' the subject is 'Women everywhere.' This is not a concept but rather a specific group of individuals. Therefore, none of the subjects in the sentence are concepts as defined in the context of 'Subject choices.'""
}"
243,[2 6],Women everywhere should be furious.,Subject_choices,['humans'],['humans'],['humans'],TRUE,[],"{
  ""Properties"": [""humans""]
  ,
  ""Explanation"": ""The subject 'women' refers to a group of people, making it an example of the property 'humans'.""
}",['humans'],"{
  ""Properties"": [""rhetorical participants""]
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""]
  , ""Explanation"": ""The subject 'women' in this sentence is used to address the reader directly, invoking a sense of shared experience and emotion.""
}",['rhetorical_participants'],FALSE,"{
  ""Properties"": [""rhetorical participants""]
  ,
  ""Explanation"": ""The subject 'women' is used to address the reader directly, making it a rhetorical participant.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""]
  ,
  ""Explanation"": ""The subject 'women everywhere' is a rhetorical participant as it addresses the reader directly, invoking a sense of shared identity and emotion.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""]
  ,
  ""Explanation"": ""The subject 'women' is used to address the reader directly, making it a rhetorical participant.""
}",['rhetorical_participants'],1,['rhetorical_participants'],1,0,GPT did not adhere to definitions,['humans'],,slot fillers,"{
  ""Answer"": ""no"",
  ""Explanation"": ""In the sentence 'Women everywhere should be furious,' 'Women' is the subject of the sentence, not a slot filler. It is a specific and meaningful subject, not a dummy subject used to make a complete sentence. Therefore, the answer is 'no.'""
}"
375,[4],"Despite the fact that it was instituted by God Himself, growing numbers of Catholics actually consider it immoral.",Subject_choices,"['slot_fillers', 'humans']","['slot_fillers', 'humans']","['slot_fillers', 'humans']",TRUE,"['slot_fillers', 'humans', 'abstractions']","{
  ""Properties"": [""slot fillers"", ""abstractions""]
}

  ","['slot_fillers', 'abstractions']","{
  ""Properties"": [""rhetorical participants"", ""slot fillers""],
  ""Explanation"": ""The sentence makes use of 'it' as a slot filler and includes the rhetorical participant 'God Himself'.""
}","['rhetorical_participants', 'slot_fillers']","{
  ""Properties"": [""humans"", ""abstractions"", ""slot fillers""],
  ""Explanation"": ""The sentence contains the human referent 'Catholics', the abstract concept 'immoral', and the slot filler 'it'.""
}","['humans', 'abstractions', 'slot_fillers']",FALSE,"{
  ""Properties"": [""rhetorical participants"", ""abstractions"", ""slot fillers""],
  ""Explanation"": ""The sentence contains the slot filler 'it', the abstractions 'God Himself' and 'immoral', and the rhetorical participant 'Catholics'.""
}","['rhetorical_participants', 'abstractions', 'slot_fillers']","{
  ""Properties"": [""slot fillers""],
  ""Explanation"": ""The sentence uses 'it' as a dummy subject to make a complete sentence.""
}",['slot_fillers'],"{
  ""Properties"": [""rhetorical participants"", ""slot fillers""],
  ""Explanation"": ""The sentence uses 'it' as a slot filler to make a complete sentence, and 'Catholics' as a rhetorical participant representing a group of people.""
}","['rhetorical_participants', 'slot_fillers']",0,"['rhetorical_participants', 'abstractions', 'slot_fillers']",1,0,,"['slot_fillers', 'humans']",,humans,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The subject of the sentence is 'growing numbers of Catholics', which refers to a collective group of people. While 'Catholics' are humans, the specific subject of the sentence is a group or collection of individuals rather than a single individual or proper name. Therefore, the answer is 'no' as the subject is not a single individual, proper name, or a smaller group of people.""
}"
375,[4],"Despite the fact that it was instituted by God Himself, growing numbers of Catholics actually consider it immoral.",Subject_choices,"['slot_fillers', 'humans']","['slot_fillers', 'humans']","['slot_fillers', 'humans']",TRUE,"['slot_fillers', 'humans', 'abstractions']","{
  ""Properties"": [""slot fillers"", ""abstractions""]
}

  ","['slot_fillers', 'abstractions']","{
  ""Properties"": [""rhetorical participants"", ""slot fillers""],
  ""Explanation"": ""The sentence makes use of 'it' as a slot filler and includes the rhetorical participant 'God Himself'.""
}","['rhetorical_participants', 'slot_fillers']","{
  ""Properties"": [""humans"", ""abstractions"", ""slot fillers""],
  ""Explanation"": ""The sentence contains the human referent 'Catholics', the abstract concept 'immoral', and the slot filler 'it'.""
}","['humans', 'abstractions', 'slot_fillers']",FALSE,"{
  ""Properties"": [""rhetorical participants"", ""abstractions"", ""slot fillers""],
  ""Explanation"": ""The sentence contains the slot filler 'it', the abstractions 'God Himself' and 'immoral', and the rhetorical participant 'Catholics'.""
}","['rhetorical_participants', 'abstractions', 'slot_fillers']","{
  ""Properties"": [""slot fillers""],
  ""Explanation"": ""The sentence uses 'it' as a dummy subject to make a complete sentence.""
}",['slot_fillers'],"{
  ""Properties"": [""rhetorical participants"", ""slot fillers""],
  ""Explanation"": ""The sentence uses 'it' as a slot filler to make a complete sentence, and 'Catholics' as a rhetorical participant representing a group of people.""
}","['rhetorical_participants', 'slot_fillers']",0,"['rhetorical_participants', 'abstractions', 'slot_fillers']",1,0,,"['slot_fillers', 'humans']",,rhetorical participants,"{
  ""Answer"": ""no"",
  ""Explanation"": ""In the given sentence, the subjects are 'growing numbers of Catholics'. None of these subjects ('growing numbers of Catholics') are rhetorical participants such as 'I', 'you', or 'we'. Therefore, the answer is 'no'.""
}"
375,[4],"Despite the fact that it was instituted by God Himself, growing numbers of Catholics actually consider it immoral.",Subject_choices,"['slot_fillers', 'humans']","['slot_fillers', 'humans']","['slot_fillers', 'humans']",TRUE,"['slot_fillers', 'humans', 'abstractions']","{
  ""Properties"": [""slot fillers"", ""abstractions""]
}

  ","['slot_fillers', 'abstractions']","{
  ""Properties"": [""rhetorical participants"", ""slot fillers""],
  ""Explanation"": ""The sentence makes use of 'it' as a slot filler and includes the rhetorical participant 'God Himself'.""
}","['rhetorical_participants', 'slot_fillers']","{
  ""Properties"": [""humans"", ""abstractions"", ""slot fillers""],
  ""Explanation"": ""The sentence contains the human referent 'Catholics', the abstract concept 'immoral', and the slot filler 'it'.""
}","['humans', 'abstractions', 'slot_fillers']",FALSE,"{
  ""Properties"": [""rhetorical participants"", ""abstractions"", ""slot fillers""],
  ""Explanation"": ""The sentence contains the slot filler 'it', the abstractions 'God Himself' and 'immoral', and the rhetorical participant 'Catholics'.""
}","['rhetorical_participants', 'abstractions', 'slot_fillers']","{
  ""Properties"": [""slot fillers""],
  ""Explanation"": ""The sentence uses 'it' as a dummy subject to make a complete sentence.""
}",['slot_fillers'],"{
  ""Properties"": [""rhetorical participants"", ""slot fillers""],
  ""Explanation"": ""The sentence uses 'it' as a slot filler to make a complete sentence, and 'Catholics' as a rhetorical participant representing a group of people.""
}","['rhetorical_participants', 'slot_fillers']",0,"['rhetorical_participants', 'abstractions', 'slot_fillers']",1,0,,"['slot_fillers', 'humans']",,things,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The subject of the sentence is 'growing numbers of Catholics', which refers to people, not physical objects. Therefore, the subjects of the sentence are not 'things' in the context of 'Subject choices'.""
}"
375,[4],"Despite the fact that it was instituted by God Himself, growing numbers of Catholics actually consider it immoral.",Subject_choices,"['slot_fillers', 'humans']","['slot_fillers', 'humans']","['slot_fillers', 'humans']",TRUE,"['slot_fillers', 'humans', 'abstractions']","{
  ""Properties"": [""slot fillers"", ""abstractions""]
}

  ","['slot_fillers', 'abstractions']","{
  ""Properties"": [""rhetorical participants"", ""slot fillers""],
  ""Explanation"": ""The sentence makes use of 'it' as a slot filler and includes the rhetorical participant 'God Himself'.""
}","['rhetorical_participants', 'slot_fillers']","{
  ""Properties"": [""humans"", ""abstractions"", ""slot fillers""],
  ""Explanation"": ""The sentence contains the human referent 'Catholics', the abstract concept 'immoral', and the slot filler 'it'.""
}","['humans', 'abstractions', 'slot_fillers']",FALSE,"{
  ""Properties"": [""rhetorical participants"", ""abstractions"", ""slot fillers""],
  ""Explanation"": ""The sentence contains the slot filler 'it', the abstractions 'God Himself' and 'immoral', and the rhetorical participant 'Catholics'.""
}","['rhetorical_participants', 'abstractions', 'slot_fillers']","{
  ""Properties"": [""slot fillers""],
  ""Explanation"": ""The sentence uses 'it' as a dummy subject to make a complete sentence.""
}",['slot_fillers'],"{
  ""Properties"": [""rhetorical participants"", ""slot fillers""],
  ""Explanation"": ""The sentence uses 'it' as a slot filler to make a complete sentence, and 'Catholics' as a rhetorical participant representing a group of people.""
}","['rhetorical_participants', 'slot_fillers']",0,"['rhetorical_participants', 'abstractions', 'slot_fillers']",1,0,,"['slot_fillers', 'humans']",,abstractions,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The subjects of the sentence are 'growing numbers of Catholics'. These are not abstractions, as they refer to specific groups of people. The term 'abstractions' refers to concepts or ideas that cannot be physically pointed to, such as 'international trade' or 'voting trends'. 'Growing numbers of Catholics' refers to a specific and tangible group, so it does not fall under the category of abstractions.""
}"
375,[4],"Despite the fact that it was instituted by God Himself, growing numbers of Catholics actually consider it immoral.",Subject_choices,"['slot_fillers', 'humans']","['slot_fillers', 'humans']","['slot_fillers', 'humans']",TRUE,"['slot_fillers', 'humans', 'abstractions']","{
  ""Properties"": [""slot fillers"", ""abstractions""]
}

  ","['slot_fillers', 'abstractions']","{
  ""Properties"": [""rhetorical participants"", ""slot fillers""],
  ""Explanation"": ""The sentence makes use of 'it' as a slot filler and includes the rhetorical participant 'God Himself'.""
}","['rhetorical_participants', 'slot_fillers']","{
  ""Properties"": [""humans"", ""abstractions"", ""slot fillers""],
  ""Explanation"": ""The sentence contains the human referent 'Catholics', the abstract concept 'immoral', and the slot filler 'it'.""
}","['humans', 'abstractions', 'slot_fillers']",FALSE,"{
  ""Properties"": [""rhetorical participants"", ""abstractions"", ""slot fillers""],
  ""Explanation"": ""The sentence contains the slot filler 'it', the abstractions 'God Himself' and 'immoral', and the rhetorical participant 'Catholics'.""
}","['rhetorical_participants', 'abstractions', 'slot_fillers']","{
  ""Properties"": [""slot fillers""],
  ""Explanation"": ""The sentence uses 'it' as a dummy subject to make a complete sentence.""
}",['slot_fillers'],"{
  ""Properties"": [""rhetorical participants"", ""slot fillers""],
  ""Explanation"": ""The sentence uses 'it' as a slot filler to make a complete sentence, and 'Catholics' as a rhetorical participant representing a group of people.""
}","['rhetorical_participants', 'slot_fillers']",0,"['rhetorical_participants', 'abstractions', 'slot_fillers']",1,0,,"['slot_fillers', 'humans']",,concepts,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The subjects of the sentence are 'growing numbers of Catholics' and 'it'. Neither of these subjects are concepts. 'Growing numbers of Catholics' refers to a group of people, and 'it' refers to an unspecified object or idea. Therefore, none of the subjects are concepts as defined in the context of 'Subject choices'."" 
}"
375,[4],"Despite the fact that it was instituted by God Himself, growing numbers of Catholics actually consider it immoral.",Subject_choices,"['slot_fillers', 'humans']","['slot_fillers', 'humans']","['slot_fillers', 'humans']",TRUE,"['slot_fillers', 'humans', 'abstractions']","{
  ""Properties"": [""slot fillers"", ""abstractions""]
}

  ","['slot_fillers', 'abstractions']","{
  ""Properties"": [""rhetorical participants"", ""slot fillers""],
  ""Explanation"": ""The sentence makes use of 'it' as a slot filler and includes the rhetorical participant 'God Himself'.""
}","['rhetorical_participants', 'slot_fillers']","{
  ""Properties"": [""humans"", ""abstractions"", ""slot fillers""],
  ""Explanation"": ""The sentence contains the human referent 'Catholics', the abstract concept 'immoral', and the slot filler 'it'.""
}","['humans', 'abstractions', 'slot_fillers']",FALSE,"{
  ""Properties"": [""rhetorical participants"", ""abstractions"", ""slot fillers""],
  ""Explanation"": ""The sentence contains the slot filler 'it', the abstractions 'God Himself' and 'immoral', and the rhetorical participant 'Catholics'.""
}","['rhetorical_participants', 'abstractions', 'slot_fillers']","{
  ""Properties"": [""slot fillers""],
  ""Explanation"": ""The sentence uses 'it' as a dummy subject to make a complete sentence.""
}",['slot_fillers'],"{
  ""Properties"": [""rhetorical participants"", ""slot fillers""],
  ""Explanation"": ""The sentence uses 'it' as a slot filler to make a complete sentence, and 'Catholics' as a rhetorical participant representing a group of people.""
}","['rhetorical_participants', 'slot_fillers']",0,"['rhetorical_participants', 'abstractions', 'slot_fillers']",1,0,,"['slot_fillers', 'humans']",,slot fillers,"{
  ""Answer"": ""no"",
  ""Explanation"": ""In the given sentence, 'it' is not a slot filler. The subject of the sentence is 'growing numbers of Catholics.' 'It' in this sentence is not a dummy subject used to make a complete sentence; rather, it refers to something specific, likely an antecedent mentioned earlier in the discourse. Therefore, 'it' in this context is not a slot filler."" 
}"
405,[5 4 8 8 9],"So, according to Faggioli, the same Pope who sacks conservative bishops and cardinals according to his pleasure and has just removed a cardinal from the College of Cardinals in an unprecedented disciplinary act under fire from the media, is somehow powerless to dismiss Modernist bishops who have created an obscene “gay culture” in the Church and replace them with orthodox, normal heterosexual males.",Subject_choices,['humans'],['humans'],['humans'],TRUE,"['concepts', 'humans']","{
  ""Properties"": [""rhetorical participants"", ""things""],
  ""Explanation"": ""The sentence refers to 'Faggioli' (a person) and 'the Pope' (a person), as well as 'conservative bishops and cardinals' and 'Modernist bishops' (both groups of people), making use of the 'humans' property. Additionally, it discusses actions related to these individuals, falling under the 'things' property.""
}","['rhetorical_participants', 'things']","{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject choices in the text refer to specific individuals such as 'Faggioli', 'the Pope', 'conservative bishops', 'cardinals', 'a cardinal', 'Modernist bishops', and 'heterosexual males'. Therefore, the property 'humans' is present in the example text.""
}",['humans'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'Faggioli' as the subject suggests that the writer is referring to someone specific or known to the reader, making it a rhetorical participant.""
}",['rhetorical_participants'],FALSE,"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'Faggioli' as the subject indicates a rhetorical participant, as it refers to a specific individual involved in the discourse.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'Faggioli' as the subject indicates a rhetorical participant, as it refers to a specific individual in the context of the writer's argument.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants"", ""abstractions""]
}

  ","['rhetorical_participants', 'abstractions']",0,['rhetorical_participants'],1,0,GPT is mangling the definitions,['humans'],,humans,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The subjects of the given sentence are 'Pope' and 'bishops'. While 'Pope' refers to a specific individual, 'bishops' refers to a group of individuals. However, the sentence does not include subjects that are single individuals, proper names, or groups and collections of people that would fall under the category of 'humans' as defined in the context of 'Subject choices'. Therefore, the answer is 'no'.""
}"
405,[5 4 8 8 9],"So, according to Faggioli, the same Pope who sacks conservative bishops and cardinals according to his pleasure and has just removed a cardinal from the College of Cardinals in an unprecedented disciplinary act under fire from the media, is somehow powerless to dismiss Modernist bishops who have created an obscene “gay culture” in the Church and replace them with orthodox, normal heterosexual males.",Subject_choices,['humans'],['humans'],['humans'],TRUE,"['concepts', 'humans']","{
  ""Properties"": [""rhetorical participants"", ""things""],
  ""Explanation"": ""The sentence refers to 'Faggioli' (a person) and 'the Pope' (a person), as well as 'conservative bishops and cardinals' and 'Modernist bishops' (both groups of people), making use of the 'humans' property. Additionally, it discusses actions related to these individuals, falling under the 'things' property.""
}","['rhetorical_participants', 'things']","{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject choices in the text refer to specific individuals such as 'Faggioli', 'the Pope', 'conservative bishops', 'cardinals', 'a cardinal', 'Modernist bishops', and 'heterosexual males'. Therefore, the property 'humans' is present in the example text.""
}",['humans'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'Faggioli' as the subject suggests that the writer is referring to someone specific or known to the reader, making it a rhetorical participant.""
}",['rhetorical_participants'],FALSE,"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'Faggioli' as the subject indicates a rhetorical participant, as it refers to a specific individual involved in the discourse.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'Faggioli' as the subject indicates a rhetorical participant, as it refers to a specific individual in the context of the writer's argument.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants"", ""abstractions""]
}

  ","['rhetorical_participants', 'abstractions']",0,['rhetorical_participants'],1,0,GPT is mangling the definitions,['humans'],,rhetorical participants,"{
  ""Answer"": ""no"",
  ""Explanation"": ""In the given sentence, the subjects are 'Pope' and 'bishops'. None of these subjects are rhetorical participants such as 'I', 'you', or 'we'. Therefore, the answer is 'no'.""
}"
405,[5 4 8 8 9],"So, according to Faggioli, the same Pope who sacks conservative bishops and cardinals according to his pleasure and has just removed a cardinal from the College of Cardinals in an unprecedented disciplinary act under fire from the media, is somehow powerless to dismiss Modernist bishops who have created an obscene “gay culture” in the Church and replace them with orthodox, normal heterosexual males.",Subject_choices,['humans'],['humans'],['humans'],TRUE,"['concepts', 'humans']","{
  ""Properties"": [""rhetorical participants"", ""things""],
  ""Explanation"": ""The sentence refers to 'Faggioli' (a person) and 'the Pope' (a person), as well as 'conservative bishops and cardinals' and 'Modernist bishops' (both groups of people), making use of the 'humans' property. Additionally, it discusses actions related to these individuals, falling under the 'things' property.""
}","['rhetorical_participants', 'things']","{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject choices in the text refer to specific individuals such as 'Faggioli', 'the Pope', 'conservative bishops', 'cardinals', 'a cardinal', 'Modernist bishops', and 'heterosexual males'. Therefore, the property 'humans' is present in the example text.""
}",['humans'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'Faggioli' as the subject suggests that the writer is referring to someone specific or known to the reader, making it a rhetorical participant.""
}",['rhetorical_participants'],FALSE,"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'Faggioli' as the subject indicates a rhetorical participant, as it refers to a specific individual involved in the discourse.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'Faggioli' as the subject indicates a rhetorical participant, as it refers to a specific individual in the context of the writer's argument.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants"", ""abstractions""]
}

  ","['rhetorical_participants', 'abstractions']",0,['rhetorical_participants'],1,0,GPT is mangling the definitions,['humans'],,things,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The subjects of the sentence are 'the same Pope' and 'Faggioli'. Neither of these subjects are 'things' in the context of subject choices. 'The same Pope' refers to a person, and 'Faggioli' is also a person's name. Therefore, the subjects are not 'things' as defined in the context of subject choices.""
}"
405,[5 4 8 8 9],"So, according to Faggioli, the same Pope who sacks conservative bishops and cardinals according to his pleasure and has just removed a cardinal from the College of Cardinals in an unprecedented disciplinary act under fire from the media, is somehow powerless to dismiss Modernist bishops who have created an obscene “gay culture” in the Church and replace them with orthodox, normal heterosexual males.",Subject_choices,['humans'],['humans'],['humans'],TRUE,"['concepts', 'humans']","{
  ""Properties"": [""rhetorical participants"", ""things""],
  ""Explanation"": ""The sentence refers to 'Faggioli' (a person) and 'the Pope' (a person), as well as 'conservative bishops and cardinals' and 'Modernist bishops' (both groups of people), making use of the 'humans' property. Additionally, it discusses actions related to these individuals, falling under the 'things' property.""
}","['rhetorical_participants', 'things']","{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject choices in the text refer to specific individuals such as 'Faggioli', 'the Pope', 'conservative bishops', 'cardinals', 'a cardinal', 'Modernist bishops', and 'heterosexual males'. Therefore, the property 'humans' is present in the example text.""
}",['humans'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'Faggioli' as the subject suggests that the writer is referring to someone specific or known to the reader, making it a rhetorical participant.""
}",['rhetorical_participants'],FALSE,"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'Faggioli' as the subject indicates a rhetorical participant, as it refers to a specific individual involved in the discourse.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'Faggioli' as the subject indicates a rhetorical participant, as it refers to a specific individual in the context of the writer's argument.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants"", ""abstractions""]
}

  ","['rhetorical_participants', 'abstractions']",0,['rhetorical_participants'],1,0,GPT is mangling the definitions,['humans'],,abstractions,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The subjects of the sentence are 'Pope' and 'Faggioli'. These are not abstractions, as they are specific name referents that can be easily pointed to. Therefore, the answer is 'no'.""
}"
405,[5 4 8 8 9],"So, according to Faggioli, the same Pope who sacks conservative bishops and cardinals according to his pleasure and has just removed a cardinal from the College of Cardinals in an unprecedented disciplinary act under fire from the media, is somehow powerless to dismiss Modernist bishops who have created an obscene “gay culture” in the Church and replace them with orthodox, normal heterosexual males.",Subject_choices,['humans'],['humans'],['humans'],TRUE,"['concepts', 'humans']","{
  ""Properties"": [""rhetorical participants"", ""things""],
  ""Explanation"": ""The sentence refers to 'Faggioli' (a person) and 'the Pope' (a person), as well as 'conservative bishops and cardinals' and 'Modernist bishops' (both groups of people), making use of the 'humans' property. Additionally, it discusses actions related to these individuals, falling under the 'things' property.""
}","['rhetorical_participants', 'things']","{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject choices in the text refer to specific individuals such as 'Faggioli', 'the Pope', 'conservative bishops', 'cardinals', 'a cardinal', 'Modernist bishops', and 'heterosexual males'. Therefore, the property 'humans' is present in the example text.""
}",['humans'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'Faggioli' as the subject suggests that the writer is referring to someone specific or known to the reader, making it a rhetorical participant.""
}",['rhetorical_participants'],FALSE,"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'Faggioli' as the subject indicates a rhetorical participant, as it refers to a specific individual involved in the discourse.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'Faggioli' as the subject indicates a rhetorical participant, as it refers to a specific individual in the context of the writer's argument.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants"", ""abstractions""]
}

  ","['rhetorical_participants', 'abstractions']",0,['rhetorical_participants'],1,0,GPT is mangling the definitions,['humans'],,concepts,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The subjects of the sentence are 'Pope' and 'Faggioli'. These are specific individuals and not vague, general, all-encompassing terms like 'fairness', 'justice', or 'oppression', which are characteristic of concepts. Therefore, none of the subjects of the sentence are concepts.""
}"
405,[5 4 8 8 9],"So, according to Faggioli, the same Pope who sacks conservative bishops and cardinals according to his pleasure and has just removed a cardinal from the College of Cardinals in an unprecedented disciplinary act under fire from the media, is somehow powerless to dismiss Modernist bishops who have created an obscene “gay culture” in the Church and replace them with orthodox, normal heterosexual males.",Subject_choices,['humans'],['humans'],['humans'],TRUE,"['concepts', 'humans']","{
  ""Properties"": [""rhetorical participants"", ""things""],
  ""Explanation"": ""The sentence refers to 'Faggioli' (a person) and 'the Pope' (a person), as well as 'conservative bishops and cardinals' and 'Modernist bishops' (both groups of people), making use of the 'humans' property. Additionally, it discusses actions related to these individuals, falling under the 'things' property.""
}","['rhetorical_participants', 'things']","{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject choices in the text refer to specific individuals such as 'Faggioli', 'the Pope', 'conservative bishops', 'cardinals', 'a cardinal', 'Modernist bishops', and 'heterosexual males'. Therefore, the property 'humans' is present in the example text.""
}",['humans'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'Faggioli' as the subject suggests that the writer is referring to someone specific or known to the reader, making it a rhetorical participant.""
}",['rhetorical_participants'],FALSE,"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'Faggioli' as the subject indicates a rhetorical participant, as it refers to a specific individual involved in the discourse.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'Faggioli' as the subject indicates a rhetorical participant, as it refers to a specific individual in the context of the writer's argument.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants"", ""abstractions""]
}

  ","['rhetorical_participants', 'abstractions']",0,['rhetorical_participants'],1,0,GPT is mangling the definitions,['humans'],,slot fillers,"{
  ""Answer"": ""no"",
  ""Explanation"": ""In the given sentence, 'the same Pope' and 'Modernist bishops' are not slot fillers. They are actual subjects of the sentence, not dummy subjects used to make complete sentences. Therefore, the answer is 'no'.""
}"
430,[4 9 9 6],This is clearly the testimony of an honest man who has only the good of the Church in his heart—a modern-day Athanasius standing against something so much worse than Liberius.,Subject_choices,"['slot_fillers', 'humans']","['slot_fillers', 'humans']","['slot_fillers', 'humans']",TRUE,"['humans', 'abstractions']","{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'man' refers to a single individual person, meeting the criteria for the 'humans' property.""
}",['humans'],"{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The use of 'an honest man' and 'the Church' points to the abstraction of honesty and the rhetorical participation of the writer or reader.""
}","['rhetorical_participants', 'abstractions']","{
  ""Properties"": [""humans"", ""concepts""],
  ""Explanation"": ""The text contains the property of 'humans' with the reference to 'a modern-day Athanasius'. It also contains the property of 'concepts' with the term 'the Church' and 'something so much worse than Liberius'.""
}","['humans', 'concepts']",FALSE,"{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The subject 'an honest man' is an abstraction, and the statement is directed at the reader as a rhetorical participant.""
}","['rhetorical_participants', 'abstractions']","{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The subject 'an honest man' refers to a rhetorical participant, and the mention of 'the Church' and 'Liberius' are abstractions.""
}","['rhetorical_participants', 'abstractions']","{
  ""Properties"": [""rhetorical participants"", ""abstractions""]
}

 	","['rhetorical_participants', 'abstractions']",1,"['rhetorical_participants', 'abstractions']",1,0,,"['slot_fillers', 'humans']",,humans,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""The subject of the sentence is 'an honest man', which falls under the category of humans as it refers to a single individual. Therefore, the answer is 'yes'.""
}"
