sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth,Unnamed: 28,property_gpt3.5,res_gpt3.5_0.0_V3_2,property_gpt3.5_0.0_V3_2
214,[1],"""One woman (was) screaming through my door that I should be killed and I should die,"" he told reporters at Friday's news conference.",Parallelism,[],[],[],TRUE,[],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The repetition of 'I should be killed and I should die' demonstrates parallelism in grammatical structure, establishing parity among longer clauses.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""in syllables (isocolon)""],
  ""Explanation"": ""The example uses isocolon, as the adjacent phrases 'I should be killed' and 'I should die' have equal syllable length, helping to create a cohesive set of consecutive statements.""
}",['in_syllables_(isocolon)'],"{
  ""Properties"": [""in syllables (isocolon)""],
  ""Explanation"": ""The example exhibits isocolon as the phrases 'I should be killed' and 'I should die' have equal syllable length, creating a sense of balance and cohesion.""
}",['in_syllables_(isocolon)'],FALSE,"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The repetition of 'I should be killed and I should die' exhibits parity among longer clauses, demonstrating the use of parison.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'I should be killed' and 'I should die' exhibits parallelism in grammatical structure, creating a sense of balance and emphasis on the speaker's reported experience.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The sentence exhibits an alternating stressed and unstressed syllable pattern, as seen in 'screaming through my door' and 'I should be killed and I should die'.""
}",['in_stress_patterns_(iambic_parameter)'],FALSE,['grammatical_structure_(parison)'],0,1,,['grammatical_structure_(parison)'], 'I should be killed' and 'I should die' ,comparison (parallelism in argument),"{
  ""Answer"": ""no"",
  ""Explanation"": ""The given sentence does not demonstrate parallelism in comparison (parallelism in argument). The structure of the sentence does not present a comparison between two similar ideas or concepts. Instead, it describes a single woman making two related statements, but these statements are not being compared to each other in a parallel structure."" 
}",[]
243,[2 6],Women everywhere should be furious.,Parallelism,[],[],[],TRUE,[],"{
  ""Properties"": [""in syllables (isocolon)""],
  ""Explanation"": ""The phrase 'Women everywhere should be furious' contains an isocolon with three syllables in each adjacent phrase.""
}",['in_syllables_(isocolon)'],"{
  ""Properties"": [""in stress patterns""],
  ""Explanation"": ""The statement exhibits the iambic parameter with an alternating stressed and unstressed syllable pattern.""
}",['in_stress_patterns_(iambic_parameter)'],"{
  ""Properties"": [""in stress patterns""],
  ""Explanation"": ""This sentence contains an iambic stress pattern with alternating stressed and unstressed syllables: 'Wǝmǝn ǝvǝrywhǝrǝ shǝuld bǝ fǝryǝs.'""
}",['in_stress_patterns_(iambic_parameter)'],FALSE,"{
  ""Properties"": [""in stress patterns""],
  ""Explanation"": ""The phrase 'should be furious' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The phrase 'should be furious' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],"{
  ""Properties"": [""in syllables (isocolon)""],
  ""Explanation"": ""The statement consists of two adjacent phrases with equal syllable length, creating a sense of cohesion and emphasis.""
}",['in_syllables_(isocolon)'],FALSE,['in_stress_patterns_(iambic_parameter)'],1,0,GPT explanation is incorrect,[],,syllables (isocolon),"{
  ""Answer"": ""no"",
  ""Explanation"": ""The given sentence 'Women everywhere should be furious.' does not demonstrate parallelism in syllables (isocolon) because it does not contain adjacent phrases or clauses with equal syllable length. The sentence is a simple statement and does not exhibit the pattern of parallelism in syllables."" 
}",[]
243,[2 6],Women everywhere should be furious.,Parallelism,[],[],[],TRUE,[],"{
  ""Properties"": [""in syllables (isocolon)""],
  ""Explanation"": ""The phrase 'Women everywhere should be furious' contains an isocolon with three syllables in each adjacent phrase.""
}",['in_syllables_(isocolon)'],"{
  ""Properties"": [""in stress patterns""],
  ""Explanation"": ""The statement exhibits the iambic parameter with an alternating stressed and unstressed syllable pattern.""
}",['in_stress_patterns_(iambic_parameter)'],"{
  ""Properties"": [""in stress patterns""],
  ""Explanation"": ""This sentence contains an iambic stress pattern with alternating stressed and unstressed syllables: 'Wǝmǝn ǝvǝrywhǝrǝ shǝuld bǝ fǝryǝs.'""
}",['in_stress_patterns_(iambic_parameter)'],FALSE,"{
  ""Properties"": [""in stress patterns""],
  ""Explanation"": ""The phrase 'should be furious' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The phrase 'should be furious' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],"{
  ""Properties"": [""in syllables (isocolon)""],
  ""Explanation"": ""The statement consists of two adjacent phrases with equal syllable length, creating a sense of cohesion and emphasis.""
}",['in_syllables_(isocolon)'],FALSE,['in_stress_patterns_(iambic_parameter)'],1,0,GPT explanation is incorrect,[],,stress patterns (iambic parameter),"{
  ""Answer"": ""no"",
  ""Explanation"": ""The given sentence 'Women everywhere should be furious' does not demonstrate parallelism in stress patterns (iambic parameter). In iambic parameter, parallelism would involve alternating stressed and unstressed syllables in a consistent pattern throughout the sentence. However, the given sentence does not exhibit this consistent alternation of stressed and unstressed syllables, and therefore does not demonstrate parallelism in stress patterns (iambic parameter).""
}",[]
243,[2 6],Women everywhere should be furious.,Parallelism,[],[],[],TRUE,[],"{
  ""Properties"": [""in syllables (isocolon)""],
  ""Explanation"": ""The phrase 'Women everywhere should be furious' contains an isocolon with three syllables in each adjacent phrase.""
}",['in_syllables_(isocolon)'],"{
  ""Properties"": [""in stress patterns""],
  ""Explanation"": ""The statement exhibits the iambic parameter with an alternating stressed and unstressed syllable pattern.""
}",['in_stress_patterns_(iambic_parameter)'],"{
  ""Properties"": [""in stress patterns""],
  ""Explanation"": ""This sentence contains an iambic stress pattern with alternating stressed and unstressed syllables: 'Wǝmǝn ǝvǝrywhǝrǝ shǝuld bǝ fǝryǝs.'""
}",['in_stress_patterns_(iambic_parameter)'],FALSE,"{
  ""Properties"": [""in stress patterns""],
  ""Explanation"": ""The phrase 'should be furious' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The phrase 'should be furious' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],"{
  ""Properties"": [""in syllables (isocolon)""],
  ""Explanation"": ""The statement consists of two adjacent phrases with equal syllable length, creating a sense of cohesion and emphasis.""
}",['in_syllables_(isocolon)'],FALSE,['in_stress_patterns_(iambic_parameter)'],1,0,GPT explanation is incorrect,[],,grammatical structure (parison),"{
  ""Answer"": ""no"",
  ""Explanation"": ""The given sentence 'Women everywhere should be furious.' does not demonstrate parallelism in grammatical structure (parison) as it consists of a single clause without any repetition or parity among longer clauses. Parallelism in grammatical structure (parison) involves the repetition of longer clauses to create balance and symmetry within a sentence, which is not present in the given sentence.""
}",[]
243,[2 6],Women everywhere should be furious.,Parallelism,[],[],[],TRUE,[],"{
  ""Properties"": [""in syllables (isocolon)""],
  ""Explanation"": ""The phrase 'Women everywhere should be furious' contains an isocolon with three syllables in each adjacent phrase.""
}",['in_syllables_(isocolon)'],"{
  ""Properties"": [""in stress patterns""],
  ""Explanation"": ""The statement exhibits the iambic parameter with an alternating stressed and unstressed syllable pattern.""
}",['in_stress_patterns_(iambic_parameter)'],"{
  ""Properties"": [""in stress patterns""],
  ""Explanation"": ""This sentence contains an iambic stress pattern with alternating stressed and unstressed syllables: 'Wǝmǝn ǝvǝrywhǝrǝ shǝuld bǝ fǝryǝs.'""
}",['in_stress_patterns_(iambic_parameter)'],FALSE,"{
  ""Properties"": [""in stress patterns""],
  ""Explanation"": ""The phrase 'should be furious' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The phrase 'should be furious' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],"{
  ""Properties"": [""in syllables (isocolon)""],
  ""Explanation"": ""The statement consists of two adjacent phrases with equal syllable length, creating a sense of cohesion and emphasis.""
}",['in_syllables_(isocolon)'],FALSE,['in_stress_patterns_(iambic_parameter)'],1,0,GPT explanation is incorrect,[],,comparison (parallelism in argument),"{
  ""Answer"": ""no"",
  ""Explanation"": ""The given sentence 'Women everywhere should be furious' does not demonstrate parallelism in comparison (parallelism in argument). This sentence does not contain adjacent phrases or clauses used for comparison. It is a standalone statement expressing a general sentiment rather than a comparison between two related ideas."" 
}",[]
263,[3],"While Obama pardoned drug dealers and locked up ranchers, Trump pardons ranchers and locks up drug dealers.",Parallelism,[],[],['grammatical_structure_(parison)'],FALSE,[],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure by repeating the pattern 'pardoned [noun] and locked up [noun]' for both Obama and Trump.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [
    ""comparison""
  ],
  ""Explanation"": ""The sentence presents a direct comparison between the actions of Obama and Trump, highlighting their opposite approaches to pardoning and locking up individuals involved in drug-related and ranching activities.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [
    ""grammatical structure (parison)""
  ],
  ""Explanation"": ""The statement uses a grammatical structure that mirrors the contrast between Obama and Trump's actions, creating a parallelism in the argument.""
}",['grammatical_structure_(parison)'],FALSE,"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The sentence contains a comparison between the actions of Obama and Trump, highlighting the reversal of their approaches to pardoning and locking up individuals.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The sentence presents a clear comparison between the actions of Obama and Trump in pardoning and locking up different groups of people.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The sentence uses parallelism in argument by comparing the actions of Obama and Trump in pardoning and locking up different groups of people.""
}",['comparison_(parallelism_in_argument)'],TRUE,,0,0,,['in stress patterns (iambic parameter)'],,syllables (isocolon),"{
  ""Answer"": ""no"",
  ""Explanation"": ""The given sentence does not demonstrate parallelism in syllables (isocolon). Although the sentence contains parallel structure in terms of the actions being compared (pardon/lock up), the syllable count in the phrases is not equal. The first clause 'Obama pardoned drug dealers and locked up ranchers' has 9 syllables, while the second clause 'Trump pardons ranchers and locks up drug dealers' has 8 syllables. Therefore, it does not adhere to the principle of isocolon, which requires equal syllable length in adjacent phrases or clauses."" 
}",[]
263,[3],"While Obama pardoned drug dealers and locked up ranchers, Trump pardons ranchers and locks up drug dealers.",Parallelism,[],[],['grammatical_structure_(parison)'],FALSE,[],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure by repeating the pattern 'pardoned [noun] and locked up [noun]' for both Obama and Trump.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [
    ""comparison""
  ],
  ""Explanation"": ""The sentence presents a direct comparison between the actions of Obama and Trump, highlighting their opposite approaches to pardoning and locking up individuals involved in drug-related and ranching activities.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [
    ""grammatical structure (parison)""
  ],
  ""Explanation"": ""The statement uses a grammatical structure that mirrors the contrast between Obama and Trump's actions, creating a parallelism in the argument.""
}",['grammatical_structure_(parison)'],FALSE,"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The sentence contains a comparison between the actions of Obama and Trump, highlighting the reversal of their approaches to pardoning and locking up individuals.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The sentence presents a clear comparison between the actions of Obama and Trump in pardoning and locking up different groups of people.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The sentence uses parallelism in argument by comparing the actions of Obama and Trump in pardoning and locking up different groups of people.""
}",['comparison_(parallelism_in_argument)'],TRUE,,0,0,,['in stress patterns (iambic parameter)'],,stress patterns (iambic parameter),"{
  ""Answer"": ""yes"",
  ""Explanation"": ""The given sentence demonstrates parallelism in stress patterns (iambic parameter) as it alternates stressed and unstressed syllables. For instance, 'pardoned drug dealers' and 'locked up ranchers' follow the same stress pattern, and similarly, 'pardons ranchers' and 'locks up drug dealers' exhibit parallelism in stress patterns."" 
}",['stress_patterns_(iambic_parameter)']
263,[3],"While Obama pardoned drug dealers and locked up ranchers, Trump pardons ranchers and locks up drug dealers.",Parallelism,[],[],['grammatical_structure_(parison)'],FALSE,[],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure by repeating the pattern 'pardoned [noun] and locked up [noun]' for both Obama and Trump.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [
    ""comparison""
  ],
  ""Explanation"": ""The sentence presents a direct comparison between the actions of Obama and Trump, highlighting their opposite approaches to pardoning and locking up individuals involved in drug-related and ranching activities.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [
    ""grammatical structure (parison)""
  ],
  ""Explanation"": ""The statement uses a grammatical structure that mirrors the contrast between Obama and Trump's actions, creating a parallelism in the argument.""
}",['grammatical_structure_(parison)'],FALSE,"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The sentence contains a comparison between the actions of Obama and Trump, highlighting the reversal of their approaches to pardoning and locking up individuals.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The sentence presents a clear comparison between the actions of Obama and Trump in pardoning and locking up different groups of people.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The sentence uses parallelism in argument by comparing the actions of Obama and Trump in pardoning and locking up different groups of people.""
}",['comparison_(parallelism_in_argument)'],TRUE,,0,0,,['in stress patterns (iambic parameter)'],,grammatical structure (parison),"{
  ""Answer"": ""yes"",
  ""Explanation"": ""The given sentence demonstrates parallelism in grammatical structure (parison). The structure of the sentence shows parity among longer clauses through repetition. The first part of the sentence 'While Obama pardoned drug dealers and locked up ranchers' is paralleled by the second part 'Trump pardons ranchers and locks up drug dealers.' Both parts of the sentence follow a similar grammatical structure, thereby exhibiting parallelism in the form of 'parison.'""
}",['grammatical_structure_(parison)']
263,[3],"While Obama pardoned drug dealers and locked up ranchers, Trump pardons ranchers and locks up drug dealers.",Parallelism,[],[],['grammatical_structure_(parison)'],FALSE,[],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure by repeating the pattern 'pardoned [noun] and locked up [noun]' for both Obama and Trump.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [
    ""comparison""
  ],
  ""Explanation"": ""The sentence presents a direct comparison between the actions of Obama and Trump, highlighting their opposite approaches to pardoning and locking up individuals involved in drug-related and ranching activities.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [
    ""grammatical structure (parison)""
  ],
  ""Explanation"": ""The statement uses a grammatical structure that mirrors the contrast between Obama and Trump's actions, creating a parallelism in the argument.""
}",['grammatical_structure_(parison)'],FALSE,"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The sentence contains a comparison between the actions of Obama and Trump, highlighting the reversal of their approaches to pardoning and locking up individuals.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The sentence presents a clear comparison between the actions of Obama and Trump in pardoning and locking up different groups of people.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The sentence uses parallelism in argument by comparing the actions of Obama and Trump in pardoning and locking up different groups of people.""
}",['comparison_(parallelism_in_argument)'],TRUE,,0,0,,['in stress patterns (iambic parameter)'],,comparison (parallelism in argument),"{
  ""Answer"": ""yes"",
  ""Explanation"": ""The given sentence demonstrates parallelism in comparison (parallelism in argument) because it presents a comparison between the actions of Obama and Trump using parallel structure. The sentence juxtaposes the actions of pardoning and locking up, creating a balanced and parallel structure that highlights the contrast between the two presidents' approaches to dealing with drug dealers and ranchers.""
}",['comparison_(parallelism_in_argument)']
319,[3],It’s not coming back.,Parallelism,[],[],[],TRUE,[],"{
    ""Properties"": [],
    ""Explanation"": ""The given text does not exhibit any clear instances of parallelism properties."" 
}",[],"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The phrase 'It’s not coming back' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The phrase 'It's not coming back' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],FALSE,"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The phrase 'It's not coming back' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The phrase 'It's not coming back' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The phrase 'It's not coming back' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],TRUE,['in_stress_patterns_(iambic_parameter)'],1,0,GPT explanation is incorrect,[],,syllables (isocolon),"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'It’s not coming back.' does not demonstrate parallelism in syllables (isocolon) because it does not have adjacent phrases or clauses with equal syllable length. The sentence is a simple statement and does not exhibit the characteristic parallel structure required for isocolon."" 
}",[]
319,[3],It’s not coming back.,Parallelism,[],[],[],TRUE,[],"{
    ""Properties"": [],
    ""Explanation"": ""The given text does not exhibit any clear instances of parallelism properties."" 
}",[],"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The phrase 'It’s not coming back' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The phrase 'It's not coming back' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],FALSE,"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The phrase 'It's not coming back' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The phrase 'It's not coming back' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The phrase 'It's not coming back' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],TRUE,['in_stress_patterns_(iambic_parameter)'],1,0,GPT explanation is incorrect,[],,stress patterns (iambic parameter),"{
  ""Answer"": ""no"",
  ""Explanation"": ""The given sentence 'It’s not coming back' does not demonstrate parallelism in stress patterns (iambic parameter). In iambic parameter, parallelism would involve alternating stressed and unstressed syllables in a consistent pattern. However, the given sentence does not exhibit this consistent alternation of stressed and unstressed syllables, so it does not demonstrate parallelism in stress patterns (iambic parameter).""
}",[]
319,[3],It’s not coming back.,Parallelism,[],[],[],TRUE,[],"{
    ""Properties"": [],
    ""Explanation"": ""The given text does not exhibit any clear instances of parallelism properties."" 
}",[],"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The phrase 'It’s not coming back' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The phrase 'It's not coming back' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],FALSE,"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The phrase 'It's not coming back' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The phrase 'It's not coming back' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The phrase 'It's not coming back' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],TRUE,['in_stress_patterns_(iambic_parameter)'],1,0,GPT explanation is incorrect,[],,grammatical structure (parison),"{
  ""Answer"": ""no"",
  ""Explanation"": ""The given sentence 'It’s not coming back.' does not demonstrate parallelism in grammatical structure (parison) as it consists of a single clause without any repetition or parity among longer clauses. Therefore, the answer is 'no'.""
}",[]
319,[3],It’s not coming back.,Parallelism,[],[],[],TRUE,[],"{
    ""Properties"": [],
    ""Explanation"": ""The given text does not exhibit any clear instances of parallelism properties."" 
}",[],"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The phrase 'It’s not coming back' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The phrase 'It's not coming back' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],FALSE,"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The phrase 'It's not coming back' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The phrase 'It's not coming back' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The phrase 'It's not coming back' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],TRUE,['in_stress_patterns_(iambic_parameter)'],1,0,GPT explanation is incorrect,[],,comparison (parallelism in argument),"{
  ""Answer"": ""no"",
  ""Explanation"": ""The given sentence 'It’s not coming back.' does not demonstrate parallelism in comparison (parallelism in argument). This sentence does not contain adjacent phrases or clauses used for comparison. It is a simple statement without a comparison structure."" 
}",[]
320,[ 3 16],There will be no turning back.,Parallelism,[],[],[],TRUE,[],"{
  ""Properties"": [""in stress patterns""],
  ""Explanation"": ""The example exhibits an iambic stress pattern with alternating stressed and unstressed syllables ('There will be no turning back').""
}",['in_stress_patterns_(iambic_parameter)'],"{
  ""Properties"": [""in syllables (isocolon)""],
  ""Explanation"": ""The two adjacent phrases 'no turning back' have equal syllable length, creating coherence as a set.""
}",['in_syllables_(isocolon)'],"{
  ""Properties"": [""in stress patterns""],
  ""Explanation"": ""The example 'There will be no turning back.' exhibits an iambic stress pattern with alternating stressed and unstressed syllables: There WILL, be NO, TURN-ing, BACK.""
}",['in_stress_patterns_(iambic_parameter)'],FALSE,"{
  ""Properties"": [""in syllables (isocolon)""],
  ""Explanation"": ""The example exhibits isocolon parallelism with equal syllable length in the adjacent phrases 'no turning' and 'no back'. This helps the consecutive statements to cohere as a set.""
}",['in_syllables_(isocolon)'],"{
  ""Properties"": [""in syllables (isocolon)""],
  ""Explanation"": ""The example exhibits isocolon parallelism with equal syllable length in the adjacent phrases 'no turning' and 'no back'. This helps the consecutive statements to cohere as a set.""
}",['in_syllables_(isocolon)'],"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The phrase 'no turning back' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],FALSE,['in_syllables_(isocolon)'],1,0,GPT explanation is incorrect,[],,syllables (isocolon),"{
  ""Answer"": ""no"",
  ""Explanation"": ""The given sentence 'There will be no turning back.' does not demonstrate parallelism in syllables (isocolon) because the syllable lengths of the adjacent phrases or clauses are not equal. The sentence consists of 5, 1, 2, and 4 syllables respectively, which do not form equal syllable lengths in adjacent phrases or clauses."" 
}",[]
320,[ 3 16],There will be no turning back.,Parallelism,[],[],[],TRUE,[],"{
  ""Properties"": [""in stress patterns""],
  ""Explanation"": ""The example exhibits an iambic stress pattern with alternating stressed and unstressed syllables ('There will be no turning back').""
}",['in_stress_patterns_(iambic_parameter)'],"{
  ""Properties"": [""in syllables (isocolon)""],
  ""Explanation"": ""The two adjacent phrases 'no turning back' have equal syllable length, creating coherence as a set.""
}",['in_syllables_(isocolon)'],"{
  ""Properties"": [""in stress patterns""],
  ""Explanation"": ""The example 'There will be no turning back.' exhibits an iambic stress pattern with alternating stressed and unstressed syllables: There WILL, be NO, TURN-ing, BACK.""
}",['in_stress_patterns_(iambic_parameter)'],FALSE,"{
  ""Properties"": [""in syllables (isocolon)""],
  ""Explanation"": ""The example exhibits isocolon parallelism with equal syllable length in the adjacent phrases 'no turning' and 'no back'. This helps the consecutive statements to cohere as a set.""
}",['in_syllables_(isocolon)'],"{
  ""Properties"": [""in syllables (isocolon)""],
  ""Explanation"": ""The example exhibits isocolon parallelism with equal syllable length in the adjacent phrases 'no turning' and 'no back'. This helps the consecutive statements to cohere as a set.""
}",['in_syllables_(isocolon)'],"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The phrase 'no turning back' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],FALSE,['in_syllables_(isocolon)'],1,0,GPT explanation is incorrect,[],,stress patterns (iambic parameter),"{
  ""Answer"": ""no"",
  ""Explanation"": ""The given sentence 'There will be no turning back' does not demonstrate parallelism in stress patterns (iambic parameter). In iambic parameter, parallelism would involve alternating stressed and unstressed syllables in a consistent pattern. The sentence provided does not exhibit this consistent alternation of stressed and unstressed syllables, so it does not demonstrate parallelism in stress patterns (iambic parameter).""
}",[]
