sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth
963,[6],"An Arizona man who sold ammunition to the gunman in the deadliest mass shooting in modern U.S. history was disturbed that he didn't spot any suspicious signs about his one-time customer, the man's lawyer said Wednesday.",Phrases_built_on_verbs,[],[],[],TRUE,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'who sold ammunition to the gunman', which describes the man and functions as an adjective phrase.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'selling ammunition to the gunman in the deadliest mass shooting in modern U.S. history'. This phrase modifies the noun 'man' and provides additional information about the action.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'selling ammunition to the gunman in the deadliest mass shooting', which modifies the noun 'man'. It conveys additional information about the man and the action he performed.""
}",['participal_phrases'],TRUE,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'who sold ammunition to the gunman in the deadliest mass shooting in modern U.S. history', which modifies the noun 'man'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'who sold ammunition to the gunman in the deadliest mass shooting in modern U.S. history', which modifies the noun 'man'. This participial phrase provides additional information about the man and his actions.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'disturbed that he didn't spot any suspicious signs about his one-time customer' which modifies the subject 'man'.""
}",['participal_phrases'],1,['participal_phrases'],,,,
994,[8 6],"“I’ve never understood how chaos, anarchy and illegal border crossings are viewed as something good in a country like Germany, which we view as the best example of discipline and the rule of law,” he said.",Phrases_built_on_verbs,[],[],[],TRUE,[],"{
  ""Properties"": [""participial phrases""],
  ""Explanation"": ""The line 'which we view as the best example of discipline and the rule of law' contains a participial phrase 'view as the best example' headed by the participle 'view'.""
}",['participial_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'viewed as something good' contains a participial phrase 'viewed as something', where 'viewed' is the past participle of the verb 'view'.""
}",['participal_phrases'],"{
  ""Properties"": [
    ""participal phrases""
  ],
  ""Explanation"": ""The sentence contains a participial phrase 'illegal border crossings' modifying the noun 'chaos, anarchy'.""
}",['participal_phrases'],FALSE,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'viewed as something good' which modifies the noun phrase 'chaos, anarchy and illegal border crossings'. This participial phrase functions as an adjective phrase.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'viewed as something good' which modifies the noun phrase 'chaos, anarchy and illegal border crossings'. This participial phrase provides additional information about the perception of these concepts.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'viewed as something good' which modifies the noun phrase 'chaos, anarchy and illegal border crossings'. This participial phrase provides additional information about how these concepts are perceived.""
}",['participal_phrases'],1,['participal_phrases'],,,,
1042,[6],Any purge would empty parishes and religious orders of the thousands of priests and bishops who lead healthy lives of service and faithful lives of celibacy.”,Phrases_built_on_verbs,[],[],[],TRUE,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'who lead healthy lives of service and faithful lives of celibacy', which provides additional information about the priests and bishops.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'who lead healthy lives of service and faithful lives of celibacy' is a participal phrase, as it describes the priests and bishops and uses the present participle 'lead' to convey ongoing action.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participal phrase 'leading healthy lives of service and faithful lives of celibacy' modifying 'thousands of priests and bishops'. It describes the priests and bishops as being something, having done something.""
}",['participal_phrases'],TRUE,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'leading healthy lives of service and faithful lives of celibacy', which modifies the priests and bishops.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'who lead healthy lives of service and faithful lives of celibacy', which describes the priests and bishops.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'leading healthy lives of service and faithful lives of celibacy', which modifies 'priests and bishops'. This participial phrase provides additional information about the priests and bishops.""
}",['participal_phrases'],1,['participal_phrases'],,,,
1145,[9 8 6],To call them nativists and parade their moral superiority.,Phrases_built_on_verbs,['inifinitive_phrases'],['inifinitive_phrases'],['inifinitive_phrases'],TRUE,['inifinitive_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'To call them nativists' is a participal phrase, using the participle 'calling' to describe the action taken by the subject."" 
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'To call them nativists and parade their moral superiority' functions as a participial phrase, modifying the subject of the sentence.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'To call them nativists' is a participal phrase, as it starts with the infinitive 'to call' followed by a direct object 'them nativists'. It describes the action of the subject.""
}",['participal_phrases'],TRUE,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'To call them nativists and parade their moral superiority' is a participal phrase, as it is headed by the participle 'calling' and 'parading' and functions as an adjective to describe the subject of the sentence.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'To call them nativists and parade their moral superiority' is a participial phrase, as it is headed by the participle 'calling' and 'parading', and functions as an adjective to describe the subject.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'To call them nativists and parade their moral superiority' is a participial phrase, as it is headed by the participle 'parade' and describes the action of the subject.""
}",['participal_phrases'],1,['participal_phrases'],0,0,GPT is making stuff up,[]
1194,[6 9],"Julian Assange called it ""a hack job in the purest sense of the term"".",Phrases_built_on_verbs,[],[],[],TRUE,[],"{
  ""Properties"": [""participial phrases""],
  ""Explanation"": ""The participial phrase 'called it' conveys the idea of something being described or characterized, and it changes the relation of that action to the agent (Julian Assange). It is an adjective phrase headed by the participle 'called'.""
}",['participial_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'called it' includes a participial phrase 'a hack job in the purest sense of the term', which describes the action of the subject 'Julian Assange'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'a hack job in the purest sense of the term' is a participal phrase as it is describing the nature of the hack job, with 'a hack job' being the subject and 'in the purest sense of the term' being the participal phrase.""
}",['participal_phrases'],FALSE,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'a hack job in the purest sense of the term' is a participial phrase, as it is headed by the participle 'hack' and functions as an adjective to describe the noun 'job'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'a hack job in the purest sense of the term' is a participial phrase, as it is headed by the participle 'hack' and functions as an adjective describing the noun 'job'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'a hack job in the purest sense of the term' is a participial phrase, as it is headed by the participle 'hack' and functions as an adjective to describe the noun 'job'.""
}",['participal_phrases'],1,['participal_phrases'],1,0,GPT is making stuff up,[]
1225,[6],Democratic Illinois Rep. Danny Davis defended Nation of Islam leader Louis Farrakhan as an “outstanding human being” on Monday.,Phrases_built_on_verbs,[],[],[],TRUE,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participal phrase 'defended Nation of Islam leader Louis Farrakhan' in which 'defended' is a participle.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'defended Nation of Islam leader Louis Farrakhan' which modifies the subject 'Democratic Illinois Rep. Danny Davis'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence does not contain infinitive phrases. However, it does contain a participial phrase 'defended Nation of Islam leader Louis Farrakhan', where 'defended' is a past participle acting as a verb phrase.""
}",['participal_phrases'],TRUE,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'defended Nation of Islam leader Louis Farrakhan' which modifies the subject 'Democratic Illinois Rep. Danny Davis'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'defended Nation of Islam leader Louis Farrakhan' which modifies the subject 'Democratic Illinois Rep. Danny Davis'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'defended Nation of Islam leader Louis Farrakhan' which modifies the subject 'Democratic Illinois Rep. Danny Davis'.""
}",['participal_phrases'],1,['participal_phrases'],1,0,GPT is making stuff up,[]
1234,[7],"He was treated very unfairly by our government!""",Phrases_built_on_verbs,[],[],[],TRUE,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence does not contain any infinitive phrases, but it does contain a participial phrase 'treated very unfairly', which modifies the subject 'He'. This phrase presents the action as having been done to the subject without specifying the agent of the action.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""]
  ,
  ""Explanation"": ""The sentence contains a participial phrase 'treated very unfairly' which functions as an adjective to describe 'He'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence does not contain an infinitive phrase. However, it does include a participal phrase 'treated very unfairly' which acts as an adjective modifying the pronoun 'He'.""
}",['participal_phrases'],TRUE,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'treated very unfairly' which describes the action 'was treated'. This participial phrase modifies the subject 'He' and provides additional information about the action.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence does not contain any infinitive phrases, but it does contain a participial phrase 'treated very unfairly' which modifies the subject 'he'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'treated very unfairly' which describes the action 'was' in the main clause.""
}",['participal_phrases'],1,['participal_phrases'],1,0,GPT is making stuff up,[]
1259,[7],Does Berg and the AMA support our military?,Phrases_built_on_verbs,[],[],[],TRUE,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'supporting our military', where 'supporting' is the present participle of the verb 'support'. This phrase modifies the subject of the sentence, indicating the action taken by Berg and the AMA.""
}",['participal_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The sentence contains an infinitive phrase 'to support our military' which functions as the direct object of the verb 'support'. The AMA is directing the interpretation of the action 'support' by indicating whom or what they support.""
}",['infinitive_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The sentence contains an infinitive phrase 'to support our military' which functions as the direct object of the verb 'support'. This infinitive phrase tells us the purpose or reason for the support.""
}",['infinitive_phrases'],FALSE,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'supporting our military', which modifies the noun 'Berg and the AMA'. This participial phrase indicates that Berg and the AMA are involved in supporting our military.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The question contains a participial phrase 'supporting our military', which indicates the action of supporting the military. This participial phrase modifies the subject 'Berg and the AMA'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The question contains a participial phrase 'supporting our military', which is a present participle phrase modifying the noun 'Berg and the AMA'.""
}",['participal_phrases'],1,['participal_phrases'],1,0,GPT is making stuff up,[]
1284,[7 8],"I hope the American people can see through this sham, that you knew about it and you held it.""",Phrases_built_on_verbs,[],[],[],TRUE,[],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The sentence contains an infinitive phrase 'to see through this sham' modifying the verb 'hope'. The infinitive phrase tells us why the speaker hopes the American people can do something.""
}",['infinitive_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The sentence contains an infinitive phrase 'to see through this sham' which functions as an adverb, indicating the hope or purpose of the action 'can see'.""
}",['infinitive_phrases'],"{
  ""Properties"": [""inifinitive phrases""],
  ""Explanation"": ""The example contains an infinitive phrase 'to see through this sham' which functions as an adverb, telling us the purpose or intention behind the hope of the American people.""
}",['inifinitive_phrases'],FALSE,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'knowing about it and holding it', which modifies the pronoun 'you'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'knowing about it and holding it', which modifies the pronoun 'you'.""
}",['participal_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The sentence contains an infinitive phrase 'to see through this sham' which functions as the object of the verb 'hope'. It tells us why the speaker hopes the American people can do something.""
}",['inifinitive_phrases'],0,['participal_phrases'],1,0,GPT is making stuff up,[]
1290,[7 8],"But if you are a freedom-loving American who values your liberties and the God-given right to defend them, happy is NOT what you should be feeling right now.",Phrases_built_on_verbs,[],[],[],TRUE,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'freedom-loving' is a participal phrase, as it is headed by the participle 'loving' and modifies the noun 'American.'""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The text contains a participial phrase 'freedom-loving American' modifying the noun 'you'. This participial phrase describes the characteristic of the person mentioned.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence includes a participial phrase 'freedom-loving American', which describes the type of person being addressed.""
}",['participal_phrases'],TRUE,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'freedom-loving American' which modifies the subject 'you'. This phrase is built on the participle 'loving' and functions as an adjective to describe the type of American being referred to.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'freedom-loving American' which modifies the subject 'you'. This participial phrase provides additional information about the type of American being referred to.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'freedom-loving American' which modifies the subject 'you'.""
}",['participal_phrases'],1,['participal_phrases'],1,0,GPT is making stuff up,[]
1309,[7],What is happening in the Brett Kavanaugh nomination process should concern every American.,Phrases_built_on_verbs,[],[],[],TRUE,[],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The sentence contains an infinitive phrase 'to concern every American' which explains why the action of concern is occurring.""
}",['infinitive_phrases'],"{
  ""Properties"": [""inifinitive phrases""],
  ""Explanation"": ""The sentence contains an infinitive phrase 'to concern every American' which functions as an adverb to tell us why the concern should occur.""
}",['inifinitive_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The infinitive phrase 'to concern every American' functions as an adverb, telling us why the action 'should concern' occurred.""
}",['infinitive_phrases'],FALSE,"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The infinitive phrase 'to concern every American' functions as an adverb, telling us why the action 'is happening' in the sentence.""
}",['inifinitive_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The infinitive phrase 'to concern every American' functions as an adverb, telling us why the action 'is happening' occurred.""
}",['inifinitive_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The infinitive phrase 'to concern every American' functions as an adverb, telling us why the action 'is happening' in the sentence.""
}",['inifinitive_phrases'],1,['inifinitive_phrases'],1,0,GPT is making stuff up,[]
1332,[7 8],These pardons cleanse another stain from our nation's history in the dark years of Obama.,Phrases_built_on_verbs,[],[],[],TRUE,[],"{
    ""Properties"": [""participal phrases""],
    ""Explanation"": ""The participal phrase 'in the dark years of Obama' modifies the noun 'history'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'in the dark years of Obama' which modifies the noun 'history', indicating when the stain occurred.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'in the dark years of Obama' acts as a participal phrase modifying the noun 'stain'. It uses the participle 'in' to describe the characteristic of the stain and its relation to the noun.""
}",['participal_phrases'],TRUE,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'in the dark years of Obama' functions as a participial phrase, modifying the noun 'stain'. It describes the stain as being associated with the dark years of Obama.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'in the dark years of Obama' functions as a participial phrase, modifying the noun 'stain'. It describes the stain as being associated with the dark years of Obama.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'in the dark years of Obama' is a participial phrase modifying the noun 'stain'. It is expressing the state of the stain during the specified time period.""
}",['participal_phrases'],1,['participal_phrases'],1,0,GPT is making stuff up,[]
1350,[7],"As far as the labor market is concerned, “America First” has not translated to Americans First.",Phrases_built_on_verbs,[],[],[],TRUE,[],"{
  ""Properties"": [""participial phrases""],
  ""Explanation"": ""The participial phrase 'As far as the labor market is concerned' functions as an adverbial phrase modifying the entire sentence, indicating the context or scope of the statement.""
}",['participial_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'translated to Americans First' contains a participal phrase 'translated to', which modifies the verb 'has' and provides additional information about the action.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participal phrase 'being concerned', which modifies the noun 'labor market'. The participal phrase alters the relationship of the action to the noun, showing that the labor market is concerned, rather than explicitly stating who is concerned about the labor market.""
}",['participal_phrases'],FALSE,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'concerned' which modifies the noun 'labor market'. This participial phrase functions as an adjective to provide additional information about the labor market.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'concerned', which modifies 'labor market'. The phrase 'concerned' acts as an adjective to provide more information about the labor market.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'America First' is used as a participle phrase to modify the verb 'translated', indicating the action associated with 'America First'.""
}",['participal_phrases'],1,['participal_phrases'],0,0,GPT is making stuff up,[]
1407,[7],And it’s a problem not just in West Virginia – it’s a national problem.,Phrases_built_on_verbs,[],[],[],TRUE,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'not just in West Virginia' acts as a participle phrase modifying the verb 'is'. It indicates the location of the problem.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'not just in West Virginia' modifying the noun 'problem'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases"", ""inifinitive phrases""],
  ""Explanation"": ""The sentence does not contain any participal or infinitive phrases.""
}","['participal_phrases', 'inifinitive_phrases']",FALSE,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'not just in West Virginia', which modifies the noun 'problem'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'not just in West Virginia', which modifies the noun 'problem'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'not just in West Virginia', which modifies the noun 'problem'.""
}",['participal_phrases'],1,['participal_phrases'],1,0,GPT is making stuff up,[]
1487,[8],"My acceptance from the reading of this document of the Church’s orthodox eucharistic doctrine was based in part on Pope Paul’s gracious and beautiful exposition, and in part on the sheer radical, mad unlikeliness of it.",Phrases_built_on_verbs,[],[],[],TRUE,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The participial phrase 'reading of this document' is present in the sentence, modifying the noun 'acceptance'. It describes the action associated with the noun.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The participal phrase 'reading of this document' is used to describe the acceptance, changing the relation of the action to an agent.""
}",['participal_phrases'],"{
  ""Properties"": [""participial phrases""],
  ""Explanation"": ""The phrase 'reading of this document' is a participial phrase, as it is using the present participle 'reading' to modify 'acceptance'.""
}",['participial_phrases'],FALSE,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participal phrase 'reading of this document' which modifies 'acceptance'. This phrase functions as an adjective phrase headed by a participle.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participal phrase 'reading of this document' which modifies the noun 'acceptance'. This phrase functions as an adjective to provide more information about the acceptance.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'reading of this document' which modifies 'acceptance'. This phrase functions as an adjective to provide more information about the acceptance.""
}",['participal_phrases'],1,['participal_phrases'],1,0,GPT is making stuff up,[]
1535,[8 8 5],This stunning tower audio once again provides proof that the entire narrative that claims that Stephen Paddock operated alone from the 32nd floor of the Mandalay Bay Hotel is complete nonsense and that authorities are actually actively covering up what really happened on that fateful night.,Phrases_built_on_verbs,[],[],[],TRUE,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence includes the participial phrase 'operated alone from the 32nd floor' which functions as an adjective to describe the narrative. It changes the relation of the action 'operated' to the agent, Stephen Paddock.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'operated alone from the 32nd floor', which modifies the subject 'narrative'. This phrase presents additional information about the action in the sentence.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'operated alone from the 32nd floor' is a participial phrase ('operated' being the participle) modifying the noun 'narrative'. It presents the action of operating as part of the description of the narrative, changing the relation of the action to the noun.""
}",['participal_phrases'],TRUE,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'operated alone from the 32nd floor of the Mandalay Bay Hotel', which modifies the noun 'narrative'. This participial phrase provides additional information about the action of the noun, 'narrative'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'operated alone from the 32nd floor of the Mandalay Bay Hotel' which modifies the noun 'narrative'. This participial phrase provides additional information about the narrative and changes the relation of the action 'operated' to the agent.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'operated alone from the 32nd floor of the Mandalay Bay Hotel' is a participial phrase, as it uses the participle 'operated' to describe the action of Stephen Paddock.""
}",['participal_phrases'],1,['participal_phrases'],,,,
1699,[8],"He said the group was a toothless, paper-shuffling exercise.",Phrases_built_on_verbs,[],[],[],TRUE,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'paper-shuffling exercise' is a participal phrase ('paper-shuffling') used as an adjective to modify the noun 'exercise'. It describes the nature of the exercise.""
}",['participal_phrases'],"{
  ""Properties"": [""participial phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'paper-shuffling exercise,' which describes the group and functions as an adjective.""
}",['participial_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'paper-shuffling exercise' is a participial phrase modifying the noun 'group', indicating the nature or characteristic of the group.""
}",['participal_phrases'],FALSE,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'paper-shuffling exercise', which describes the group. The phrase 'paper-shuffling' functions as an adjective to modify 'exercise'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence does not contain any infinitive phrases, but it does contain a participial phrase 'paper-shuffling exercise' which describes the group.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'paper-shuffling exercise' which modifies the noun 'group'. This participial phrase functions as an adjective to describe the nature of the group.""
}",['participal_phrases'],1,['participal_phrases'],,,,
2116,[8],The case of the Netherlands is downright bizarre; sisters so old that even the federation structures are breaking down.,Phrases_built_on_verbs,[],[],[],TRUE,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The example contains a participal phrase 'sisters so old that even the federation structures are breaking down.' The phrase 'so old that even the federation structures are breaking down' is a participal phrase modifying 'sisters.'""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'sisters so old that even the federation structures are breaking down' is a participial phrase, as it describes the 'sisters' and changes the relation of their age to the situation.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence includes a participial phrase 'sisters so old' modifying the noun 'case.' This participial phrase provides additional information about the 'case' in question.""
}",['participal_phrases'],TRUE,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'sisters so old that even the federation structures are breaking down' functions as an adjective phrase describing the case of the Netherlands. It is headed by the participle 'breaking', making it a participal phrase.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'sisters so old that even the federation structures are breaking down', which modifies the noun 'sisters'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'sisters so old that even the federation structures are breaking down', which describes the noun 'sisters'.""
}",['participal_phrases'],1,['participal_phrases'],,,,
2128,[8],"A litany of lives of total moral, physical, emotional devastation suffered by victims of homosexual clerics.",Phrases_built_on_verbs,[],[],[],TRUE,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The example includes a participial phrase 'suffered by victims of homosexual clerics' which describes the nature of the devastation experienced by the victims.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The example contains a participial phrase 'suffered by victims of homosexual clerics', where 'suffered' is a past participle that modifies the noun 'victims'. This participle phrase provides additional information about the noun.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'suffered by victims of homosexual clerics' is a participal phrase, providing additional information about the 'litany of lives of total moral, physical, emotional devastation'. It is using the participle 'suffered' to describe the state of the victims.""
}",['participal_phrases'],TRUE,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'suffered by victims of homosexual clerics' is a participial phrase, as it uses the past participle 'suffered' to describe the victims of the homosexual clerics.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'suffered by victims of homosexual clerics' is a participial phrase, as it describes the victims and is headed by the participle 'suffered'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'suffered by victims of homosexual clerics' is a participial phrase, as it describes the victims and is headed by the participle 'suffered'.""
}",['participal_phrases'],1,['participal_phrases'],,,,
