sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth,
1405,[ 7 13],"I want to bring our soldiers back home,"" Trump said.",Figures_of_word_choice,[],[],[],TRUE,[],"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The statement 'I want to bring our soldiers back home' implies a condition that may not be feasible or realistic, making it a rhetorical conditional.""
}",['rhetorical_conditional'],"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The use of 'I want to bring our soldiers back home' is a rhetorical conditional, as it presents a speculative scenario (bringing soldiers back home) that may or may not be feasible.""
}",['rhetorical_conditional'],"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The statement 'I want to bring our soldiers back home' implies a condition that is difficult to fulfill or achieve, making it a rhetorical conditional statement.""
}",['rhetorical_conditional'],TRUE,"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The statement 'I want to bring our soldiers back home' can be interpreted as a rhetorical conditional, as it presents a hypothetical situation ('If I want to bring our soldiers back home') that may not align with reality or may not be feasible.""
}",['rhetorical_conditional'],"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The statement 'I want to bring our soldiers back home' can be interpreted as a rhetorical conditional, as it presents a hypothetical situation ('if I want to bring our soldiers back home') that may not align with reality or may not be feasible.""
}",['rhetorical_conditional'],"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The statement 'I want to bring our soldiers back home' is a rhetorical conditional, as it presents a hypothetical situation ('I want to bring our soldiers back home') that is not currently true or feasible.""
}",['rhetorical_conditional'],1,['rhetorical_conditional'],,,,,
2456,[8],NASA has released a record-breaking photograph taken by the New Horizons spacecraft when it was 3.79 billion miles away from the Earth.,Figures_of_word_choice,[],[],[],TRUE,[],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'record-breaking' emphasizes the significance and uniqueness of the photograph, suggesting that it is an extraordinary achievement.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'record-breaking' emphasizes the significance of the photograph, suggesting that it holds a special achievement or distinction. The word choice creates an implication of exceptional importance without directly stating it."" 
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'record-breaking' emphasizes the significance of the photograph, suggesting that it is an extraordinary achievement by NASA and the New Horizons spacecraft.""
}",['emphasis'],TRUE,"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'record-breaking' emphasizes the significance of the photograph, suggesting that it is an extraordinary achievement by NASA and the New Horizons spacecraft.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'record-breaking' emphasizes the significance of the photograph, suggesting that it is an extraordinary achievement by NASA and the New Horizons spacecraft.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'record-breaking' emphasizes the significance of the photograph, suggesting that it is an extraordinary and noteworthy achievement.""
}",['emphasis'],1,['emphasis'],,,,,
2508,[8],"“It was a foolish mistake by a very young man,” Saucier’s lawyer, Greg Rinckey, said.",Figures_of_word_choice,[],[],[],TRUE,[],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the words 'foolish mistake' and 'very young man' implies more than is actually stated, allowing for deniability in the lawyer's statement.""
}",['emphasis'],"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The statement implies that the mistake was made by a young man, suggesting that the mistake might not have been made by someone older or more experienced.""
}",['rhetorical_conditional'],"{
  ""Properties"": [""correctio""],
  ""Explanation"": ""The use of 'foolish mistake' followed by 'by a very young man' could suggest a correction or alternative interpretation of the situation, allowing for deniability and alternative connotations.""
}",['correctio'],FALSE,"{
  ""Properties"": [""correctio""],
  ""Explanation"": ""The use of 'foolish mistake' followed by 'very young man' suggests a correction in the initial assessment, allowing for alternative interpretations of the situation.""
}",['correctio'],"{
  ""Properties"": [""correctio""],
  ""Explanation"": ""The use of 'foolish mistake' followed by 'very young man' suggests a correction in the initial assessment of the situation, allowing for alternative interpretations.""
}",['correctio'],"{
  ""Properties"": [""correctio""],
  ""Explanation"": ""The use of 'foolish mistake' followed by 'very young man' suggests a correction in the initial assessment of the situation, allowing for alternative interpretations.""
}",['correctio'],1,['correctio'],,,,,
2629,[ 8 13],ADVANTAGE AMERICANS,Figures_of_word_choice,[],[],[],TRUE,[],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The phrase 'ADVANTAGE AMERICANS' uses leading words to suggest that Americans have an advantage, without explicitly stating the nature or reason for this advantage.""
}",['emphasis'],"{
  ""Properties"": [
    ""emphasis""
  ],
  ""Explanation"": ""The use of all capital letters in 'ADVANTAGE AMERICANS' can be seen as a form of emphasis, highlighting the importance or superiority of Americans.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The text uses emphasis to accentuate the importance or superiority of Americans. The use of all caps also adds to the emphasis.""
}",['emphasis'],TRUE,"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of all capital letters in 'ADVANTAGE AMERICANS' emphasizes the message and suggests a strong, assertive tone, benefiting from the implication of superiority without explicitly stating it.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'ADVANTAGE AMERICANS' in all caps suggests emphasis and possibly innuendo, implying that Americans have a particular advantage in a given context.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of all capital letters in 'ADVANTAGE AMERICANS' emphasizes the message and suggests a strong, assertive tone, benefiting from an implication of superiority without explicitly stating it.""
}",['emphasis'],1,['emphasis'],,,,,
3130,[9],"It beggars belief of ordinary people that, after so many years of hearing and reading them, Ratzinger would remain on such friendly terms with men like Walter Kasper and Carlo Maria Martini, the alleged brains of the Sankt Gallen Mafia.",Figures_of_word_choice,['emphasis'],['emphasis'],['emphasis'],TRUE,['emphasis'],"{
  ""Properties"": [""synonyms""],
  ""Explanation"": ""The use of 'alleged' to modify 'brains' changes the connotation from directly accusing them to suggesting that it is claimed or believed by some."" 
}",['synonyms'],"{
  ""Properties"": [""metaplasms""],
  ""Explanation"": ""The word 'beggars' is a metaplasm of 'beggar' by adding an 's' to emphasize a deviation from the standard form.""
}",['metaplasms'],"{
  ""Properties"": [""metaplasms""],
  ""Explanation"": ""The word 'Ratzinger' is likely a metaplasm, as it is not the standard form of the name 'Ratzinger', which is more commonly known as 'Ratzinger'. The intentional alteration of the name may be used to emphasize a negative or derogatory connotation.""
}",['metaplasms'],FALSE,"{
  ""Properties"": [""metaplasms""],
  ""Explanation"": ""The word 'beggars' is a metaplasm of 'beggar', emphasizing the deviation from the standard form to convey a sense of disbelief or incredulity.""
}",['metaplasms'],"{
  ""Properties"": [""metaplasms""],
  ""Explanation"": ""The word 'beggars' is a metaplasm of 'beg' and emphasizes the sense of extreme disbelief or astonishment.""
}",['metaplasms'],"{
  ""Properties"": [""metaplasms""],
  ""Explanation"": ""The word 'beggars' is a metaplasm of 'beggar' to emphasize the disbelief and astonishment of ordinary people.""
}",['metaplasms'],1,['metaplasms'],0,0,GPT explanation doesn't reflect given sentence,[],
3249,[9],When Cain complains that being a “vagabond .,Figures_of_word_choice,[],[],[],TRUE,[],"{
  ""Properties"": [""anatanaclasis""],
  ""Explanation"": ""The use of the word 'vagabond' is repeated but has a different meaning in each instance, creating a pun or play on words.""
}",['anatanaclasis'],"{
  ""Properties"": [""anatanaclasis""],
  ""Explanation"": ""The use of the word 'vagabond' is repeated but its meaning is different in each instance, showcasing anatanaclasis.""
}",['anatanaclasis'],"{
  ""Properties"": [""metaplasms""],
  ""Explanation"": ""The word 'vagabond' is a metaplasm of the standard form 'vagrant', emphasizing a deviation from the standard form.""
}",['metaplasms'],FALSE,"{
  ""Properties"": [""anatanaclasis""],
  ""Explanation"": ""The use of the word 'vagabond' is repeated, but its meaning is different in each instance. In the first instance, it refers to Cain's state of being a wanderer, while in the second instance, it refers to the potential harm that may come to him as a result of his actions.""
}",['anatanaclasis'],"{
  ""Properties"": [""anatanaclasis""],
  ""Explanation"": ""The use of the word 'vagabond' is repeated, but its meaning is different in each instance. In the first instance, it refers to Cain's state of being, and in the second instance, it refers to the punishment he fears.""
}",['anatanaclasis'],"{
  ""Properties"": [""anatanaclasis""],
  ""Explanation"": ""The use of 'vagabond' in two different senses - as a wanderer and as a person without a home - creates a pun or anatanaclasis.""
}",['anatanaclasis'],1,['anatanaclasis'],,,,,
3296,[9],"At that point, after the Ralston tweet, Murillo openly admits the partisan motives of Google’s electioneering efforts.",Figures_of_word_choice,[],[],[],TRUE,[],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The word 'openly' suggests that Murillo's admission is significant and not hidden, emphasizing the partisan motives of Google’s electioneering efforts.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'openly admits' suggests that the truth of the statement is unquestionable, emphasizing the significance of Murillo's admission.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'openly admits' suggests a specific emphasis on the confession being direct and explicit, implying the speaker benefits from this implication while maintaining deniability.""
}",['emphasis'],TRUE,"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'partisan motives' emphasizes the biased nature of Google's electioneering efforts, suggesting more than is actually stated.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the word 'openly' suggests that the admission was not hidden, implying a deliberate emphasis on the transparency of the admission.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'openly admits' suggests that the speaker is emphasizing the confession of partisan motives, implying that it may have been previously hidden or denied.""
}",['emphasis'],1,['emphasis'],,,,,
3430,[9],"In Alexandra, Virginia – the suburban home of America’s war-making elite — a secret grand jury, a throwback to the middle ages — has spent seven years trying to concoct a crime for which Assange can be prosecuted.",Figures_of_word_choice,['emphasis'],['emphasis'],['emphasis'],TRUE,['emphasis'],"{
  ""Properties"": [""metaplasms""],
  ""Explanation"": ""The use of 'war-making' instead of 'warriors' and 'concoct' instead of 'create' demonstrate metaplasms, emphasizing a deviation from the standard form.""
}",['metaplasms'],"{
  ""Properties"": [""synonyms""],
  ""Explanation"": ""The use of 'America’s war-making elite' as a synonym for the suburban home of Alexandria, Virginia is an example of using synonyms to change the connotation.""
}",['synonyms'],"{
  ""Properties"": [""metaplasms"", ""emphasis""],
  ""Explanation"": ""The use of 'war-making' instead of 'military' is a form of metaplasm, emphasizing the negative connotation of the military actions. Additionally, the phrase 'a secret grand jury, a throwback to the middle ages' employs emphasis to suggest a negative judgment about the nature of the grand jury.""
}","['metaplasms', 'emphasis']",FALSE,"{
  ""Properties"": [""metaplasms""],
  ""Explanation"": ""The use of 'war-making' instead of 'warriors' is a metaplasm, emphasizing the deviation from the standard form and adding a rhetorical effect.""
}",['metaplasms'],"{
  ""Properties"": [""metaplasms""],
  ""Explanation"": ""The use of 'war-making' instead of 'warriors' is a metaplasm, emphasizing the deviation from the standard form to create a more impactful description.""
}",['metaplasms'],"{
  ""Properties"": [""metaplasms""],
  ""Explanation"": ""The use of 'war-making' instead of 'warriors' is a metaplasm, emphasizing the deviation from the standard form and adding a rhetorical effect.""
}",['metaplasms'],1,['metaplasms'],0,0,GPT explanation doesn't reflect given sentence,[],
3787,[10],“The insistence with which Francis defends Barros is mystifying.,Figures_of_word_choice,[],[],[],TRUE,[],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the word 'insistence' and 'defends' emphasizes the strong and firm nature of Francis' defense of Barros, implying more than is actually stated.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'insistence' and 'defends' in close proximity suggests that there is more to the situation than meets the eye, implying something more significant than what is explicitly stated.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the word 'insistence' suggests a strong emphasis on Francis defending Barros, hinting at a deeper implication without explicitly stating it.""
}",['emphasis'],TRUE,"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'insistence' and 'defends' suggests a strong emphasis on Francis' defense of Barros, implying more than is actually stated.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'insistence' and 'defends' suggests a strong emphasis on Francis' defense of Barros, implying that there may be more to the situation than is explicitly stated.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'insistence' and 'defends' suggests a strong emphasis on the action, implying a deeper meaning or motive behind Francis' defense of Barros.""
}",['emphasis'],1,['emphasis'],,,,,
3790,[10],Over-excitement is a serious problem in the Muslim world.,Figures_of_word_choice,[],[],[],TRUE,[],"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The statement presents a rhetorical conditional by making an assertion about a serious problem in the Muslim world, implying that 'over-excitement' is a characteristic of the entire Muslim world, which is an absurd and reductionist statement.""
}",['rhetorical_conditional'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'serious problem' emphasizes the severity of the issue, suggesting that it is more significant than 'problem' alone."" 
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'serious problem' emphasizes the severity of the issue, suggesting a significant impact beyond just being a problem.""
}",['emphasis'],FALSE,"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The statement uses a rhetorical conditional by presenting an exaggerated or absurd claim about 'over-excitement' being a serious problem in the Muslim world.""
}",['rhetorical_conditional'],"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The statement uses a rhetorical conditional by presenting an exaggerated or absurd antecedent ('over-excitement is a serious problem in the Muslim world') to make a point about the seriousness of the issue.""
}",['rhetorical_conditional'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'serious' before 'problem' emphasizes the severity of the issue, suggesting that the problem is significant and needs attention.""
}",['emphasis'],0,['rhetorical_conditional'],,,,,
3795,[11],"The jury of six men and six women, including three immigrants, found the Mexican national not guilty of all murder and manslaughter charges and guilty only of felony possession of a firearm.",Figures_of_word_choice,[],[],[],TRUE,[],"{
  ""Properties"": [""synonyms""],
  ""Explanation"": ""The use of 'immigrants' as a synonym for foreign-born individuals, along with 'Mexican national', highlights the diversity of the jury and the defendant's nationality without explicitly stating it.""
}",['synonyms'],"{
    ""Properties"": [""synonyms""],
    ""Explanation"": ""The use of 'immigrants' as a synonym for 'foreign-born individuals' changes the connotation and implies a different context or perspective.""
}",['synonyms'],"{
  ""Properties"": [""synonyms""],
  ""Explanation"": ""The use of 'immigrants' is substituted with 'Mexican national', which changes the connotation of the sentence.""
}",['synonyms'],TRUE,"{
  ""Properties"": [""synonyms""],
  ""Explanation"": ""The use of 'immigrants' as a synonym for 'foreign-born individuals' changes the connotation and emphasizes their status as non-native citizens.""
}",['synonyms'],"{
  ""Properties"": [""synonyms""],
  ""Explanation"": ""The use of 'immigrants' as a synonym for foreign-born individuals emphasizes their status as newcomers to the country.""
}",['synonyms'],"{
  ""Properties"": [""synonyms""],
  ""Explanation"": ""The use of 'immigrants' as a synonym for foreign-born individuals emphasizes their status as non-native citizens.""
}",['synonyms'],1,['synonyms'],,,,,
3801,[11],"For their sake, let’s hope it works better than this year’s flu vaccine.",Figures_of_word_choice,[],[],[],TRUE,[],"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The use of 'let's hope it works better than this year's flu vaccine' sets up a conditional statement where the outcome is uncertain, creating a rhetorical effect.""
}",['rhetorical_conditional'],"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The use of the phrase 'let's hope it works better than this year's flu vaccine' sets up a rhetorical conditional, suggesting that the efficacy of the mentioned action is uncertain, similar to the uncertainty often associated with the effectiveness of flu vaccines.""
}",['rhetorical_conditional'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The speaker is using leading words ('let's hope it works better than this year's flu vaccine') to suggest more than is actually stated (that the flu vaccine did not work well this year), allowing for deniability.""
}",['emphasis'],FALSE,"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The use of 'let's hope it works better than this year's flu vaccine' creates a rhetorical conditional, suggesting that the effectiveness of the mentioned solution is uncertain or dubious.""
}",['rhetorical_conditional'],"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The sentence contains a rhetorical conditional, as it presents a hypothetical situation ('let's hope it works better') with an implied absurd antecedent ('this year's flu vaccine') that cannot actually be true.""
}",['rhetorical_conditional'],"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The use of 'let's hope it works better than this year's flu vaccine' sets up a rhetorical conditional, implying that the flu vaccine did not work well.""
}",['rhetorical_conditional'],1,['rhetorical_conditional'],,,,,
3840,[12],"It is not an insignificant quirk of modern history, and one that tells us much about the nature of the current pontificate, that houses of contemplatives are always attacked by secularist regimes, from Henry VIII to the Soviet Union.",Figures_of_word_choice,[],[],[],TRUE,[],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'not an insignificant' emphasizes the significance of the quirk, suggesting that it is more important than it may initially appear.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'not insignificant' emphasizes the significance of the quirk, implying that it is indeed significant despite the initial appearance of being insignificant.""
}",['emphasis'],"{
  ""Properties"": [""synonyms"", ""rhetorical conditional""],
  ""Explanation"": ""The use of 'pontificate' as a synonym for the current pope's rule implies a negative connotation, and the mention of 'secularist regimes' forms a rhetorical conditional by suggesting a pattern of attacks on contemplative houses.""
}","['synonyms', 'rhetorical_conditional']",FALSE,"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'not an insignificant' emphasizes the importance of the quirk of modern history, suggesting that it is actually quite significant.""
}",['emphasis'],"{
  ""Properties"": [""metaplasms""],
  ""Explanation"": ""The word 'pontificate' is a metaplasm of 'pontiff', emphasizing a deviation from the standard form.""
}",['metaplasms'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'not insignificant' emphasizes the importance of the quirk of modern history, suggesting that it is actually quite significant. This use of leading words suggests more than is actually stated, allowing for implication while maintaining deniability.""
}",['emphasis'],0,['emphasis'],,,,,
3895,[13],Impossible.,Figures_of_word_choice,[],[],[],TRUE,[],"{
  ""Properties"": [
    ""rhetorical conditional""
  ],
  ""Explanation"": ""The use of 'impossible' suggests a rhetorical conditional in the form of a reductio ad absurdum, indicating that the statement is not possible or true.""
}",['rhetorical_conditional'],"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The use of the word 'impossible' implies a rhetorical conditional, as it sets up the potential for an 'if/then' scenario where the antecedent is absurd.""
}",['rhetorical_conditional'],"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The rhetorical conditional is used in the statement 'Impossible.' It presents an absurd or unrealistic scenario.""
}",['rhetorical_conditional'],TRUE,"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The use of the word 'impossible' implies a rhetorical conditional, suggesting that the statement is absurd or cannot be true.""
}",['rhetorical_conditional'],"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The use of the word 'impossible' suggests a rhetorical conditional, as it implies a hypothetical situation that cannot be true.""
}",['rhetorical_conditional'],"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The use of the word 'impossible' suggests a rhetorical conditional, as it implies a hypothetical situation that cannot be true.""
}",['rhetorical_conditional'],1,['rhetorical_conditional'],,,,,
3951,[ 8 13  8],"The Hammond case is viewed by many in the West, and indeed across the nation, as a manifest miscarriage of justice akin to double jeopardy.",Figures_of_word_choice,[],[],[],TRUE,[],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'viewed by many' and 'indeed across the nation' suggests a strong emphasis on the perception of the Hammond case, implying that it is a widely held belief.""
}",['emphasis'],"{
  ""Properties"": [""synonyms"", ""emphasis""],
  ""Explanation"": ""The use of 'viewed by many' and 'indeed across the nation' implies a wide range of people, emphasizing the widespread perception of the case. The use of 'manifest miscarriage of justice akin to double jeopardy' involves the use of synonyms to emphasize the severity of the situation.""
}","['synonyms', 'emphasis']","{
  ""Properties"": [""synonyms"", ""emphasis""],
  ""Explanation"": ""The use of 'viewed by many in the West' and 'indeed across the nation' employs synonyms to emphasize the widespread perception of the Hammond case as a manifest miscarriage of justice akin to double jeopardy.""
}","['synonyms', 'emphasis']",FALSE,"{
  ""Properties"": [""metaplasms""],
  ""Explanation"": ""The use of 'indeed' in the middle of the sentence is a form of metaplasm, as it emphasizes a deviation from the standard form of sentence structure.""
}",['metaplasms'],"{
  ""Properties"": [""metaplasms"", ""emphasis""],
  ""Explanation"": ""The use of 'manifest miscarriage of justice' emphasizes the speaker's belief in the severity of the situation, suggesting more than is actually stated.""
}","['metaplasms', 'emphasis']","{
  ""Properties"": [""metaplasms"", ""emphasis""],
  ""Explanation"": ""The use of 'manifest' and 'miscarriage' in close proximity creates emphasis, suggesting that the miscarriage of justice is clear and undeniable. The use of 'akin to double jeopardy' also emphasizes the comparison to a legal concept, further highlighting the perceived injustice.""
}","['metaplasms', 'emphasis']",0,"['metaplasms', 'emphasis']",,,,,
3990,[13],"Last January, parents filed a federal complaint against Chatham Middle School in Chatham, New Jersey, for forcing students to watch videos that proselytized for Islam.",Figures_of_word_choice,[],[],[],TRUE,[],"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The statement uses a rhetorical conditional ('if' statement) by implying that the school was 'forcing students to watch videos that proselytized for Islam,' which is an extreme claim that may be difficult to prove or highly unlikely to be true.""
}",['rhetorical_conditional'],"{
  ""Properties"": [""metaplasms""],
  ""Explanation"": ""The word 'proselytized' is a metaplasm of the standard form 'proselytize', emphasizing the deviation from the standard form.""
}",['metaplasms'],"{
  ""Properties"": [""metaplasms"", ""emphasis""],
  ""Explanation"": ""The use of 'proselytized' instead of 'promoted' or 'advocated' emphasizes the idea of promoting a particular religious belief, which could be seen as a deviation from the standard form of discussing educational content, suggesting a biased or forceful promotion."" 
}","['metaplasms', 'emphasis']",FALSE,"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the word 'proselytized' emphasizes the perceived forcefulness of the school's actions, suggesting a strong influence on the students' beliefs.""
}",['emphasis'],"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The use of 'forcing students to watch videos that proselytized for Islam' sets up a rhetorical conditional, implying an absurd or unlikely scenario.""
}",['rhetorical_conditional'],"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The use of 'forcing students to watch videos that proselytized for Islam' sets up a rhetorical conditional, implying an absurd or unlikely scenario where students are being compelled to watch videos promoting a specific religion.""
}",['rhetorical_conditional'],0,['rhetorical_conditional'],,,,,
4037,[13],"How inconvenient that the head of the Synod on Youth and Vocations, Cardinal Kevin Farrell, was the former roommate of the most prolific serial predator of youth and seminarians in the history of the American Church.",Figures_of_word_choice,[],[],[],TRUE,[],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'inconvenient' in relation to the Cardinal's connection to the serial predator suggests a deeper, negative implication without explicitly stating it.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'inconvenient' emphasizes the perceived understatement of the situation, suggesting a more serious implication without explicitly stating it.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'inconvenient' emphasizes the potential negative implication without explicitly stating it, allowing for deniability.""
}",['emphasis'],TRUE,"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'inconvenient' emphasizes the significance of the connection between Cardinal Kevin Farrell and the serial predator, suggesting more than is actually stated.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'inconvenient' emphasizes the significance of the connection between Cardinal Kevin Farrell and the prolific serial predator, suggesting a deeper implication without explicitly stating it.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'most prolific serial predator' emphasizes the severity of the situation, suggesting more than is actually stated.""
}",['emphasis'],1,['emphasis'],,,,,
4041,[13  8  8  8],"How inconvenient that the homosexual network of clergy and prelates were blasted as predators and coverup enablers in the Pennsylvania Grand Jury Report, while the Instrumentum Laboris argues that:",Figures_of_word_choice,[],[],[],TRUE,[],"{
  ""Properties"": [""agmominatio"", ""emphasis""],
  ""Explanation"": ""The use of 'network of clergy and prelates' and 'Predators and coverup enablers' creates a play on words, drawing attention to the negative actions of the clergy. The use of 'How inconvenient' also emphasizes a sarcastic tone, suggesting more than is actually stated.""
}","['agmominatio', 'emphasis']","{
  ""Properties"": [""metaplasms"", ""rhetorical conditional""],
  ""Explanation"": ""The use of 'Instrumentum Laboris' is a metaplasm as it emphasizes a deviation from the standard form 'working document' to give it a more formal and bureaucratic connotation. The statement also presents a rhetorical conditional by posing an unlikely or absurd scenario.""
}","['metaplasms', 'rhetorical_conditional']","{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'homosexual network' and 'predators' emphasizes the negative portrayal of the clergy and prelates, suggesting more than is actually stated.""
}",['emphasis'],FALSE,"{
  ""Properties"": [""metaplasms""],
  ""Explanation"": ""The word 'Instrumentum Laboris' is a metaplasm, as it is a constructed word that deviates from the standard form.""
}",['metaplasms'],"{
  ""Properties"": [""metaplasms""],
  ""Explanation"": ""The word 'prelates' is a metaplasm of 'prelate', emphasizing the deviation from the standard form.""
}",['metaplasms'],"{
  ""Properties"": [""metaplasms"", ""emphasis""],
  ""Explanation"": ""The use of 'Instrumentum Laboris' instead of 'working document' is a metaplasm, emphasizing the formality and importance of the document. The choice of 'blasted' and 'argues' emphasizes the contrast and creates an innuendo about the credibility of the arguments.""
}","['metaplasms', 'emphasis']",0,['metaplasms'],,,,,
4205,[13],"While the 69-year-old Jewish man (wearing a kippah on his head) was coming out of the synagogue, heading for a bakery near 17 rue Pelleport in Paris 20 th, he was attacked by a 19-year-old man, of North African descent, who hit him on the body and on the head, knocked down, pulled by the hair and beaten while shouting ""Allah Akbar"".",Figures_of_word_choice,[],[],[],TRUE,[],"{
  ""Properties"": [""anatanaclasis""],
  ""Explanation"": ""The word 'man' is repeated with different meanings - 'Jewish man' and '19-year-old man of North African descent'. The first instance refers to religion, while the second refers to ethnicity. This creates a pun or anatanaclasis."" 
}",['anatanaclasis'],"{
  ""Properties"": [""anatanaclasis""],
  ""Explanation"": ""The phrase 'Allah Akbar' is repeated, but its meaning is different in each instance. The first instance describes the words being shouted, while the second instance describes the action of shouting these words during the attack.""
}",['anatanaclasis'],"{
  ""Properties"": [""anatanaclasis""],
  ""Explanation"": ""The use of 'hit' has different meanings in this text - first as a physical attack and then as a physical blow. This creates an anatanaclasis, a form of pun where the word is repeated with different meanings.""
}",['anatanaclasis'],TRUE,"{
  ""Properties"": [""anatanaclasis""],
  ""Explanation"": ""The use of 'head' is repeated with different meanings - first as a physical body part, then as a location on the man's body. This creates a pun and fits the definition of anatanaclasis.""
}",['anatanaclasis'],"{
  ""Properties"": [""anatanaclasis""],
  ""Explanation"": ""The use of 'head' is repeated with different meanings - first as a physical body part, and then as a location on the man's body. This creates a pun and fits the definition of anatanaclasis.""
}",['anatanaclasis'],"{
  ""Properties"": [""anatanaclasis""],
  ""Explanation"": ""The use of 'head' in two different senses - first as the physical head of the Jewish man, and then as the location of the bakery - creates a pun with different meanings in each instance.""
}",['anatanaclasis'],1,['anatanaclasis'],,,,,
