sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth
3937,[ 9  9 13],"Of course this would be of little interest to secular journalists, who have paid no mind to his habit of rewriting Catholicism, but the sex abuse crisis is something secular journalists are very interested in, a fact Bergoglio seems not to have understood.",Tropes,[],[],[],TRUE,[],"{
  ""Properties"": [""irony""],
  ""Explanation"": ""The statement 'Of course this would be of little interest to secular journalists' is ironic because the author is acknowledging that secular journalists have actually paid attention to the topic.""
}",['irony'],"{
  ""Properties"": [""irony"", ""antonomasia"", ""euphemism""],
  ""Explanation"": ""The use of 'sex abuse crisis' that secular journalists are interested in, juxtaposed with 'rewriting Catholicism' which secular journalists have paid no mind to, creates irony. 'Bergoglio' is used as an antonomasia to refer to Pope Francis. Additionally, 'rewriting Catholicism' can be seen as a euphemism for the Pope's actions."" 
}","['irony', 'antonomasia', 'euphemism']","{
  ""Properties"": [""irony"", ""euphemism""],
  ""Explanation"": ""The statement contains irony as it contrasts secular journalists' disinterest in the rewriting of Catholicism with their keen interest in the sex abuse crisis. Additionally, euphemism is used when referring to the 'sex abuse crisis' instead of using a more direct and potentially offensive term.""
}","['irony', 'euphemism']",FALSE,"{
  ""Properties"": [""irony"", ""euphemism""],
  ""Explanation"": ""The use of 'of little interest' and 'paid no mind' to describe the secular journalists' lack of attention to the rewriting of Catholicism is ironic. Additionally, the phrase 'rewriting Catholicism' is a euphemism for the controversial changes made by Bergoglio.""
}","['irony', 'euphemism']","{
  ""Properties"": [""irony"", ""antonomasia""],
  ""Explanation"": ""The use of 'secular journalists' is an antonomasia, replacing the proper name with a descriptive label. The statement about secular journalists being uninterested in the rewriting of Catholicism, but very interested in the sex abuse crisis, is ironic.""
}","['irony', 'antonomasia']","{
  ""Properties"": [""irony"", ""euphemism""],
  ""Explanation"": ""The use of 'of little interest' and 'paid no mind' to describe the secular journalists' lack of attention to the rewriting of Catholicism is ironic. Additionally, the phrase 'rewriting Catholicism' can be seen as a euphemism for the controversial changes made by Bergoglio.""
}","['irony', 'euphemism']",0,"['irony', 'euphemism']",,,,
3966,[13],It did not allow Iranian parties to open accounts or correspondent accounts at US banks.,Tropes,[],[],[],TRUE,[],"{
  ""Properties"": [""antonomasia""],
  ""Explanation"": ""The phrase 'Iranian parties' is used as a descriptive label that characterizes while renaming."" 
}",['antonomasia'],"{
  ""Properties"": [""metonymy"", ""euphemism""],
  ""Explanation"": ""The use of 'parties' instead of 'government' or 'official entities' is a form of metonymy, where a term is substituted with a related term. The use of 'allow' instead of 'prohibit' and 'open accounts' instead of 'conduct financial transactions' is a form of euphemism, minimizing the gravity of the restriction.""
}","['metonymy', 'euphemism']","{
  ""Properties"": [""metonymy""],
  ""Explanation"": ""The use of 'US banks' is a metonymy, where the term 'US banks' is substituted for the financial system of the United States as a whole.""
}",['metonymy'],FALSE,"{
  ""Properties"": [""metonymy""],
  ""Explanation"": ""The use of 'US banks' is a metonymy, as it substitutes the term 'US banks' for the broader concept of the US banking system.""
}",['metonymy'],"{
  ""Properties"": [""metonymy""],
  ""Explanation"": ""The use of 'US banks' is a metonymy, as it substitutes the term 'US banks' for the broader concept of the US financial system or economy.""
}",['metonymy'],"{
  ""Properties"": [""metonymy""],
  ""Explanation"": ""The use of 'US banks' is a metonymy, as it substitutes the term 'US banks' for the broader concept of the US banking system.""
}",['metonymy'],1,['metonymy'],,,,
4205,[13],"While the 69-year-old Jewish man (wearing a kippah on his head) was coming out of the synagogue, heading for a bakery near 17 rue Pelleport in Paris 20 th, he was attacked by a 19-year-old man, of North African descent, who hit him on the body and on the head, knocked down, pulled by the hair and beaten while shouting ""Allah Akbar"".",Tropes,[],[],[],TRUE,[],"{
  ""Properties"": [""synecdoche"", ""antonomasia""],
  ""Explanation"": ""The use of '69-year-old Jewish man' and '19-year-old man, of North African descent' are examples of synecdoche, where a part ('Jewish man', 'North African descent') represents the whole ('individual person'). Additionally, the use of 'a bakery near 17 rue Pelleport in Paris 20th' and 'Allah Akbar' can be seen as instances of antonomasia, as they involve the substitution of a specific proper name ('the bakery near 17 rue Pelleport in Paris 20th') and a descriptive label that characterizes while renaming ('Allah Akbar').""
}","['synecdoche', 'antonomasia']","{
  ""Properties"": [
    ""metonymy"",
    ""synecdoche"",
    ""euphemism""
  ],
  ""Explanation"": ""The use of 'Jewish man' and 'wearing a kippah' represent the whole Jewish community, making it a synecdoche. The use of 'bakery near 17 rue Pelleport' as a substitution for the specific location uses metonymy. The phrase 'hit him on the body and on the head' is a euphemism for the violent attack.""
}","['metonymy', 'synecdoche', 'euphemism']","{
  ""Properties"": [""metonymy"", ""euphemism""],
  ""Explanation"": ""The use of 'the 69-year-old Jewish man' and 'of North African descent' are examples of metonymy, as they substitute specific terms with ones chosen based on a recoverable or specifiable association. Additionally, the phrase 'was attacked' could be considered a euphemism, as it substitutes a milder expression for a more harsh or offensive one.""
}","['metonymy', 'euphemism']",FALSE,"{
  ""Properties"": [""metonymy"", ""antonomasia"", ""euphemism""],
  ""Explanation"": ""The use of 'Jewish man' and 'wearing a kippah' can be seen as metonymy, where a specific attribute is used to represent the whole person. The description of the attacker as 'of North African descent' is an example of antonomasia, where a descriptive label is used instead of a proper name. Additionally, the phrase 'hit him on the body and on the head' can be considered a euphemism for a violent attack.""
}","['metonymy', 'antonomasia', 'euphemism']","{
  ""Properties"": [""synecdoche"", ""metonymy""],
  ""Explanation"": ""The use of '69-year-old Jewish man' and 'wearing a kippah on his head' represent synecdoche, where the parts (age and religious attire) represent the whole person. The mention of '17 rue Pelleport in Paris 20th' and 'bakery' near it is an example of metonymy, where a specific location is used to represent a broader area or community.""
}","['synecdoche', 'metonymy']","{
  ""Properties"": [""metonymy"", ""euphemism""],
  ""Explanation"": ""The use of 'Jewish man' and 'wearing a kippah' can be seen as metonymy, where specific terms are chosen to represent broader concepts. Additionally, the phrase 'attacked' can be considered a euphemism for the violent assault described in the text.""
}","['metonymy', 'euphemism']",0,"['metonymy', 'antonomasia', 'euphemism']",,,,
4206,[13],"A Muslim terrorist stabbed four people at a train station near Munich while screaming, “Allahu Akbar”.",Tropes,[],[],[],TRUE,[],"{
  ""Properties"": [
    ""antonomasia"",
    ""synecdoche"",
    ""hyperbole""
  ],
  ""Explanation"": ""The use of 'Muslim terrorist' replaces the individual's name and characterizes them according to their religious and political affiliation (antonomasia). 'Muslim terrorist' also represents a specific group within the larger Muslim community (synecdoche). The statement 'stabbed four people' could be seen as an overstatement emphasizing the severity of the attack (hyperbole).""
}","['antonomasia', 'synecdoche', 'hyperbole']","{
  ""Properties"": [""euphemism""],
  ""Explanation"": ""The use of the term 'Muslim terrorist' can be seen as a euphemism for 'Islamic extremist' or 'radicalized individual'. Euphemisms are often used to minimize the gravity of a situation or to avoid using more direct or potentially offensive language.""
}",['euphemism'],"{
  ""Properties"": [""hyperbole"", ""amphiboly""],
  ""Explanation"": ""The use of the phrase 'Muslim terrorist' with 'stabbed four people' and 'screaming, \\""    			 		,   	 	  	    	 		 	   		 			  	  			 	 	 			 		 	
	         	 	 			 	 		 						""Allahu Akbar' could be considered hyperbolic, as it exaggerates the severity of the act and the individual's religious association. Additionally, the statement has ambiguity in grammar ('Muslim terrorist') which could be construed as a form of amphiboly.""
        	:
      	""}             said differently.'""  
}","['hyperbole', 'amphiboly']",FALSE,"{
  ""Properties"": [""antonomasia"", ""euphemism""],
  ""Explanation"": ""The use of 'Muslim terrorist' can be seen as an antonomasia, as it replaces a descriptive label for the proper name of the individual. Additionally, the use of 'stabbed' instead of a more graphic description could be considered a form of euphemism.""
}","['antonomasia', 'euphemism']","{
  ""Properties"": [""metonymy"", ""euphemism""],
  ""Explanation"": ""The use of 'Muslim terrorist' employs metonymy by substituting a specific group for the individual's actions. Additionally, the phrase 'stabbed four people' may be considered a euphemism for the violent act."" 
}","['metonymy', 'euphemism']","{
  ""Properties"": [""synecdoche"", ""metonymy"", ""euphemism""],
  ""Explanation"": ""The use of 'Muslim terrorist' and 'Allahu Akbar' can be seen as a synecdoche, where the part ('Muslim') represents the whole ('terrorist'). 'Allahu Akbar' can be considered a metonymy, as it substitutes for the broader concept of Islamic extremism. Additionally, the phrase 'stabbed four people' can be seen as a euphemism for a violent attack.""
}","['synecdoche', 'metonymy', 'euphemism']",0,"['antonomasia', 'euphemism']",,,,
4236,[13  1],They then threatened to hang my 3-year-old and 1-year-old and kidnap my 14-year-old.,Tropes,[],[],[],TRUE,[],"{
  ""Properties"": [""hyperbole""],
  ""Explanation"": ""The use of 'threatened to hang' and 'kidnap' in relation to young children is an exaggerated and over-the-top statement, indicating the presence of hyperbole.""
}",['hyperbole'],"{
  ""Properties"": [
    ""hyperbole""
  ],
  ""Explanation"": ""The statement 'threatened to hang my 3-year-old and 1-year-old' is an exaggerated and extreme statement, characteristic of hyperbole.""
}",['hyperbole'],"{
  ""Properties"": [""hyperbole"", ""irony""],
  ""Explanation"": ""The use of extreme threats against the speaker's children can be seen as hyperbolic, as the threats are exaggerated for effect. Additionally, there is an element of verbal irony in the statement, where the speaker is presenting the threats as if they were serious, while the actual meaning is likely the opposite – that no such threats were made.""
}","['hyperbole', 'irony']",FALSE,"{
  ""Properties"": [""hyperbole""],
  ""Explanation"": ""The statement 'threatened to hang my 3-year-old and 1-year-old' is an exaggerated and extreme statement, indicating hyperbole.""
}",['hyperbole'],"{
  ""Properties"": [""hyperbole""],
  ""Explanation"": ""The use of 'threatened to hang my 3-year-old and 1-year-old' is an exaggerated statement meant to emphasize the severity of the threat.""
}",['hyperbole'],"{
  ""Properties"": [""hyperbole""],
  ""Explanation"": ""The statement 'threatened to hang my 3-year-old and 1-year-old' is an exaggerated and extreme overstatement, indicating the use of hyperbole.""
}",['hyperbole'],1,['hyperbole'],,,,
4278,[14],"In the months leading up to the vote, there had been other anti-Semitic incidents, including a tweet by Igor Sadikov, an elected representative of students in McGill’s faculty of arts, saying: “punch a zionist.”",Tropes,[],[],[],TRUE,[],"{
  ""Properties"": [""metonymy""],
  ""Explanation"": ""The term 'Zionist' is used as a metonymy for Jewish people, representing the whole Jewish community.""
}",['metonymy'],"{
  ""Properties"": [""metonymy""],
  ""Explanation"": ""The term 'Zionist' is used as a substitute for 'Jewish person' or 'Israeli supporter' based on a recoverable association.""
}",['metonymy'],"{
  ""Properties"": [""metonymy""],
  ""Explanation"": ""The use of 'Zionist' is a metonymy, representing the broader group of Jewish people who support the state of Israel.""
}",['metonymy'],TRUE,"{
  ""Properties"": [""metonymy""],
  ""Explanation"": ""The use of 'Zionist' as a substitution for 'Jewish person' is an example of metonymy, where a term is chosen based on a recoverable association.""
}",['metonymy'],"{
  ""Properties"": [""metonymy""],
  ""Explanation"": ""The use of 'Zionist' as a substitute for 'Jewish person' is an example of metonymy, where a term is chosen according to a recoverable association.""
}",['metonymy'],"{
  ""Properties"": [""metonymy""],
  ""Explanation"": ""The use of 'Zionist' as a substitution for 'Jewish person' is an example of metonymy, where a term is chosen according to a recoverable association.""
}",['metonymy'],1,['metonymy'],,,,
4353,[ 7 14],"""For us, Hungary is first.",Tropes,[],[],[],TRUE,[],"{
  ""Properties"": [
    ""antonomasia""
  ],
  ""Explanation"": ""The use of 'us' in the statement serves as a descriptive label that characterizes and renames Hungary, making it an example of antonomasia.""
}",['antonomasia'],"{
  ""Properties"": [""synecdoche""],
  ""Explanation"": ""The use of 'Hungary' to represent the people, culture, and interests of Hungary as a whole.""
}",['synecdoche'],"{
  ""Properties"": [""antonomasia""],
  ""Explanation"": ""The phrase uses 'us' as a descriptive label to refer to the specific group of people who prioritize Hungary. 'Us' serves as a renaming and characterization of the speaker.""
}",['antonomasia'],FALSE,"{
  ""Properties"": [""synecdoche""],
  ""Explanation"": ""The use of 'Hungary' to represent the entire Hungarian nation is an example of synecdoche, where a part ('Hungary') is used to represent the whole (the people and the country of Hungary).""
}",['synecdoche'],"{
  ""Properties"": [""synecdoche""],
  ""Explanation"": ""The use of 'Hungary' to represent the people or government of Hungary, indicating that the country as a whole is the primary concern.""
}",['synecdoche'],"{
  ""Properties"": [""synecdoche""],
  ""Explanation"": ""The use of 'Hungary' to represent the entire Hungarian nation or government.""
}",['synecdoche'],1,['synecdoche'],,,,
4368,[15],They don’t care to see Trump vindicated.,Tropes,[],[],[],TRUE,[],"{
  ""Properties"": [""irony""],
  ""Explanation"": ""The statement 'They don’t care to see Trump vindicated' suggests that the subject is indifferent or even hostile towards Trump being proven right, which could be ironic given the context.""
}",['irony'],"{
  ""Properties"": [""irony""],
  ""Explanation"": ""The statement 'They don’t care to see Trump vindicated' could be interpreted as ironic, as it suggests that the speaker believes others do not want to see Trump proven right or justified, while the speaker may actually intend it to mean the opposite.""
}",['irony'],"{
  ""Properties"": [""irony""],
  ""Explanation"": ""The statement uses irony as it conveys the opposite of what is expected, given the context of Trump's controversial actions and the desire for his vindication.""
}",['irony'],TRUE,"{
  ""Properties"": [""irony""],
  ""Explanation"": ""The statement 'They don’t care to see Trump vindicated' is ironic because it implies that the speaker believes Trump should be vindicated, while the actual intention may be to express the opposite sentiment.""
}",['irony'],"{
  ""Properties"": [""irony""],
  ""Explanation"": ""The statement 'They don’t care to see Trump vindicated' is ironic because it implies that the subject should want Trump to be vindicated, while the speaker likely does not actually believe this.""
}",['irony'],"{
  ""Properties"": [""irony""],
  ""Explanation"": ""The statement 'They don’t care to see Trump vindicated' is ironic because it implies that the speaker believes Trump should be vindicated, while the actual intention may be to express the opposite sentiment.""
}",['irony'],1,['irony'],,,,
4372,[15],Here’s my translation:,Tropes,[],[],[],TRUE,[],"{
  ""Properties"": [""metaphor"", ""euphemism""],
  ""Explanation"": ""The text contains a metaphor by comparing the act of translation to bringing a term from an 'alien' semantic field. Additionally, the use of 'translation' may serve as a euphemism for 'interpretation' or 'rephrasing' to minimize the complexity or difficulty of the task.""
}","['metaphor', 'euphemism']","{
  ""Properties"": [""metaphor""],
  ""Explanation"": ""The use of 'translation' could be seen as a metaphor, bringing the term from the field of language to express the act of conveying meaning from one language to another.""
}",['metaphor'],"{
  ""Properties"": [""metaphor""],
  ""Explanation"": ""The translation contains a metaphor ('translation') bringing a term from a different semantic field to express a point trenchantly.""
}",['metaphor'],FALSE,"{
  ""Properties"": [""metaphor""],
  ""Explanation"": ""The use of 'translation' in this context is a metaphor, as it brings a term from the semantic field of language and communication to express the idea of conveying a message from one form to another.""
}",['metaphor'],"{
  ""Properties"": [""metaphor""],
  ""Explanation"": ""The use of 'translation' in this context is a metaphor, as it brings a term from the semantic field of language and communication to express the idea of conveying meaning from one form to another.""
}",['metaphor'],"{
  ""Properties"": [""metaphor""],
  ""Explanation"": ""The use of 'translation' implies a metaphorical comparison between the original text and the translated version, bringing in the 'alien' semantic field of language and communication to express a point trenchantly.""
}",['metaphor'],1,['metaphor'],,,,
4400,[ 6 16],The world is so much bigger than Farrakhan and the Jewish question and his position on that and so forth.,Tropes,[],[],[],TRUE,[],"{
  ""Properties"": [""hyperbole""],
  ""Explanation"": ""The use of 'so much bigger' exaggerates the scale of the comparison to emphasize the contrast and make a point.""
}",['hyperbole'],"{
  ""Properties"": [""synecdoche""],
  ""Explanation"": ""The use of 'Farrakhan and the Jewish question' to represent larger, more complex issues beyond those specific individuals and topics is an example of synecdoche.""
}",['synecdoche'],"{
    ""Properties"": [""hyperbole"", ""metonymy""],
    ""Explanation"": ""The phrase 'so much bigger than Farrakhan and the Jewish question' uses hyperbole to exaggerate the scale of what the world encompasses, and metonymy to refer to a specific issue by using the name of one of its key figures.""
}","['hyperbole', 'metonymy']",FALSE,"{
  ""Properties"": [""metonymy""],
  ""Explanation"": ""The use of 'Farrakhan' as a substitute for the broader topic of his beliefs and controversies is an example of metonymy.""
}",['metonymy'],"{
  ""Properties"": [""hyperbole""],
  ""Explanation"": ""The statement 'The world is so much bigger than Farrakhan and the Jewish question' is an exaggerated overstatement meant to emphasize the insignificance of those topics in the grand scheme of things.""
}",['hyperbole'],"{
  ""Properties"": [""metonymy""],
  ""Explanation"": ""The use of 'Farrakhan' and 'the Jewish question' as substitutes for broader concepts or ideas related to them.""
}",['metonymy'],0,['metonymy'],,,,
4427,[16],It is over.,Tropes,[],[],[],TRUE,[],"{
  ""Properties"": [""euphemism""],
  ""Explanation"": ""The phrase 'It is over' is a euphemism for the end of something, likely a relationship or an event, and is used to minimize the gravity of the situation.""
}",['euphemism'],"{
  ""Properties"": [""euphemism""],
  ""Explanation"": ""The phrase 'It is over' can be considered a euphemism for a situation ending or a relationship breaking up.""
}",['euphemism'],"{
  ""Properties"": [""euphemism""],
  ""Explanation"": ""The phrase 'It is over' is a euphemism for a more direct statement such as 'It is finished' or 'It is done'. It is a way of softening the impact of the message.""
}",['euphemism'],TRUE,"{
  ""Properties"": [""euphemism""],
  ""Explanation"": ""The phrase 'It is over' can be a euphemism for the end of a relationship, a project, or any other situation, where the speaker may be using a milder expression to convey the gravity of the situation.""
}",['euphemism'],"{
  ""Properties"": [""euphemism""],
  ""Explanation"": ""The phrase 'It is over' is a euphemism for the end of something, likely a relationship or an event.""
}",['euphemism'],"{
  ""Properties"": [""euphemism""],
  ""Explanation"": ""The phrase 'It is over' is a euphemism for the end of something, likely a relationship or an event.""
}",['euphemism'],1,['euphemism'],,,,
4448,[17],"@Theresa_May, don’t focus on me, focus on the destructive Radical Islamic Terrorism that is taking place within the United Kingdom.",Tropes,[],[],[],TRUE,[],"{
  ""Properties"": [""irony""],
  ""Explanation"": ""The speaker is using irony by telling Theresa May not to focus on him while actually directing her to focus on the issue of Radical Islamic Terrorism.""
}",['irony'],"{
  ""Properties"": [""metonymy"", ""euphemism""],
  ""Explanation"": ""The use of 'Radical Islamic Terrorism' as a substitution for a more specific term, and the use of 'taking place within the United Kingdom' as a mild or polite phrase for a more direct statement, qualifies this text for metonymy and euphemism.""
}","['metonymy', 'euphemism']","{
  ""Properties"": [""euphemism""],
  ""Explanation"": ""The use of 'destructive' instead of more direct language like 'violent' or 'deadly' can be seen as a euphemism to minimize the gravity of the situation.""
}",['euphemism'],FALSE,"{
  ""Properties"": [""irony""],
  ""Explanation"": ""The tweet uses irony by telling Theresa May not to focus on the speaker, while actually drawing attention to the speaker and their message.""
}",['irony'],"{
  ""Properties"": [""irony""],
  ""Explanation"": ""The statement is ironic because the speaker is telling Theresa May not to focus on him, while actually drawing attention to himself by making a public statement on social media.""
}",['irony'],"{
  ""Properties"": [""irony""],
  ""Explanation"": ""The tweet uses irony by instructing Theresa May to focus on 'Radical Islamic Terrorism' while the speaker is actually drawing attention to themselves.""
}",['irony'],1,['irony'],,,,
4477,[17],"Seemingly heedless of these hard facts, President Trump – who himself avoided national military service in the 1960’s – keeps beating the war drums over North Korea and needling its thin-skinned regime with naval exercises, over-flights, and intensifying bombast.",Tropes,"['irony', 'metaphor']","['irony', 'metaphor']","['irony', 'metaphor']",TRUE,"['antonomasia', 'metaphor']","{
  ""Properties"": [""irony"", ""euphemism""],
  ""Explanation"": ""The statement 'President Trump – who himself avoided national military service in the 1960’s – keeps beating the war drums over North Korea' contains irony as it contrasts the president's avoidance of military service and his aggressive stance on war. The term 'beating the war drums' can be considered a euphemism for provoking or agitating for war.""
}","['irony', 'euphemism']","{
  ""Properties"": [""irony"", ""euphemism""],
  ""Explanation"": ""The text contains irony as it mentions the President 'beating the war drums' while he himself avoided military service. It also uses euphemism with the phrase 'avoided national military service' instead of 'dodged the draft.'""
}","['irony', 'euphemism']","{
  ""Properties"": [""irony"", ""euphemism""],
  ""Explanation"": ""The use of 'avoided' and 'beating the war drums' can be interpreted as ironic, as the president avoided military service but now engages in aggressive military rhetoric. Additionally, the phrase 'needling its thin-skinned regime' employs euphemism to describe antagonistic behavior towards North Korea.""
}","['irony', 'euphemism']",TRUE,"{
  ""Properties"": [""irony"", ""metonymy""],
  ""Explanation"": ""The use of 'President Trump' and 'himself' creates an ironic contrast between his actions and his avoidance of military service. The use of 'beating the war drums' and 'needling its thin-skinned regime' employs metonymy by substituting specific actions for the broader concept of military aggression.""
}","['irony', 'metonymy']","{
  ""Properties"": [""irony"", ""euphemism""],
  ""Explanation"": ""The use of 'seemingly heedless' is ironic because it implies that President Trump is not actually heedless, and the phrase 'avoided national military service' is a euphemism for not serving in the military.""
}","['irony', 'euphemism']","{
  ""Properties"": [""irony"", ""metonymy""],
  ""Explanation"": ""The use of 'President Trump' and 'himself' creates an ironic contrast, and 'beating the war drums' and 'needling its thin-skinned regime' are metonymies for aggressive actions.""
}","['irony', 'metonymy']",0,"['irony', 'metonymy']",0,0,,"['metaphor', 'hyperbole']"
4650,[],"In the last months of his pontificate, Pope Benedict XVI had convened a meeting of all the apostolic nuncios in Rome, as Paul VI and St. John Paul II had done on several occasions.",Tropes,[],[],[],TRUE,[],"{
  ""Properties"": [""metonymy""],
  ""Explanation"": ""The use of 'St. John Paul II' as a substitute for 'Pope John Paul II' is an example of metonymy, where a term associated with the person is used to refer to them.""
}",['metonymy'],"{
  ""Properties"": [""metonymy""],
  ""Explanation"": ""The use of 'all the apostolic nuncios' is a metonymy, as it substitutes the term for something chosen according to the association with the apostolic nuncios who are the representatives of the Pope in various countries.""
}",['metonymy'],"{
  ""Properties"": [""allusion""],
  ""Explanation"": ""The reference to Paul VI and St. John Paul II implicitly compares their actions to the current situation, creating an allusion.""
}",['allusion'],FALSE,"{
  ""Properties"": [""metonymy""],
  ""Explanation"": ""The use of 'apostolic nuncios' is a metonymy, as it substitutes the term for the specific individuals (the papal ambassadors) chosen according to their association with the term.""
}",['metonymy'],"{
  ""Properties"": [""metonymy""],
  ""Explanation"": ""The term 'apostolic nuncios' is used as a substitution for the group of individuals who hold that position, chosen according to their specific role and association with the Vatican.""
}",['metonymy'],"{
  ""Properties"": [""metonymy""],
  ""Explanation"": ""The use of 'apostolic nuncios' is a metonymy, as it substitutes the term for the specific individuals (the papal ambassadors) chosen according to their association with the term.""
}",['metonymy'],1,['metonymy'],,,,
4898,[],"From January 2009 through May 2011 the New VDAWDI, calculated using foreign-born and native-born employment figures, grew by 5.5%.",Tropes,[],[],[],TRUE,[],"{
  ""Properties"": [""metonymy""],
  ""Explanation"": ""The use of 'New VDAWDI' as a substitution with terms chosen according to a recoverable association, in this case, using foreign-born and native-born employment figures to calculate it.""
}",['metonymy'],"{
  ""Properties"": [""metonymy""],
  ""Explanation"": ""The use of 'New VDAWDI' as a substitution for a specific economic indicator involving foreign-born and native-born employment figures fits the definition of metonymy, where a term is chosen based on an association with the concept it represents.""
}",['metonymy'],"{
  ""Properties"": [""metonymy""],
  ""Explanation"": ""The use of 'foreign-born and native-born employment figures' as a substitute for the broader concept of workforce diversity indicates the presence of metonymy.""
}",['metonymy'],TRUE,"{
  ""Properties"": [""metonymy""],
  ""Explanation"": ""The use of 'New VDAWDI' as a substitution for the actual name of the economic indicator is an example of metonymy, where a term is chosen according to a recoverable association.""
}",['metonymy'],"{
  ""Properties"": [""metonymy""],
  ""Explanation"": ""The use of 'foreign-born and native-born employment figures' as a substitute for the broader concept of workforce or labor force is an example of metonymy.""
}",['metonymy'],"{
  ""Properties"": [""metonymy""],
  ""Explanation"": ""The use of 'New VDAWDI' as a substitute for a more specific economic indicator represents metonymy, as it is chosen according to a recoverable association with the indicator being referenced.""
}",['metonymy'],1,['metonymy'],,,,
4932,[],Here’s a link for ya to do just that.,Tropes,[],[],[],TRUE,[],"{
  ""Properties"": [""euphemism""],
  ""Explanation"": ""The use of the phrase 'Here’s a link for ya to do just that' is a mild and informal way of directing someone to a link.""
}",['euphemism'],"{
  ""Properties"": [""metonymy""],
  ""Explanation"": ""The use of 'suit' to refer to a business man is an example of metonymy, where a specific term is substituted based on a recoverable association.""
}",['metonymy'],"{
  ""Properties"": [""euphemism""],
  ""Explanation"": ""The use of 'let go' instead of 'fired' is an example of euphemism, where a milder or more polite phrase is substituted for a harsh or direct one.""
}",['euphemism'],FALSE,"{
  ""Properties"": [""euphemism""],
  ""Explanation"": ""The use of 'just that' in the request can be seen as a euphemism for 'the task' or 'the job', minimizing the gravity of the request.""
}",['euphemism'],"{
  ""Properties"": [""euphemism""],
  ""Explanation"": ""The use of the phrase 'Let go' instead of 'fired' is a clear example of euphemism, as it substitutes a milder phrase for a more direct and potentially offensive one.""
}",['euphemism'],"{
  ""Properties"": [""euphemism""],
  ""Explanation"": ""The use of 'Let go' instead of 'fired' is a clear example of euphemism, as it substitutes a milder phrase for a more direct and potentially offensive one.""
}",['euphemism'],1,['euphemism'],,,,
5208,[],"“At this time, we have not had cooperation from attorneys representing other clients, and they have made no attempt to substantiate their claims.”",Tropes,[],[],[],TRUE,[],"{
  ""Properties"": [
    ""litotes""
  ],
  ""Explanation"": ""The use of 'not had cooperation' and 'made no attempt' are examples of litotes, which is an understatement.""
}",['litotes'],"{
  ""Properties"": [""litotes""],
  ""Explanation"": ""The use of 'not had cooperation' and 'made no attempt' represent litotes, which is an understatement.""
}",['litotes'],"{
  ""Properties"": [""litotes""],
  ""Explanation"": ""The statement 'we have not had cooperation from attorneys representing other clients' is an understatement, as it implies a lack of cooperation without directly saying so.""
}",['litotes'],TRUE,"{
  ""Properties"": [""litotes""],
  ""Explanation"": ""The use of 'not had cooperation' and 'made no attempt' are examples of litotes, which is an understatement to emphasize the lack of cooperation.""
}",['litotes'],"{
  ""Properties"": [""litotes""],
  ""Explanation"": ""The use of 'not had cooperation' and 'made no attempt' are examples of litotes, which is a form of understatement.""
}",['litotes'],"{
  ""Properties"": [""litotes""],
  ""Explanation"": ""The use of 'not had cooperation' and 'made no attempt' downplays the lack of cooperation and substantiation, indicating a subtle understatement.""
}",['litotes'],1,['litotes'],,,,
5272,[],"We will be demanding the opportunity to present testimony to the committee and will likewise be demanding that Judge and others be subpoenaed to testify,” Avenatti wrote on Twitter.",Tropes,[],[],[],TRUE,[],"{
  ""Properties"": [""metonymy""],
  ""Explanation"": ""The use of 'Judge' as a substitution for a specific judge's name is an example of metonymy.""
}",['metonymy'],"{
  ""Properties"": [""metonymy"", ""euphemism""],
  ""Explanation"": ""The use of 'Judge' as a substitute for a specific judge's name demonstrates metonymy. Additionally, the use of 'demanding' instead of a stronger word like 'insisting' could be considered a form of euphemism.""
}","['metonymy', 'euphemism']","{
  ""Properties"": [""metonymy""],
  ""Explanation"": ""The use of 'Judge' as a substitution for a specific judge's name represents the principle of using a specific term associated with the judge's role or title, which is a characteristic of metonymy.""
}",['metonymy'],FALSE,"{
  ""Properties"": [""metonymy""],
  ""Explanation"": ""The use of 'Judge' as a substitution for a specific judge's name is an example of metonymy.""
}",['metonymy'],"{
  ""Properties"": [""metonymy""],
  ""Explanation"": ""The use of 'Judge' as a substitution for a specific judge's name represents metonymy, where a term is chosen according to a recoverable association.""
}",['metonymy'],"{
  ""Properties"": [""metonymy""],
  ""Explanation"": ""The use of 'Judge' as a substitution for a specific judge's name is an example of metonymy.""
}",['metonymy'],1,['metonymy'],,,,
