sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth
994,[8 6],"“I’ve never understood how chaos, anarchy and illegal border crossings are viewed as something good in a country like Germany, which we view as the best example of discipline and the rule of law,” he said.",Modifying_phrases,"['prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']",TRUE,"['multiplying_and_embedding_modifiers', 'single_word_modifiers', 'prepositional_phrases']","{
  ""Properties"": [""single word modifiers"", ""prepositional phrases""],
  ""Explanation"": ""The sentence contains single word modifiers like 'good', 'best', 'illegal', 'best' and 'illegal'. Additionally, there are prepositional phrases such as 'in a country like Germany' modifying the verb 'are viewed' and 'of discipline and the rule of law' modifying the noun 'example'.""
}","['single_word_modifiers', 'prepositional_phrases']","{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The adjectives 'chaos' and 'illegal' modify the nouns 'border crossings' and 'anarchy', while the adjectives 'good' and 'best', as well as the adverbs 'never' and 'best', are used as single word modifiers in the sentence.""
}",['single_word_modifiers'],"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The adjectives 'good,' 'best,' 'illegal,' 'best,' 'discipline,' and 'rule' are all single word modifiers used to modify nouns or adjectives in the sentence.""
}",['single_word_modifiers'],FALSE,"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The adjectives 'good', 'best', and 'illegal' are used to modify 'chaos', 'example', and 'border crossings' respectively.""
}",['single_word_modifiers'],"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The adjectives 'good', 'best', and 'illegal' are single word modifiers used to modify the nouns 'chaos', 'example', and 'border crossings' respectively.""
}",['single_word_modifiers'],"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The adjectives 'good', 'best', and 'illegal' are single word modifiers that modify the nouns 'something', 'example', and 'border crossings' respectively.""
}",['single_word_modifiers'],1,['single_word_modifiers'],,,,
1100,[6],"In December it successfully carried out the most-distant course-correction manoeuvre ever, with the mission team guiding it towards a close-encounter with a KBO scheduled for 1 January 2019.",Modifying_phrases,"['prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']",TRUE,"['multiplying_and_embedding_modifiers', 'single_word_modifiers', 'prepositional_phrases']","{
  ""Properties"": [""prepositional phrases""],
  ""Explanation"": ""The prepositional phrase 'in December' modifies the verb 'carried out', and the prepositional phrase 'with the mission team' modifies the verb 'guiding'.""
}",['prepositional_phrases'],"{
  ""Properties"": [""prepositional phrases""],
  ""Explanation"": ""The prepositional phrase 'in December' modifies the verb 'carried out' by providing information about when the action occurred. Additionally, the prepositional phrase 'towards a close-encounter with a KBO scheduled for 1 January 2019' modifies the verb 'guiding' by specifying the direction of the guidance and the target of the maneuver.""
}",['prepositional_phrases'],"{
  ""Properties"": [""prepositional phrases"", ""single word modifiers"", ""multiplying and embedding modifiers""],
  ""Explanation"": ""The sentence contains prepositional phrases ('in December', 'with the mission team', 'towards a close-encounter', 'for 1 January 2019'), single word modifiers ('successfully', 'most-distant'), and multiplying and embedding modifiers ('the most-distant course-correction manoeuvre ever').""
}","['prepositional_phrases', 'single_word_modifiers', 'multiplying_and_embedding_modifiers']",FALSE,"{
  ""Properties"": [""prepositional phrases""],
  ""Explanation"": ""The prepositional phrase 'in December' modifies the timing of the action, and 'towards a close-encounter with a KBO' modifies the direction of the guidance.""
}",['prepositional_phrases'],"{
  ""Properties"": [""prepositional phrases"", ""single word modifiers""],
  ""Explanation"": ""The sentence contains prepositional phrases such as 'in December' and 'with the mission team', which modify the verb and the subject. Additionally, the adjectives 'most-distant' and 'scheduled' function as single word modifiers.""
}","['prepositional_phrases', 'single_word_modifiers']","{
  ""Properties"": [""prepositional phrases""],
  ""Explanation"": ""The sentence contains prepositional phrases such as 'in December', 'with the mission team', and 'towards a close-encounter with a KBO scheduled for 1 January 2019' which modify the verb and provide additional information about the actions and timing of the spacecraft.""
}",['prepositional_phrases'],0,['prepositional_phrases'],,,,
1194,[6 9],"Julian Assange called it ""a hack job in the purest sense of the term"".",Modifying_phrases,"['prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']",TRUE,['single_word_modifiers'],"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The adjectival phrase 'hack job' modifies the noun 'job' to convey the sense of a poorly done job, while the adjectival phrase 'purest sense' modifies the noun 'sense' to emphasize the extreme nature of the term.""
}",['single_word_modifiers'],"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The single word modifier 'purest' modifies the adjective 'sense'.""
}",['single_word_modifiers'],"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The single word modifier 'purest' modifies the noun 'sense' to provide further detail and context.""
}",['single_word_modifiers'],TRUE,"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The single word modifier 'hack' is used to modify the noun 'job' and the single word modifier 'purest' is used to modify the noun 'sense'.""
}",['single_word_modifiers'],"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The single word modifier 'hack' is used to modify the noun 'job' and the single word modifier 'purest' is used to modify the noun 'sense'.""
}",['single_word_modifiers'],"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The single word modifier 'hack' modifies the noun 'job' to describe the nature of the job.""
}",['single_word_modifiers'],1,['single_word_modifiers'],,,,
1225,[6],Democratic Illinois Rep. Danny Davis defended Nation of Islam leader Louis Farrakhan as an “outstanding human being” on Monday.,Modifying_phrases,"['prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']",TRUE,"['single_word_modifiers', 'prepositional_phrases']","{
  ""Properties"": [""prepositional phrases""],
  ""Explanation"": ""The sentence contains the prepositional phrase 'of Islam leader Louis Farrakhan' which modifies the proper noun 'Nation' with the preposition 'of' and the noun 'Islam'.""
}",['prepositional_phrases'],"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The adjective 'Democratic' and the adjectives 'outstanding' are used as single word modifiers in the sentence to provide additional information about the subject and the object.""
}",['single_word_modifiers'],"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The word 'outstanding' is a single word modifier (adjective) that is used to modify the noun 'human being'.""
}",['single_word_modifiers'],FALSE,"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The adjectives 'Democratic' and 'outstanding' modify the proper nouns 'Illinois Rep. Danny Davis' and 'human being' respectively.""
}",['single_word_modifiers'],"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The adjectives 'Democratic' and 'outstanding' modify the proper nouns 'Illinois Rep. Danny Davis' and 'human being' respectively.""
}",['single_word_modifiers'],"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The adjectives 'Democratic' and 'outstanding' are used to modify the nouns 'Illinois Rep. Danny Davis' and 'human being' respectively.""
}",['single_word_modifiers'],1,['single_word_modifiers'],,,,
1259,[7],Does Berg and the AMA support our military?,Modifying_phrases,[],[],[],TRUE,[],"{
  ""Properties"": [
    ""prepositional phrases""
  ],
  ""Explanation"": ""The prepositional phrase 'of the AMA' modifies the subject 'Berg' by specifying his affiliation.""
}",['prepositional_phrases'],"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The adjectives 'Berg' and 'the AMA' modify the subject, indicating that the support is specific to these entities.""
}",['single_word_modifiers'],"{
  ""Properties"": [""prepositional phrases"", ""single word modifiers""],
  ""Explanation"": ""The sentence contains a prepositional phrase 'of Berg and the AMA' modifying the verb 'support', and the single word modifier 'military' modifying the verb 'support.'""
}","['prepositional_phrases', 'single_word_modifiers']",FALSE,"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The single word modifier 'military' is used to modify the verb 'support' in the question.""
}",['single_word_modifiers'],"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The single word modifier 'military' is used to modify the verb 'support' in the question.""
}",['single_word_modifiers'],"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The single word modifier 'our' modifies the noun 'military' to indicate possession.""
}",['single_word_modifiers'],1,['single_word_modifiers'],,,,
1284,[7 8],"I hope the American people can see through this sham, that you knew about it and you held it.""",Modifying_phrases,"['prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']",TRUE,"['single_word_modifiers', 'prepositional_phrases']","{
  ""Properties"": [""prepositional phrases""],
  ""Explanation"": ""The sentence contains prepositional phrases 'through this sham' and 'about it' which modify the verb 'see' and 'knew' respectively.""
}",['prepositional_phrases'],"{
  ""Properties"": [
    ""prepositional phrases"",
    ""single word modifiers""
  ],
  ""Explanation"": ""The sentence contains a prepositional phrase 'through this sham' modifying the verb 'see' and a single word modifier 'American' modifying the noun 'people'.""
}","['prepositional_phrases', 'single_word_modifiers']","{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The sentence contains the single word modifier 'American' which modifies the noun 'people'.""
}",['single_word_modifiers'],FALSE,"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The sentence contains the single word modifier 'American' which modifies the noun 'people'.""
}",['single_word_modifiers'],"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The sentence contains the single word modifier 'American' which modifies the noun 'people'.""
}",['single_word_modifiers'],"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The sentence contains the single word modifier 'American' which modifies the noun 'people'.""
}",['single_word_modifiers'],1,['single_word_modifiers'],,,,
1309,[7],What is happening in the Brett Kavanaugh nomination process should concern every American.,Modifying_phrases,['prepositional_phrases'],['prepositional_phrases'],['prepositional_phrases'],TRUE,"['single_word_modifiers', 'prepositional_phrases']","{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The single word modifier 'every' modifies the noun 'American'.""
}",['single_word_modifiers'],"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The adjectives 'Brett' and 'Kavanaugh' modify the noun 'nomination', and the adjective 'American' modifies the noun 'every'.""
}",['single_word_modifiers'],"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The adverb 'should' modifies the verb 'concern' in the sentence.""
}",['single_word_modifiers'],TRUE,"{
  ""Properties"": [""prepositional phrases""],
  ""Explanation"": ""The prepositional phrase 'in the Brett Kavanaugh nomination process' modifies the verb 'is happening' by providing additional information about the process.""
}",['prepositional_phrases'],"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The adjectives 'Brett' and 'Kavanaugh' modify the noun 'nomination', and the adverb 'should' modifies the verb 'concern'.""
}",['single_word_modifiers'],"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The adjectives 'Brett' and 'Kavanaugh' modify the noun 'nomination', and the adjective 'American' modifies the noun 'every'.""
}",['single_word_modifiers'],0,['single_word_modifiers'],,,,
1332,[7 8],These pardons cleanse another stain from our nation's history in the dark years of Obama.,Modifying_phrases,"['prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']",TRUE,"['single_word_modifiers', 'prepositional_phrases']","{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The adjectives 'dark' and 'Obama' modify the noun 'years' and 'history', respectively, providing additional description and context.""
}",['single_word_modifiers'],"{
  ""Properties"": [
    ""single word modifiers""
  ],
  ""Explanation"": ""The adjective 'dark' modifies the noun 'years' to convey a negative quality.""
}",['single_word_modifiers'],"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The word 'dark' is used as a single word modifier to describe the years of the Obama presidency.""
}",['single_word_modifiers'],TRUE,"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The adjectives 'another' and 'dark' modify the nouns 'stain' and 'years' respectively.""
}",['single_word_modifiers'],"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The adjectives 'dark' and 'Obama' modify the noun 'years', and the adverb 'another' modifies the verb 'cleanse'.""
}",['single_word_modifiers'],"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The adjectives 'dark' and 'Obama' modify the noun 'years' and 'history' respectively.""
}",['single_word_modifiers'],1,['single_word_modifiers'],,,,
1344,[7 7],“It’s time for our leaders in Washington to follow the lead of America’s mayors and put public safety over NRA priorities.”,Modifying_phrases,"['prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']",TRUE,"['multiplying_and_embedding_modifiers', 'single_word_modifiers', 'prepositional_phrases']","{
  ""Properties"": [""prepositional phrases""],
  ""Explanation"": ""The prepositional phrase 'in Washington' modifies the subject 'leaders', and the prepositional phrase 'of America’s mayors' modifies the verb 'follow'.""
}",['prepositional_phrases'],"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The adjectives 'our' and 'public' modify the nouns 'leaders' and 'safety', while the adverb 'over' modifies the verb 'put'.""
}",['single_word_modifiers'],"{
  ""Properties"": [""prepositional phrases""],
  ""Explanation"": ""The prepositional phrase 'in Washington' modifies the noun 'leaders', and the prepositional phrase 'of America's mayors' modifies the noun 'lead'.""
}",['prepositional_phrases'],FALSE,"{
  ""Properties"": [""prepositional phrases""],
  ""Explanation"": ""The prepositional phrase 'in Washington' modifies the noun 'leaders' by specifying their location.""
}",['prepositional_phrases'],"{
  ""Properties"": [""prepositional phrases""],
  ""Explanation"": ""The prepositional phrase 'in Washington' modifies the noun 'leaders' by specifying their location, and the prepositional phrase 'of America's mayors' modifies the noun 'lead' by specifying its source.""
}",['prepositional_phrases'],"{
  ""Properties"": [""prepositional phrases"", ""single word modifiers""],
  ""Explanation"": ""The sentence contains a prepositional phrase 'in Washington' which modifies the verb 'follow' and a single word modifier 'public' which modifies the noun 'safety'.""
}","['prepositional_phrases', 'single_word_modifiers']",0,['prepositional_phrases'],,,,
1354,[7],"“I have, on numerous occasions, noted our intelligence findings that Russians attempted to interfere in our elections.",Modifying_phrases,"['prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']",TRUE,"['multiplying_and_embedding_modifiers', 'single_word_modifiers', 'prepositional_phrases']","{
  ""Properties"": [""multiplying and embedding modifiers""],
  ""Explanation"": ""The sentence includes the embedded modifying phrase 'on numerous occasions' within the larger modifying phrase that includes 'noted our intelligence findings'. This demonstrates the use of multiplying and embedding modifiers.""
}",['multiplying_and_embedding_modifiers'],"{
  ""Properties"": [""multiplying and embedding modifiers""],
  ""Explanation"": ""The sentence contains the embedded modifying phrase 'on numerous occasions' within the initial modifying phrase 'I have... noted.' This demonstrates the use of multiplying and embedding modifiers.""
}",['multiplying_and_embedding_modifiers'],"{
  ""Properties"": [""multiplying and embedding modifiers""],
  ""Explanation"": ""The presence of the phrase 'on numerous occasions' and the embedded clause 'that Russians attempted to interfere in our elections' demonstrate the use of multiplying and embedding modifiers within the sentence.""
}",['multiplying_and_embedding_modifiers'],TRUE,"{
  ""Properties"": [""multiplying and embedding modifiers""],
  ""Explanation"": ""The sentence contains the multiplying and embedding modifier 'on numerous occasions' which adds emphasis and detail to the action of noting the intelligence findings.""
}",['multiplying_and_embedding_modifiers'],"{
  ""Properties"": [""multiplying and embedding modifiers""],
  ""Explanation"": ""The sentence contains the embedded modifying phrase 'on numerous occasions' within the main modifying phrase 'I have noted'. This demonstrates the use of multiplying and embedding modifiers.""
}",['multiplying_and_embedding_modifiers'],"{
  ""Properties"": [""single word modifiers"", ""multiplying and embedding modifiers""],
  ""Explanation"": ""The sentence contains the single word modifier 'numerous' and the multiplying and embedding modifier 'on numerous occasions'. These modifiers provide additional information about the frequency and context of the speaker's actions.""
}","['single_word_modifiers', 'multiplying_and_embedding_modifiers']",0,['multiplying_and_embedding_modifiers'],,,,
1355,[6 8 7],The very intensity and nastiness of former CIA Director Brennan and former Director of National Intelligence Clapper is an attempt to distract attention from their failure to protect America.,Modifying_phrases,"['prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']",TRUE,"['multiplying_and_embedding_modifiers', 'single_word_modifiers', 'prepositional_phrases']","{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The text uses 'very' to modify 'intensity' and 'nastiness' as adjectives, and 'former' to modify 'CIA Director Brennan' and 'Director of National Intelligence Clapper' as adjectives. These single word modifiers enhance the characteristics of the individuals mentioned.""
}",['single_word_modifiers'],"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The sentence contains single word modifiers in the form of 'very' intensifying 'intensity' and 'nastiness', and 'former' modifying 'CIA Director Brennan' and 'Director of National Intelligence Clapper'.""
}",['single_word_modifiers'],"{
  ""Properties"": [""single word modifiers"", ""prepositional phrases""],
  ""Explanation"": ""The sentence contains single word modifiers such as 'very', 'former', 'nastiness', 'former', and 'national' as well as prepositional phrases like 'of former CIA Director Brennan' and 'of National Intelligence Clapper' which provide additional information and modify the subject.""
}","['single_word_modifiers', 'prepositional_phrases']",FALSE,"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The adjectives 'former' and 'very' modify the nouns 'CIA Director Brennan' and 'intensity' respectively. The adjectives 'former' and 'former' modify the nouns 'Director of National Intelligence Clapper' and 'Director' respectively.""
}",['single_word_modifiers'],"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The adjectives 'former' and 'nastiness' modify the nouns 'CIA Director Brennan' and 'Director of National Intelligence Clapper', and the adverbs 'very' and 'former' modify the intensity and nastiness respectively.""
}",['single_word_modifiers'],"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The adjectives 'former' and 'very' modify the nouns 'intensity' and 'nastiness', respectively. The adverbs 'very' and 'former' modify the adjectives 'intensity' and 'nastiness', respectively.""
}",['single_word_modifiers'],1,['single_word_modifiers'],,,,
2456,[8],NASA has released a record-breaking photograph taken by the New Horizons spacecraft when it was 3.79 billion miles away from the Earth.,Modifying_phrases,"['prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']",TRUE,"['multiplying_and_embedding_modifiers', 'single_word_modifiers', 'prepositional_phrases']","{
  ""Properties"": [""prepositional phrases"", ""single word modifiers""],
  ""Explanation"": ""The sentence contains a prepositional phrase 'by the New Horizons spacecraft' modifying the verb 'taken' and the prepositional phrase 'away from the Earth' modifying the verb 'was'. Additionally, it includes the single word modifier 'record-breaking' to modify the noun 'photograph'.""
}","['prepositional_phrases', 'single_word_modifiers']","{
  ""Properties"": [""prepositional phrases""],
  ""Explanation"": ""The sentence contains a prepositional phrase 'taken by the New Horizons spacecraft' which modifies the main verb 'released'.""
}",['prepositional_phrases'],"{
  ""Properties"": [""prepositional phrases""],
  ""Explanation"": ""The sentence contains a prepositional phrase 'by the New Horizons spacecraft' which modifies the main verb 'taken', and another prepositional phrase 'when it was 3.79 billion miles away from the Earth' which modifies the main verb 'was'.""
}",['prepositional_phrases'],FALSE,"{
  ""Properties"": [""prepositional phrases""],
  ""Explanation"": ""The sentence contains a prepositional phrase 'taken by the New Horizons spacecraft' which modifies the noun 'photograph'. Another prepositional phrase 'when it was 3.79 billion miles away from the Earth' modifies the verb 'taken'.""
}",['prepositional_phrases'],"{
  ""Properties"": [""prepositional phrases""],
  ""Explanation"": ""The sentence contains a prepositional phrase 'taken by the New Horizons spacecraft' which modifies the noun 'photograph'. Another prepositional phrase 'when it was 3.79 billion miles away from the Earth' modifies the verb 'taken'.""
}",['prepositional_phrases'],"{
  ""Properties"": [""prepositional phrases""],
  ""Explanation"": ""The sentence contains a prepositional phrase 'taken by the New Horizons spacecraft' which modifies the noun 'photograph'. Another prepositional phrase 'when it was 3.79 billion miles away from the Earth' modifies the verb 'taken'.""
}",['prepositional_phrases'],1,['prepositional_phrases'],,,,
2508,[8],"“It was a foolish mistake by a very young man,” Saucier’s lawyer, Greg Rinckey, said.",Modifying_phrases,"['prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']",TRUE,"['single_word_modifiers', 'prepositional_phrases']","{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The single word modifiers 'foolish' and 'very' are used to modify the nouns 'mistake' and 'young man' respectively.""
}",['single_word_modifiers'],"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The adjectives 'foolish' and 'very young' are single word modifiers used to describe the noun 'mistake' and 'man'.""
}",['single_word_modifiers'],"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The sentence contains the single word modifier 'foolish' to modify the noun 'mistake' and the single word modifier 'very' to modify the adjective 'young'.""
}",['single_word_modifiers'],TRUE,"{
  ""Properties"": [""prepositional phrases"", ""single word modifiers""],
  ""Explanation"": ""The prepositional phrase 'by a very young man' modifies the noun 'mistake' and the single word modifier 'foolish' modifies the noun 'mistake'.""
}","['prepositional_phrases', 'single_word_modifiers']","{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The adjectives 'foolish' and 'very young' modify the noun 'mistake' and 'man' respectively.""
}",['single_word_modifiers'],"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The adjectives 'foolish' and 'very young' modify the noun 'mistake' and 'man' respectively.""
}",['single_word_modifiers'],0,['single_word_modifiers'],,,,
3060,[9 9],"And Abraham drew near, and said, Wilt thou also destroy the righteous with the wicked?",Modifying_phrases,"['prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']",TRUE,"['single_word_modifiers', 'prepositional_phrases']","{
  ""Properties"": [""prepositional phrases""],
  ""Explanation"": ""The sentence contains the prepositional phrase 'with the wicked' which modifies the verb 'destroy' by providing additional information about the manner of destruction.""
}",['prepositional_phrases'],"{
  ""Properties"": [
    ""prepositional phrases"",
    ""single word modifiers""
  ],
  ""Explanation"": ""The sentence contains a prepositional phrase 'with the wicked', which modifies the verb 'destroy'. The word 'righteous' acts as a single word modifier of the adjective 'destroy'.""
}","['prepositional_phrases', 'single_word_modifiers']","{
  ""Properties"": [
    ""prepositional phrases"",
    ""single word modifiers""
  ],
  ""Explanation"": ""The sentence contains a prepositional phrase 'with the wicked' modifying the verb 'destroy' and also includes a single-word modifier 'righteous' modifying the noun 'destroy'.""
}","['prepositional_phrases', 'single_word_modifiers']",FALSE,"{
  ""Properties"": [""prepositional phrases""],
  ""Explanation"": ""The sentence contains the prepositional phrase 'with the wicked', which modifies the verb 'destroy'.""
}",['prepositional_phrases'],"{
  ""Properties"": [""prepositional phrases""],
  ""Explanation"": ""The sentence contains the prepositional phrase 'with the wicked', which modifies the verb 'destroy'.""
}",['prepositional_phrases'],"{
  ""Properties"": [""prepositional phrases""],
  ""Explanation"": ""The sentence contains the prepositional phrase 'with the wicked', which modifies the verb 'destroy' by indicating the manner in which the destruction would occur.""
}",['prepositional_phrases'],1,['prepositional_phrases'],,,,
3123,[9],"With the “arch-conservative” “Rottweiler” Ratzinger in CDF, why do we have the situation we have today?",Modifying_phrases,"['prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']",TRUE,"['multiplying_and_embedding_modifiers', 'single_word_modifiers', 'prepositional_phrases']","{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The single word modifiers 'arch-conservative' and 'Rottweiler' are used to modify the noun 'Ratzinger', providing additional descriptive information about him.""
}",['single_word_modifiers'],"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The use of the words 'arch-conservative' and 'Rottweiler' are single word modifiers that provide additional description and characterization.""
}",['single_word_modifiers'],"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The single word modifiers 'arch-conservative' and 'Rottweiler' both function as adjectives to modify the noun 'Ratzinger', providing additional information and characterization.""
}",['single_word_modifiers'],TRUE,"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The use of the single word modifiers 'arch-conservative' and 'Rottweiler' to describe Ratzinger.""
}",['single_word_modifiers'],"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The use of the single word modifiers 'arch-conservative' and 'Rottweiler' to describe Ratzinger.""
}",['single_word_modifiers'],"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The single word modifiers 'arch-conservative' and 'Rottweiler' are used to modify the noun 'Ratzinger'.""
}",['single_word_modifiers'],1,['single_word_modifiers'],,,,
3249,[9],When Cain complains that being a “vagabond .,Modifying_phrases,[],[],[],TRUE,[],"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The text contains the single word modifier 'vagabond' which modifies the noun 'Cain'.""
}",['single_word_modifiers'],"{
  ""Properties"": [""prepositional phrases""],
  ""Explanation"": ""The example text contains a prepositional phrase 'being a vagabond' which modifies the subject 'Cain' by providing additional information about his state or condition.""
}",['prepositional_phrases'],"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The word 'vagabond' is a single word modifier that describes Cain.""
}",['single_word_modifiers'],FALSE,"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The text contains the single word modifier 'vagabond' which is an adjective modifying the noun 'Cain'.""
}",['single_word_modifiers'],"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The text contains the single word modifier 'vagabond' which is an adjective modifying the noun 'Cain'.""
}",['single_word_modifiers'],"{
  ""Properties"": [""single word modifiers""],
  ""Explanation"": ""The text contains the single word modifier 'vagabond' which is an adjective modifying the noun 'Cain'.""
}",['single_word_modifiers'],1,['single_word_modifiers'],,,,
3296,[9],"At that point, after the Ralston tweet, Murillo openly admits the partisan motives of Google’s electioneering efforts.",Modifying_phrases,"['prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']","['prepositional_phrases', 'single_word_modifiers']",TRUE,"['multiplying_and_embedding_modifiers', 'single_word_modifiers', 'prepositional_phrases']","{
  ""Properties"": [""prepositional phrases"", ""single word modifiers""],
  ""Explanation"": ""The sentence contains prepositional phrases 'at that point' and 'after the Ralston tweet', which modify the timing of the action. It also includes the single word modifiers 'openly' and 'partisan' which describe the manner and motive of Murillo's admission.""
}","['prepositional_phrases', 'single_word_modifiers']","{
  ""Properties"": [""prepositional phrases"", ""single word modifiers""],
  ""Explanation"": ""The sentence contains a prepositional phrase 'after the Ralston tweet' which modifies the timing of the action, and the single word modifier 'partisan' which modifies the motives.""
}","['prepositional_phrases', 'single_word_modifiers']","{
  ""Properties"": [""prepositional phrases""],
  ""Explanation"": ""The sentence contains a prepositional phrase 'after the Ralston tweet' which modifies the timing of the action.""
}",['prepositional_phrases'],FALSE,"{
  ""Properties"": [""prepositional phrases"", ""single word modifiers""],
  ""Explanation"": ""The sentence contains a prepositional phrase 'after the Ralston tweet' which modifies the timing of the action. It also includes the single word modifier 'openly' which modifies the verb 'admits'.""
}","['prepositional_phrases', 'single_word_modifiers']","{
  ""Properties"": [""prepositional phrases""],
  ""Explanation"": ""The sentence contains a prepositional phrase 'after the Ralston tweet' which modifies the timing of the action.""
}",['prepositional_phrases'],"{
  ""Properties"": [""prepositional phrases""],
  ""Explanation"": ""The sentence contains the prepositional phrase 'after the Ralston tweet' which modifies the timing of the action.""
}",['prepositional_phrases'],0,['prepositional_phrases'],,,,
