sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth,
2456,[8],NASA has released a record-breaking photograph taken by the New Horizons spacecraft when it was 3.79 billion miles away from the Earth.,Parallelism,[],[],[],TRUE,[],"{
  ""Properties"": [""in syllables (isocolon)""],
  ""Explanation"": ""The sentence exhibits isocolon parallelism with the equal syllable length in 'released a record-breaking photograph' and 'taken by the New Horizons spacecraft'. This helps to create a sense of balance and coherence in the statement.""
}",['in_syllables_(isocolon)'],"{
  ""Properties"": [""in syllables (isocolon)""],
  ""Explanation"": ""The statement '3.79 billion miles away from the Earth' and 'taken by the New Horizons spacecraft' have nearly equal syllable length, creating a sense of balance and cohesion.""
}",['in_syllables_(isocolon)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of 'record-breaking' emphasizes the comparison of this photograph to previous ones, highlighting its significance.""
}",['comparison_(parallelism_in_argument)'],FALSE,"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of 'record-breaking' in reference to the photograph indicates a comparison between this photograph and previous ones, highlighting its significance.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of 'record-breaking' in reference to the photograph creates a comparison between this photograph and previous ones, highlighting its significance.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of 'record-breaking' in reference to the photograph indicates a comparison between this photograph and previous ones, highlighting the significance of this particular image.""
}",['comparison_(parallelism_in_argument)'],TRUE,['comparison_(parallelism_in_argument)'],,,,,
2508,[8],"“It was a foolish mistake by a very young man,” Saucier’s lawyer, Greg Rinckey, said.",Parallelism,[],[],[],TRUE,[],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The repetition of 'a very young man' emphasizes the similarity between the two phrases, creating a grammatical structure of parity.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The grammatical structure of the statement is parallel, with the repeated phrase 'It was a foolish mistake' followed by descriptions of the subject, creating parity among longer clauses.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'It was a... by a...' creates a parallel grammatical structure, emphasizing the similarity between the two descriptions.""
}",['grammatical_structure_(parison)'],TRUE,"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'It was a' and 'by a very young man.'""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'It was a' and 'by a very young man.'""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'It was a foolish mistake' and 'by a very young man'.""
}",['grammatical_structure_(parison)'],TRUE,['grammatical_structure_(parison)'],,,,,
2584,[0 8],"In remarks after his address, reported by the German Catholic newspaper Die Tagespost, the cardinal made it clear what he thinks about the recently presented German idea of blessing homosexual unions, even if only in individual cases: “If a priest blesses a homosexual couple, then this is an atrocity at a holy site, namely, to approve of something that God does not approve of.”",Parallelism,[],[],[],TRUE,[],"{
  ""Properties"": [""grammatical structure (parison)"", ""comparison (parallelism in argument)""],
  ""Explanation"": ""The statement exhibits grammatical structure parallelism by repeating the clause 'If a priest blesses a homosexual couple' and comparison parallelism by contrasting the approval of something that God does not approve of.""
}","['grammatical_structure_(parison)', 'comparison_(parallelism_in_argument)']","{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'namely' in the statement creates a parallel structure, signaling a clarification or explanation of the previous statement, demonstrating grammatical structure (parison).""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'If a priest blesses' and 'to approve of something that God does not approve of' demonstrates grammatical structure parallelism by repeating the format of 'To [verb] a [noun]' in both clauses.""
}",['grammatical_structure_(parison)'],FALSE,"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'namely' creates a parallel structure by introducing a second clause that mirrors the structure of the first clause, emphasizing the cardinal's stance on the issue.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'namely' and 'to approve of something' creates a grammatical structure that parallels the two clauses, emphasizing the disapproval of blessing homosexual unions.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'namely' creates a parallel structure by introducing a second clause that mirrors the structure of the first clause, emphasizing the cardinal's point.""
}",['grammatical_structure_(parison)'],TRUE,['grammatical_structure_(parison)'],,,,,
2629,[ 8 13],ADVANTAGE AMERICANS,Parallelism,[],[],[],TRUE,[],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The text uses parallelism in grammatical structure with the repetition of 'ADVANTAGE AMERICANS.'""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""in stress patterns""],
  ""Explanation"": ""The phrase 'ADVANTAGE AMERICANS' exhibits a consistent iambic stress pattern, with alternating stressed and unstressed syllables (a-DVAN-tage a-MER-i-cans)."" 
}",['in_stress_patterns_(iambic_parameter)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The statement 'ADVANTAGE AMERICANS' uses parallelism in grammatical structure by repeating the noun 'AMERICANS' for emphasis and cohesion.""
}",['grammatical_structure_(parison)'],FALSE,"{
  ""Properties"": [""in syllables (isocolon)""],
  ""Explanation"": ""The text uses isocolon with equal syllable length in the phrase 'ADVANTAGE AMERICANS' to create a sense of balance and cohesion.""
}",['in_syllables_(isocolon)'],"{
  ""Properties"": [""in syllables (isocolon)""],
  ""Explanation"": ""The text contains an example of isocolon with equal syllable length in the phrase 'ADVANTAGE AMERICANS'.""
}",['in_syllables_(isocolon)'],"{
  ""Properties"": [""in syllables (isocolon)""],
  ""Explanation"": ""The text uses isocolon with equal syllable length in the phrase 'ADVANTAGE AMERICANS'.""
}",['in_syllables_(isocolon)'],TRUE,['in_syllables_(isocolon)'],,,,,
2897,[8 6 8 8],Rich Penkoski is hardly the first to protest this egregious submission to the most vicious and brutal ideology on the face of the Earth.,Parallelism,[],[],[],TRUE,[],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of 'not the first' and 'most vicious and brutal' creates a comparison, highlighting the severity of the situation and the number of people who have protested.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [],
  ""Explanation"": ""The example does not exhibit any of the listed parallelism properties. The sentence does not demonstrate equal syllable length, an iambic stress pattern, grammatical structure parity, or comparison in arguments."" 
}",[],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence uses grammatical structure by repeating the phrase 'to protest this...' to create a parallelism between 'Rich Penkoski' and 'the first' in their actions.""
}",['grammatical_structure_(parison)'],FALSE,"{
  ""Properties"": [""grammatical structure""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'to protest' and 'submission to'.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'to protest' and 'submission to'.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'to protest' and 'submission to'.""
}",['grammatical_structure_(parison)'],TRUE,['grammatical_structure_(parison)'],,,,,
3060,[9 9],"And Abraham drew near, and said, Wilt thou also destroy the righteous with the wicked?",Parallelism,[],[],[],TRUE,[],"{
    ""Properties"": [""in stress patterns (iambic parameter)""],
    ""Explanation"": ""The text exhibits a regular alternation of stressed and unstressed syllables, such as in the word 'Abraham' (unstressed-stressed) and 'destroy' (stressed-unstressed).""
}",['in_stress_patterns_(iambic_parameter)'],"{
  ""Properties"": [""in syllables (isocolon)""],
  ""Explanation"": ""The example contains parallelism through isocolon, with the repetition of similar syllable lengths in the phrases 'destroy the righteous' and 'with the wicked'.""
}",['in_syllables_(isocolon)'],"{
  ""Properties"": [""in syllables (isocolon)""],
  ""Explanation"": ""The example text exhibits isocolon parallelism, with the adjacent phrases 'destroy the righteous' and 'with the wicked' having equal syllable length, creating a balanced and cohesive structure.""
}",['in_syllables_(isocolon)'],FALSE,"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'and' at the beginning of both phrases creates a grammatical structure of parity and repetition.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'and' at the beginning of both phrases creates a grammatical structure of parity and repetition, forming a parallelism in the argument.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'and' and 'destroy the righteous with the wicked'.""
}",['grammatical_structure_(parison)'],TRUE,['grammatical_structure_(parison)'],,,,,
3062,[ 9  9 13  9  9],"That be far from thee to do after this manner, to slay the righteous with the wicked: and that the righteous should be as the wicked, that be far from thee: Shall not the Judge of all the earth do right?",Parallelism,[],[],[],TRUE,[],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The presence of a comparison is evident in the parallel structure 'to slay the righteous with the wicked' and 'that the righteous should be as the wicked'. The speaker is drawing a comparison to emphasize the idea of fairness in the actions of the Judge of all the earth.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The text exhibits grammatical structure parallelism (parison) through the repetition of the phrase 'that be far from thee' and the structure 'to slay the righteous with the wicked' paralleling 'that the righteous should be as the wicked'.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [
    ""grammatical structure (parison)""
  ],
  ""Explanation"": ""The text exhibits parison or grammatical structure, with repetition of the phrase 'that be far from thee' to emphasize the contrast between the righteous and the wicked.""
}",['grammatical_structure_(parison)'],FALSE,"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The text exhibits parallelism in grammatical structure with the repetition of 'that be far from thee' and the use of 'the righteous' and 'the wicked' in parallel clauses.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The text exhibits parallelism in grammatical structure with the repetition of 'that be far from thee' and the structure 'to slay the righteous with the wicked' and 'that the righteous should be as the wicked'.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The text exhibits the parallelism in grammatical structure, specifically in the repetition of the phrase 'that be far from thee'. This creates a sense of balance and emphasis on the contrast between the righteous and the wicked.""
}",['grammatical_structure_(parison)'],TRUE,['grammatical_structure_(parison)'],,,,,
3090,[9 9 8],This provocation was the first of two major spring military exercises planned by the US and its reluctant South Korean satrap.,Parallelism,[],[],[],TRUE,[],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'the first of two major' creates a parallel structure in the sentence, establishing a grammatical balance.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'the US' and 'its reluctant South Korean satrap' creates a parallel structure in the form of 'the [country]' and 'its [adjective] [country] satrap'. This demonstrates grammatical structure (parison) in the sentence.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The example exhibits parallelism in grammatical structure through the repetition of 'the first' and 'the second' in 'the first of two major spring military exercises' and 'the second of two major spring military exercises'.""
}",['grammatical_structure_(parison)'],TRUE,"{
  ""Properties"": [""grammatical structure""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'the first of two major spring military exercises planned by the US' and 'its reluctant South Korean satrap'.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'the US and its reluctant South Korean satrap' as a longer clause.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'the first of two major spring military exercises' creates a parallel structure in the sentence, emphasizing the planned nature of the exercises.""
}",['grammatical_structure_(parison)'],TRUE,['grammatical_structure_(parison)'],,,,,
3123,[9],"With the “arch-conservative” “Rottweiler” Ratzinger in CDF, why do we have the situation we have today?",Parallelism,[],[],[],TRUE,[],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The question contains parallelism in the structure of the phrases 'arch-conservative' and 'Rottweiler' as descriptors for Ratzinger, creating a sense of emphasis and cohesion.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The question uses repetitive structure with the phrases 'arch-conservative' and 'Rottweiler' creating parity among longer clauses.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The text contains an example of iambic parameter with alternating stressed and unstressed syllables, such as 'arch-conservative', 'Rottweiler', 'have the', and 'situation we.'""
}",['in_stress_patterns_(iambic_parameter)'],FALSE,"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of parallelism in the form of repetition ('arch-conservative' and 'Rottweiler') creates a grammatical structure that emphasizes and reinforces the description of Ratzinger.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of parallel structure in the phrase 'arch-conservative' and 'Rottweiler' creates a sense of balance and emphasis on the characteristics of Ratzinger.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of parallelism in the form of repeating the structure 'adjective-noun' with 'arch-conservative' and 'Rottweiler' creates a sense of balance and emphasis on the characteristics of the individual being referred to.""
}",['grammatical_structure_(parison)'],TRUE,['grammatical_structure_(parison)'],,,,,
3130,[9],"It beggars belief of ordinary people that, after so many years of hearing and reading them, Ratzinger would remain on such friendly terms with men like Walter Kasper and Carlo Maria Martini, the alleged brains of the Sankt Gallen Mafia.",Parallelism,[],[],[],TRUE,[],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure by repeating the phrase 'such friendly terms with men like' to create a sense of parity and coherence.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'men like Walter Kasper and Carlo Maria Martini' and the use of 'of' to connect the two phrases.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'men like Walter Kasper and Carlo Maria Martini' and 'the alleged brains of the Sankt Gallen Mafia' creates a grammatical structure with parity among longer clauses through repetition, forming a parison.""
}",['grammatical_structure_(parison)'],TRUE,"{
  ""Properties"": [""grammatical structure""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'of hearing and reading them' and 'with men like Walter Kasper and Carlo Maria Martini'.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'of' and 'with' in the phrases 'of ordinary people' and 'with men like Walter Kasper and Carlo Maria Martini'.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure through the repetition of 'men like Walter Kasper and Carlo Maria Martini' and 'the alleged brains of the Sankt Gallen Mafia'.""
}",['grammatical_structure_(parison)'],TRUE,['grammatical_structure_(parison)'],,,,,
3249,[9],When Cain complains that being a “vagabond .,Parallelism,[],[],[],TRUE,[],"{
  ""Properties"": [""grammatical structure""],
  ""Explanation"": ""The use of 'being a' followed by a descriptor 'vagabond' mirror each other in structure.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The line 'vagabond .' is repeated, creating parity in longer clauses.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The example exhibits grammatical structure parallelism, as the clauses 'a vagabond' and 'a fugitive' have the same structure and length.""
}",['grammatical_structure_(parison)'],TRUE,"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of parallel structure in the repetition of 'being a' creates a grammatical structure (parison) in the text.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of parallel structure in the repetition of 'vagabond' and 'wanderer' creates a sense of balance and symmetry in the sentence.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'being a' followed by two parallel nouns 'vagabond' and 'wanderer' demonstrates the grammatical structure of parison, creating parity among longer clauses through repetition.""
}",['grammatical_structure_(parison)'],TRUE,['grammatical_structure_(parison)'],,,,,
3296,[9],"At that point, after the Ralston tweet, Murillo openly admits the partisan motives of Google’s electioneering efforts.",Parallelism,[],[],[],TRUE,[],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence contains a repetition of the structure 'admits the partisan motives of'. This creates parity among longer clauses, indicating the use of parison.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits grammatical structure parallelism with the repetition of 'at that point' and 'after the Ralston tweet'.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure""],
  ""Explanation"": ""The sentence exhibits grammatical structure parallelism with the repetition of 'after the Ralston tweet' and 'of Google’s electioneering efforts' as longer clauses.""
}",['grammatical_structure_(parison)'],TRUE,"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'after the Ralston tweet' and 'of Google’s electioneering efforts'.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'after the Ralston tweet' and 'of Google’s electioneering efforts'.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'after the Ralston tweet' and 'of Google’s electioneering efforts'.""
}",['grammatical_structure_(parison)'],TRUE,['grammatical_structure_(parison)'],,,,,
3315,[8 8 9],"​Despite suffering several public and humiliating reversals in various forums and venues, those pushing for boycotts, divestment and sanctions (BDS) against Israel have not dispensed with their pernicious campaign of hate.",Parallelism,[],[],[],TRUE,[],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The example uses a grammatical structure to create parity among longer clauses with the repetition of '...in various forums and venues' and '...campaign of hate'.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'those pushing for' and 'in various forums and venues'. This creates parity among longer clauses through repetition.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'boycotts, divestment and sanctions' is repeated in a parallel structure, creating a sense of balance and emphasis.""
}",['grammatical_structure_(parison)'],TRUE,"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'boycotts, divestment and sanctions (BDS)' is repeated in a parallel grammatical structure, creating a sense of parity and emphasis.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'boycotts, divestment and sanctions (BDS) against Israel' and 'their pernicious campaign of hate.'""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'boycotts, divestment and sanctions' is repeated in a parallel grammatical structure, creating parity among longer clauses.""
}",['grammatical_structure_(parison)'],TRUE,['grammatical_structure_(parison)'],,,,,
3326,[5 9],"And Ms. Ford may be overestimating the integrity of the ""supportive"" lawmakers and lawyers currently handling her.",Parallelism,[],[],[],TRUE,[],"{
    ""Properties"": [""grammatical structure (parison)""],
    ""Explanation"": ""The grammatical structure parallelism is used in the form of repetition in the phrase 'lawmakers and lawyers' which creates parity among longer clauses.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""parallelism in argument""],
  ""Explanation"": ""The use of parallelism in the argument is seen in the comparison between Ms. Ford's estimation of the integrity of 'supportive' lawmakers and lawyers.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'the integrity of' followed by 'lawmakers and lawyers'.""
}",['grammatical_structure_(parison)'],FALSE,"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'supportive' lawmakers and lawyers is repeated and paralleled in the sentence, creating a sense of parity and balance.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'the integrity of' and 'handling her'.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'the integrity of' and 'handling her'.""
}",['grammatical_structure_(parison)'],TRUE,['grammatical_structure_(parison)'],,,,,
3374,[4 9],"For Faggioli, not only would Bergoglio’s resignation be unthinkable, so also would a purge of the homosexual and pro-homosexual prelates Bergoglio and his Vatican henchmen have systematically enabled.",Parallelism,[],[],[],TRUE,[],"{
  ""Properties"": [
    ""grammatical structure (parison)""
  ],
  ""Explanation"": ""The repetition of 'not only' and 'so also' creates a grammatical structure of parity among longer clauses, indicating the use of parison parallelism.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in its grammatical structure, with the repetition of 'not only' and 'so also'.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits grammatical structure parallelism, with the repetition of the phrase 'not only would' and 'so also would'.""
}",['grammatical_structure_(parison)'],TRUE,"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'not only...so also' creates a grammatical structure of parity among longer clauses, indicating the presence of parison parallelism.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'not only...so also would'.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'not only...so also' creates a grammatical structure of parity among longer clauses, indicating the presence of parison.""
}",['grammatical_structure_(parison)'],TRUE,['grammatical_structure_(parison)'],,,,,
3397,[9],"After Oswald supposedly tried to “defect” to the Soviet Union and promised to give the Russians all the secrets he learned about in the military, why would U.S. officials agree to let him back in the country, and with a communist wife?",Parallelism,[],[],[],TRUE,[],"{
  ""Properties"": [""grammatical structure""],
  ""Explanation"": ""The use of the repeated structure 'to the Soviet Union' and 'to give the Russians' creates a grammatical parallelism known as parison, which helps to emphasize and cohere the two related clauses.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The question contains a parallel structure with repeated 'why' at the beginning and similar phrasing of 'let him back in the country, and with a communist wife', creating a sense of balance and cohesion.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of parallelism in argument is evident in the comparison between Oswald's attempt to defect to the Soviet Union and the U.S. officials' decision to allow him back in the country with a communist wife.""
}",['comparison_(parallelism_in_argument)'],FALSE,"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of parallel structure is evident in the repetition of the phrase 'to the Soviet Union' and 'in the country', creating a sense of balance and emphasis on the contrasting locations.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of parallel structure in the question, 'why would U.S. officials agree to let him back in the country, and with a communist wife?' creates a sense of balance and emphasis on the two related aspects of the situation.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The question uses parallelism in grammatical structure by repeating the phrase 'why would U.S. officials agree to' to create a sense of parity and emphasis on the actions of the U.S. officials.""
}",['grammatical_structure_(parison)'],TRUE,['grammatical_structure_(parison)'],,,,,
3407,[9],"Among the earliest indications Catholics had that the new pope had no intention of getting to the bottom of the priest-abuser problem was his appointment of the notorious homosexual, Monsignor Battista Ricca, as head of the Vatican Bank and the man in charge of his own residence, the Casa Santa Martha.",Parallelism,[],[],[],TRUE,[],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'the new pope' and 'the notorious homosexual, Monsignor Battista Ricca' creates a grammatical structure, repeating the formula 'the + noun + descriptor'. This repetition creates a parallel structure within the sentence.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [
    ""grammatical structure (parison)""
  ],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'the new pope had' and 'his appointment of' followed by the names of the positions held by Monsignor Battista Ricca.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure""],
  ""Explanation"": ""The example exhibits the property of parison, with the repetition of 'the notorious homosexual, Monsignor Battista Ricca,' as the structure of the sentence.""
}",['grammatical_structure_(parison)'],TRUE,"{
  ""Properties"": [""grammatical structure""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'the new pope had' and 'his appointment of' followed by the parallel structures 'as head of the Vatican Bank' and 'the man in charge of his own residence, the Casa Santa Martha.'""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'the new pope had' and 'his appointment of' followed by the descriptions of Monsignor Battista Ricca's roles.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'the new pope had' and 'his appointment of' followed by the descriptions of Monsignor Battista Ricca's roles.""
}",['grammatical_structure_(parison)'],TRUE,['grammatical_structure_(parison)'],,,,,
