sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth,Unnamed: 28,propertygpt-4o,resgpt-4o_0.0_V4,propertygpt-4o_0.0_V4
1311,[ 8  7 14  6],"As Trump grandly proclaimed, Americans no longer have to fear North Korea and can sleep peacefully at night!",Subject_choices,['humans'],['humans'],['humans'],True,"['rhetorical_participants', 'humans']","{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'Americans' refers to a group of people, qualifying as a human subject choice.""
}",['humans'],"{
  ""Properties"": [""rhetorical participants"", ""humans""],
  ""Explanation"": ""The subject 'Americans' refers to a group of people, and 'Trump' is mentioned as a rhetorical participant.""
}","['rhetorical_participants', 'humans']","{
    ""Properties"": [""humans"", ""rhetorical participants""],
    ""Explanation"": ""The subject choices in the text include 'Trump' as a human and rhetorical participant, as well as 'Americans' as a group of people.""
}","['humans', 'rhetorical_participants']",False,"{
  ""Properties"": [""rhetorical participants"", ""humans""],
  ""Explanation"": ""The subject 'Americans' refers to a group of people, and the use of 'Americans' reflects a rhetorical appeal to the audience's national identity.""
}","['rhetorical_participants', 'humans']","{
  ""Properties"": [""rhetorical participants"", ""humans""],
  ""Explanation"": ""The subject 'Americans' refers to a group of people, and 'Trump' is a rhetorical participant as the speaker being referenced.""
}","['rhetorical_participants', 'humans']","{
  ""Properties"": [""rhetorical participants"", ""humans""],
  ""Explanation"": ""The subject 'Americans' refers to a group of people, and the use of 'Americans' and 'Trump' suggests a focus on humans. The use of 'Americans' also implies a rhetorical appeal to the audience's national identity.""
}","['rhetorical_participants', 'humans']",1,"['rhetorical_participants', 'humans']",1.0,0.0,GPT is misinterpreting the property. Using it out of context of grammar.,['humans'],,abstractions,"{
  ""Answer"": ""no"",
  ""Explanation"": ""In the given sentence, the subjects are 'Trump' and 'Americans'. 'Trump' is a proper noun referring to a specific person, and 'Americans' is a noun referring to a group of people. Neither of these subjects are abstractions, as they are concrete entities that can be easily pointed to or identified.""
}",[]
1311,[ 8  7 14  6],"As Trump grandly proclaimed, Americans no longer have to fear North Korea and can sleep peacefully at night!",Subject_choices,['humans'],['humans'],['humans'],True,"['rhetorical_participants', 'humans']","{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'Americans' refers to a group of people, qualifying as a human subject choice.""
}",['humans'],"{
  ""Properties"": [""rhetorical participants"", ""humans""],
  ""Explanation"": ""The subject 'Americans' refers to a group of people, and 'Trump' is mentioned as a rhetorical participant.""
}","['rhetorical_participants', 'humans']","{
    ""Properties"": [""humans"", ""rhetorical participants""],
    ""Explanation"": ""The subject choices in the text include 'Trump' as a human and rhetorical participant, as well as 'Americans' as a group of people.""
}","['humans', 'rhetorical_participants']",False,"{
  ""Properties"": [""rhetorical participants"", ""humans""],
  ""Explanation"": ""The subject 'Americans' refers to a group of people, and the use of 'Americans' reflects a rhetorical appeal to the audience's national identity.""
}","['rhetorical_participants', 'humans']","{
  ""Properties"": [""rhetorical participants"", ""humans""],
  ""Explanation"": ""The subject 'Americans' refers to a group of people, and 'Trump' is a rhetorical participant as the speaker being referenced.""
}","['rhetorical_participants', 'humans']","{
  ""Properties"": [""rhetorical participants"", ""humans""],
  ""Explanation"": ""The subject 'Americans' refers to a group of people, and the use of 'Americans' and 'Trump' suggests a focus on humans. The use of 'Americans' also implies a rhetorical appeal to the audience's national identity.""
}","['rhetorical_participants', 'humans']",1,"['rhetorical_participants', 'humans']",1.0,0.0,GPT is misinterpreting the property. Using it out of context of grammar.,['humans'],,concepts,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The subjects of the sentence are 'Trump' and 'Americans'. 'Trump' is a specific individual, and 'Americans' refers to a specific group of people. Neither of these subjects are vague, general, all-encompassing terms like 'fairness', 'justice', or 'oppression'. Therefore, none of the subjects in the sentence are concepts.""
}",[]
1311,[ 8  7 14  6],"As Trump grandly proclaimed, Americans no longer have to fear North Korea and can sleep peacefully at night!",Subject_choices,['humans'],['humans'],['humans'],True,"['rhetorical_participants', 'humans']","{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'Americans' refers to a group of people, qualifying as a human subject choice.""
}",['humans'],"{
  ""Properties"": [""rhetorical participants"", ""humans""],
  ""Explanation"": ""The subject 'Americans' refers to a group of people, and 'Trump' is mentioned as a rhetorical participant.""
}","['rhetorical_participants', 'humans']","{
    ""Properties"": [""humans"", ""rhetorical participants""],
    ""Explanation"": ""The subject choices in the text include 'Trump' as a human and rhetorical participant, as well as 'Americans' as a group of people.""
}","['humans', 'rhetorical_participants']",False,"{
  ""Properties"": [""rhetorical participants"", ""humans""],
  ""Explanation"": ""The subject 'Americans' refers to a group of people, and the use of 'Americans' reflects a rhetorical appeal to the audience's national identity.""
}","['rhetorical_participants', 'humans']","{
  ""Properties"": [""rhetorical participants"", ""humans""],
  ""Explanation"": ""The subject 'Americans' refers to a group of people, and 'Trump' is a rhetorical participant as the speaker being referenced.""
}","['rhetorical_participants', 'humans']","{
  ""Properties"": [""rhetorical participants"", ""humans""],
  ""Explanation"": ""The subject 'Americans' refers to a group of people, and the use of 'Americans' and 'Trump' suggests a focus on humans. The use of 'Americans' also implies a rhetorical appeal to the audience's national identity.""
}","['rhetorical_participants', 'humans']",1,"['rhetorical_participants', 'humans']",1.0,0.0,GPT is misinterpreting the property. Using it out of context of grammar.,['humans'],,slot fillers,"{
  ""Answer"": ""no"",
  ""Explanation"": ""In the sentence provided, the subjects are 'Trump' and 'Americans'. 'Trump' is the subject of the clause 'As Trump grandly proclaimed,' and 'Americans' is the subject of the clause 'Americans no longer have to fear North Korea and can sleep peacefully at night!' Neither of these subjects are dummy subjects or slot fillers like 'it' in 'it was raining'. They are both meaningful and specific subjects.""
}",[]
1354,[7],"“I have, on numerous occasions, noted our intelligence findings that Russians attempted to interfere in our elections.",Subject_choices,"['rhetorical_participants', 'humans']","['rhetorical_participants', 'humans']","['rhetorical_participants', 'humans']",True,"['rhetorical_participants', 'humans', 'abstractions']","{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The subject 'I' refers to the writer, making it a rhetorical participant. The intelligence findings and the interference in elections are abstractions as they cannot be easily pointed to.""
}","['rhetorical_participants', 'abstractions']","{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The subject 'I' refers to the writer, indicating the use of rhetorical participants. The subject 'intelligence findings' is an abstraction as it refers to a concept that cannot be easily pointed to.""
}","['rhetorical_participants', 'abstractions']","{
  ""Properties"": [""rhetorical participants"", ""concepts""]
} 
 ","['rhetorical_participants', 'concepts']",False,"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'our' indicates that the writer is referring to themselves as a rhetorical participant in the statement.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The subject 'I' indicates a rhetorical participant, and 'intelligence findings' is an abstraction referring to a concept that cannot be easily pointed to.""
}","['rhetorical_participants', 'abstractions']","{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The subject 'I' refers to the writer themselves, making it a rhetorical participant.""
}",['rhetorical_participants'],0,['rhetorical_participants'],1.0,0.0,GPT explanation is only partially correct,"['rhetorical_participants', 'humans']",,humans,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""The subject of the sentence is 'I,' which is a pronoun referring to a human. Therefore, the sentence does have a human subject.""
}",['humans']
1354,[7],"“I have, on numerous occasions, noted our intelligence findings that Russians attempted to interfere in our elections.",Subject_choices,"['rhetorical_participants', 'humans']","['rhetorical_participants', 'humans']","['rhetorical_participants', 'humans']",True,"['rhetorical_participants', 'humans', 'abstractions']","{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The subject 'I' refers to the writer, making it a rhetorical participant. The intelligence findings and the interference in elections are abstractions as they cannot be easily pointed to.""
}","['rhetorical_participants', 'abstractions']","{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The subject 'I' refers to the writer, indicating the use of rhetorical participants. The subject 'intelligence findings' is an abstraction as it refers to a concept that cannot be easily pointed to.""
}","['rhetorical_participants', 'abstractions']","{
  ""Properties"": [""rhetorical participants"", ""concepts""]
} 
 ","['rhetorical_participants', 'concepts']",False,"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'our' indicates that the writer is referring to themselves as a rhetorical participant in the statement.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The subject 'I' indicates a rhetorical participant, and 'intelligence findings' is an abstraction referring to a concept that cannot be easily pointed to.""
}","['rhetorical_participants', 'abstractions']","{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The subject 'I' refers to the writer themselves, making it a rhetorical participant.""
}",['rhetorical_participants'],0,['rhetorical_participants'],1.0,0.0,GPT explanation is only partially correct,"['rhetorical_participants', 'humans']",,rhetorical participants,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""The subject of the sentence is 'I,' which is a rhetorical participant as it refers to the writer or speaker themselves.""
}",['rhetorical_participants']
1354,[7],"“I have, on numerous occasions, noted our intelligence findings that Russians attempted to interfere in our elections.",Subject_choices,"['rhetorical_participants', 'humans']","['rhetorical_participants', 'humans']","['rhetorical_participants', 'humans']",True,"['rhetorical_participants', 'humans', 'abstractions']","{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The subject 'I' refers to the writer, making it a rhetorical participant. The intelligence findings and the interference in elections are abstractions as they cannot be easily pointed to.""
}","['rhetorical_participants', 'abstractions']","{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The subject 'I' refers to the writer, indicating the use of rhetorical participants. The subject 'intelligence findings' is an abstraction as it refers to a concept that cannot be easily pointed to.""
}","['rhetorical_participants', 'abstractions']","{
  ""Properties"": [""rhetorical participants"", ""concepts""]
} 
 ","['rhetorical_participants', 'concepts']",False,"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'our' indicates that the writer is referring to themselves as a rhetorical participant in the statement.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The subject 'I' indicates a rhetorical participant, and 'intelligence findings' is an abstraction referring to a concept that cannot be easily pointed to.""
}","['rhetorical_participants', 'abstractions']","{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The subject 'I' refers to the writer themselves, making it a rhetorical participant.""
}",['rhetorical_participants'],0,['rhetorical_participants'],1.0,0.0,GPT explanation is only partially correct,"['rhetorical_participants', 'humans']",,things,"{
  ""Answer"": ""no"",
  ""Explanation"": ""In the given sentence, the subjects are 'I' and 'Russians'. 'I' refers to a person, and 'Russians' refers to a group of people. Neither of these subjects are objects with a physical existence. Therefore, none of the subjects in the sentence are 'things' as defined in the context of grammar.""
}",[]
1354,[7],"“I have, on numerous occasions, noted our intelligence findings that Russians attempted to interfere in our elections.",Subject_choices,"['rhetorical_participants', 'humans']","['rhetorical_participants', 'humans']","['rhetorical_participants', 'humans']",True,"['rhetorical_participants', 'humans', 'abstractions']","{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The subject 'I' refers to the writer, making it a rhetorical participant. The intelligence findings and the interference in elections are abstractions as they cannot be easily pointed to.""
}","['rhetorical_participants', 'abstractions']","{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The subject 'I' refers to the writer, indicating the use of rhetorical participants. The subject 'intelligence findings' is an abstraction as it refers to a concept that cannot be easily pointed to.""
}","['rhetorical_participants', 'abstractions']","{
  ""Properties"": [""rhetorical participants"", ""concepts""]
} 
 ","['rhetorical_participants', 'concepts']",False,"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'our' indicates that the writer is referring to themselves as a rhetorical participant in the statement.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The subject 'I' indicates a rhetorical participant, and 'intelligence findings' is an abstraction referring to a concept that cannot be easily pointed to.""
}","['rhetorical_participants', 'abstractions']","{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The subject 'I' refers to the writer themselves, making it a rhetorical participant.""
}",['rhetorical_participants'],0,['rhetorical_participants'],1.0,0.0,GPT explanation is only partially correct,"['rhetorical_participants', 'humans']",,abstractions,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""The subject of the sentence is 'I'. However, within the sentence, there is a clause 'that Russians attempted to interfere in our elections,' where 'Russians' is the subject of the clause. The phrase 'our elections' is an abstraction because it refers to a concept that cannot be easily pointed to physically. Therefore, one of the subjects in the sentence is an abstraction.""
}",['abstractions']
1354,[7],"“I have, on numerous occasions, noted our intelligence findings that Russians attempted to interfere in our elections.",Subject_choices,"['rhetorical_participants', 'humans']","['rhetorical_participants', 'humans']","['rhetorical_participants', 'humans']",True,"['rhetorical_participants', 'humans', 'abstractions']","{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The subject 'I' refers to the writer, making it a rhetorical participant. The intelligence findings and the interference in elections are abstractions as they cannot be easily pointed to.""
}","['rhetorical_participants', 'abstractions']","{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The subject 'I' refers to the writer, indicating the use of rhetorical participants. The subject 'intelligence findings' is an abstraction as it refers to a concept that cannot be easily pointed to.""
}","['rhetorical_participants', 'abstractions']","{
  ""Properties"": [""rhetorical participants"", ""concepts""]
} 
 ","['rhetorical_participants', 'concepts']",False,"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'our' indicates that the writer is referring to themselves as a rhetorical participant in the statement.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The subject 'I' indicates a rhetorical participant, and 'intelligence findings' is an abstraction referring to a concept that cannot be easily pointed to.""
}","['rhetorical_participants', 'abstractions']","{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The subject 'I' refers to the writer themselves, making it a rhetorical participant.""
}",['rhetorical_participants'],0,['rhetorical_participants'],1.0,0.0,GPT explanation is only partially correct,"['rhetorical_participants', 'humans']",,concepts,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The subjects of the sentence are 'I' and 'Russians'. 'I' refers to the speaker, and 'Russians' refers to people from Russia. Neither of these subjects are vague, general, all-encompassing terms like 'fairness', 'justice', or 'oppression'. Therefore, none of the subjects in the sentence are concepts.""
}",[]
1354,[7],"“I have, on numerous occasions, noted our intelligence findings that Russians attempted to interfere in our elections.",Subject_choices,"['rhetorical_participants', 'humans']","['rhetorical_participants', 'humans']","['rhetorical_participants', 'humans']",True,"['rhetorical_participants', 'humans', 'abstractions']","{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The subject 'I' refers to the writer, making it a rhetorical participant. The intelligence findings and the interference in elections are abstractions as they cannot be easily pointed to.""
}","['rhetorical_participants', 'abstractions']","{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The subject 'I' refers to the writer, indicating the use of rhetorical participants. The subject 'intelligence findings' is an abstraction as it refers to a concept that cannot be easily pointed to.""
}","['rhetorical_participants', 'abstractions']","{
  ""Properties"": [""rhetorical participants"", ""concepts""]
} 
 ","['rhetorical_participants', 'concepts']",False,"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The use of 'our' indicates that the writer is referring to themselves as a rhetorical participant in the statement.""
}",['rhetorical_participants'],"{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The subject 'I' indicates a rhetorical participant, and 'intelligence findings' is an abstraction referring to a concept that cannot be easily pointed to.""
}","['rhetorical_participants', 'abstractions']","{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The subject 'I' refers to the writer themselves, making it a rhetorical participant.""
}",['rhetorical_participants'],0,['rhetorical_participants'],1.0,0.0,GPT explanation is only partially correct,"['rhetorical_participants', 'humans']",,slot fillers,"{
  ""Answer"": ""no"",
  ""Explanation"": ""In the given sentence, the subject is 'I'. This is a specific and concrete subject, referring to the speaker or writer. It is not a dummy subject like 'it' in 'it was raining'. Therefore, there are no slot fillers used as subjects in this sentence.""
}",[]
1369,[7],"We imported goods ""Made in China,"" while exporting our future.",Subject_choices,['rhetorical_participants'],['rhetorical_participants'],['rhetorical_participants'],True,"['things', 'rhetorical_participants', 'abstractions']","{
  ""Properties"": [""concepts""],
  ""Explanation"": ""The subject 'our future' is an example of a concept, as it refers to a vague, general and all-encompassing term.""
}",['concepts'],"{
  ""Properties"": [""things""],
  ""Explanation"": ""The subject 'goods' refers to physical objects, indicating the presence of the property 'things.'""
}",['things'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'we' refers to a group or collection of people, making use of the property 'humans.'""
}",['humans'],False,"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The sentence contains the abstraction 'future' which refers to a concept that cannot be pointed to easily.""
}",['abstractions'],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The subject 'our future' is an abstraction, as it refers to a concept rather than a tangible entity.""
}",['abstractions'],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The sentence contains the abstraction 'future' which refers to a concept that cannot be easily pointed to.""
}",['abstractions'],1,['abstractions'],1.0,0.0,GPT is assinging the poperty to the object not the subject,['rhetorical_participants'],,humans,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""The subject of the sentence is 'We,' which refers to a group of people. According to the provided definition, 'We' qualifies as a human subject.""
}",['humans']
1369,[7],"We imported goods ""Made in China,"" while exporting our future.",Subject_choices,['rhetorical_participants'],['rhetorical_participants'],['rhetorical_participants'],True,"['things', 'rhetorical_participants', 'abstractions']","{
  ""Properties"": [""concepts""],
  ""Explanation"": ""The subject 'our future' is an example of a concept, as it refers to a vague, general and all-encompassing term.""
}",['concepts'],"{
  ""Properties"": [""things""],
  ""Explanation"": ""The subject 'goods' refers to physical objects, indicating the presence of the property 'things.'""
}",['things'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'we' refers to a group or collection of people, making use of the property 'humans.'""
}",['humans'],False,"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The sentence contains the abstraction 'future' which refers to a concept that cannot be pointed to easily.""
}",['abstractions'],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The subject 'our future' is an abstraction, as it refers to a concept rather than a tangible entity.""
}",['abstractions'],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The sentence contains the abstraction 'future' which refers to a concept that cannot be easily pointed to.""
}",['abstractions'],1,['abstractions'],1.0,0.0,GPT is assinging the poperty to the object not the subject,['rhetorical_participants'],,rhetorical participants,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""The subject of the sentence is 'We,' which is a rhetorical participant as it refers to the writer or reader themselves. Therefore, the sentence contains a rhetorical participant as its subject.""
}",['rhetorical_participants']
1369,[7],"We imported goods ""Made in China,"" while exporting our future.",Subject_choices,['rhetorical_participants'],['rhetorical_participants'],['rhetorical_participants'],True,"['things', 'rhetorical_participants', 'abstractions']","{
  ""Properties"": [""concepts""],
  ""Explanation"": ""The subject 'our future' is an example of a concept, as it refers to a vague, general and all-encompassing term.""
}",['concepts'],"{
  ""Properties"": [""things""],
  ""Explanation"": ""The subject 'goods' refers to physical objects, indicating the presence of the property 'things.'""
}",['things'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'we' refers to a group or collection of people, making use of the property 'humans.'""
}",['humans'],False,"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The sentence contains the abstraction 'future' which refers to a concept that cannot be pointed to easily.""
}",['abstractions'],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The subject 'our future' is an abstraction, as it refers to a concept rather than a tangible entity.""
}",['abstractions'],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The sentence contains the abstraction 'future' which refers to a concept that cannot be easily pointed to.""
}",['abstractions'],1,['abstractions'],1.0,0.0,GPT is assinging the poperty to the object not the subject,['rhetorical_participants'],,things,"{
  ""Answer"": ""no"",
  ""Explanation"": ""In the sentence 'We imported goods \""Made in China,\"" while exporting our future,' the subjects are 'We' and the implied 'we' in the second clause. 'We' refers to people, not objects with physical existence. Therefore, none of the subjects in this sentence are things.""
}",[]
1369,[7],"We imported goods ""Made in China,"" while exporting our future.",Subject_choices,['rhetorical_participants'],['rhetorical_participants'],['rhetorical_participants'],True,"['things', 'rhetorical_participants', 'abstractions']","{
  ""Properties"": [""concepts""],
  ""Explanation"": ""The subject 'our future' is an example of a concept, as it refers to a vague, general and all-encompassing term.""
}",['concepts'],"{
  ""Properties"": [""things""],
  ""Explanation"": ""The subject 'goods' refers to physical objects, indicating the presence of the property 'things.'""
}",['things'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'we' refers to a group or collection of people, making use of the property 'humans.'""
}",['humans'],False,"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The sentence contains the abstraction 'future' which refers to a concept that cannot be pointed to easily.""
}",['abstractions'],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The subject 'our future' is an abstraction, as it refers to a concept rather than a tangible entity.""
}",['abstractions'],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The sentence contains the abstraction 'future' which refers to a concept that cannot be easily pointed to.""
}",['abstractions'],1,['abstractions'],1.0,0.0,GPT is assinging the poperty to the object not the subject,['rhetorical_participants'],,abstractions,"{
  ""Answer"": ""no"",
  ""Explanation"": ""In the sentence 'We imported goods \""Made in China,\"" while exporting our future,' the subjects are 'We' and 'our future.' 'We' refers to a group of people and is not an abstraction. 'Our future,' while it may seem abstract, in this context refers to a tangible outcome or consequence of actions, rather than an abstract concept like 'international trade' or 'voting trends.' Therefore, none of the subjects in this sentence are abstractions.""
}",[]
1369,[7],"We imported goods ""Made in China,"" while exporting our future.",Subject_choices,['rhetorical_participants'],['rhetorical_participants'],['rhetorical_participants'],True,"['things', 'rhetorical_participants', 'abstractions']","{
  ""Properties"": [""concepts""],
  ""Explanation"": ""The subject 'our future' is an example of a concept, as it refers to a vague, general and all-encompassing term.""
}",['concepts'],"{
  ""Properties"": [""things""],
  ""Explanation"": ""The subject 'goods' refers to physical objects, indicating the presence of the property 'things.'""
}",['things'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'we' refers to a group or collection of people, making use of the property 'humans.'""
}",['humans'],False,"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The sentence contains the abstraction 'future' which refers to a concept that cannot be pointed to easily.""
}",['abstractions'],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The subject 'our future' is an abstraction, as it refers to a concept rather than a tangible entity.""
}",['abstractions'],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The sentence contains the abstraction 'future' which refers to a concept that cannot be easily pointed to.""
}",['abstractions'],1,['abstractions'],1.0,0.0,GPT is assinging the poperty to the object not the subject,['rhetorical_participants'],,concepts,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The subjects of the sentence are 'We' and 'our future.' 'We' refers to a group of people, and 'our future' refers to a specific time ahead for the group. Neither of these subjects are vague, general all-encompassing terms like 'fairness,' 'justice,' or 'oppression.' Therefore, none of the subjects in the sentence are concepts.""
}",[]
1369,[7],"We imported goods ""Made in China,"" while exporting our future.",Subject_choices,['rhetorical_participants'],['rhetorical_participants'],['rhetorical_participants'],True,"['things', 'rhetorical_participants', 'abstractions']","{
  ""Properties"": [""concepts""],
  ""Explanation"": ""The subject 'our future' is an example of a concept, as it refers to a vague, general and all-encompassing term.""
}",['concepts'],"{
  ""Properties"": [""things""],
  ""Explanation"": ""The subject 'goods' refers to physical objects, indicating the presence of the property 'things.'""
}",['things'],"{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'we' refers to a group or collection of people, making use of the property 'humans.'""
}",['humans'],False,"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The sentence contains the abstraction 'future' which refers to a concept that cannot be pointed to easily.""
}",['abstractions'],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The subject 'our future' is an abstraction, as it refers to a concept rather than a tangible entity.""
}",['abstractions'],"{
  ""Properties"": [""abstractions""],
  ""Explanation"": ""The sentence contains the abstraction 'future' which refers to a concept that cannot be easily pointed to.""
}",['abstractions'],1,['abstractions'],1.0,0.0,GPT is assinging the poperty to the object not the subject,['rhetorical_participants'],,slot fillers,"{
  ""Answer"": ""no"",
  ""Explanation"": ""In the sentence 'We imported goods \""Made in China,\"" while exporting our future,' the subject is 'We.' This is a specific and meaningful subject, not a dummy subject or slot filler like 'it' in 'it was raining.' Therefore, there are no slot fillers among the subjects in this sentence.""
}",[]
1390,[7 9],"Barack Obama spent considerable time selling the American people on the idea of a cooperative Iran — all the while cutting quiet deals, behind closed doors, with the rogue nation.",Subject_choices,['humans'],['humans'],['humans'],True,"['humans', 'abstractions']","{
  ""Properties"": [""rhetorical participants"", ""abstractions""],
  ""Explanation"": ""The text uses the rhetorical participant 'Barack Obama' as the subject, and also contains the abstractions 'cooperative Iran' and 'rogue nation'.""
}","['rhetorical_participants', 'abstractions']","{
  ""Properties"": [""humans"", ""abstractions""],
  ""Explanation"": ""The subject choices in the text include 'Barack Obama' (human) and 'the American people' (human), as well as 'the idea of a cooperative Iran' (abstraction).""
}","['humans', 'abstractions']","{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The text contains the rhetorical participant 'Barack Obama' as the subject, indicating the writer's focus on the actions and decisions of this individual.""
}",['rhetorical_participants'],False,"{
  ""Properties"": [""rhetorical participants"", ""humans""],
  ""Explanation"": ""The text contains the use of 'Barack Obama' as a human subject and 'the American people' as a group of people, making use of the 'humans' property. Additionally, the use of 'the American people' can also be considered a rhetorical participant as it represents the audience being addressed in the context of the statement.""
}","['rhetorical_participants', 'humans']","{
  ""Properties"": [""humans""],
  ""Explanation"": ""The subject 'Barack Obama' refers to a single individual, meeting the criteria for the 'humans' property.""
}",['humans'],"{
  ""Properties"": [""rhetorical participants""],
  ""Explanation"": ""The subject 'Barack Obama' is a rhetorical participant, as it refers to a specific individual in the context of the writer's statement.""
}",['rhetorical_participants'],0,"['rhetorical_participants', 'humans']",1.0,0.0,GPT is mangling the definitions,['humans'],,humans,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""The subject of the sentence is 'Barack Obama,' who is a human. Therefore, the sentence does have a subject that is a human.""
}",['humans']
