sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth,Unnamed: 28,propertygpt-4o,resgpt-4o_0.0_V4,propertygpt-4o_0.0_V4
143,[9 1 8],"Sagacious gun owners have always known that the ultimate goal of gun control extremists such as Chuck Schumer, Nancy Pelosi, Dianne Feinstein, et al., has always been gun confiscation.",Emphasis,['by_position'],['by_position'],['by_position'],True,[],"{
  ""Properties"": [""by position"", ""from inversions"", ""combinations""]
}

  
  ","['by_position', 'from_inversions', 'combinations']","{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The sentence begins with 'Sagacious gun owners' and ends with 'gun confiscation', placing emphasis on these salient elements at the beginning and end of the sentence. Additionally, the sentence contains an inversion with the list of gun control extremists following the phrase 'such as'. This inversion adds emphasis to the list of individuals by deviating from the normal Subject-Verb-Object order.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [
    ""by position"",
    ""from inversions""
  ],
  ""Explanation"": ""The sentence employs emphasis by placing the names of prominent gun control figures at the end and using an inversion 'et al.' to emphasize the concept of gun confiscation as the ultimate goal.""
}","['by_position', 'from_inversions']",False,"{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The sentence uses an inversion by placing the subject 'Sagacious gun owners' at the beginning for emphasis. It also uses an inversion by placing the list of gun control extremists at the end of the sentence for emphasis.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The sentence uses an inversion by placing the subject 'Sagacious gun owners' at the beginning for emphasis. It also uses an inversion by listing the names of the gun control extremists before the verb 'has always been', which emphasizes the accusation against them.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The sentence uses an inversion by placing the subject 'Sagacious gun owners' at the beginning of the sentence for emphasis. Additionally, the names of the gun control extremists are placed at the end of the sentence, further emphasizing them.""
}","['by_position', 'from_inversions']",True,"['by_position', 'from_inversions']",1.0,0.0,GPT is misinterpreting the property. Using it out of context of grammar.,['by_position'],,from inversions,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'Sagacious gun owners have always known that the ultimate goal of gun control extremists such as Chuck Schumer, Nancy Pelosi, Dianne Feinstein, et al., has always been gun confiscation.' follows the normal Subject-Verb-Object (SVO) order and does not demonstrate emphasis through inversions. There is no anastrophe or hyperbaton present in the sentence.""
}",[]
143,[9 1 8],"Sagacious gun owners have always known that the ultimate goal of gun control extremists such as Chuck Schumer, Nancy Pelosi, Dianne Feinstein, et al., has always been gun confiscation.",Emphasis,['by_position'],['by_position'],['by_position'],True,[],"{
  ""Properties"": [""by position"", ""from inversions"", ""combinations""]
}

  
  ","['by_position', 'from_inversions', 'combinations']","{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The sentence begins with 'Sagacious gun owners' and ends with 'gun confiscation', placing emphasis on these salient elements at the beginning and end of the sentence. Additionally, the sentence contains an inversion with the list of gun control extremists following the phrase 'such as'. This inversion adds emphasis to the list of individuals by deviating from the normal Subject-Verb-Object order.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [
    ""by position"",
    ""from inversions""
  ],
  ""Explanation"": ""The sentence employs emphasis by placing the names of prominent gun control figures at the end and using an inversion 'et al.' to emphasize the concept of gun confiscation as the ultimate goal.""
}","['by_position', 'from_inversions']",False,"{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The sentence uses an inversion by placing the subject 'Sagacious gun owners' at the beginning for emphasis. It also uses an inversion by placing the list of gun control extremists at the end of the sentence for emphasis.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The sentence uses an inversion by placing the subject 'Sagacious gun owners' at the beginning for emphasis. It also uses an inversion by listing the names of the gun control extremists before the verb 'has always been', which emphasizes the accusation against them.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The sentence uses an inversion by placing the subject 'Sagacious gun owners' at the beginning of the sentence for emphasis. Additionally, the names of the gun control extremists are placed at the end of the sentence, further emphasizing them.""
}","['by_position', 'from_inversions']",True,"['by_position', 'from_inversions']",1.0,0.0,GPT is misinterpreting the property. Using it out of context of grammar.,['by_position'],,combinations,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence provided does not demonstrate emphasis combinations as defined by the use of 'by position', 'by sentence role', or 'from inversions' strategies. The sentence is a straightforward declarative statement without any notable emphasis techniques such as unusual word order, specific positioning for emphasis, or inversion of the subject and verb.""
}",[]
1290,[7 8],"But if you are a freedom-loving American who values your liberties and the God-given right to defend them, happy is NOT what you should be feeling right now.",Emphasis,['by_position'],['by_position'],['by_position'],True,"['by_position', 'by_sentence_role']","{
  ""Properties"": [""by sentence role"", ""from inversions""],
  ""Explanation"": ""The subject 'freedom-loving American' receives the most attention in the sentence, and there is an inversion of the normal order of the sentence structure with 'happy is NOT what you should be feeling right now.'""
}","['by_sentence_role', 'from_inversions']","{
  ""Properties"": [
    ""by sentence role""
  ],
  ""Explanation"": ""The subject 'you' is the focus of the sentence, which receives the most attention."" 
}",['by_sentence_role'],"{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The writer places emphasis at the beginning of the sentence by highlighting the subject 'freedom-loving American'. Additionally, an inversion of the usual word order is used with 'happy is NOT', adding further emphasis to the negation.""
}","['by_position', 'from_inversions']",False,"{
  ""Properties"": [
    ""by position"",
    ""from inversions""
  ],
  ""Explanation"": ""The sentence uses an inversion by placing 'happy' at the beginning for emphasis, and 'NOT' at the end for additional emphasis. This violates the normal order of Subject Verb Object (SVO) and places the salient elements at the beginning and end of the sentence.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [
    ""by position"",
    ""from inversions""
  ],
  ""Explanation"": ""The sentence uses an inversion by placing 'happy' at the beginning for emphasis, and 'NOT' at the end for additional emphasis. This violates the normal Subject Verb Object (SVO) order, emphasizing the contradictory nature of the statement.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [
    ""by position"",
    ""from inversions""
  ],
  ""Explanation"": ""The sentence uses an inversion by placing 'happy' at the beginning for emphasis, and 'NOT' at the end for additional emphasis. This creates emphasis through both sentence position and inversion.""
}","['by_position', 'from_inversions']",True,"['by_position', 'from_inversions']",0.0,1.0,Annotaors missed 'fron inversion',"['by_position', 'from_inversions']",,by position,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""The sentence demonstrates emphasis by position. The beginning of the sentence ('But if you are a freedom-loving American who values your liberties and the God-given right to defend them') sets up a strong context, and the end of the sentence ('happy is NOT what you should be feeling right now') places significant emphasis on the emotional state that the writer wants to highlight. By positioning the key elements at the beginning and end, the writer effectively emphasizes the intended message.""
}",['by_position']
1290,[7 8],"But if you are a freedom-loving American who values your liberties and the God-given right to defend them, happy is NOT what you should be feeling right now.",Emphasis,['by_position'],['by_position'],['by_position'],True,"['by_position', 'by_sentence_role']","{
  ""Properties"": [""by sentence role"", ""from inversions""],
  ""Explanation"": ""The subject 'freedom-loving American' receives the most attention in the sentence, and there is an inversion of the normal order of the sentence structure with 'happy is NOT what you should be feeling right now.'""
}","['by_sentence_role', 'from_inversions']","{
  ""Properties"": [
    ""by sentence role""
  ],
  ""Explanation"": ""The subject 'you' is the focus of the sentence, which receives the most attention."" 
}",['by_sentence_role'],"{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The writer places emphasis at the beginning of the sentence by highlighting the subject 'freedom-loving American'. Additionally, an inversion of the usual word order is used with 'happy is NOT', adding further emphasis to the negation.""
}","['by_position', 'from_inversions']",False,"{
  ""Properties"": [
    ""by position"",
    ""from inversions""
  ],
  ""Explanation"": ""The sentence uses an inversion by placing 'happy' at the beginning for emphasis, and 'NOT' at the end for additional emphasis. This violates the normal order of Subject Verb Object (SVO) and places the salient elements at the beginning and end of the sentence.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [
    ""by position"",
    ""from inversions""
  ],
  ""Explanation"": ""The sentence uses an inversion by placing 'happy' at the beginning for emphasis, and 'NOT' at the end for additional emphasis. This violates the normal Subject Verb Object (SVO) order, emphasizing the contradictory nature of the statement.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [
    ""by position"",
    ""from inversions""
  ],
  ""Explanation"": ""The sentence uses an inversion by placing 'happy' at the beginning for emphasis, and 'NOT' at the end for additional emphasis. This creates emphasis through both sentence position and inversion.""
}","['by_position', 'from_inversions']",True,"['by_position', 'from_inversions']",0.0,1.0,Annotaors missed 'fron inversion',"['by_position', 'from_inversions']",,by sentence role,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""The sentence demonstrates emphasis by sentence role because the subject 'you' (referring to a freedom-loving American who values liberties and the right to defend them) is placed at the beginning and is the focus of the sentence. The use of 'NOT' in all caps further emphasizes the emotional state that 'you' should be feeling, drawing significant attention to the subject's perspective and feelings.""
}",['by_sentence_role']
1290,[7 8],"But if you are a freedom-loving American who values your liberties and the God-given right to defend them, happy is NOT what you should be feeling right now.",Emphasis,['by_position'],['by_position'],['by_position'],True,"['by_position', 'by_sentence_role']","{
  ""Properties"": [""by sentence role"", ""from inversions""],
  ""Explanation"": ""The subject 'freedom-loving American' receives the most attention in the sentence, and there is an inversion of the normal order of the sentence structure with 'happy is NOT what you should be feeling right now.'""
}","['by_sentence_role', 'from_inversions']","{
  ""Properties"": [
    ""by sentence role""
  ],
  ""Explanation"": ""The subject 'you' is the focus of the sentence, which receives the most attention."" 
}",['by_sentence_role'],"{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The writer places emphasis at the beginning of the sentence by highlighting the subject 'freedom-loving American'. Additionally, an inversion of the usual word order is used with 'happy is NOT', adding further emphasis to the negation.""
}","['by_position', 'from_inversions']",False,"{
  ""Properties"": [
    ""by position"",
    ""from inversions""
  ],
  ""Explanation"": ""The sentence uses an inversion by placing 'happy' at the beginning for emphasis, and 'NOT' at the end for additional emphasis. This violates the normal order of Subject Verb Object (SVO) and places the salient elements at the beginning and end of the sentence.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [
    ""by position"",
    ""from inversions""
  ],
  ""Explanation"": ""The sentence uses an inversion by placing 'happy' at the beginning for emphasis, and 'NOT' at the end for additional emphasis. This violates the normal Subject Verb Object (SVO) order, emphasizing the contradictory nature of the statement.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [
    ""by position"",
    ""from inversions""
  ],
  ""Explanation"": ""The sentence uses an inversion by placing 'happy' at the beginning for emphasis, and 'NOT' at the end for additional emphasis. This creates emphasis through both sentence position and inversion.""
}","['by_position', 'from_inversions']",True,"['by_position', 'from_inversions']",0.0,1.0,Annotaors missed 'fron inversion',"['by_position', 'from_inversions']",,from inversions,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'But if you are a freedom-loving American who values your liberties and the God-given right to defend them, happy is NOT what you should be feeling right now.' does not demonstrate emphasis from inversions. The structure of the sentence follows the normal Subject-Verb-Object (SVO) order, and there is no anastrophe or hyperbaton present. The emphasis in this sentence is achieved through the use of capitalization ('NOT') rather than through inversion.""
}",[]
1290,[7 8],"But if you are a freedom-loving American who values your liberties and the God-given right to defend them, happy is NOT what you should be feeling right now.",Emphasis,['by_position'],['by_position'],['by_position'],True,"['by_position', 'by_sentence_role']","{
  ""Properties"": [""by sentence role"", ""from inversions""],
  ""Explanation"": ""The subject 'freedom-loving American' receives the most attention in the sentence, and there is an inversion of the normal order of the sentence structure with 'happy is NOT what you should be feeling right now.'""
}","['by_sentence_role', 'from_inversions']","{
  ""Properties"": [
    ""by sentence role""
  ],
  ""Explanation"": ""The subject 'you' is the focus of the sentence, which receives the most attention."" 
}",['by_sentence_role'],"{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The writer places emphasis at the beginning of the sentence by highlighting the subject 'freedom-loving American'. Additionally, an inversion of the usual word order is used with 'happy is NOT', adding further emphasis to the negation.""
}","['by_position', 'from_inversions']",False,"{
  ""Properties"": [
    ""by position"",
    ""from inversions""
  ],
  ""Explanation"": ""The sentence uses an inversion by placing 'happy' at the beginning for emphasis, and 'NOT' at the end for additional emphasis. This violates the normal order of Subject Verb Object (SVO) and places the salient elements at the beginning and end of the sentence.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [
    ""by position"",
    ""from inversions""
  ],
  ""Explanation"": ""The sentence uses an inversion by placing 'happy' at the beginning for emphasis, and 'NOT' at the end for additional emphasis. This violates the normal Subject Verb Object (SVO) order, emphasizing the contradictory nature of the statement.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [
    ""by position"",
    ""from inversions""
  ],
  ""Explanation"": ""The sentence uses an inversion by placing 'happy' at the beginning for emphasis, and 'NOT' at the end for additional emphasis. This creates emphasis through both sentence position and inversion.""
}","['by_position', 'from_inversions']",True,"['by_position', 'from_inversions']",0.0,1.0,Annotaors missed 'fron inversion',"['by_position', 'from_inversions']",,combinations,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""The sentence demonstrates emphasis combinations through the use of 'by position' and 'by sentence role' strategies. The phrase 'happy is NOT what you should be feeling right now' places emphasis on 'NOT' by positioning it in a prominent place within the sentence. Additionally, the sentence role of 'happy' as the subject in the clause 'happy is NOT what you should be feeling right now' further emphasizes the intended meaning.""
}",['combinations']
1354,[7],"“I have, on numerous occasions, noted our intelligence findings that Russians attempted to interfere in our elections.",Emphasis,['by_position'],['by_position'],['by_position'],True,"['by_position', 'by_sentence_role']","{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The sentence utilizes the 'by position' property by placing the phrase 'on numerous occasions' at the beginning for emphasis. It also employs the 'from inversions' property through the inversion of the typical Subject Verb Object (SVO) order with 'Russians attempted to interfere' instead of 'Russians attempted to interfere'.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [
    ""by position""
  ],
  ""Explanation"": ""The writer places 'on numerous occasions' at the beginning of the sentence and 'in our elections' at the end, hence the emphasis is placed on the frequency of the intelligence findings and the impact on the elections.""
}",['by_position'],"{
  ""Properties"": [
    ""by position"",
    ""from inversions""
  ],
  ""Explanation"": ""The sentence uses both emphasis by position, with the phrase 'on numerous occasions' at the beginning, and from inversions, with the reversal of the typical word order in 'intelligence findings that Russians attempted to interfere'.""
}","['by_position', 'from_inversions']",False,"{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The sentence uses an inversion with the phrase 'on numerous occasions' placed at the beginning, and 'our intelligence findings' placed at the end for emphasis. This creates emphasis through both by position and from inversions.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The sentence uses an inversion by placing 'I have' at the beginning, and 'on numerous occasions' at the middle, which violates the normal Subject Verb Object (SVO) order. This creates emphasis on the act of noting and the frequency of the occasions.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The sentence uses an inversion with the phrase 'on numerous occasions' placed at the beginning for emphasis. Additionally, the subject 'Russians' is placed at the beginning of the sentence for emphasis.""
}","['by_position', 'from_inversions']",True,"['by_position', 'from_inversions']",0.0,1.0,Annotaors missed 'fron inversion',"['by_position', 'from_inversions']",,by position,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'I have, on numerous occasions, noted our intelligence findings that Russians attempted to interfere in our elections.' does not demonstrate emphasis by position. The most emphasized parts of a sentence are typically the beginning and the end. In this sentence, the beginning ('I have') and the end ('in our elections') do not contain the most salient information. The key information ('Russians attempted to interfere') is placed in the middle, which is not the position of highest emphasis.""
}",[]
1354,[7],"“I have, on numerous occasions, noted our intelligence findings that Russians attempted to interfere in our elections.",Emphasis,['by_position'],['by_position'],['by_position'],True,"['by_position', 'by_sentence_role']","{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The sentence utilizes the 'by position' property by placing the phrase 'on numerous occasions' at the beginning for emphasis. It also employs the 'from inversions' property through the inversion of the typical Subject Verb Object (SVO) order with 'Russians attempted to interfere' instead of 'Russians attempted to interfere'.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [
    ""by position""
  ],
  ""Explanation"": ""The writer places 'on numerous occasions' at the beginning of the sentence and 'in our elections' at the end, hence the emphasis is placed on the frequency of the intelligence findings and the impact on the elections.""
}",['by_position'],"{
  ""Properties"": [
    ""by position"",
    ""from inversions""
  ],
  ""Explanation"": ""The sentence uses both emphasis by position, with the phrase 'on numerous occasions' at the beginning, and from inversions, with the reversal of the typical word order in 'intelligence findings that Russians attempted to interfere'.""
}","['by_position', 'from_inversions']",False,"{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The sentence uses an inversion with the phrase 'on numerous occasions' placed at the beginning, and 'our intelligence findings' placed at the end for emphasis. This creates emphasis through both by position and from inversions.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The sentence uses an inversion by placing 'I have' at the beginning, and 'on numerous occasions' at the middle, which violates the normal Subject Verb Object (SVO) order. This creates emphasis on the act of noting and the frequency of the occasions.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The sentence uses an inversion with the phrase 'on numerous occasions' placed at the beginning for emphasis. Additionally, the subject 'Russians' is placed at the beginning of the sentence for emphasis.""
}","['by_position', 'from_inversions']",True,"['by_position', 'from_inversions']",0.0,1.0,Annotaors missed 'fron inversion',"['by_position', 'from_inversions']",,by sentence role,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence does not demonstrate emphasis by sentence role. Instead, it uses a parenthetical phrase ('on numerous occasions') to add additional information. The subject 'I' and the verb 'have noted' are straightforward and do not place unusual emphasis on any particular part of the sentence. Emphasis by sentence role typically involves altering the usual subject-verb-object order to highlight a specific element, which is not the case here.""
}",[]
1354,[7],"“I have, on numerous occasions, noted our intelligence findings that Russians attempted to interfere in our elections.",Emphasis,['by_position'],['by_position'],['by_position'],True,"['by_position', 'by_sentence_role']","{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The sentence utilizes the 'by position' property by placing the phrase 'on numerous occasions' at the beginning for emphasis. It also employs the 'from inversions' property through the inversion of the typical Subject Verb Object (SVO) order with 'Russians attempted to interfere' instead of 'Russians attempted to interfere'.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [
    ""by position""
  ],
  ""Explanation"": ""The writer places 'on numerous occasions' at the beginning of the sentence and 'in our elections' at the end, hence the emphasis is placed on the frequency of the intelligence findings and the impact on the elections.""
}",['by_position'],"{
  ""Properties"": [
    ""by position"",
    ""from inversions""
  ],
  ""Explanation"": ""The sentence uses both emphasis by position, with the phrase 'on numerous occasions' at the beginning, and from inversions, with the reversal of the typical word order in 'intelligence findings that Russians attempted to interfere'.""
}","['by_position', 'from_inversions']",False,"{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The sentence uses an inversion with the phrase 'on numerous occasions' placed at the beginning, and 'our intelligence findings' placed at the end for emphasis. This creates emphasis through both by position and from inversions.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The sentence uses an inversion by placing 'I have' at the beginning, and 'on numerous occasions' at the middle, which violates the normal Subject Verb Object (SVO) order. This creates emphasis on the act of noting and the frequency of the occasions.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The sentence uses an inversion with the phrase 'on numerous occasions' placed at the beginning for emphasis. Additionally, the subject 'Russians' is placed at the beginning of the sentence for emphasis.""
}","['by_position', 'from_inversions']",True,"['by_position', 'from_inversions']",0.0,1.0,Annotaors missed 'fron inversion',"['by_position', 'from_inversions']",,from inversions,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'I have, on numerous occasions, noted our intelligence findings that Russians attempted to interfere in our elections.' does not demonstrate emphasis from inversions. The structure of the sentence follows the normal Subject-Verb-Object (SVO) order, with 'I' as the subject, 'have noted' as the verb, and 'our intelligence findings' as the object. The phrase 'on numerous occasions' is an adverbial phrase that provides additional information but does not alter the fundamental SVO structure.""
}",[]
1354,[7],"“I have, on numerous occasions, noted our intelligence findings that Russians attempted to interfere in our elections.",Emphasis,['by_position'],['by_position'],['by_position'],True,"['by_position', 'by_sentence_role']","{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The sentence utilizes the 'by position' property by placing the phrase 'on numerous occasions' at the beginning for emphasis. It also employs the 'from inversions' property through the inversion of the typical Subject Verb Object (SVO) order with 'Russians attempted to interfere' instead of 'Russians attempted to interfere'.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [
    ""by position""
  ],
  ""Explanation"": ""The writer places 'on numerous occasions' at the beginning of the sentence and 'in our elections' at the end, hence the emphasis is placed on the frequency of the intelligence findings and the impact on the elections.""
}",['by_position'],"{
  ""Properties"": [
    ""by position"",
    ""from inversions""
  ],
  ""Explanation"": ""The sentence uses both emphasis by position, with the phrase 'on numerous occasions' at the beginning, and from inversions, with the reversal of the typical word order in 'intelligence findings that Russians attempted to interfere'.""
}","['by_position', 'from_inversions']",False,"{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The sentence uses an inversion with the phrase 'on numerous occasions' placed at the beginning, and 'our intelligence findings' placed at the end for emphasis. This creates emphasis through both by position and from inversions.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The sentence uses an inversion by placing 'I have' at the beginning, and 'on numerous occasions' at the middle, which violates the normal Subject Verb Object (SVO) order. This creates emphasis on the act of noting and the frequency of the occasions.""
}","['by_position', 'from_inversions']","{
  ""Properties"": [""by position"", ""from inversions""],
  ""Explanation"": ""The sentence uses an inversion with the phrase 'on numerous occasions' placed at the beginning for emphasis. Additionally, the subject 'Russians' is placed at the beginning of the sentence for emphasis.""
}","['by_position', 'from_inversions']",True,"['by_position', 'from_inversions']",0.0,1.0,Annotaors missed 'fron inversion',"['by_position', 'from_inversions']",,combinations,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'I have, on numerous occasions, noted our intelligence findings that Russians attempted to interfere in our elections.' does not demonstrate emphasis combinations as defined. The sentence does not use a combination of 'by position', 'by sentence role', or 'from inversions' strategies. Instead, it uses a parenthetical phrase 'on numerous occasions' to add detail, but this does not constitute an emphasis combination.""
}",[]
3326,[5 9],"And Ms. Ford may be overestimating the integrity of the ""supportive"" lawmakers and lawyers currently handling her.",Emphasis,['by_sentence_role'],['by_sentence_role'],['by_sentence_role'],True,"['by_position', 'by_sentence_role']","{
  ""Properties"": [
    ""by position""
  ],
  ""Explanation"": ""The sentence begins with 'And' to draw attention to the point being made, and the word 'currently' is placed at the end to give it emphasis.""
}",['by_position'],"{
  ""Properties"": [""by position""],
  ""Explanation"": ""The sentence begins with 'And' which gives emphasis to the idea presented at the beginning of the sentence. This technique places emphasis on the skepticism towards Ms. Ford's situation.""
}",['by_position'],timeout,[],False,"{
  ""Properties"": [""by position""],
  ""Explanation"": ""The sentence begins with 'And' which places emphasis on the following statement, indicating a continuation or contrast with previous information.""
}",['by_position'],"{
  ""Properties"": [""by position""],
  ""Explanation"": ""The sentence begins with 'And' which draws attention to what follows, emphasizing the doubt expressed by the writer about Ms. Ford's situation.""
}",['by_position'],"{
  ""Properties"": [""by position""],
  ""Explanation"": ""The sentence begins with 'And' which draws attention to what follows, emphasizing the doubt being cast on Ms. Ford's estimation of the integrity of the 'supportive' lawmakers and lawyers.""
}",['by_position'],True,['by_position'],1.0,0.0,GPT classification and explanation both wrong,['by_sentence_role'],,by position,"{
  ""Answer"": ""yes"",
  ""Explanation"": ""The sentence 'And Ms. Ford may be overestimating the integrity of the 'supportive' lawmakers and lawyers currently handling her.' demonstrates emphasis by position. The subject 'Ms. Ford' is placed at the beginning, which draws attention to her, and the phrase 'currently handling her' is placed at the end, emphasizing the action being taken by the 'supportive' lawmakers and lawyers. This positioning highlights both the subject and the action, thereby creating emphasis.""
}",['by_position']
3326,[5 9],"And Ms. Ford may be overestimating the integrity of the ""supportive"" lawmakers and lawyers currently handling her.",Emphasis,['by_sentence_role'],['by_sentence_role'],['by_sentence_role'],True,"['by_position', 'by_sentence_role']","{
  ""Properties"": [
    ""by position""
  ],
  ""Explanation"": ""The sentence begins with 'And' to draw attention to the point being made, and the word 'currently' is placed at the end to give it emphasis.""
}",['by_position'],"{
  ""Properties"": [""by position""],
  ""Explanation"": ""The sentence begins with 'And' which gives emphasis to the idea presented at the beginning of the sentence. This technique places emphasis on the skepticism towards Ms. Ford's situation.""
}",['by_position'],timeout,[],False,"{
  ""Properties"": [""by position""],
  ""Explanation"": ""The sentence begins with 'And' which places emphasis on the following statement, indicating a continuation or contrast with previous information.""
}",['by_position'],"{
  ""Properties"": [""by position""],
  ""Explanation"": ""The sentence begins with 'And' which draws attention to what follows, emphasizing the doubt expressed by the writer about Ms. Ford's situation.""
}",['by_position'],"{
  ""Properties"": [""by position""],
  ""Explanation"": ""The sentence begins with 'And' which draws attention to what follows, emphasizing the doubt being cast on Ms. Ford's estimation of the integrity of the 'supportive' lawmakers and lawyers.""
}",['by_position'],True,['by_position'],1.0,0.0,GPT classification and explanation both wrong,['by_sentence_role'],,by sentence role,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'And Ms. Ford may be overestimating the integrity of the 'supportive' lawmakers and lawyers currently handling her.' does not demonstrate emphasis by sentence role. In this sentence, the subject 'Ms. Ford' is not receiving the most attention. Instead, the focus is on the action of overestimating and the integrity of the lawmakers and lawyers. Emphasis by sentence role would typically involve structuring the sentence so that the subject is highlighted more prominently, such as through a cleft sentence or by placing the subject in a position of greater prominence.""
}",[]
3326,[5 9],"And Ms. Ford may be overestimating the integrity of the ""supportive"" lawmakers and lawyers currently handling her.",Emphasis,['by_sentence_role'],['by_sentence_role'],['by_sentence_role'],True,"['by_position', 'by_sentence_role']","{
  ""Properties"": [
    ""by position""
  ],
  ""Explanation"": ""The sentence begins with 'And' to draw attention to the point being made, and the word 'currently' is placed at the end to give it emphasis.""
}",['by_position'],"{
  ""Properties"": [""by position""],
  ""Explanation"": ""The sentence begins with 'And' which gives emphasis to the idea presented at the beginning of the sentence. This technique places emphasis on the skepticism towards Ms. Ford's situation.""
}",['by_position'],timeout,[],False,"{
  ""Properties"": [""by position""],
  ""Explanation"": ""The sentence begins with 'And' which places emphasis on the following statement, indicating a continuation or contrast with previous information.""
}",['by_position'],"{
  ""Properties"": [""by position""],
  ""Explanation"": ""The sentence begins with 'And' which draws attention to what follows, emphasizing the doubt expressed by the writer about Ms. Ford's situation.""
}",['by_position'],"{
  ""Properties"": [""by position""],
  ""Explanation"": ""The sentence begins with 'And' which draws attention to what follows, emphasizing the doubt being cast on Ms. Ford's estimation of the integrity of the 'supportive' lawmakers and lawyers.""
}",['by_position'],True,['by_position'],1.0,0.0,GPT classification and explanation both wrong,['by_sentence_role'],,from inversions,"{
  ""Answer"": ""no"",
  ""Explanation"": ""The sentence 'And Ms. Ford may be overestimating the integrity of the 'supportive' lawmakers and lawyers currently handling her.' does not demonstrate emphasis from inversions. The sentence follows the normal Subject-Verb-Object (SVO) order: 'Ms. Ford' (Subject) 'may be overestimating' (Verb) 'the integrity of the 'supportive' lawmakers and lawyers currently handling her' (Object). There is no anastrophe or hyperbaton present, and the normal word order is not violated.""
}",[]
