sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth,res_gpt4_0.0_V3_2,property_gpt4_0.0_V3_2
1259,[7],Does Berg and the AMA support our military?,Phrases_built_on_verbs,[],[],[],True,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'supporting our military', where 'supporting' is the present participle of the verb 'support'. This phrase modifies the subject of the sentence, indicating the action taken by Berg and the AMA.""
}",['participal_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The sentence contains an infinitive phrase 'to support our military' which functions as the direct object of the verb 'support'. The AMA is directing the interpretation of the action 'support' by indicating whom or what they support.""
}",['infinitive_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The sentence contains an infinitive phrase 'to support our military' which functions as the direct object of the verb 'support'. This infinitive phrase tells us the purpose or reason for the support.""
}",['infinitive_phrases'],False,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'supporting our military', which modifies the noun 'Berg and the AMA'. This participial phrase indicates that Berg and the AMA are involved in supporting our military.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The question contains a participial phrase 'supporting our military', which indicates the action of supporting the military. This participial phrase modifies the subject 'Berg and the AMA'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The question contains a participial phrase 'supporting our military', which is a present participle phrase modifying the noun 'Berg and the AMA'.""
}",['participal_phrases'],1,['participal_phrases'],1.0,0.0,GPT is making stuff up,[],"[{'Answer': 'no', 'Explanation': 'The sentence Does Berg and the AMA support our military? does not contain any participial phrases. A participial phrase is a group of words consisting of a participle and the modifier and/or noun phrase that functions as its direct object, complement, or modifier. Participles are verb forms that function as adjectives, and participial phrases typically provide information about the subjects or objects of a sentence. In the given sentence, there are no words used as participles; support is used as a verb, not as a participle, and there are no other verb forms present that are being used adjectivally.', 'Property': 'participal phrases'}, {'Answer': 'no', 'Explanation': 'The sentence Does Berg and the AMA support our military? does not contain any infinitive phrases. An infinitive phrase would include the basic form of a verb preceded by to, such as to support. In the sentence provided, support is a present tense verb conjugated to agree with the subject Berg and the AMA and is not preceded by to, thus it is not in the infinitive form.', 'Property': 'inifinitive phrases'}]",[]
1284,[7 8],"I hope the American people can see through this sham, that you knew about it and you held it.""",Phrases_built_on_verbs,[],[],[],True,[],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The sentence contains an infinitive phrase 'to see through this sham' modifying the verb 'hope'. The infinitive phrase tells us why the speaker hopes the American people can do something.""
}",['infinitive_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The sentence contains an infinitive phrase 'to see through this sham' which functions as an adverb, indicating the hope or purpose of the action 'can see'.""
}",['infinitive_phrases'],"{
  ""Properties"": [""inifinitive phrases""],
  ""Explanation"": ""The example contains an infinitive phrase 'to see through this sham' which functions as an adverb, telling us the purpose or intention behind the hope of the American people.""
}",['inifinitive_phrases'],False,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'knowing about it and holding it', which modifies the pronoun 'you'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'knowing about it and holding it', which modifies the pronoun 'you'.""
}",['participal_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The sentence contains an infinitive phrase 'to see through this sham' which functions as the object of the verb 'hope'. It tells us why the speaker hopes the American people can do something.""
}",['inifinitive_phrases'],0,['participal_phrases'],1.0,0.0,GPT is making stuff up,[],"[{'Answer': 'no', 'Explanation': 'The sentence I hope the American people can see through this sham, that you knew about it and you held it. does not contain any participial phrases. Participial phrases are formed using present or past participles and function as adjectives, providing more information about a noun. Present participles end in -ing (e.g., waving, running) and past participles often end in -ed or -en (e.g., boiled, taken) for regular verbs, though there are many irregular forms. In the given sentence, there are no words used as participles modifying a noun; knew and held are both used as verbs in their past simple form, not as participles.', 'Property': 'participal phrases'}, {'Answer': 'no', 'Explanation': 'The sentence provided does not contain any infinitive phrases. An infinitive phrase typically consists of the infinitive form of a verb (most often preceded by to) and any modifiers or complements associated with it. In the sentence I hope the American people can see through this sham, that you knew about it and you held it, there are no instances of verbs in the infinitive form being used. The verbs can see, knew, and held are all in finite verb forms (modal + base form, past simple, and past simple, respectively), not infinitives.', 'Property': 'inifinitive phrases'}]",[]
1290,[7 8],"But if you are a freedom-loving American who values your liberties and the God-given right to defend them, happy is NOT what you should be feeling right now.",Phrases_built_on_verbs,[],[],[],True,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'freedom-loving' is a participal phrase, as it is headed by the participle 'loving' and modifies the noun 'American.'""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The text contains a participial phrase 'freedom-loving American' modifying the noun 'you'. This participial phrase describes the characteristic of the person mentioned.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence includes a participial phrase 'freedom-loving American', which describes the type of person being addressed.""
}",['participal_phrases'],True,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'freedom-loving American' which modifies the subject 'you'. This phrase is built on the participle 'loving' and functions as an adjective to describe the type of American being referred to.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'freedom-loving American' which modifies the subject 'you'. This participial phrase provides additional information about the type of American being referred to.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'freedom-loving American' which modifies the subject 'you'.""
}",['participal_phrases'],1,['participal_phrases'],1.0,0.0,GPT is making stuff up,[],"[{'Answer': 'no', 'Explanation': 'The sentence provided does not contain any participial phrases. Participial phrases are formed using a present participle (ending in -ing) or a past participle (usually ending in -ed, -en, -d, -t, -n, or -ne) and function as adjectives. In the sentence, there are no phrases headed by a participle that describe a noun. The sentence is primarily composed of a complex conditional clause and a main clause, with adjectives directly modifying the nouns without the use of participles.', 'Property': 'participal phrases'}, {'Answer': 'no', 'Explanation': 'The sentence provided does not contain any infinitive phrases. An infinitive phrase typically consists of the infinitive form of a verb (most often preceded by to) and any modifiers or complements associated with it. In the sentence given, there are no instances of verbs in the infinitive form (e.g., to defend would be an infinitive, but in this sentence defend is not used in the infinitive form). The verbs and verb phrases present (are, values, should be feeling) are not in the infinitive form, thus there are no infinitive phrases in this sentence.', 'Property': 'inifinitive phrases'}]",[]
1309,[7],What is happening in the Brett Kavanaugh nomination process should concern every American.,Phrases_built_on_verbs,[],[],[],True,[],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The sentence contains an infinitive phrase 'to concern every American' which explains why the action of concern is occurring.""
}",['infinitive_phrases'],"{
  ""Properties"": [""inifinitive phrases""],
  ""Explanation"": ""The sentence contains an infinitive phrase 'to concern every American' which functions as an adverb to tell us why the concern should occur.""
}",['inifinitive_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The infinitive phrase 'to concern every American' functions as an adverb, telling us why the action 'should concern' occurred.""
}",['infinitive_phrases'],False,"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The infinitive phrase 'to concern every American' functions as an adverb, telling us why the action 'is happening' in the sentence.""
}",['inifinitive_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The infinitive phrase 'to concern every American' functions as an adverb, telling us why the action 'is happening' occurred.""
}",['inifinitive_phrases'],"{
  ""Properties"": [""infinitive phrases""],
  ""Explanation"": ""The infinitive phrase 'to concern every American' functions as an adverb, telling us why the action 'is happening' in the sentence.""
}",['inifinitive_phrases'],1,['inifinitive_phrases'],1.0,0.0,GPT is making stuff up,[],"[{'Answer': 'no', 'Explanation': 'The sentence What is happening in the Brett Kavanaugh nomination process should concern every American does not contain any participial phrases. A participial phrase is formed from a verb and acts as an adjective to modify a noun or pronoun. In this sentence, there are no phrases formed from verbs that are being used as adjectives. The phrase What is happening contains a present continuous verb, but it does not function as an adjective, and therefore, it is not a participial phrase.', 'Property': 'participal phrases'}, {'Answer': 'no', 'Explanation': 'The sentence What is happening in the Brett Kavanaugh nomination process should concern every American does not contain any infinitive phrases. An infinitive phrase would include the basic form of a verb preceded by to, such as to run, to eat, or to understand. In the provided sentence, there are no phrases that include the word to followed by a verb, which is the structure of an infinitive phrase.', 'Property': 'inifinitive phrases'}]",[]
1332,[7 8],These pardons cleanse another stain from our nation's history in the dark years of Obama.,Phrases_built_on_verbs,[],[],[],True,[],"{
    ""Properties"": [""participal phrases""],
    ""Explanation"": ""The participal phrase 'in the dark years of Obama' modifies the noun 'history'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'in the dark years of Obama' which modifies the noun 'history', indicating when the stain occurred.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'in the dark years of Obama' acts as a participal phrase modifying the noun 'stain'. It uses the participle 'in' to describe the characteristic of the stain and its relation to the noun.""
}",['participal_phrases'],True,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'in the dark years of Obama' functions as a participial phrase, modifying the noun 'stain'. It describes the stain as being associated with the dark years of Obama.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'in the dark years of Obama' functions as a participial phrase, modifying the noun 'stain'. It describes the stain as being associated with the dark years of Obama.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'in the dark years of Obama' is a participial phrase modifying the noun 'stain'. It is expressing the state of the stain during the specified time period.""
}",['participal_phrases'],1,['participal_phrases'],1.0,0.0,GPT is making stuff up,[],"[{'Answer': 'no', 'Explanation': 'The sentence These pardons cleanse another stain from our nations history in the dark years of Obama does not contain any participial phrases. Participial phrases are formed using present or past participles and function as adjectives, providing more information about a noun. Present participles end in -ing (e.g., waving, having), and past participles often end in -ed or -en (e.g., boiled) for regular verbs, but can take various forms for irregular verbs. In the given sentence, there are no words used as participles; cleanse is a verb in its base form, and there are no other verb forms being used as adjectives to describe a noun.', 'Property': 'participal phrases'}, {'Answer': 'no', 'Explanation': 'The sentence These pardons cleanse another stain from our nations history in the dark years of Obama does not contain any infinitive phrases. An infinitive phrase would include the basic form of a verb preceded by to, such as to cleanse or to remove. In the given sentence, cleanse is a present tense verb and is not part of an infinitive phrase.', 'Property': 'inifinitive phrases'}]",[]
1350,[7],"As far as the labor market is concerned, “America First” has not translated to Americans First.",Phrases_built_on_verbs,[],[],[],True,[],"{
  ""Properties"": [""participial phrases""],
  ""Explanation"": ""The participial phrase 'As far as the labor market is concerned' functions as an adverbial phrase modifying the entire sentence, indicating the context or scope of the statement.""
}",['participial_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'translated to Americans First' contains a participal phrase 'translated to', which modifies the verb 'has' and provides additional information about the action.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participal phrase 'being concerned', which modifies the noun 'labor market'. The participal phrase alters the relationship of the action to the noun, showing that the labor market is concerned, rather than explicitly stating who is concerned about the labor market.""
}",['participal_phrases'],False,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'concerned' which modifies the noun 'labor market'. This participial phrase functions as an adjective to provide additional information about the labor market.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'concerned', which modifies 'labor market'. The phrase 'concerned' acts as an adjective to provide more information about the labor market.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'America First' is used as a participle phrase to modify the verb 'translated', indicating the action associated with 'America First'.""
}",['participal_phrases'],1,['participal_phrases'],0.0,0.0,GPT is making stuff up,[],"[{'Answer': 'no', 'Explanation': 'The sentence provided does not contain any participial phrases. Participial phrases are formed using a present participle (ending in -ing) or a past participle (usually ending in -ed, -en, -d, -t, -n, or -ne) and act as adjectives, providing more information about a noun. In the sentence As far as the labor market is concerned, “America First” has not translated to Americans First, there are no phrases that include a participle used in this way. The phrase As far as the labor market is concerned is a prepositional phrase, and has not translated is a verb phrase in the present perfect tense. There are no present or past participles being used as adjectives to describe a noun.', 'Property': 'participal phrases'}, {'Answer': 'no', 'Explanation': 'The sentence provided does not contain any infinitive phrases. An infinitive phrase would include the basic form of a verb preceded by to, such as to run, to jump, or to translate. In the sentence As far as the labor market is concerned, “America First” has not translated to Americans First, the word translated is a past participle used as part of the verb phrase has not translated and is not preceded by to, thus it does not form an infinitive phrase. The sentence expresses a statement about the labor market without using an infinitive phrase to indicate the means by which something is accomplished or to explain why an action occurred.', 'Property': 'inifinitive phrases'}]",[]
1371,[7],"Bush-Obama ""open borders"" brought in tens of millions of Third World peoples, legally and illegally, to rising resistance from Americans forced to bear the economic and social costs.",Phrases_built_on_verbs,['inifinitive_phrases'],[],[],False,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participal phrase 'forced to bear the economic and social costs', which is an adjective phrase headed by the participle 'forced'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'forced to bear the economic and social costs' which modifies the noun 'Americans'. This participal phrase describes the action in a way that changes the relation of that action to the agent.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence does not contain any infinitive phrases, but it does include a participal phrase 'forcing Americans to bear the economic and social costs.' The participal phrase 'forcing Americans' is used to describe the resistance caused by the 'open borders' policy.""
}",['participal_phrases'],True,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'forced to bear the economic and social costs' which modifies 'Americans'. This participial phrase presents the action in a way that changes the relation of the action to the agent.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'forced to bear the economic and social costs', which modifies the noun 'Americans'. This participial phrase provides additional information about the Americans and their situation.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'forced to bear the economic and social costs', which modifies the noun 'Americans'.""
}",['participal_phrases'],1,['participal_phrases'],0.0,0.0,,[],"[{'Answer': 'no', 'Explanation': 'The sentence provided does not contain any participial phrases. Participial phrases are formed using a present participle (ending in -ing) or a past participle (usually ending in -ed, -en, -d, -t, -n, or -ne) and function as adjectives. In the sentence, there are no phrases that use a participle to describe a noun or pronoun. The phrases Bush-Obama ""open borders"" and to rising resistance from Americans forced to bear the economic and social costs do not contain participles used as adjectives. The word forced is a past participle, but it is part of a passive voice construction (Americans forced to bear) rather than a participial phrase functioning as an adjective.', 'Property': 'participal phrases'}, {'Answer': 'no', 'Explanation': 'An infinitive phrase is a group of words consisting of an infinitive (a verb form that usually begins with the word to) and any modifiers or complements associated with it. Infinitive phrases can function as nouns, adjectives, or adverbs. In the provided sentence, there are no groups of words that begin with the infinitive to followed by a verb, which would constitute an infinitive phrase. The sentence discusses the consequences of a policy attributed to Bush-Obama without using the infinitive form to express purpose, cause, or means. Therefore, the sentence does not contain any infinitive phrases.', 'Property': 'inifinitive phrases'}]",[]
1407,[7],And it’s a problem not just in West Virginia – it’s a national problem.,Phrases_built_on_verbs,[],[],[],True,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'not just in West Virginia' acts as a participle phrase modifying the verb 'is'. It indicates the location of the problem.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'not just in West Virginia' modifying the noun 'problem'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases"", ""inifinitive phrases""],
  ""Explanation"": ""The sentence does not contain any participal or infinitive phrases.""
}","['participal_phrases', 'inifinitive_phrases']",False,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'not just in West Virginia', which modifies the noun 'problem'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'not just in West Virginia', which modifies the noun 'problem'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'not just in West Virginia', which modifies the noun 'problem'.""
}",['participal_phrases'],1,['participal_phrases'],1.0,0.0,GPT is making stuff up,[],"[{'Answer': 'no', 'Explanation': 'The sentence And it’s a problem not just in West Virginia – it’s a national problem. does not contain any participial phrases. Participial phrases are formed using present or past participles and function as adjectives, providing more information about a noun. Present participles end in -ing (e.g., waving, having), and past participles often end in -ed or -en (e.g., boiled) for regular verbs, though there are many irregular forms. The sentence in question does not contain any words used as participles; it simply states that a problem exists both in West Virginia and nationally, without any participial modifiers.', 'Property': 'participal phrases'}, {'Answer': 'no', 'Explanation': 'The sentence provided (And it’s a problem not just in West Virginia – it’s a national problem.) does not contain any infinitive phrases. An infinitive phrase would include the basic form of a verb preceded by to, such as to run, to eat, or to think. In the sentence given, there are no such phrases; it is a simple statement without any verbs in the infinitive form.', 'Property': 'inifinitive phrases'}]",[]
1487,[8],"My acceptance from the reading of this document of the Church’s orthodox eucharistic doctrine was based in part on Pope Paul’s gracious and beautiful exposition, and in part on the sheer radical, mad unlikeliness of it.",Phrases_built_on_verbs,[],[],[],True,[],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The participial phrase 'reading of this document' is present in the sentence, modifying the noun 'acceptance'. It describes the action associated with the noun.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The participal phrase 'reading of this document' is used to describe the acceptance, changing the relation of the action to an agent.""
}",['participal_phrases'],"{
  ""Properties"": [""participial phrases""],
  ""Explanation"": ""The phrase 'reading of this document' is a participial phrase, as it is using the present participle 'reading' to modify 'acceptance'.""
}",['participial_phrases'],False,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participal phrase 'reading of this document' which modifies 'acceptance'. This phrase functions as an adjective phrase headed by a participle.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participal phrase 'reading of this document' which modifies the noun 'acceptance'. This phrase functions as an adjective to provide more information about the acceptance.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'reading of this document' which modifies 'acceptance'. This phrase functions as an adjective to provide more information about the acceptance.""
}",['participal_phrases'],1,['participal_phrases'],1.0,0.0,GPT is making stuff up,[],"[{'Answer': 'no', 'Explanation': 'The sentence provided does not contain any participial phrases. Participial phrases are formed using present or past participles and function as adjectives, providing more information about a noun. Present participles end in -ing (e.g., waving in Waving a flag) and past participles often end in -ed or -en (e.g., boiled in Having boiled the water). The sentence in question does not contain any phrases that are structured around a participle used in this way. Instead, it is a complex sentence with multiple clauses, but none of them include a participle used adjectivally to modify a noun.', 'Property': 'participal phrases'}, {'Answer': 'no', 'Explanation': 'The sentence provided does not contain any infinitive phrases. An infinitive phrase would include the basic form of a verb preceded by to, such as to read, to walk, or to understand. In the sentence given, there are no instances of this structure. The verbs and verb phrases present (was based, reading, acceptance) do not include the infinitive form to followed by a verb.', 'Property': 'inifinitive phrases'}]",[]
3387,[ 8  9 13  8  9],"This will be a final victory over the enemies within and their apologists, such as Faggioli, who, in typical neo-Catholic style, imperiously scoffs at the notion of “a young clergy marked by personal sanctity but also by a fascination for a mythical Middle Ages” and busies himself defending an unsalvageable mass of corruption he dares to describe as “a Church-world relationship based on a principle of reality.”",Phrases_built_on_verbs,['inifinitive_phrases'],['participal_phrases'],[],False,['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains the participal phrase 'in typical neo-Catholic style,' which describes the manner in which Faggioli imperiously scoffs at the notion.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'in typical neo-Catholic style' which describes the action of imperiously scoffing.""
}",['participal_phrases'],"{
  ""Properties"": [""participial phrases""],
  ""Explanation"": ""The sentence contains the participial phrase 'such as Faggioli, who, in typical neo-Catholic style, imperiously scoffs at the notion of “a young clergy marked by personal sanctity but also by a fascination for a mythical Middle Ages”'. This phrase serves as an adjective phrase modifying 'their apologists'.""
}",['participial_phrases'],False,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The text contains a participial phrase 'defending an unsalvageable mass of corruption' which modifies the subject 'Faggioli'. This phrase functions as an adjective to provide more information about Faggioli.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'defending an unsalvageable mass of corruption' which modifies the subject 'Faggioli'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'in typical neo-Catholic style' which modifies the action of scoffs, changing the relation of that action to an agent.""
}",['participal_phrases'],1,['participal_phrases'],0.0,0.0,,[],"[{'Answer': 'no', 'Explanation': 'The sentence provided does not contain any participial phrases. Participial phrases are formed using a present participle (ending in -ing) or a past participle (usually ending in -ed, -en, -d, -t, -n, or -ne) and function as adjectives. In the sentence, there are no phrases that are headed by a participle that describe a noun. The verbs in the sentence (scoffs, busies, defending, dares to describe) are all finite verbs, not participles, and they do not form participial phrases. They are part of relative clauses and main clauses, not adjective phrases modifying a noun.', 'Property': 'participal phrases'}, {'Answer': 'no', 'Explanation': 'An infinitive phrase is a group of words consisting of an infinitive (a verb form that usually begins with the word to) and any modifiers or complements associated with it. Infinitive phrases can function as nouns, adjectives, or adverbs. The sentence provided does not contain any infinitive phrases. It does not have any verbs in the infinitive form that express purpose or reason, which would typically be introduced by the word to (e.g., to win, to defeat, etc.). All verbs in the sentence are either in the future tense (will be) or in the present tense (scoffs, busies, defending, dares to describe). The closest the sentence comes to an infinitive is the phrase dares to describe, but to describe here is not functioning as an infinitive phrase; it is part of the verb phrase dares to describe, which indicates an action taken by the subject he.', 'Property': 'inifinitive phrases'}]",[]
3792,[11],"Specifically, the statement that Obama wanted “to know everything we’re doing” came in a private Sept. 2, 2016, text message from FBI lawyer Lisa Page to FBI agent Peter Strzok, with whom she was having an extramarital affair at the time.",Phrases_built_on_verbs,['inifinitive_phrases'],['inifinitive_phrases'],['inifinitive_phrases'],True,['inifinitive_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The text contains a participial phrase 'having an extramarital affair at the time,' which describes the action of Lisa Page and modifies 'she'. This helps to provide additional information about the circumstances of the private text message.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'having an extramarital affair' describing the action of FBI lawyer Lisa Page.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'having an extramarital affair at the time' is a participle phrase, describing the state of Lisa Page at a specific time.""
}",['participal_phrases'],True,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participal phrase 'having an extramarital affair at the time', which modifies the noun 'Lisa Page'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'having an extramarital affair at the time' which modifies the noun 'Lisa Page'. This participial phrase provides additional information about Lisa Page's actions and situation.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'having an extramarital affair at the time' which modifies the subject 'Lisa Page'. This participial phrase provides additional information about Lisa Page's actions and relationships.""
}",['participal_phrases'],1,['participal_phrases'],0.0,0.0,,[],"[{'Answer': 'no', 'Explanation': 'The sentence provided does not contain any participial phrases. Participial phrases are formed using a present participle (ending in -ing) or a past participle (usually ending in -ed, -en, -d, -t, -n, or -ne) and act as adjectives, providing more information about a noun. In the sentence given, there are no phrases that fit this description. The sentence is primarily composed of direct statements and does not include additional descriptive phrases that modify any nouns using participles.', 'Property': 'participal phrases'}, {'Answer': 'yes', 'Explanation': 'The sentence contains an infinitive phrase: to know everything we’re doing. This phrase is functioning as an adverbial infinitive, as it explains the purpose or intent behind the subjects (Obamas) desire. It tells us why Obama wanted something, which is a characteristic function of adverbial infinitives.', 'Property': 'inifinitive phrases'}]",['inifinitive_phrases']
3811,[ 9 12],"John Pilger — one of the few journalists to speak out on Julian Assange’s behalf, labels journalists who fail to stand in solidarity with Assange in exposing the behavior of the Establishment, “Vichy journalists — after the Vichy government that served ad enabled the German occupation of France.”",Phrases_built_on_verbs,['inifinitive_phrases'],[],[],False,['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'exposing the behavior of the Establishment' is a participal phrase, as it uses the participle 'exposing' to describe the action in relation to the agent, journalists.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence includes a participal phrase 'to speak out on Julian Assange’s behalf,' which modifies the noun 'journalists.' This participial phrase presents the action in a descriptive manner, indicating that John Pilger is a journalist who spoke out on Julian Assange’s behalf.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'exposing the behavior of the Establishment' is a participal phrase headed by the participle 'exposing'. It provides additional information about the action of the verb 'stand' and 'fail'.""
}",['participal_phrases'],True,"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'exposing the behavior of the Establishment' is a participal phrase, as it is headed by the participle 'exposing' and functions as an adjective to modify 'journalists'.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The phrase 'exposing the behavior of the Establishment' is a participal phrase, as it describes the action of the journalists and functions as an adjective in the sentence.""
}",['participal_phrases'],"{
  ""Properties"": [""participal phrases""],
  ""Explanation"": ""The sentence contains a participial phrase 'exposing the behavior of the Establishment' which modifies the action of 'stand in solidarity with Assange'.""
}",['participal_phrases'],1,['participal_phrases'],0.0,0.0,,[],"[{'Answer': 'no', 'Explanation': 'The sentence provided does not contain any participial phrases. Participial phrases are formed using present or past participles and function as adjectives, providing more information about a noun. In the sentence, John Pilger — one of the few journalists to speak out on Julian Assange’s behalf, labels journalists who fail to stand in solidarity with Assange in exposing the behavior of the Establishment, “Vichy journalists — after the Vichy government that served and enabled the German occupation of France, there are relative clauses (who fail to stand in solidarity with Assange and that served and enabled the German occupation of France) and an infinitive phrase (to speak out on Julian Assange’s behalf), but no participial phrases.', 'Property': 'participal phrases'}, {'Answer': 'yes', 'Explanation': 'The sentence contains an infinitive phrase: to speak out on Julian Assange’s behalf. This phrase begins with the word to and includes the verb speak, which together express the purpose or reason for John Pilger being one of the few journalists. The phrase functions adverbially, providing the reason why John Pilger is distinguished among journalists in the context of the sentence.', 'Property': 'inifinitive phrases'}]",['inifinitive_phrases']
