sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth,res_gpt4_0.0_V3_2,property_gpt4_0.0_V3_2
748,[5 9],"Rather than being the reason for the Guardian violating basic journalistic standards and ethics, the paper’s hatred of Assange is a symptom of a deeper malaise in the Guardian and the wider corporate media.",Tense,['present'],['present'],['present'],True,['past'],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The text uses the present tense to emphasize an ongoing situation, indicating that the Guardian's violation of standards is still relevant.""
}",['present'],"{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'is' and 'hatred' indicates a present tense, and the shift from 'being' to 'is' in the sentence creates a progression, emphasizing the point being made.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'is' and 'hatred' demonstrates the use of present tense for immediacy effect, while the change from 'being' (present progressive) to 'is' (present simple) in the same sentence creates a progression in tense for rhetorical effect.""
}","['present', 'progression']",0,"{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'is' in 'the paper’s hatred of Assange is' indicates present tense, and the change from 'being' to 'is' in the middle of the sentence creates a progression effect.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'is' in 'the paper’s hatred of Assange is' indicates the present tense, and the change from 'being' to 'is' in the middle of the sentence creates a progression effect.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'is' in 'the paper’s hatred of Assange is' indicates the present tense, while the shift from 'being' to 'is' in the sentence demonstrates the use of tense progression for effect.""
}","['present', 'progression']",1,"['present', 'progression']",1.0,0.0,,['past'],"[{'Answer': 'no', 'Explanation': 'The sentence provided does not contain a present tense verb. The verbs being and is are forms of the verb to be, with being used in a gerund or continuous form, and is being the third person singular present form. However, the way is is used in the sentence (is a symptom) describes a state of being that is not limited to the present moment but rather an ongoing condition. The sentence is written in a style that reflects a general truth or a state of affairs that is not confined to the present moment in time. Therefore, it does not express an action taking place right now, which would be required for it to be considered in the present tense in the context described.', 'Property': 'present'}, {'Answer': 'no', 'Explanation': 'The sentence provided does not contain any verbs in the past tense. The verbs used are being (a form of be), which is in the present participle form, and is (a form of be), which is in the present tense. The sentence discusses the current state of affairs, indicating that the papers hatred of Assange currently exists and is a symptom of a present condition.', 'Property': 'past'}, {'Answer': 'no', 'Explanation': 'The sentence provided does not contain a future tense verb. The sentence discusses the current state of affairs, using the present continuous tense (being), and simple present tense (is, hatred). There are no verbs in the sentence that express actions or states that have yet to happen, which would be required for it to be in the future tense.', 'Property': 'future'}, {'Answer': 'no', 'Explanation': 'The sentence provided maintains a consistent tense throughout. It uses the present participle being for the continuous aspect at the beginning and continues with the present tense is to describe the current state of affairs. There is no shift in tense that would constitute progression as defined in the context provided.', 'Property': 'progression'}]",[]
1194,[6 9],"Julian Assange called it ""a hack job in the purest sense of the term"".",Tense,['past'],['past'],['past'],True,[],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of 'called' indicates the present tense, which is often used in headlines for immediacy effect or to emphasize an action.""
}",['present'],"{
  ""Properties"": [""past""],
  ""Explanation"": ""The use of the past tense 'called' indicates that the action has already taken place.""
}",['past'],"{
    ""Properties"": [""past""],
    ""Explanation"": ""The sentence uses the past tense to describe an action that has already occurred ('called').""
}",['past'],0,"{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of 'called' indicates the present tense, which is often used in headlines for immediacy effect or to emphasize an action.""
}",['present'],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of 'called' indicates the present tense, which is often used in headlines for immediacy effect or to emphasize an action.""
}",['present'],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of 'called' indicates the present tense, which is often used in headlines for immediacy effect or to emphasize an action.""
}",['present'],1,['present'],1.0,0.0,,['past'],"[{'Answer': 'no', 'Explanation': 'The sentence Julian Assange called it ""a hack job in the purest sense of the term"" is in the past tense, not the present tense. The verb called is the past tense of call, indicating that the action took place in the past.', 'Property': 'present'}, {'Answer': 'yes', 'Explanation': 'The sentence Julian Assange called it ""a hack job in the purest sense of the term"" contains the past tense. The verb called is the past simple tense of the verb call, indicating that the action took place in the past.', 'Property': 'past'}, {'Answer': 'no', 'Explanation': 'The sentence Julian Assange called it ""a hack job in the purest sense of the term"" is in the past tense, indicated by the use of called, which is the past simple tense of the verb to call. The sentence describes an action that has already been completed in the past, not something that is yet to happen in the future.', 'Property': 'future'}, {'Answer': 'no', 'Explanation': 'The sentence Julian Assange called it ""a hack job in the purest sense of the term"". does not contain a progression of tense. The sentence maintains a consistent past tense throughout, with called indicating a past action. There is no shift in tense for effect within the sentence.', 'Property': 'progression'}]",['past']
1225,[6],Democratic Illinois Rep. Danny Davis defended Nation of Islam leader Louis Farrakhan as an “outstanding human being” on Monday.,Tense,['past'],['past'],['past'],True,['past'],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of 'defended' and 'is' in the present tense emphasizes the immediacy of the action and the statement being made by the Illinois Rep.""
}",['present'],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of 'defended' and 'is' indicates the present tense, creating an immediate effect in the headline.""
}",['present'],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The present tense is used in the headline to emphasize the immediacy of the action being defended by Rep. Danny Davis.""
}",['present'],1,"{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of 'defended' in the present tense emphasizes the immediacy of the action and its relevance to the current moment.""
}",['present'],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of 'defended' in the present tense emphasizes the immediacy of the action and its relevance to the current moment.""
}",['present'],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of 'defended' in the present tense emphasizes the immediacy of the action and its relevance to the current moment.""
}",['present'],1,['present'],1.0,1.0,,['present'],"[{'Answer': 'no', 'Explanation': 'The sentence Democratic Illinois Rep. Danny Davis defended Nation of Islam leader Louis Farrakhan as an “outstanding human being” on Monday. is in the past tense, not the present tense. The verb defended is the past tense of defend, indicating that the action took place in the past.', 'Property': 'present'}, {'Answer': 'no', 'Explanation': 'The sentence Democratic Illinois Rep. Danny Davis defended Nation of Islam leader Louis Farrakhan as an “outstanding human being” on Monday. does not contain a past tense verb. The verb defended is in the simple past tense, but the reference to on Monday indicates that the action took place in the past relative to the speaker but is being reported in a news context, which often uses the historical present tense to give a sense of immediacy to past events. Therefore, the sentence is written in the historical present tense, not the past tense.', 'Property': 'past'}, {'Answer': 'no', 'Explanation': 'The sentence Democratic Illinois Rep. Danny Davis defended Nation of Islam leader Louis Farrakhan as an “outstanding human being” on Monday. is written in the past tense, as indicated by the verb defended. The action of defending took place in the past, specifically on Monday, and there is no indication of a future action in the sentence.', 'Property': 'future'}, {'Answer': 'no', 'Explanation': 'The sentence Democratic Illinois Rep. Danny Davis defended Nation of Islam leader Louis Farrakhan as an “outstanding human being” on Monday. maintains a consistent past tense throughout. The verb defended is in the simple past tense and there is no shift in tense within the sentence. Therefore, it does not contain a progression of tense.', 'Property': 'progression'}]",[]
1332,[7 8],These pardons cleanse another stain from our nation's history in the dark years of Obama.,Tense,['present'],['present'],['present'],True,['past'],"{
  ""Properties"": [""past""],
  ""Explanation"": ""The use of 'years of Obama' indicates that the action of 'cleanse' has already happened in the past.""
}",['past'],"{
  ""Properties"": [""past""],
  ""Explanation"": ""The use of 'pardons' and 'history' indicate that the sentence is referring to something that has already happened, so the past tense is used.""
}",['past'],"{
  ""Properties"": [""past""],
  ""Explanation"": ""The use of 'pardons' and 'in the dark years of Obama' indicates a past tense, expressing something that already happened.""
}",['past'],1,"{
  ""Properties"": [""past""],
  ""Explanation"": ""The use of 'pardons' and 'in the dark years of Obama' indicate that the action has already happened in the past.""
}",['past'],"{
  ""Properties"": [""past""],
  ""Explanation"": ""The sentence uses the past tense 'cleansed' to express an action that has already happened.""
}",['past'],"{
  ""Properties"": [""past""],
  ""Explanation"": ""The sentence uses the past tense 'cleansed' to express an action that has already happened.""
}",['past'],1,['past'],1.0,0.0,,['present'],"[{'Answer': 'no', 'Explanation': 'The sentence These pardons cleanse another stain from our nations history in the dark years of Obama does not contain a present tense verb. The verb cleanse is in the simple present tense, but it is used here to express a general action, not something that is taking place right now. The context provided by the phrase in the dark years of Obama indicates that the action refers to a past event or period, thus the tense is not present in the context of the sentence.', 'Property': 'present'}, {'Answer': 'no', 'Explanation': 'The sentence These pardons cleanse another stain from our nations history in the dark years of Obama does not contain a past tense verb. The verb cleanse is in the present tense, indicating an action that is currently happening or a general statement. The phrase in the dark years of Obama refers to a time in the past, but it does not change the tense of the verb cleanse.', 'Property': 'past'}, {'Answer': 'no', 'Explanation': 'The sentence These pardons cleanse another stain from our nations history in the dark years of Obama does not contain a future tense verb. The verb cleanse is in the present tense, indicating an action that is currently happening or a general statement of fact. The sentence does not express something that has yet to happen, which would be required for it to be in the future tense.', 'Property': 'future'}, {'Answer': 'no', 'Explanation': 'The sentence These pardons cleanse another stain from our nations history in the dark years of Obama does not contain a progression of tense. The sentence maintains a consistent tense throughout. The verb cleanse is in the present tense, and there is no shift to a different tense within the sentence. The phrase in the dark years of Obama refers to a time period in the past but does not change the tense of the verb in the main clause.', 'Property': 'progression'}]",[]
1354,[7],"“I have, on numerous occasions, noted our intelligence findings that Russians attempted to interfere in our elections.",Tense,"['past', 'present']","['past', 'present']","['past', 'present']",True,['present'],"{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'have' and 'noted' indicate present tense, while changing to past tense with 'attempted' is used for progression.""
}","['present', 'progression']","{
  ""Properties"": [""past""],
  ""Explanation"": ""The use of 'noted' indicates that the action of noting the intelligence findings has already happened, placing the statement in the past."" 
}",['past'],"{
  ""Properties"": [""present"", ""past""],
  ""Explanation"": ""The use of 'have' indicates the present perfect tense, while 'noted' indicates simple past tense.""
}","['present', 'past']",0,"{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'have noted' indicates the present perfect tense, while the changing tense in the middle of the sentence from 'have noted' to 'attempted' demonstrates the use of progression.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'have' indicates the present perfect tense, emphasizing the ongoing relevance of the intelligence findings. The progression of tenses from 'have' to 'noted' creates a rhetorical effect by highlighting the repeated nature of the action.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""past""],
  ""Explanation"": ""The text uses the present tense 'have noted' to emphasize the ongoing relevance of the intelligence findings, and the past tense 'attempted' to indicate that the interference already happened.""
}","['present', 'past']",0,"['present', 'progression']",0.0,0.0,,['past'],"[{'Answer': 'no', 'Explanation': 'The sentence I have, on numerous occasions, noted our intelligence findings that Russians attempted to interfere in our elections does not contain the present tense. The phrase I have noted is in the present perfect tense, which is used to describe an action that occurred at an unspecified time before now. The word attempted is in the simple past tense, referring to a specific action that was completed in the past.', 'Property': 'present'}, {'Answer': 'yes', 'Explanation': 'The sentence contains the past perfect tense, which is used to describe an action that was completed at some point in the past before something else happened. The phrase Russians attempted to interfere in our elections is in the simple past tense, indicating an action that was completed in the past.', 'Property': 'past'}, {'Answer': 'no', 'Explanation': 'The sentence provided is in the present perfect tense, not the future tense. The present perfect tense is formed with the auxiliary verb have plus the past participle of the main verb (noted in this case), and it is used to describe actions that occurred at an unspecified time in the past or actions that started in the past and continue to the present. The sentence does not express an action that is expected to happen in the future, which would require an auxiliary verb like will or shall followed by the base form of the main verb.', 'Property': 'future'}, {'Answer': 'no', 'Explanation': 'The sentence I have, on numerous occasions, noted our intelligence findings that Russians attempted to interfere in our elections maintains a consistent tense throughout. The sentence starts with the present perfect tense I have noted and then shifts to a simple past tense Russians attempted to interfere. This shift is not an example of progression as defined in the context, because it does not change tense in the middle of a sentence for effect but rather to accurately reflect the timing of past events. The present perfect tense is used to describe an action that has occurred at an unspecified time before now and has relevance to the present. The simple past tense attempted is used to describe the past action of interference. The tenses are used appropriately for the time frames they refer to, and there is no inappropriate or stylistic shift in tense within the same clause.', 'Property': 'progression'}]",['past']
1390,[7 9],"Barack Obama spent considerable time selling the American people on the idea of a cooperative Iran — all the while cutting quiet deals, behind closed doors, with the rogue nation.",Tense,['past'],['past'],['past'],True,['past'],"{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The text uses the past tense to describe actions that have already happened ('spent', 'selling', 'cutting'), and it employs a change in tense within the sentence for effect ('spent' in past tense vs. 'cutting' in present progressive tense)."" 
}","['past', 'progression']","{
  ""Properties"": [""past""],
  ""Explanation"": ""The text uses past tense to describe actions that have already happened, indicating the use of the 'past' tense property.""
}",['past'],"{
  ""Properties"": [""past""],
  ""Explanation"": ""The text uses the past tense 'spent,' 'selling,' and 'cutting' to indicate that these actions have already occurred.""
}",['past'],0,"{
  ""Properties"": [""past""],
  ""Explanation"": ""The text uses the past tense to describe actions that have already happened, such as 'Barack Obama spent' and 'cutting quiet deals'.""
}",['past'],"{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The text uses the past tense to describe actions that have already happened ('spent', 'selling', 'cutting'), and also changes tense in the middle of the sentence for effect ('selling' in past tense, 'cutting' in present participle).""
}","['past', 'progression']","{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The text uses the past tense to describe actions that have already happened ('spent', 'selling', 'cutting'), and also changes tense in the middle of the sentence for effect ('spent' - past tense, 'selling' - present participle).""
}","['past', 'progression']",0,"['past', 'progression']",1.0,0.0,,['past'],"[{'Answer': 'no', 'Explanation': 'The sentence Barack Obama spent considerable time selling the American people on the idea of a cooperative Iran — all the while cutting quiet deals, behind closed doors, with the rogue nation. is written in the past tense. The verb spent indicates an action that has been completed in the past, not the present.', 'Property': 'present'}, {'Answer': 'yes', 'Explanation': 'The sentence contains the past tense verb spent, which indicates that the action of Barack Obama selling the American people on the idea of a cooperative Iran occurred in the past. Additionally, cutting is a participle that describes an action that was happening concurrently with the past-tense action, but it is the use of spent that confirms the sentence is in the past tense.', 'Property': 'past'}, {'Answer': 'no', 'Explanation': 'The sentence provided is written in the past tense, as indicated by the verbs spent and cutting, which refer to actions that have already occurred. The sentence does not contain any verbs that are conjugated in the future tense, which would express actions that are expected to happen after the present time.', 'Property': 'future'}, {'Answer': 'no', 'Explanation': 'The sentence Barack Obama spent considerable time selling the American people on the idea of a cooperative Iran — all the while cutting quiet deals, behind closed doors, with the rogue nation. does not contain a progression of tense. The sentence maintains a consistent past tense throughout. The actions described (spent and cutting) are both in reference to past activities, with cutting serving as a participle that describes an action contemporaneous with the main verb spent. There is no shift in tense for effect within the sentence.', 'Property': 'progression'}]",['past']
1699,[8],"He said the group was a toothless, paper-shuffling exercise.",Tense,['past'],['past'],['past'],True,['past'],"{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The sentence uses the past tense 'was' to express that the group no longer exists in that form. Additionally, the progression of tenses from 'was' to 'is' is used for rhetorical effect.""
}","['past', 'progression']","{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The use of 'said' indicates past tense, and the change from 'was' to 'is' in the middle of the sentence creates a sense of progression or contrast.""
}","['past', 'progression']","{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The sentence uses the past tense 'was' to describe the group, and then changes to the present tense 'is' to emphasize the current nature of the group as a paper-shuffling exercise.""
}","['past', 'progression']",1,"{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The sentence uses the past tense 'was' to express something that already happened, and changes tense in the middle of the sentence for effect by using the past tense 'was' and the present tense 'is'.""
}","['past', 'progression']","{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The sentence uses the past tense 'was' to express something that already happened, and changes tense in the middle of the sentence for effect by using the present tense 'is' in 'is a toothless, paper-shuffling exercise.'""
}","['past', 'progression']","{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The use of 'was' indicates the past tense, while the change from 'was' to 'is' in the middle of the sentence creates a progression for effect.""
}","['past', 'progression']",1,"['past', 'progression']",1.0,0.0,,['past'],"[{'Answer': 'no', 'Explanation': 'The sentence He said the group was a toothless, paper-shuffling exercise is in the past tense. The verb was indicates that the sentence is describing the state of the group in the past, not the present.', 'Property': 'present'}, {'Answer': 'yes', 'Explanation': 'The sentence He said the group was a toothless, paper-shuffling exercise. contains the past tense. The word said is the past tense of the verb say, and was is the past tense of the verb be. Both verbs are used to express actions that have already happened.', 'Property': 'past'}, {'Answer': 'no', 'Explanation': 'The sentence He said the group was a toothless, paper-shuffling exercise. does not contain a future tense verb. The verb was is in the past tense, indicating that the action took place in the past, not the future.', 'Property': 'future'}, {'Answer': 'no', 'Explanation': 'The sentence He said the group was a toothless, paper-shuffling exercise maintains a consistent past tense throughout. The verb said is in the past tense, and was is also in the past tense, agreeing with the tense of the verb said. There is no shift in tense for effect within the sentence; therefore, it does not contain progression tense.', 'Property': 'progression'}]",['past']
2629,[ 8 13],ADVANTAGE AMERICANS,Tense,[],[],[],True,[],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The text uses the present tense to convey immediacy and grab the reader's attention, a common strategy in headlines.""
}",['present'],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of present tense in the headline 'ADVANTAGE AMERICANS' emphasizes the immediate and ongoing advantage that Americans have in a certain context.""
}",['present'],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of the word 'AMERICANS' in all caps and the absence of any tense markers suggests a present tense command or declaration, commonly used in headlines for immediacy effect.""
}",['present'],1,"{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of 'AMERICANS' in all caps and without any verb indicates a present tense, often used in headlines for immediacy effect or to emphasize an action.""
}",['present'],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of 'ADVANTAGE' in all caps and the absence of any tense markers suggests that the headline is using the present tense for immediacy effect and to emphasize the advantage of Americans.""
}",['present'],"{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of 'ADVANTAGE' in all caps and the absence of any tense markers indicates a present tense, likely used for immediacy and emphasis in a headline.""
}",['present'],1,['present'],1.0,0.0,,[],"[{'Answer': 'no', 'Explanation': 'The phrase ADVANTAGE AMERICANS does not contain a verb, which is necessary to establish tense. Tense is a grammatical category that locates a situation in time, and it is typically conveyed through the use of verbs. Without a verb, there is no tense indicated. The phrase could be a headline or a statement where the verb is implied but not explicitly stated. In formal grammatical terms, tense cannot be identified without a verb.', 'Property': 'present'}, {'Answer': 'no', 'Explanation': 'The phrase ADVANTAGE AMERICANS does not contain a verb, which is necessary to convey tense. Tense is a grammatical category that locates a situation in time, and it is typically expressed through the use of verbs. Since there is no verb in the phrase, there is no tense indicated. This phrase appears to be a headline or a statement lacking context, but as it stands, it does not contain past tense or any tense at all.', 'Property': 'past'}, {'Answer': 'no', 'Explanation': 'The phrase ADVANTAGE AMERICANS does not contain a verb, which is necessary to convey tense. Tense is a grammatical category that locates a situation in time, and it is typically expressed through the use of verbs. Since there is no verb present in the phrase, there is no tense, including future tense.', 'Property': 'future'}, {'Answer': 'no', 'Explanation': 'The phrase ADVANTAGE AMERICANS does not contain a verb, and thus lacks any tense. Tense progression involves a change in tense within a sentence, but since there is no verb present in this phrase, there is no tense to change, and therefore, no tense progression.', 'Property': 'progression'}]",[]
2871,[8],"While it earlier made attempts to balance its shoddier side with some interesting reporting, it is now solidly main stream in the worst sense.",Tense,"['past', 'present']","['past', 'present']","['past', 'present']",True,"['past', 'present']","{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The use of 'earlier made' indicates past tense, and the switch from 'earlier made' to 'it is now' creates a sense of progression in the sentence.""
}","['past', 'progression']","{
  ""Properties"": [
    ""past"",
    ""progression""
  ],
  ""Explanation"": ""The use of 'earlier made' indicates the past tense, while the shifting from 'earlier made' to 'it is now' in the same sentence reflects progression in tense for rhetorical effect.""
}","['past', 'progression']","{
  ""Properties"": [
    ""past""
  ],
  ""Explanation"": ""The use of 'earlier' and 'made' indicate that the action of attempting to balance its shoddier side has already happened in the past, hence indicating the use of past tense.""
}",['past'],0,"{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The use of 'earlier' indicates past tense, and the shift from 'earlier' to 'it is now' creates a progression in tense within the sentence.""
}","['past', 'progression']","{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The sentence uses the past tense 'made' and 'balanced' to describe previous actions, and then switches to the present tense 'is' to describe the current state, creating a sense of progression.""
}","['past', 'progression']","{
  ""Properties"": [""past"", ""progression""],
  ""Explanation"": ""The use of 'earlier' indicates past tense, and the shift from 'earlier' to 'it is now' demonstrates a change in tense for effect, indicating progression.""
}","['past', 'progression']",1,"['past', 'progression']",1.0,0.0,,"['past', 'present']","[{'Answer': 'yes', 'Explanation': 'The sentence contains the present tense in the clause it is now solidly main stream in the worst sense. The verb is is in the present tense, indicating a state or condition in the present time.', 'Property': 'present'}, {'Answer': 'yes', 'Explanation': 'The sentence contains the past tense in the phrase it earlier made attempts, where made is the past tense of the verb to make. This indicates an action that has already happened, fitting the definition of the past tense.', 'Property': 'past'}, {'Answer': 'no', 'Explanation': 'The sentence provided does not contain a future tense verb. The verbs made and is are in the past and present tense, respectively. The sentence discusses past attempts with made and the current state with is, but there is no verb construction that indicates a future action.', 'Property': 'future'}, {'Answer': 'yes', 'Explanation': 'The sentence While it earlier made attempts to balance its shoddier side with some interesting reporting, it is now solidly mainstream in the worst sense. contains a shift in tense, which is an example of tense progression. The first part of the sentence While it earlier made attempts... is in the past tense, indicating actions that happened previously. The second part of the sentence it is now solidly mainstream... shifts to the present tense, indicating the current state. This shift in tense is used to contrast the past actions with the current state for effect.', 'Property': 'progression'}]","['present', 'past', 'progression']"
3387,[ 8  9 13  8  9],"This will be a final victory over the enemies within and their apologists, such as Faggioli, who, in typical neo-Catholic style, imperiously scoffs at the notion of “a young clergy marked by personal sanctity but also by a fascination for a mythical Middle Ages” and busies himself defending an unsalvageable mass of corruption he dares to describe as “a Church-world relationship based on a principle of reality.”",Tense,"['future', 'present']","['future', 'present']","['future', 'present']",True,['future'],"{
  ""Properties"": [""future"", ""progression""],
  ""Explanation"": ""The sentence uses the future tense 'will be' to express something that has yet to happen, and also changes tense in the middle of the sentence for effect by using the present tense 'scoffs' and 'busies' when describing Faggioli's actions.""
}","['future', 'progression']","{
  ""Properties"": [""future"", ""progression""],
  ""Explanation"": ""The use of 'will be' indicates future tense, and the shift from 'will be' to 'scoffs' and 'defending' demonstrates the progression of tenses for effect.""
}","['future', 'progression']","{
  ""Properties"": [""future"", ""progression""],
  ""Explanation"": ""The use of 'will be' indicates the future tense, and the switch from future 'this will be' to past 'defending' creates a pattern of tense progression for effect.""
}","['future', 'progression']",1,"{
  ""Properties"": [""future"", ""progression""],
  ""Explanation"": ""The use of 'will be' indicates a future action, and the change from 'will be' to 'defending' and 'describing' in the middle of the sentence creates a progression effect.""
}","['future', 'progression']","{
  ""Properties"": [""future"", ""progression""],
  ""Explanation"": ""The use of 'will be' indicates a future action, and the change from 'will be' to 'defending' and 'describes' in the middle of the sentence creates a progression effect.""
}","['future', 'progression']","{
  ""Properties"": [""future"", ""progression""],
  ""Explanation"": ""The sentence contains the future tense 'will be' and also changes tense in the middle of the sentence for effect, from 'will be' to 'scoffs' and 'defending'.""
}","['future', 'progression']",1,"['future', 'progression']",1.0,0.0,,"['future', 'present']","[{'Answer': 'no', 'Explanation': 'The sentence provided does not contain a verb in the present tense. The verbs will be and scoffs are in the future tense and present tense respectively, but scoffs is part of a subordinate clause describing Faggiolis typical behavior, not something that is happening right now. The main clause of the sentence, which is This will be a final victory..., uses will be, which is the future tense, indicating something that is expected to happen, not something occurring in the present.', 'Property': 'present'}, {'Answer': 'no', 'Explanation': 'The sentence provided does not contain any verbs in the past tense. All the verbs and verb phrases (will be, scoffs, busies himself, dares to describe) are in the present or future tense. Will be is future tense, scoffs and busies himself are present tense, and dares to describe is present tense in a relative clause.', 'Property': 'past'}, {'Answer': 'yes', 'Explanation': 'The sentence contains the future tense in the phrase This will be a final victory. The modal verb will followed by the base form of the verb be indicates a future tense, expressing an event (a final victory) that is expected to happen.', 'Property': 'future'}, {'Answer': 'no', 'Explanation': 'The sentence provided does not contain a change in tense, which is what progression in the context of tense would imply. The sentence maintains a future tense throughout (This will be a final victory...). The verbs scoffs and busies are not shifts in tense but are instead present tense verbs that describe the actions of Faggioli in a subordinate clause, which is consistent with the tense of the main clause. The use of different tenses in subordinate clauses does not constitute a tense progression if they logically correspond to the time frame of the actions they describe relative to the main clause.', 'Property': 'progression'}]",['future']
3430,[9],"In Alexandra, Virginia – the suburban home of America’s war-making elite — a secret grand jury, a throwback to the middle ages — has spent seven years trying to concoct a crime for which Assange can be prosecuted.",Tense,['present'],['present'],['present'],True,"['past', 'present']","{
  ""Properties"": [""present"", ""past""],
  ""Explanation"": ""The text uses the present tense in the beginning ('In Alexandra, Virginia') for immediacy effect, and the past tense ('has spent') to express something that already happened.""
}","['present', 'past']","{
  ""Properties"": [""present"", ""past""],
  ""Explanation"": ""The text uses the present tense 'spends' and the past tense 'tried', indicating the use of present and past tense.""
}","['present', 'past']","{
  ""Properties"": [""present""],
  ""Explanation"": ""The use of 'has spent' indicates a present action, implying ongoing efforts by the grand jury.""
}",['present'],0,"{
  ""Properties"": [""present"", ""past""],
  ""Explanation"": ""The text uses the present tense in 'has spent' to emphasize the ongoing nature of the grand jury's actions, and the past tense in 'tried' to indicate that the action of trying to concoct a crime has already taken place.""
}","['present', 'past']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'has spent' in the past perfect tense indicates a present action that started in the past and is still ongoing. Additionally, the change from 'has spent' to 'can be prosecuted' creates a tense progression for effect.""
}","['present', 'progression']","{
  ""Properties"": [""present"", ""progression""],
  ""Explanation"": ""The use of 'has spent' in the present perfect tense and 'trying' in the present participle form indicates the use of present tense. Additionally, the change from 'has spent' to 'can be prosecuted' in the same sentence demonstrates the use of tense progression for effect.""
}","['present', 'progression']",0,"['present', 'progression']",0.0,0.0,,['past'],"[{'Answer': 'no', 'Explanation': 'The sentence In Alexandra, Virginia – the suburban home of America’s war-making elite — a secret grand jury, a throwback to the middle ages — has spent seven years trying to concoct a crime for which Assange can be prosecuted. does not contain the present tense. The verb phrase has spent is in the present perfect tense, which is used to describe actions that began in the past and are connected to the present. The present perfect is formed with the present tense of the auxiliary verb to have (in this case, has) plus the past participle of the main verb (spent).', 'Property': 'present'}, {'Answer': 'no', 'Explanation': 'The sentence In Alexandra, Virginia – the suburban home of America’s war-making elite — a secret grand jury, a throwback to the middle ages — has spent seven years trying to concoct a crime for which Assange can be prosecuted. does not contain a past tense verb. The verb phrase has spent is in the present perfect tense, which is used to describe actions that began in the past and are still relevant or continuing up to the present. The use of has as a helper verb with the past participle spent forms the present perfect tense, not the simple past tense.', 'Property': 'past'}, {'Answer': 'no', 'Explanation': 'The sentence provided does not contain a future tense verb. The verbs has spent and trying are in the present perfect and present continuous tenses, respectively. The present perfect tense (has spent) is used to describe actions that started in the past and are connected to the present, and the present continuous (trying) is used to describe an ongoing action in the present. There is no verb in the sentence that expresses an action that has yet to happen, which would be required for it to be in the future tense.', 'Property': 'future'}, {'Answer': 'no', 'Explanation': 'The sentence provided maintains a consistent tense throughout. It uses the present perfect continuous tense (has spent) to describe an ongoing action that began in the past and is still relevant at the time of speaking. There is no shift in tense that would constitute progression as defined in the context provided.', 'Property': 'progression'}]",[]
