sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth,res_gpt4_0.0_V3_2,property_gpt4_0.0_V3_2
369,[4 3],"To bless always means that something shall flourish, because only then when there is a blessing upon a cause or a project, will something good come out of it.",Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",True,"['stative', 'active']","{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains a stative verb 'means' to express a state or condition.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains stative verbs such as 'means' and 'shall flourish', indicating a state or condition.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains the stative property of predication because it includes the stative verb 'means.' Stative verbs express a state or condition, and in this case, it conveys the meaning of the action of blessing.""
}",['stative'],True,"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains a stative verb 'means' which expresses a state or condition rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains a stative verb 'means' which expresses a state or condition rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains a stative verb 'means' which expresses a state rather than an action.""
}",['stative'],1,['stative'],1.0,0.0,,"['stative', 'active']","[{'Answer': 'no', 'Explanation': 'The sentence provided does not contain an active voice verb in the main clause. The main clause of the sentence (To bless always means that something shall flourish) uses a verb (means) that does not have a subject performing the action. Instead, it is an infinitive phrase (To bless) acting as the subject of the sentence. The verb means is a linking verb, connecting the subject to the complement or definition of the subject, rather than showing an action performed by the subject. Additionally, the clause (because only then when there is a blessing upon a cause or a project, will something good come out of it) is a complex sentence structure that includes a modal verb (will) and a passive construction (something good come out of it), which does not explicitly state the actor or the doer of the action. Therefore, the sentence does not exemplify the active voice.', 'Property': 'active'}, {'Answer': 'no', 'Explanation': 'The concept of stative voice as described does not exist in grammatical terms. The sentence provided does not contain a passive construction, which is likely what is meant by stative voice in the context given. The verbs in the sentence (means, shall flourish, is, come) are not used in a passive voice, where the subject is acted upon by the verb. Instead, they are active verbs or linking verbs that describe a state of being or a condition. Additionally, the sentence does not follow the structure of having be as a helping verb followed by a main verb not ending in ing. Therefore, the sentence does not contain what is described as stative voice verbs.', 'Property': 'stative'}, {'Answer': 'no', 'Explanation': 'The concept of compound voice is not a standard term in English grammar. Typically, we discuss voice in terms of active or passive. An active voice is where the subject performs the action stated by the verb, and a passive voice is where the subject is acted upon by the verb. The sentence provided (To bless always means that something shall flourish, because only then when there is a blessing upon a cause or a project, will something good come out of it.) does not contain a mix of active and passive voice regarding a single subject. Instead, it maintains a consistent use of active voice, with the subjects (something, a blessing, something good) performing the actions (shall flourish, come out). Therefore, it does not contain what was described as compound voice.', 'Property': 'compound'}]",[]
392,[ 9 13  4],"“Their only defense was that the activities they described were either non-partisan or were not officially taken by the company,” Carlson said Monday night, describing Google’s official response to his requests for comment, before challenging the company’s response: “But of course they were both.",Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",True,"['stative', 'compound', 'active']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The text contains active verbs ('was,' 'described,' 'challenging') and a compound structure with multiple verbs about one subject ('was,' 'described,' 'challenging').""
}","['active', 'compound']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'described', 'said', and 'challenging'.""
}",['active'],"{
  ""Properties"": [""active"", ""stative"", ""compound""]
} 
 ","['active', 'stative', 'compound']",False,"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The text contains active verbs such as 'described' and 'challenging', as well as a compound verb 'were...taken' involving multiple verbs about one subject.""
}","['active', 'compound']","{
  ""Properties"": [""active"", ""compound""]
}

 	","['active', 'compound']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'described' and 'challenging', indicating actions performed by the subject.""
}",['active'],0,"['active', 'compound']",0.0,1.0,,"['active', 'compound']","[{'Answer': 'no', 'Explanation': 'The sentence in question does not contain an active voice verb in the main clause. The main clause of the sentence is Their only defense was that the activities they described were either non-partisan or were not officially taken by the company, where the subject Their only defense is not performing the action but is being described by a state of being, indicated by the verb was. This is a form of the verb to be, which is often used in passive constructions or to describe states of being rather than actions performed by the subject. Therefore, the sentence is not in the active voice.', 'Property': 'active'}, {'Answer': 'no', 'Explanation': 'The concept of stative voice as described does not exist in grammatical terminology. The sentence in question does contain stative verbs, which describe a state of being or condition, such as was in Their only defense was that the activities they described... However, the term stative voice is incorrect. The correct term is stative verb, and it refers to verbs that express a state rather than an action. Furthermore, stative verbs can indeed be used with be as a helping verb and can end in ing when used in a progressive tense to indicate a temporary state, which contradicts the definition provided. Therefore, the sentence does not contain stative voice because that is not a recognized grammatical term.', 'Property': 'stative'}, {'Answer': 'no', 'Explanation': 'The concept of compound voice is not a recognized term in traditional grammatical theory. The sentence provided does not contain a mixture of active and passive voice regarding a single subject within the same clause. Instead, it contains a mix of direct speech and reporting verbs in active voice. The sentence Their only defense was that the activities they described were either non-partisan or were not officially taken by the company, is in the passive voice, indicating the defense that was given. The rest of the sentence, Carlson said Monday night, describing Google’s official response to his requests for comment, before challenging the company’s response: “But of course they were both, is a narrative of what Carlson did and said, which is in the active voice. However, these are separate clauses and do not constitute a compound voice as described.', 'Property': 'compound'}]",[]
515,[5 8 4],"Wicked men in the sight of God are those who have the knowledge of what to do when it comes to the right, but over and over again, they turn their shoulders and choose the wrong, through tolerance and apathy Americans are bringing upon themselves destruction (Deuteronomy 30:19) that will not be reversed, which leaves no alternative as to why God judges and is judging America today (Deuteronomy 28:63).",Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",True,"['stative', 'active']","{
  ""Properties"": [""stative"", ""compound""],
  ""Explanation"": ""The text contains stative verbs such as 'are' and 'is,' which express a state of being. It also includes compound verbs like 'have' and 'turn' which have multiple verbs related to one subject.""
}","['stative', 'compound']","{
  ""Properties"": [""stative""],
  ""Explanation"": ""The example text contains stative verbs such as 'are' and 'is' to express the state of being of the subjects 'wicked men' and 'America'. The verbs describe the condition or state of the subjects rather than action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains stative verbs like 'are', 'have', 'is', 'will', which indicate a state or condition rather than an action. These verbs express the state of being or the state of something.""
}",['stative'],False,"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains stative verbs such as 'are', 'have', 'is', and 'leaves', which express a state of being or existence rather than action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains stative verbs such as 'are', 'have', 'is', and 'leaves', which express a state of being or existence rather than an action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The text contains stative verbs such as 'are', 'have', 'is', and 'leaves', which express a state of being or existence rather than action.""
}",['stative'],1,['stative'],0.0,0.0,,"['active', 'stative', 'compound']","[{'Answer': 'yes', 'Explanation': 'The sentence in question contains active voice verbs. For instance, Americans are bringing upon themselves destruction has Americans as the subject performing the action of bringing. Similarly, God judges and is judging America today has God as the subject performing the action of judging. Despite the complex structure and multiple clauses, the subjects of these verbs are performing the actions, which is indicative of the active voice.', 'Property': 'active'}, {'Answer': 'no', 'Explanation': 'The concept of stative voice as described does not align with established grammatical terminology. In grammar, verbs are typically categorized as stative or dynamic based on the kind of action they describe. Stative verbs describe a state of being or condition (e.g., know, believe, prefer), whereas dynamic verbs describe actions (e.g., run, talk, write). The term stative voice is not standard; instead, we talk about active and passive voice. In the passive voice, the subject of the sentence is acted upon by the verb, and this often involves a form of be plus the past participle of the main verb. The sentence provided does not contain a passive construction but rather a series of stative and dynamic verbs in active constructions. Therefore, the sentence does not contain what is described as stative voice because the term is not applicable, and the sentence does not exhibit passive voice characteristics.', 'Property': 'stative'}, {'Answer': 'no', 'Explanation': 'The concept of compound voice as described is not a standard term in linguistic or grammatical analysis. However, the sentence provided does not contain a mix of active and passive voice regarding a single subject in the same clause, which seems to be the intended meaning of compound voice in the question. The sentence is complex and contains multiple clauses with different subjects, but it does not exhibit a structure where both active and passive voice are used about a single subject in the same clause. Each clause maintains a consistent voice, either active or passive, throughout.', 'Property': 'compound'}]",['active']
900,[6 9],His warning against making the resistance to jihad a “battle between us and the entire religion” is odd.,Predication,['stative'],['stative'],['stative'],True,['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains an active verb 'is' and a direct object 'odd', which makes use of the active voice. The verb 'is' is the core of the predication, and it is in the active voice.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'is', which indicates the use of active voice.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains an active verb 'is' in the form 'is + adjective' (is odd).""
}",['active'],True,"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'is' in the form of 'is odd.'""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'is' in the form of 'is odd.'""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'is' in the form of 'is odd.'""
}",['active'],1,['active'],1.0,0.0,,['stative'],"[{'Answer': 'yes', 'Explanation': 'In the sentence provided, His warning...is odd, the subject His warning is performing the action of being odd. The verb is links the subject to the adjective odd, making it a simple sentence in the active voice. There is no action being performed upon the subject by another actor, which would indicate passive voice.', 'Property': 'active'}, {'Answer': 'no', 'Explanation': 'The sentence His warning against making the resistance to jihad a “battle between us and the entire religion” is odd. does not contain a stative voice verb as described in the context provided. In the sentence, is functions as a linking verb, connecting the subject His warning with the predicate adjective odd. The verb is does not indicate that the subject is receiving an action, but rather it describes a state of being. Additionally, the sentence does not fit the provided definition of stative voice verbs where the subject receives the action, nor does it avoid the use of ing in the main verb, as making ends with ing.', 'Property': 'stative'}, {'Answer': 'no', 'Explanation': 'The sentence His warning against making the resistance to jihad a “battle between us and the entire religion” is odd. does not contain compound voice. Compound voice would require both an active and a passive construction about a single subject within the same sentence. In this sentence, there is only a passive construction (is odd), and there is no active voice present. The sentence maintains a consistent voice throughout.', 'Property': 'compound'}]",['active']
953,[6],"And it gets even worse: “The investigation, published Wednesday by the House Permanent Subcommittee on Investigations, further discloses secret efforts by top Obama administration officials to assure European countries they would receive a pass from U.S. sanctions if they engaged in business with Iran.”",Predication,['active'],['active'],['active'],True,"['compound', 'active']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs, such as 'published', 'discloses', and 'assure'. These verbs show actions being performed by the subject, indicating the use of active predication.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'published' and 'discloses' which demonstrate actions being performed by the subjects.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'discloses', which represents an action carried out by the subject 'investigation'.""
}",['active'],True,"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The text contains active verbs ('published', 'discloses') and a compound verb structure ('would receive', 'engaged').""
}","['active', 'compound']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains active verbs such as 'published', 'discloses', and 'assure', indicating action being performed by the subject.""
}",['active'],"{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains active verbs ('discloses', 'assure') and a compound structure with multiple verbs ('discloses', 'assure') about one subject.""
}","['active', 'compound']",0,"['active', 'compound']",1.0,0.0,,['active'],"[{'Answer': 'yes', 'Explanation': 'The sentence in question does contain active voice verbs. In the phrase the investigation... further discloses secret efforts, the subject the investigation performs the action of disclosing. Despite the complex structure of the sentence, the action is directly attributed to the subject, which is characteristic of the active voice.', 'Property': 'active'}, {'Answer': 'no', 'Explanation': 'The concept of stative voice as described does not exist in grammatical terminology. The sentence in question does not contain what is traditionally known as stative verbs. Stative verbs are verbs that describe a state of being or condition, such as know, believe, like, etc. They do not describe actions being done to the subject, as passive voice constructions do. The sentence provided uses active voice, where the subject (The investigation) is performing the action (discloses). Additionally, stative verbs can indeed be used with be as a helping verb and can end in ing when they are used in continuous tenses to indicate temporary states, contrary to the claim in the context provided. Therefore, the sentence does not contain stative voice verbs as per the incorrect definition given, nor does it contain stative verbs in the traditional sense.', 'Property': 'stative'}, {'Answer': 'no', 'Explanation': 'The sentence provided does not contain a compound voice. Compound voice involves a single subject being described with both active and passive constructions. In the sentence given, The investigation is the subject of the main clause and is described in the passive voice (was published). However, there is no active voice construction applied to the same subject within the same sentence. The rest of the sentence continues to provide additional information about the investigation in a descriptive manner, but it does not switch to an active voice where the investigation would be the actor performing an action.', 'Property': 'compound'}]",['active']
1042,[6],Any purge would empty parishes and religious orders of the thousands of priests and bishops who lead healthy lives of service and faithful lives of celibacy.”,Predication,['active'],['active'],['active'],True,"['stative', 'active']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains an active verb 'empty' which denotes action being performed.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The example contains an active verb 'empty' in 'any purge would empty parishes', indicating the use of active predication.""
}",['active'],"{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The sentence contains an active verb 'empty' and a stative verb 'lead'. 'Empty' is an active verb describing the potential action of a purge, while 'lead' is a stative verb describing the ongoing state of the priests and bishops.""
}","['active', 'stative']",False,"{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The sentence contains an active verb 'empty' and a stative verb 'lead' which indicate action and state respectively.""
}","['active', 'stative']","{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The sentence contains an active verb 'empty' and a stative verb 'lead' which indicate action and state respectively.""
}","['active', 'stative']","{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The sentence contains an active verb 'empty' and a stative verb 'lead' which indicate action and state respectively.""
}","['active', 'stative']",1,"['active', 'stative']",1.0,0.0,,['active'],"[{'Answer': 'yes', 'Explanation': 'The sentence Any purge would empty parishes and religious orders of the thousands of priests and bishops who lead healthy lives of service and faithful lives of celibacy. contains an active voice verb. In this case, lead is the active voice verb where the subject (the thousands of priests and bishops) is performing the action of leading healthy and faithful lives.', 'Property': 'active'}, {'Answer': 'no', 'Explanation': 'The sentence provided does not contain stative voice verbs as defined in the context provided. The verbs in the sentence (would empty and lead) do not follow the structure of stative voice as described. In the sentence, would empty is a modal verb followed by a base verb, not a be verb followed by a past participle, and lead is a simple present tense verb, not a verb in a passive construction. Additionally, neither verb is accompanied by be as a helping verb, nor is the main verb in a non-ing form as a result of being in a passive construction. The subject thousands of priests and bishops is actively doing the action of leading, not receiving the action.', 'Property': 'stative'}, {'Answer': 'no', 'Explanation': 'The sentence provided does not contain a compound voice because it does not combine both active and passive voice regarding a single subject. The sentence Any purge would empty parishes and religious orders of the thousands of priests and bishops who lead healthy lives of service and faithful lives of celibacy. is entirely in the active voice, with the subject Any purge performing the action would empty.', 'Property': 'compound'}]",['active']
1225,[6],Democratic Illinois Rep. Danny Davis defended Nation of Islam leader Louis Farrakhan as an “outstanding human being” on Monday.,Predication,['active'],['active'],['active'],True,['active'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'defended' which describes the state of the subject 'Danny Davis'. There are no active or compound verbs in this sentence.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains the stative verb 'defended' to express a state of action or being.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'defended' which describes the state of the action rather than an ongoing action.""
}",['stative'],True,"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'defended' describing the action of Danny Davis.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'defended' which describes a state of action rather than an active action.""
}",['stative'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'defended' which describes the state of the subject 'Danny Davis'.""
}",['stative'],1,['stative'],1.0,0.0,,['active'],"[{'Answer': 'yes', 'Explanation': 'In the sentence provided, Democratic Illinois Rep. Danny Davis defended Nation of Islam leader Louis Farrakhan as an “outstanding human being” on Monday, the subject Democratic Illinois Rep. Danny Davis is performing the action of the verb defended. Therefore, the verb defended is in the active voice, as the subject is actively carrying out the action.', 'Property': 'active'}, {'Answer': 'no', 'Explanation': 'The sentence Democratic Illinois Rep. Danny Davis defended Nation of Islam leader Louis Farrakhan as an “outstanding human being” on Monday. does not contain a stative voice verb. In this sentence, the subject Democratic Illinois Rep. Danny Davis is actively performing the action of defending, which is indicated by the verb defended. This is an example of an active voice, where the subject performs the action denoted by the verb. Additionally, the verb defended does not follow the criteria for stative voice as described: it is not paired with the helping verb be, nor is the main verb in a non-ing form as it is a past tense verb.', 'Property': 'stative'}, {'Answer': 'no', 'Explanation': 'The sentence Democratic Illinois Rep. Danny Davis defended Nation of Islam leader Louis Farrakhan as an “outstanding human being” on Monday. does not contain compound voice. It is entirely in the active voice, with the subject Democratic Illinois Rep. Danny Davis performing the action defended. Compound voice would require a mix of active and passive constructions within the same sentence about a single subject, which is not the case here.', 'Property': 'compound'}]",['active']
1300,[1 7 9],"“This is a terrible situation and Attorney General Jeff Sessions should stop this Rigged Witch Hunt right now, before it continues to stain our country any further.",Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",True,"['stative', 'active']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The given text contains an active verb 'should stop' as the main predicate.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'should stop' and 'continues', which indicates action being performed by the subject.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The sentence contains the active verb 'should stop', indicating an action being performed by the subject 'Attorney General Jeff Sessions'.""
}",['active'],True,"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains an active verb 'should stop' which indicates an action performed by the subject 'Attorney General Jeff Sessions'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'is' and 'should stop'.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'is' and 'should stop'. These active verbs indicate action being performed by the subject.""
}",['active'],1,['active'],1.0,0.0,,"['stative', 'active']","[{'Answer': 'yes', 'Explanation': 'The sentence contains an active voice verb phrase should stop. In this phrase, the subject Attorney General Jeff Sessions is the person who is being called to perform the action stop. The structure of the sentence places the subject as the doer of the action, which is characteristic of the active voice.', 'Property': 'active'}, {'Answer': 'no', 'Explanation': 'The concept of stative voice as described does not exist in grammatical terminology. The sentence in question does contain a stative verb, which is is in This is a terrible situation. Stative verbs describe a state of being or condition, and is fits this description. However, the term stative voice is not recognized in linguistic grammar. The sentence also contains an imperative mood where should stop is used, which is a directive for someone to take action, not a description of a state of being. Therefore, the sentence does not contain what is described as stative voice because that term is not applicable in this context.', 'Property': 'stative'}, {'Answer': 'no', 'Explanation': 'The sentence provided does not contain a compound voice. Compound voice involves the use of both active and passive voice with respect to a single subject within the same sentence. In the given sentence, This is a terrible situation and Attorney General Jeff Sessions should stop this Rigged Witch Hunt right now, before it continues to stain our country any further, the subject Attorney General Jeff Sessions is only associated with an active voice construction (should stop this Rigged Witch Hunt right now). There is no passive voice construction applied to the subject within the sentence. Therefore, it does not exhibit the characteristics of a compound voice.', 'Property': 'compound'}]",['active']
1407,[7],And it’s a problem not just in West Virginia – it’s a national problem.,Predication,['stative'],['stative'],['stative'],True,['stative'],"{
  ""Properties"": [""compound""],
  ""Explanation"": ""The sentence contains multiple verbs ('is', 'problem') about one subject ('it').""
}",['compound'],"{
  ""Properties"": [
    ""compound""
  ],
  ""Explanation"": ""The sentence contains a compound predicate 'is' and 'problem'. Both verbs are about the same subject 'it'.""
}",['compound'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains a stative verb 'is', which denotes a state of being ('is a national problem'). There are no active or compound verbs present in the given example.""
}",['stative'],False,"{
  ""Properties"": [""compound""],
  ""Explanation"": ""The sentence contains a compound verb structure with 'is' and 'problem' as the verbs about the subject 'it'.""
}",['compound'],"{
  ""Properties"": [""stative""],
  ""Explanation"": ""The sentence contains the stative verb 'is' in the phrase 'it's a national problem.' This indicates a state of being rather than an action.""
}",['stative'],"{
  ""Properties"": [""compound""],
  ""Explanation"": ""The sentence contains a compound verb structure with 'is' and 'problem' as the verbs about the subject 'it'.""
}",['compound'],0,['compound'],1.0,0.0,,['stative'],"[{'Answer': 'no', 'Explanation': 'The sentence And it’s a problem not just in West Virginia – it’s a national problem. does not contain an active voice verb where the subject performs an action. Instead, the sentence is structured in the form of a state of being, using the verb is to describe the existence of a problem. There is no action being performed by the subject.', 'Property': 'active'}, {'Answer': 'no', 'Explanation': 'The sentence And it’s a problem not just in West Virginia – it’s a national problem. does not contain a stative voice verb as described. In the context of predication, stative verbs refer to a state of being or condition, such as know, believe, or own. The sentence in question uses the verb is, which is a state of being verb, but it does not fit the provided definition of stative voice because the subject (it) is not receiving an action from someone else; rather, it is being equated with a problem. Additionally, the concept of stative voice is not a standard grammatical term. The term stative typically refers to a type of verb that denotes a state or condition, as opposed to an action (dynamic verb), and there is no action being received by the subject in this sentence. Therefore, the sentence does not contain a stative voice verb as per the definition provided.', 'Property': 'stative'}, {'Answer': 'no', 'Explanation': 'The sentence And it’s a problem not just in West Virginia – it’s a national problem. does not contain compound voice. Compound voice involves the use of both active and passive voice in relation to a single subject within the same sentence. In the provided sentence, there is no use of passive voice; the sentence maintains a simple active voice throughout, stating that it (the problem) exists in West Virginia and is also a national problem. Both clauses are in active voice and refer to the same subject without any change in voice.', 'Property': 'compound'}]",[]
1535,[8 8 5],This stunning tower audio once again provides proof that the entire narrative that claims that Stephen Paddock operated alone from the 32nd floor of the Mandalay Bay Hotel is complete nonsense and that authorities are actually actively covering up what really happened on that fateful night.,Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",True,"['compound', 'active']","{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs like 'provides' and 'claims', indicating the use of active voice.""
}",['active'],"{
  ""Properties"": [
    ""active""
  ],
  ""Explanation"": ""The text contains active verbs such as 'provides', 'claims', 'is', and 'are'. These active verbs indicate that the subject of the sentence is performing the action.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The example text contains active verbs, such as 'provides', 'claims', 'is', 'covering', and 'happened', which indicate actions taken by the subject.""
}",['active'],True,"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'provides', 'claims', 'is', 'covering'. These active verbs indicate actions being performed by the subjects.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'provides', 'claims', 'is', and 'covering'. These verbs indicate actions or states of being.""
}",['active'],"{
  ""Properties"": [""active""],
  ""Explanation"": ""The text contains active verbs such as 'provides', 'claims', 'is', and 'covering', indicating the use of active voice.""
}",['active'],1,['active'],1.0,0.0,,"['stative', 'active']","[{'Answer': 'yes', 'Explanation': 'The sentence in question does contain active voice verbs. In the phrase authorities are actually actively covering up, authorities is the subject performing the action of covering up, which is an active voice construction. The subject (authorities) is doing the action of covering up, which aligns with the definition of active voice as the sentence structure where the subject performs the action denoted by the verb.', 'Property': 'active'}, {'Answer': 'no', 'Explanation': 'The sentence provided does not contain a stative voice verb as defined in the context. Stative verbs describe a state of being or condition, and they do not usually involve an action being performed by the subject or received by the subject. In the sentence, provides is an active verb showing what the tower audio is doing, not what is being done to it. Additionally, the verb provides ends in ing when in the present participle form (providing), which contradicts the definition given that stative voice verbs will never end in ing. Therefore, the sentence does not exhibit the characteristics of the stative voice as described.', 'Property': 'stative'}, {'Answer': 'no', 'Explanation': 'The sentence provided does not contain a compound voice because it does not use both active and passive voice about a single subject. The sentence maintains a consistent active voice throughout, with the subject the stunning tower audio performing the action of providing proof. There is no shift to passive voice where the subject would be acted upon by something else. Therefore, the sentence does not exhibit the characteristics of compound voice as defined.', 'Property': 'compound'}]",['active']
1699,[8],"He said the group was a toothless, paper-shuffling exercise.",Predication,"['stative', 'active']","['stative', 'active']","['stative', 'active']",True,"['stative', 'active']","{
  ""Properties"": [""active"", ""compound""],
  ""Explanation"": ""The sentence contains an active verb 'said' and a compound structure with 'said' and 'was' both being verbs about the same subject 'the group'.""
}","['active', 'compound']","{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The sentence contains an active verb 'said' and a stative verb 'was'.""
}","['active', 'stative']","{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The sentence contains both an active verb 'said' and a stative verb 'was'.""
}","['active', 'stative']",False,"{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The sentence contains an active verb 'said' and a stative verb 'was'.""
}","['active', 'stative']","{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The sentence contains an active verb 'said' and a stative verb 'was'.""
}","['active', 'stative']","{
  ""Properties"": [""active"", ""stative""],
  ""Explanation"": ""The sentence contains an active verb 'said' and a stative verb 'was'.""
}","['active', 'stative']",1,"['active', 'stative']",1.0,1.0,,"['stative', 'active']","[{'Answer': 'yes', 'Explanation': 'The sentence He said the group was a toothless, paper-shuffling exercise. contains an active voice verb. In this sentence, He is the subject who is performing the action of saying. The verb said is in the active voice because it directly relates the subject to the action of saying something about the group.', 'Property': 'active'}, {'Answer': 'no', 'Explanation': 'The concept of stative voice as described does not exist in grammatical terminology. The sentence He said the group was a toothless, paper-shuffling exercise. contains a stative verb was, which describes a state of being. However, the term stative voice is not recognized in linguistic theory. Instead, we talk about stative verbs, which refer to a state of being, emotion, possession, sense, or opinion. In this sentence, was is a stative verb, but it does not fit the provided (and incorrect) definition of stative voice because the subject group is not receiving an action. Additionally, the sentence does not contain a main verb ending in ing nor is it structured to indicate that the subject is receiving an action.', 'Property': 'stative'}, {'Answer': 'no', 'Explanation': 'The sentence He said the group was a toothless, paper-shuffling exercise. does not contain a compound voice. Compound voice refers to a sentence where both active and passive voice are used in relation to a single subject. In the provided sentence, there is only one clause He said the group was a toothless, paper-shuffling exercise, and it is in the active voice. The subject He is performing the action of saying, and there is no passive voice construction within the sentence.', 'Property': 'compound'}]",['active']
