,sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consitency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency
72,751,[5 9],"The Guardian has painted social media chiefly as a platform overrun by Russian trolls, arguing that this should justify ever-tighter restrictions that have so far curbed critical voices of the dissident left more than the right.",Parallelism,[],[],['grammatical_structure_(parison)'],False,[],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The text employs parallelism in argument by comparing the impact of social media restrictions on the critical voices of the dissident left versus the right.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence uses parallelism in grammatical structure to compare the impact of ever-tighter restrictions on critical voices of the dissident left and the right.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The text contains a comparison that presents a contrast between the impact of restrictions on critical voices of the dissident left versus the right.""
}",['comparison_(parallelism_in_argument)'],False,"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The text uses parallelism in argument by comparing the impact of social media restrictions on critical voices of the dissident left and the right.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure by repeating the phrase 'that this should justify ever-tighter restrictions' and 'that have so far curbed critical voices'.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in its grammatical structure, with the repetition of 'that' and 'should' in 'that this should justify ever-tighter restrictions'.""
}",['grammatical_structure_(parison)'],False
73,804,[5],"Las Vegas police said Friday that the gunman who opened fire on a country music festival far below his hotel suite did not shoot a security guard six minutes before that rampage, contradicting a timeline they had offered earlier this week….",Parallelism,[],[],['grammatical_structure_(parison)'],False,[],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of the repetitive structure 'did not shoot' and 'contradicting a timeline' demonstrates grammatical parallelism, specifically parison, to emphasize the contradiction in the statement.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of parallelism in argument is present in the contrasting statements made by Las Vegas police, where they contradict their earlier timeline.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The statement sets up a comparison between the previous timeline provided by the police and the new information they are presenting, indicating a change from a theory to reality.""
}",['comparison_(parallelism_in_argument)'],False,"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'did not shoot' and 'contradicting' creates a grammatical structure of parity among longer clauses, indicating the presence of parison.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'did not shoot' and 'contradicting' creates a parallel structure in the sentence, emphasizing the contradiction in the timeline provided by the police.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'did not shoot' and 'contradicting' creates a grammatical structure of parity among longer clauses through repetition.""
}",['grammatical_structure_(parison)'],True
74,812,[5],This Guardian Fake News Story Proves That The Media Can't Be Trusted,Parallelism,[],[],['grammatical_structure_(parison)'],False,[],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The text contains a comparison where the media is being criticized as untrustworthy by citing an example of a Guardian news story being labeled as 'fake news'.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The text contains parallelism in argument, as it presents a comparison between a past state ('The Media Can't Be Trusted') and a present state ('This Guardian Fake News Story'). This highlights a shift in perception.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of 'fake news' implies a comparison between what is true and what is being presented by the media.""
}",['comparison_(parallelism_in_argument)'],True,"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of 'Fake News' in the headline sets up a comparison between the story and the concept of untrustworthy media, suggesting that the story itself is an example of untrustworthy reporting.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of 'Fake News' in the headline sets up a comparison between the story and the concept of untrustworthy media, suggesting that the media cannot be trusted.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of 'fake news' and 'can't be trusted' creates a comparison between the story and the trustworthiness of the media.""
}",['comparison_(parallelism_in_argument)'],True
75,848,[5],Judge: I don’t understand why the witness is having such trouble with the question.,Parallelism,[],[],['grammatical_structure_(parison)'],False,[],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The statement exhibits parallelism in its grammatical structure with the repetition of 'I don't understand why' at the beginning of each clause.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The statement exhibits parallelism in grammatical structure with the repetition of 'I don’t understand why' at the beginning of each clause.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The example exhibits parallelism in grammatical structure through the repetition of 'I don’t understand why' at the beginning of both clauses.""
}",['grammatical_structure_(parison)'],True,"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The statement exhibits parallelism in grammatical structure with the repetition of 'I don’t understand why' at the beginning of each clause.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The statement exhibits parallelism in grammatical structure with the repetition of 'I don’t understand why' at the beginning of each clause.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The statement exhibits parallelism in grammatical structure with the repetition of 'I don’t understand why' at the beginning of each clause.""
}",['grammatical_structure_(parison)'],True
76,852,[5],"On top of that, we have questions as to whether the body was even that of Stephen Paddock, given the fact that certain elements of the Paddock in the preliminary police report, which mentioned the autopsy, are apparently at odds with the Paddock of other documentation.",Parallelism,[],[],['grammatical_structure_(parison)'],False,[],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of parallelism in the comparison of 'the Paddock in the preliminary police report' with 'the Paddock of other documentation' highlights the discrepancies and raises questions about the identity of the body.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'the Paddock' in the sentence creates a grammatical structure within longer clauses from repetition, indicating the presence of parison parallelism.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [
    ""grammatical structure (parison)""
  ],
  ""Explanation"": ""The use of 'the Paddock' in the parallel structure of 'certain elements of the Paddock in the preliminary police report' and 'the Paddock of other documentation' demonstrates grammatical structure (parison) with the repetition of 'the Paddock'.""
}",['grammatical_structure_(parison)'],False,"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'the Paddock' in the preliminary police report and 'the Paddock' of other documentation creates a grammatical structure of parity among longer clauses through repetition.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'the Paddock' in the parallel structure 'the Paddock in the preliminary police report' and 'the Paddock of other documentation' demonstrates grammatical structure (parison) by repeating and comparing the same grammatical form.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'the Paddock' in the preliminary police report and 'the Paddock' of other documentation creates a grammatical structure of parity among longer clauses through repetition.""
}",['grammatical_structure_(parison)'],True
77,863,[5],Capitol Police didn’t make arrests despite numerous red flags and then ‘inadvertently’ gave evidence to defense attorneys that was supposed to go to prosecutors,Parallelism,['grammatical_structure_(parison)'],[],[],False,['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The repetition of 'didn’t make arrests' and 'inadvertently' exhibits parity among longer clauses creating a sense of balance in the sentence structure.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of parallel structure 'didn’t make arrests' and 'gave evidence' creates a sense of balance and parity in the longer clauses, qualifying it as a parison.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of repetition in the phrase 'didn’t make arrests' and 'supposed to go to prosecutors' creates a grammatical structure parallelism, or parison.""
}",['grammatical_structure_(parison)'],True,"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'didn’t make arrests' and 'inadvertently gave evidence' creates a grammatical structure of parity among longer clauses through repetition, indicating the use of parison.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'didn’t make arrests' and 'inadvertently gave evidence' creates a grammatical structure with parity among longer clauses through repetition, indicating the presence of parison.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'didn’t make arrests' and 'inadvertently gave evidence' creates a grammatical structure with parity among longer clauses through repetition, indicating the presence of parison parallelism.""
}",['grammatical_structure_(parison)'],True
80,929,[13  6],"Beyond pressuring our allies, consider these specific steps President Trump has taken against Russia: Where President Obama refused to provide serious weapons to the Ukrainians to help them defend themselves (his response was weakness on a pathetic scale), President Trump has approved the sale of offensive weapons to enable the Ukrainians to increase the cost of Russian aggression.",Parallelism,"['comparison_(parallelism_in_argument)', 'grammatical_structure_(parison)']",[],[],False,['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The structure 'Where President Obama refused... President Trump has approved' demonstrates parity among longer clauses through repetition, indicating the use of parison.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [
    ""comparison""
  ],
  ""Explanation"": ""The passage uses parallelism in argument to compare the actions of President Trump and President Obama in their approach to providing weapons to the Ukrainians.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The text uses parallelism in the form of comparison to highlight the contrast between President Obama's action and President Trump's action against Russia.""
}",['comparison_(parallelism_in_argument)'],False,"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The text contains a comparison between the actions of President Obama and President Trump in their approach to providing weapons to the Ukrainians, highlighting the contrast between the two administrations' stances on the issue.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence structure shows parity between the clauses 'Where President Obama refused to provide serious weapons to the Ukrainians to help them defend themselves' and 'President Trump has approved the sale of offensive weapons to enable the Ukrainians to increase the cost of Russian aggression.'""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence structure shows parity among longer clauses through repetition, emphasizing the contrast between President Obama's actions and President Trump's actions.""
}",['grammatical_structure_(parison)'],False
90,1105,[4 9 9 6],This is clearly the testimony of an honest man who has only the good of the Church in his heart—a modern-day Athanasius standing against something so much worse than Liberius.,Parallelism,[],[],[],True,[],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The text contains parallelism in argument, where the comparison between the modern-day individual and Athanasius is used to convey a specific point.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The text contains a comparison between the modern-day figure and historical figures, emphasizing their similar moral stance.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of 'a modern-day Athanasius standing against something so much worse than Liberius' sets up a comparison between historical figures and emphasizes the gravity of the situation.""
}",['comparison_(parallelism_in_argument)'],True,"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The text contains a comparison between the modern-day figure and Athanasius, highlighting their similar stance against different challenges.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The example text uses parallelism in argument by comparing the modern-day figure to Athanasius standing against something worse than Liberius.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The text contains parallelism in argument, comparing the person to a historical figure.""
}",['comparison_(parallelism_in_argument)'],True
91,1145,[9 8 6],To call them nativists and parade their moral superiority.,Parallelism,['grammatical_structure_(parison)'],[],[],False,[],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The phrase 'To call them nativists' and 'parade their moral superiority' exhibit parity in grammatical structure, contributing to the cohesion of the sentence.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The repeated structure 'To call them' and 'and parade their' demonstrates parity among longer clauses from repetition.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""parison""],
  ""Explanation"": ""The phrase 'To call them nativists' and 'parade their moral superiority' exhibits parity in grammatical structure through the repetition of 'To' and 'parade'. This is an example of parison parallelism.""
}",[''],False,"{
  ""Properties"": [""grammatical structure""],
  ""Explanation"": ""The use of parallel structure 'to call them nativists' and 'parade their moral superiority' creates a sense of balance and equivalence in the sentence.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The phrase 'To call them nativists' and 'parade their moral superiority' exhibit parity in grammatical structure, creating a sense of balance and cohesion.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The repetition of 'To call them' and 'parade their' creates a grammatical structure of parity among longer clauses, indicating the use of parison.""
}",['grammatical_structure_(parison)'],True
92,1194,[6 9],"Julian Assange called it ""a hack job in the purest sense of the term"".",Parallelism,[],[],[],True,[],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The sentence contains comparison parallelism, where it contrasts the characterization of the action as a 'hack job' with its purest sense.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""in syllables (isocolon)""],
  ""Explanation"": ""The statement has equal syllable length, with 'hack job' and 'purest sense' having the same number of syllables, creating a sense of balance and cohesion.""
}",['in_syllables_(isocolon)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of parallelism in argument is present, as Julian Assange compares the hacking incident to a 'hack job' to emphasize the severity and deliberate nature of the action.""
}",['comparison_(parallelism_in_argument)'],False,"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of 'in the purest sense of the term' creates a comparison between the described action and the purest form of a hack job, highlighting the severity of the accusation.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of 'hack job' in the context of 'purest sense of the term' creates a comparison, highlighting the nature of the action being described.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of 'in the purest sense of the term' creates a comparison between the described action and the purest form of a 'hack job'.""
}",['comparison_(parallelism_in_argument)'],True
93,1203,[8 6 8 8],Rich Penkoski is hardly the first to protest this egregious submission to the most vicious and brutal ideology on the face of the Earth.,Parallelism,[],[],[],True,[],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The repetition of 'to protest' and 'to the most vicious and brutal ideology' creates a grammatical structure, indicating the use of parison.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure through repetition with the use of 'is hardly the first to' and 'protest this egregious submission to'.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""parison""],
  ""Explanation"": ""The grammatical structure of the two phrases 'Rich Penkoski is hardly the first to protest' and 'this egregious submission to the most vicious and brutal ideology on the face of the Earth' demonstrates parity and repetition, indicating the use of parison parallelism.""
}",[''],False,"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'to protest' and 'submission to'.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'to protest' and 'submission to'.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'to protest' and 'submission to'.""
}",['grammatical_structure_(parison)'],True
94,1225,[6],Democratic Illinois Rep. Danny Davis defended Nation of Islam leader Louis Farrakhan as an “outstanding human being” on Monday.,Parallelism,[],[],[],True,[],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of parallelism in argument is present as the statement presents a comparison between Nation of Islam leader Louis Farrakhan being described as an 'outstanding human being' in the midst of controversy.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The example contains a comparison, as it contrasts the perception of Louis Farrakhan from a negative standpoint to a positive one.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The sentence uses parallelism in argument by comparing Louis Farrakhan to an 'outstanding human being'.""
}",['comparison_(parallelism_in_argument)'],True,"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The repetition of the phrase 'an outstanding human being' creates parity among longer clauses, demonstrating the use of parison.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The repetition of the adjective 'outstanding' in the phrase 'outstanding human being' demonstrates the use of parison, creating parity among longer clauses through repetition.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of repetition in the phrase 'outstanding human being' reflects the grammatical structure of parison, creating a sense of balance and emphasis.""
}",['grammatical_structure_(parison)'],True
95,1234,[7],"He was treated very unfairly by our government!""",Parallelism,[],[],[],True,[],"{
  ""Properties"": [""in syllables (isocolon)""],
  ""Explanation"": ""The statement consists of two short, adjacent phrases of equal syllable length, creating cohesion: 'treated very unfairly' (6 syllables) and 'by our government' (4 syllables).""
}",['in_syllables_(isocolon)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The statement contains parallelism in argument as it compares the treatment received by 'him' to the action of 'our government'.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""in syllables (isocolon)""],
  ""Explanation"": ""The phrase 'very unfairly' contains two words with equal syllable length, creating an isocolon.""
}",['in_syllables_(isocolon)'],False,"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The statement exhibits an iambic stress pattern with alternating stressed and unstressed syllables: 'He was TREATed VERy unFAIRly by OUR govERNment!'""
}",['in_stress_patterns_(iambic_parameter)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The statement uses parallelism in argument by comparing the treatment of the individual in the past ('very unfairly') with the current state of the government.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The statement 'He was treated very unfairly by our government!' exhibits an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],False
96,1259,[7],Does Berg and the AMA support our military?,Parallelism,[],[],[],True,[],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The question uses parallelism in argument by comparing the support of Berg and the AMA for the military.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of parallelism in argument is evident in the question, as it compares the support of Berg and the AMA for the military.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""grammatical structure""],
  ""Explanation"": ""The question displays grammatical structure parallelism with the repetition of 'Berg' and 'the AMA' followed by 'support our military'.""
}",['grammatical_structure_(parison)'],False,"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The question uses parallelism in argument by comparing the support of Berg and the AMA for the military.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The question uses parallelism in argument to compare the support of Berg and the AMA for the military.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The question uses parallelism in argument by comparing the support of Berg and the AMA for the military.""
}",['comparison_(parallelism_in_argument)'],True
97,1284,[7 8],"I hope the American people can see through this sham, that you knew about it and you held it.""",Parallelism,['grammatical_structure_(parison)'],[],[],False,['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The statement exhibits parallelism in grammatical structure, with the repetition of 'that you knew about it' and 'that you held it'. This creates parity among longer clauses.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The statement exhibits repetition in the structure of clauses with 'you knew about it' and 'you held it', creating grammatical parity.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""in syllables (isocolon)""],
  ""Explanation"": ""The phrase 'you knew about it and you held it' exhibits isocolon parallelism with equal syllable length in the paired clauses.""
}",['in_syllables_(isocolon)'],False,"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The statement 'you knew about it and you held it' exhibits parallelism in grammatical structure, with the repetition of 'you' and 'it'.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'you knew about it and you held it' creates a parallel structure in the longer clauses, contributing to the overall coherence of the statement.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The statement 'you knew about it and you held it' exhibits parallelism in grammatical structure, creating a sense of balance and emphasis.""
}",['grammatical_structure_(parison)'],True
98,1290,[7 8],"But if you are a freedom-loving American who values your liberties and the God-given right to defend them, happy is NOT what you should be feeling right now.",Parallelism,[],[],[],True,[],"{
  ""Properties"": [""grammatical structure""],
  ""Explanation"": ""The sentence uses grammatical structure parallelism by repeating the phrase 'you are' and 'should be', creating a balanced and emphatic effect.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [
    ""grammatical structure (parison)""
  ],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'But if you are' and 'happy is NOT what you should be'.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The structure 'happy is NOT what you should be feeling' demonstrates a clear parallelism in grammatical structure, with the repeated 'is' and 'should be' creating parity among longer clauses.""
}",['grammatical_structure_(parison)'],True,"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence uses grammatical structure parallelism by repeating the structure 'adjective + is NOT + what you should be feeling' to emphasize the contrast between 'happy' and the expected feeling.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence uses grammatical structure parallelism by repeating the phrase 'you are' and 'happy is NOT what you should be feeling' to create a balanced and cohesive structure.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [
    ""grammatical structure (parison)""
  ],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'you are' and 'happy is NOT'.""
}",['grammatical_structure_(parison)'],True
99,1300,[1 7 9],"“This is a terrible situation and Attorney General Jeff Sessions should stop this Rigged Witch Hunt right now, before it continues to stain our country any further.",Parallelism,[],[],[],True,[],"{
  ""Properties"": [
    ""parison""
  ],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure (parison) through the repetition of 'This is' and 'Attorney General Jeff Sessions should.'""
}",[''],"{
  ""Properties"": [
    ""comparison""
  ],
  ""Explanation"": ""The use of 'terrible situation' and 'Rigged Witch Hunt' in parallel form creates a comparison between the two, highlighting the speaker's negative view of the situation.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""in stress patterns""],
  ""Explanation"": ""The text demonstrates the use of stress patterns (iambic parameter) with the alternating stressed and unstressed syllables in phrases such as 'terrible situation', 'Attorney General Jeff Sessions', 'rigged witch hunt', and 'stain our country'.""
}",['in_stress_patterns_(iambic_parameter)'],False,"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'this Rigged Witch Hunt' and 'stain our country any further' demonstrates parity among longer clauses through repetition, indicating the presence of parison.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'this Rigged Witch Hunt' and 'stain our country any further' shows parity among longer clauses through repetition.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure with the repetition of 'This is' and 'Attorney General Jeff Sessions should'.""
}",['grammatical_structure_(parison)'],True
100,1309,[7],What is happening in the Brett Kavanaugh nomination process should concern every American.,Parallelism,[],[],[],True,[],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The example demonstrates parallelism in argument by comparing the Kavanaugh nomination process to something that should concern every American.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of 'what is happening' and 'should concern' creates a comparison between the current situation and a potential impact on every American, emphasizing the significance of the situation.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of 'what is happening' and 'should concern' sets up a comparison between the current situation and the potential impact on every American, highlighting the importance of the issue.""
}",['comparison_(parallelism_in_argument)'],True,"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of 'What is happening' followed by 'should concern' sets up a comparison between the current situation and a general concern for all Americans.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of 'what is happening' and 'should concern' creates a comparison between the current situation and a general concern for all Americans.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The use of 'What is happening' followed by 'should concern' creates a comparison between the current situation and a general concern for all Americans.""
}",['comparison_(parallelism_in_argument)'],True
101,1311,[ 8  7 14  6],"As Trump grandly proclaimed, Americans no longer have to fear North Korea and can sleep peacefully at night!",Parallelism,[],[],[],True,[],"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The statement exhibits an iambic stress pattern with alternating stressed and unstressed syllables, as seen in 'A-mer-i-cans no | long-ger have | to fear North | Ko-rea and | can sleep | peace-ful-ly at | night.'""
}",['in_stress_patterns_(iambic_parameter)'],"{
  ""Properties"": [""in stress patterns""],
  ""Explanation"": ""The sentence exhibits the iambic parameter with the alternating stressed and unstressed syllables in 'grandly proclaimed' and 'peacefully at night'.""
}",['in_stress_patterns_(iambic_parameter)'],"{
  ""Properties"": [
    ""comparison""
  ],
  ""Explanation"": ""The example demonstrates parallelism in argument by comparing the previous fear of North Korea with the current peaceful situation, highlighting the shift in perception.""
}",['comparison_(parallelism_in_argument)'],False,"{
  ""Properties"": [""in stress patterns""],
  ""Explanation"": ""The statement exhibits an iambic stress pattern with alternating stressed and unstressed syllables, such as 'AmeriCANS no LONGer have to FEAR North KoREA and can SLEEP peaceFULly at NIGHT.'""
}",['in_stress_patterns_(iambic_parameter)'],"{
  ""Properties"": [""in stress patterns""],
  ""Explanation"": ""The statement exhibits an iambic stress pattern with alternating stressed and unstressed syllables, such as 'AmeriCANS no LONGer have to FEAR North KoREA and can SLEEP peaceFULLy at NIGHT.'""
}",['in_stress_patterns_(iambic_parameter)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The statement uses parallelism in argument by comparing the past fear of North Korea with the current assurance of peace, emphasizing the contrast between the two situations.""
}",['comparison_(parallelism_in_argument)'],False
