,sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consitency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency
97,1284,[7 8],"I hope the American people can see through this sham, that you knew about it and you held it.""",Sentence_architecture,['right_branching'],['right_branching'],['right_branching'],True,['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The given sentence is right-branching because it is grammatically complete but continues with modifying clauses ('that you knew about it and you held it').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence continues with modifying clauses after the main clause 'I hope the American people can see through this sham'.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence continues with modifying clauses 'that you knew about it and you held it' after completing the main thought 'I hope the American people can see through this sham'. Hence, it is a right-branching sentence.""
}",['right_branching'],True,"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('that you knew about it and you held it').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence continues with modifying clauses 'that you knew about it and you held it' after the main clause 'I hope the American people can see through this sham'.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('that you knew about it and you held it').""
}",['right_branching'],1
98,1290,[7 8],"But if you are a freedom-loving American who values your liberties and the God-given right to defend them, happy is NOT what you should be feeling right now.",Sentence_architecture,[],['right_branching'],['right_branching'],False,[],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right-branching because it is complete grammatically but continues with modifying clauses ('who values your liberties and the God-given right to defend them').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses, such as 'happy is NOT what you should be feeling right now.'""
}",['right_branching'],"{
  ""Properties"": [""left branching""],
  ""Explanation"": ""The sentence opens with modifying structures 'But if you are a freedom-loving American who values your liberties and the God-given right to defend them,' before introducing the subject 'happy.'""
}",['left_branching'],False,"{
  ""Properties"": [
    ""right branching""
  ],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('happy is NOT what you should be feeling right now').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('happy is NOT what you should be feeling right now').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('happy is NOT what you should be feeling right now').""
}",['right_branching'],1
99,1300,[1 7 9],"“This is a terrible situation and Attorney General Jeff Sessions should stop this Rigged Witch Hunt right now, before it continues to stain our country any further.",Sentence_architecture,['right_branching'],['right_branching'],['right_branching'],True,"['Periodic_sentences', 'Right_branching']","{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with the modifying clause 'before it continues to stain our country any further.'""
}",['right_branching'],"{
  ""Properties"": [
    ""right branching""
  ],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses or phrases, as in 'before it continues to stain our country any further.'""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with a modifying clause ('before it continues to stain our country any further').""
}",['right_branching'],True,"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses or phrases, such as 'before it continues to stain our country any further.'""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence continues with modifying clauses after the main clause, creating a right-branching structure.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('before it continues to stain our country any further').""
}",['right_branching'],1
100,1309,[7],What is happening in the Brett Kavanaugh nomination process should concern every American.,Sentence_architecture,[],['left_branching'],['Periodic_sentences'],False,['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right-branching because it continues with the modifying clause 'should concern every American' after the subject and main clause 'What is happening in the Brett Kavanaugh nomination process'.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with the modifying clause 'should concern every American'.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with the modifying clause 'should concern every American.'""
}",['right_branching'],True,"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with the modifying clause 'should concern every American.'""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with the modifying clause 'should concern every American.'""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with the modifying clause 'should concern every American.'""
}",['right_branching'],1
102,1332,[7 8],These pardons cleanse another stain from our nation's history in the dark years of Obama.,Sentence_architecture,[],['right_branching'],['Periodic_sentences'],False,['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is grammatically complete, but continued with a modifying phrase, 'in the dark years of Obama.' This makes it a right-branching sentence.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right-branching as it continues after the main clause with the modifying clause 'in the dark years of Obama.'""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('in the dark years of Obama').""
}",['right_branching'],True,"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('in the dark years of Obama').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('in the dark years of Obama').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('in the dark years of Obama').""
}",['right_branching'],1
103,1344,[7 7],“It’s time for our leaders in Washington to follow the lead of America’s mayors and put public safety over NRA priorities.”,Sentence_architecture,[],[],['right_branching'],False,[],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right-branching as it continues with modifying clauses 'in Washington' and 'of America’s mayors and put public safety over NRA priorities.' after completing the main clause 'It’s time for our leaders to follow the lead.'""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence continues with modifying clauses after the main clause, 'follow the lead of America's mayors'.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence continues with modifying clauses after the main clause, 'It’s time for our leaders in Washington to follow the lead of America’s mayors.'""
}",['right_branching'],True,"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right-branching because it is complete grammatically but continues with modifying clauses ('in Washington' and 'of America's mayors').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('in Washington to follow the lead of America’s mayors and put public safety over NRA priorities').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('in Washington', 'of America’s mayors', 'over NRA priorities').""
}",['right_branching'],1
105,1354,[7],"“I have, on numerous occasions, noted our intelligence findings that Russians attempted to interfere in our elections.",Sentence_architecture,['middle_branching'],"['middle_branching', 'right_branching']",['middle_branching'],False,['left_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right-branching as it continues after the core grammatical structure 'I have noted' with modifying clauses 'on numerous occasions' and 'our intelligence findings that Russians attempted to interfere in our elections.'""
}",['right_branching'],"{
  ""Properties"": [
    ""right branching""
  ],
  ""Explanation"": ""The sentence is complete grammatically but continues with the modifying clause 'on numerous occasions' and 'our intelligence findings,' making it a right-branching sentence.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right-branching as it is complete grammatically with 'Russians attempted to interfere in our elections' and then continues with modifying clauses 'on numerous occasions' and 'of our intelligence findings'.""
}",['right_branching'],True,"{
  ""Properties"": [""middle branching""],
  ""Explanation"": ""The sentence inserts material ('on numerous occasions') between the subject ('I') and the verb ('have noted').""
}",['middle_branching'],"{
  ""Properties"": [""middle branching""],
  ""Explanation"": ""The sentence inserts material 'on numerous occasions' between the subject 'I' and the verb 'noted', making it a middle branching sentence.""
}",['middle_branching'],"{
  ""Properties"": [""middle branching""],
  ""Explanation"": ""The sentence inserts material ('on numerous occasions') between the subject ('I') and the verb ('have noted').""
}",['middle_branching'],1
106,1355,[6 8 7],The very intensity and nastiness of former CIA Director Brennan and former Director of National Intelligence Clapper is an attempt to distract attention from their failure to protect America.,Sentence_architecture,[],['middle_branching'],['Periodic_sentences'],False,"['Periodic_sentences', 'left_branching']","{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is grammatically complete but continues with modifying clauses 'of former CIA Director Brennan and former Director of National Intelligence Clapper', thus exhibiting right-branching structure.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses 'of former CIA Director Brennan and former Director of National Intelligence Clapper' and 'to distract attention from their failure to protect America.'""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right-branching as it continues with the modifying clause 'is an attempt to distract attention from their failure to protect America' after the main clause 'The very intensity and nastiness of former CIA Director Brennan and former Director of National Intelligence Clapper.'""
}",['right_branching'],True,"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('of former CIA Director Brennan and former Director of National Intelligence Clapper') and a phrase ('is an attempt to distract attention from their failure to protect America').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('of former CIA Director Brennan and former Director of National Intelligence Clapper') after the main clause.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right-branching as it is complete grammatically but continues with modifying clauses ('of former CIA Director Brennan and former Director of National Intelligence Clapper').""
}",['right_branching'],1
107,1369,[7],"We imported goods ""Made in China,"" while exporting our future.",Sentence_architecture,['right_branching'],['right_branching'],['Periodic_sentences'],False,['Periodic_sentences'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right-branching as it continues with a modifying clause ('made in China') after the main clause ('We imported goods').""
}",['right_branching'],"{
  ""Properties"": [
    ""right branching""
  ],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('Made in China,' while exporting our future).""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses or phrases ('Made in China,' while exporting our future).""
}",['right_branching'],True,"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses or phrases ('while exporting our future').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with a modifying clause 'while exporting our future.' This makes it a right-branching sentence.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses or phrases ('while exporting our future').""
}",['right_branching'],1
108,1371,[7],"Bush-Obama ""open borders"" brought in tens of millions of Third World peoples, legally and illegally, to rising resistance from Americans forced to bear the economic and social costs.",Sentence_architecture,"['right_branching', 'loose_sentences']",['right_branching'],['Periodic_sentences'],False,['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying phrases ('legally and illegally, to rising resistance from Americans forced to bear the economic and social costs').""
}",['right_branching'],"{
  ""Properties"": [
    ""right branching""
  ],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses or phrases, specifically 'to rising resistance from Americans forced to bear the economic and social costs.'""
}",['right_branching'],"{
  ""Properties"": [
    ""right branching""
  ],
  ""Explanation"": ""The sentence continues with modifying clauses after completing its grammatical structure, creating a right-branching structure.""
}",['right_branching'],True,"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses or phrases, such as 'to rising resistance from Americans forced to bear the economic and social costs.'""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses or phrases, such as 'legally and illegally, to rising resistance from Americans forced to bear the economic and social costs.'""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses or phrases, such as 'legally and illegally, to rising resistance from Americans forced to bear the economic and social costs.'""
}",['right_branching'],1
109,1390,[7 9],"Barack Obama spent considerable time selling the American people on the idea of a cooperative Iran — all the while cutting quiet deals, behind closed doors, with the rogue nation.",Sentence_architecture,"['right_branching', 'loose_sentences']",['right_branching'],['right_branching'],False,"['Periodic_sentences', 'left_branching', 'right_branching']","{
  ""Properties"": [
    ""right branching""
  ],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('all the while cutting quiet deals, behind closed doors, with the rogue nation').""
}",['right_branching'],"{
  ""Properties"": [
    ""right branching""
  ],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses 'all the while cutting quiet deals, behind closed doors, with the rogue nation.'""
}",['right_branching'],"{
  ""Properties"": [
    ""right branching""
  ],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses 'all the while cutting quiet deals, behind closed doors, with the rogue nation.'""
}",['right_branching'],True,"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('all the while cutting quiet deals, behind closed doors, with the rogue nation').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('all the while cutting quiet deals, behind closed doors, with the rogue nation').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('all the while cutting quiet deals, behind closed doors, with the rogue nation').""
}",['right_branching'],1
110,1405,[ 7 13],"I want to bring our soldiers back home,"" Trump said.",Sentence_architecture,['right_branching'],['right_branching'],['right_branching'],True,['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence continues with a modifying clause 'Trump said.' after the grammatically complete main clause 'I want to bring our soldiers back home'.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically with 'Trump said' but continues with the modifying clause 'I want to bring our soldiers back home,' which makes it right-branching.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is grammatically complete but continues with a modifying clause ('Trump said').""
}",['right_branching'],True,"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with a modifying clause ('Trump said').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with a modifying clause ('Trump said').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with a modifying clause ('Trump said').""
}",['right_branching'],1
111,1407,[7],And it’s a problem not just in West Virginia – it’s a national problem.,Sentence_architecture,['right_branching'],['left_branching'],['Periodic_sentences'],False,['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with the modifying clause 'it's a national problem'. The initial part of the sentence 'And it’s a problem not just in West Virginia' provides the complete thought.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses or phrases, with the additional modifier 'it's a national problem' following the main clause.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses or phrases ('it’s a national problem').""
}",['right_branching'],True,"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with a modifying clause ('it’s a national problem').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('it’s a national problem').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with a modifying clause ('it's a national problem').""
}",['right_branching'],1
112,1487,[8],"My acceptance from the reading of this document of the Church’s orthodox eucharistic doctrine was based in part on Pope Paul’s gracious and beautiful exposition, and in part on the sheer radical, mad unlikeliness of it.",Sentence_architecture,[],[],['left_branching'],False,[],"{
  ""Properties"": [""middle branching"", ""right branching""],
  ""Explanation"": ""The sentence inserts material between the subject and verb ('acceptance...was based') and continues with modifying clauses ('of the Church’s orthodox eucharistic doctrine...')""
}","['middle_branching', 'right_branching']","{
  ""Properties"": [
    ""middle branching""
  ],
  ""Explanation"": ""The sentence inserts material 'of the Church’s orthodox eucharistic doctrine' between the subject 'my acceptance' and the verb 'was based'.""
}",['middle_branching'],"{
  ""Properties"": [
    ""right branching""
  ],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('of the Church’s orthodox eucharistic doctrine' and 'of it').""
}",['right_branching'],False,"{
  ""Properties"": [
    ""right branching""
  ],
  ""Explanation"": ""The sentence is right-branching as it is complete grammatically but continues with modifying clauses ('of the Church’s orthodox eucharistic doctrine').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses or phrases, such as 'of the Church’s orthodox eucharistic doctrine' and 'of it'.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses or phrases, such as 'of the Church’s orthodox eucharistic doctrine' and 'of it.'""
}",['right_branching'],1
113,1535,[8 8 5],This stunning tower audio once again provides proof that the entire narrative that claims that Stephen Paddock operated alone from the 32nd floor of the Mandalay Bay Hotel is complete nonsense and that authorities are actually actively covering up what really happened on that fateful night.,Sentence_architecture,"['middle_branching', 'right_branching']",['right_branching'],['middle_branching'],False,"['loose_sentences', 'left_branching', 'right_branching']","{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically ('This stunning tower audio once again provides proof...') but continues with modifying clauses and phrases ('that the entire narrative...','that authorities are actually actively covering up...').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses or phrases, such as 'that claims that Stephen Paddock operated alone from the 32nd floor of the Mandalay Bay Hotel is complete nonsense' and 'that authorities are actually actively covering up what really happened on that fateful night.'""
}",['right_branching'],"{
  ""Properties"": [
    ""right branching""
  ],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses or phrases, such as 'that claims that Stephen Paddock operated alone from the 32nd floor of the Mandalay Bay Hotel is complete nonsense' and 'that authorities are actually actively covering up what really happened on that fateful night.'""
}",['right_branching'],True,"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right-branching because it is complete grammatically but continues with modifying clauses ('that claims that Stephen Paddock operated alone from the 32nd floor of the Mandalay Bay Hotel is complete nonsense' and 'that authorities are actually actively covering up what really happened on that fateful night').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses or phrases, such as 'that claims that Stephen Paddock operated alone from the 32nd floor of the Mandalay Bay Hotel is complete nonsense' and 'that authorities are actually actively covering up what really happened on that fateful night.'""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('that claims that Stephen Paddock operated alone from the 32nd floor of the Mandalay Bay Hotel is complete nonsense' and 'that authorities are actually actively covering up what really happened on that fateful night').""
}",['right_branching'],1
114,1589,[8 6],"In the tragic comedy of denial that every Islamic terrorism investigation inevitably becomes, the authorities are still hunting around for his motiv Yonathan Halimi, Sarah Lucy’s son, describes the killer’s family as being known for its anti-Semitism.",Sentence_architecture,"['Periodic_sentences', 'left_branching']","['right_branching', 'left_branching']",['left_branching'],False,"['left_branching', 'middle_branching']","{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence continues after the main clause with the modifiers 'Yonathan Halimi' and 'Sarah Lucy’s son', making it a right-branching sentence.""
}",['right_branching'],"{
  ""Properties"": [""left branching""],
  ""Explanation"": ""The sentence opens with modifying structures ('In the tragic comedy of denial that every Islamic terrorism investigation inevitably becomes'), delaying the subject ('the authorities') until later in the sentence, demonstrating left branching.""
}",['left_branching'],"{
  ""Properties"": [""right branching"", ""middle branching""],
  ""Explanation"": ""The sentence starts with the main clause 'the authorities are still hunting around for his motiv' and then inserts material 'Yonathan Halimi, Sarah Lucy’s son' between the subject and verb. It also continues with modifying material 'describes the killer’s family as being known for its anti-Semitism.'""
}","['right_branching', 'middle_branching']",False,"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right-branching as it is complete grammatically but continues with modifying clauses ('Yonathan Halimi, Sarah Lucy’s son') and phrases ('describes the killer’s family as being known for its anti-Semitism').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right-branching as it is complete grammatically but continues with modifying clauses ('Yonathan Halimi, Sarah Lucy’s son, describes the killer’s family as being known for its anti-Semitism.').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right-branching as it continues with modifying clauses after the main clause 'the authorities are still hunting around for his motiv'.""
}",['right_branching'],1
115,1699,[8],"He said the group was a toothless, paper-shuffling exercise.",Sentence_architecture,[],['right_branching'],['left_branching'],False,['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""This sentence is right-branching because it is complete grammatically but continues with modifying clauses 'toothless, paper-shuffling exercise'.""
}",['right_branching'],"{
  ""Properties"": [
    ""right branching""
  ],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses or phrases, as it adds 'toothless, paper-shuffling exercise' to further describe 'the group'.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence continues with modifying phrases 'toothless, paper-shuffling exercise' after the complete grammatical structure 'He said the group was a'.""
}",['right_branching'],True,"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('a toothless, paper-shuffling exercise').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('a toothless, paper-shuffling exercise').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is right-branching as it continues with modifying clauses after the main clause 'He said the group was a toothless, paper-shuffling exercise.'""
}",['right_branching'],1
116,2116,[8],The case of the Netherlands is downright bizarre; sisters so old that even the federation structures are breaking down.,Sentence_architecture,"['right_branching', 'loose_sentences']","['Periodic_sentences', 'right_branching']",['Periodic_sentences'],False,"['Periodic_sentences', 'left_branching']","{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses or phrases, as it adds the modifying clause 'sisters so old that even the federation structures are breaking down' after the main clause.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses or phrases ('sisters so old that even the federation structures are breaking down').""
}",['right_branching'],"{
  ""Properties"": [""right branching"", ""Periodic sentences""],
  ""Explanation"": ""The sentence continues with a modifying clause after the main clause, and it delivers its meaning dramatically at the end with a semicolon followed by a dramatic statement.""
}","['right_branching', 'Periodic_sentences']",False,"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with a modifying clause 'sisters so old that even the federation structures are breaking down.'""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('sisters so old that even the federation structures are breaking down').""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('sisters so old that even the federation structures are breaking down').""
}",['right_branching'],1
117,2128,[8],"A litany of lives of total moral, physical, emotional devastation suffered by victims of homosexual clerics.",Sentence_architecture,[],"['right_branching', 'loose_sentences']","['Periodic_sentences', 'right_branching']",False,"['loose_sentences', 'right_branching']","{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses or phrases, creating a right branching structure.""
}",['right_branching'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses ('of total moral, physical, emotional devastation suffered by victims of homosexual clerics').""
}",['right_branching'],"{
  ""Properties"": [""loose sentences""],
  ""Explanation"": ""The example text is a loose sentence as it trails off without a concluding point, presenting a list of devastating experiences without a clear conclusion or summary.""
}",['loose_sentences'],False,"{
  ""Properties"": [""loose sentences""],
  ""Explanation"": ""The sentence trails off in accumulated detail with no concluding point, creating a sense of ongoing and overwhelming devastation.""
}",['loose_sentences'],"{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically but continues with modifying clauses describing the devastation suffered by the victims of homosexual clerics.""
}",['right_branching'],"{
  ""Properties"": [""loose sentences""],
  ""Explanation"": ""The sentence trails off without a concluding point, presenting a series of details without a clear final statement or conclusion.""
}",['loose_sentences'],0
118,2198,[16  6  8],"That’s all,” when he stated in his sworn account that Nuncio Pietro Sambi conveyed to McCarrick at the Nunciature in Washington the sanctions that had been imposed on him by Pope Benedict—sanctions Bergoglio ignored for five years until forced to act by a worldwide storm of outrage.",Sentence_architecture,"['left_branching', 'loose_sentences']","['Periodic_sentences', 'right_branching']","['Periodic_sentences', 'right_branching']",False,"['Periodic_sentences', 'left_branching', 'right_branching']","{
  ""Properties"": [
    ""right branching"",
    ""Periodic sentences""
  ],
  ""Explanation"": ""The sentence is right-branching as it continues with modifying clauses after the main clause. It is also periodic, as it delivers its meaning, often dramatically, at the end with a dash indicating a pause before the final predication.""
}","['right_branching', 'Periodic_sentences']","{
  ""Properties"": [""right branching""],
  ""Explanation"": ""The sentence is complete grammatically with 'That’s all,' but continues with modifying clauses about the actions of Nuncio Pietro Sambi and Pope Benedict, making it a right-branching sentence.""
}",['right_branching'],"{
  ""Properties"": [""right branching"", ""periodic sentences""],
  ""Explanation"": ""The sentence is right-branching because it continues with modifying clauses after the main clause. It is also periodic because the meaning is delivered dramatically at the end after a pause or dash.""
}","['right_branching', 'periodic_sentences']",False,"{
  ""Properties"": [""right branching"", ""Periodic sentences""],
  ""Explanation"": ""The sentence is right-branching as it continues with modifying clauses after the main clause. It is also periodic as it delivers its meaning, dramatically, at the end with the phrase 'sanctions Bergoglio ignored for five years until forced to act by a worldwide storm of outrage.'""
}","['right_branching', 'Periodic_sentences']","{
  ""Properties"": [""right branching"", ""Periodic sentences""],
  ""Explanation"": ""The sentence continues with modifying clauses after the main clause ('sanctions that had been imposed on him by Pope Benedict—sanctions Bergoglio ignored for five years until forced to act by a worldwide storm of outrage'). Additionally, the sentence delivers its meaning dramatically at the end, making it a periodic sentence.""
}","['right_branching', 'Periodic_sentences']","{
  ""Properties"": [""right branching"", ""Periodic sentences""],
  ""Explanation"": ""The sentence is right-branching as it continues with modifying clauses after the main clause. It is also periodic as it delivers its meaning, dramatically, at the end with the phrase 'sanctions Bergoglio ignored for five years until forced to act by a worldwide storm of outrage.'""
}","['right_branching', 'Periodic_sentences']",1
