sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consitency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency
812,[5],This Guardian Fake News Story Proves That The Media Can't Be Trusted,Language_of_origin,['Latin/Greek'],['Old_English_Core'],['Old_English_Core'],FALSE,['Old_English_Core'],"{
  ""Properties"": [""Old English Core"", ""Latin/Greek""],
  ""Explanation"": ""The text contains words from the Old English core ('fake', 'news', 'story', 'media', 'trusted') as well as words with Latin origin ('prove', 'media').""
}","['Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The text uses simple and frequently used words such as 'this', 'proves', 'that', 'the', 'media', 'can't', and 'trusted'. These words are part of the Old English core vocabulary.""
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The example text uses the Old English Core by employing simple and frequently used words such as 'The', 'Guardian', 'Fake', 'News', 'Story', 'That', 'The', 'Media', 'Can't', 'Be', 'Trusted'.""
}",['Old_English_Core'],FALSE,"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The text uses simple and frequently used words such as 'this', 'the', 'media', 'can't', 'be', and 'trusted'. These words are part of the Old English core vocabulary.""
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The text contains words from the Old English core, such as 'The', 'Guardian', 'Fake', 'News', 'Story', 'That', 'The', 'Media', 'Can't', 'Be', 'Trusted'. These words are among the simplest and most frequently used in contemporary English.""
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The text contains words from the Old English Core, such as 'this', 'the', 'media', 'can't', 'be', 'trusted'. These are simple and frequently used words in contemporary English.""
}",['Old_English_Core'],1
848,[5],Judge: I don’t understand why the witness is having such trouble with the question.,Language_of_origin,['Latin/Greek'],['Old_English_Core'],"['Old_English_Core', 'Latin/Greek']",FALSE,"['Norman_French', 'Old_English_Core']","{
  ""Properties"": [""Old English Core"", ""Norman French""],
  ""Explanation"": ""The sentence contains simple and frequently used words like 'understand', which are part of the Old English core. Additionally, the legal context of the sentence suggests the influence of Norman French in legal terms like 'witness' and 'question'.""
}","['Old_English_Core', 'Norman_French']","{
  ""Properties"": [
    ""Old English Core""
  ],
  ""Explanation"": ""The sentence contains words from the Old English Core, such as 'judge,' 'witness,' 'trouble,' and 'question.'""
}",['Old_English_Core'],"{
  ""Properties"": [
    ""Old English Core""
  ],
  ""Explanation"": ""The example contains words from the Old English Core, such as 'judge', 'understand', 'witness', 'trouble', and 'question'. These are simple and frequently used words in contemporary English.""
}",['Old_English_Core'],FALSE,"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The sentence contains simple and frequently used words such as 'judge', 'understand', 'witness', 'trouble', and 'question', which are part of the Old English core.""
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The sentence contains simple and frequently used words in contemporary English, indicating the use of Old English Core.""
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The sentence contains simple and frequently used words in contemporary English, such as 'judge', 'understand', 'witness', 'having', 'trouble', and 'question'.""
}",['Old_English_Core'],1
852,[5],"On top of that, we have questions as to whether the body was even that of Stephen Paddock, given the fact that certain elements of the Paddock in the preliminary police report, which mentioned the autopsy, are apparently at odds with the Paddock of other documentation.",Language_of_origin,['Latin/Greek'],['Latin/Greek'],"['Old_English_Core', 'Latin/Greek']",FALSE,"['Latin/Greek', 'Old_English_Core']","{
  ""Properties"": [
    ""Old English Core"",
    ""Latin/Greek""
  ],
  ""Explanation"": ""The text contains words from the Old English core (e.g., 'questions', 'body', 'given', 'fact', 'certain') as well as words derived from Latin/Greek (e.g., 'preliminary', 'autopsy', 'apparently', 'documentation').""
}","['Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [
    ""Old English Core"",
    ""Latin/Greek""
  ],
  ""Explanation"": ""The text contains words derived from Old English (e.g., 'body', 'even', 'given', 'certain') and Latin/Greek (e.g., 'questions', 'elements', 'report', 'mentioned', 'autopsy', 'apparently', 'odds', 'documentation').""
}","['Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The use of words like 'autopsy', 'preliminary', and 'documentation' indicates the presence of Latin/Greek origin in the text.""
}",['Latin/Greek'],FALSE,"{
  ""Properties"": [""Old English Core"", ""Latin/Greek""],
  ""Explanation"": ""The text contains words from the Old English Core (e.g., 'that', 'given', 'certain') and Latin/Greek (e.g., 'preliminary', 'autopsy', 'documentation').""
}","['Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The text contains words derived from Latin, such as 'preliminary', 'autopsy', and 'documentation'. These words are commonly used in academic and formal contexts, indicating the influence of Latin on the language of origin.""
}",['Latin/Greek'],"{
  ""Properties"": [""Old English Core"", ""Latin/Greek""],
  ""Explanation"": ""The text contains words from the Old English Core ('that', 'the', 'was', 'even', 'given', 'the') and Latin/Greek ('questions', 'body', 'elements', 'preliminary', 'police', 'report', 'mentioned', 'autopsy', 'apparently', 'odds', 'documentation').""
}","['Old_English_Core', 'Latin/Greek']",0
863,[5],Capitol Police didn’t make arrests despite numerous red flags and then ‘inadvertently’ gave evidence to defense attorneys that was supposed to go to prosecutors,Language_of_origin,['Latin/Greek'],['Latin/Greek'],['Old_English_Core'],FALSE,"['Norman_French', 'Old_English_Core', 'Latn/Greek']","{
  ""Properties"": [""Norman French""],
  ""Explanation"": ""The term 'inadvertently' in the text has a Norman French origin, derived from the Old French word 'advertir'.""
}",['Norman_French'],"{
  ""Properties"": [
    ""Old English Core"",
    ""Latin/Greek""
  ],
  ""Explanation"": ""The text contains words from the Old English Core such as 'police', 'arrests' and 'defense', as well as words deriving from Latin/Greek such as 'evidence', 'prosecutors', and 'attorneys'.""
}","['Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [""Norman French""],
  ""Explanation"": ""The use of the term 'Capitol' in 'Capitol Police' is a clear indication of Norman French influence, as it reflects the term 'Capitole' in French, derived from the Latin 'Capitolium'.""
}",['Norman_French'],TRUE,"{
  ""Properties"": [""Old English Core"", ""Norman French""],
  ""Explanation"": ""The use of 'Capitol' and 'police' are from Old English Core, while 'inadvertently' and 'prosecutors' are from Norman French.""
}","['Old_English_Core', 'Norman_French']","{
  ""Properties"": [""Old English Core"", ""Norman French"", ""Latin/Greek""]
}

  ","['Old_English_Core', 'Norman_French', 'Latin/Greek']","{
  ""Properties"": [""Old English Core"", ""Norman French"", ""Latin/Greek""]
}

  ","['Old_English_Core', 'Norman_French', 'Latin/Greek']",0
866,[6],A West Virginia school has come under fire for instructing junior high students to write the Islamic profession of faith ostensibly to practice calligraphy.,Language_of_origin,['Latin/Greek'],['Latin/Greek'],"['Old_English_Core', 'Latin/Greek']",FALSE,"['Latin/Greek', 'Old_English_Core']","{
  ""Properties"": [""Old English Core"", ""Norman French"", ""Latin/Greek""],
  ""Explanation"": ""The text includes words from the Old English Core (such as 'school', 'students', 'write'), Norman French (such as 'instructing', 'profession', 'practice', 'calligraphy'), and potentially Latin/Greek (such as 'Islamic', 'faith').""
}","['Old_English_Core', 'Norman_French', 'Latin/Greek']","{
  ""Properties"": [""Old English Core"", ""Norman French"", ""Latin/Greek""]
}

 	","['Old_English_Core', 'Norman_French', 'Latin/Greek']","{
  ""Properties"": [""Old English Core"", ""Latin/Greek""],
  ""Explanation"": ""The text contains words derived from Old English Core (school, junior, high, students) and Latin/Greek (instructing, profession, faith, practice, calligraphy).""
}","['Old_English_Core', 'Latin/Greek']",FALSE,"{
  ""Properties"": [""Old English Core"", ""Norman French"", ""Latin/Greek""],
  ""Explanation"": ""The text contains words from the Old English core ('school', 'students', 'write'), Norman French ('instructing', 'practice', 'calligraphy'), and Latin/Greek ('Islamic', 'profession', 'faith').""
}","['Old_English_Core', 'Norman_French', 'Latin/Greek']","{
  ""Properties"": [""Old English Core"", ""Norman French"", ""Latin/Greek""],
  ""Explanation"": ""The text contains words from the Old English core ('school', 'students', 'write'), Norman French ('instructing', 'practice', 'calligraphy'), and Latin/Greek ('Islamic', 'profession', 'faith').""
}","['Old_English_Core', 'Norman_French', 'Latin/Greek']","{
  ""Properties"": [""Norman French""],
  ""Explanation"": ""The use of the term 'junior high' comes from Norman French, as 'junior' is derived from French. This is the only property of Language of origin used in the example text.""
}",['Norman_French'],0
900,[6 9],His warning against making the resistance to jihad a “battle between us and the entire religion” is odd.,Language_of_origin,['Latin/Greek'],['Latin/Greek'],"['Old_English_Core', 'Norman_French']",FALSE,"['Norman_French', 'Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [""Old English Core"", ""Latin/Greek""]
  ,
  ""Explanation"": ""The sentence contains words from the Old English core ('warning', 'against', 'making', 'resistance', 'entire') as well as words with Latin/Greek origin ('religion', 'battle').""
}","['Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [""Norman French"", ""Latin/Greek""],
  ""Explanation"": ""The word 'resistance' and 'battle' are from Norman French, while 'religion' is from Latin.""
}","['Norman_French', 'Latin/Greek']","{
  ""Properties"": [""Norman French""],
  ""Explanation"": ""The word 'battle' has Norman French origins.""
}",['Norman_French'],FALSE,"{
  ""Properties"": [""Norman French""],
  ""Explanation"": ""The term 'battle' has Norman French origin, which is evident in its use in the context of conflict and struggle.""
}",['Norman_French'],"{
  ""Properties"": [""Old English Core"", ""Norman French""],
  ""Explanation"": ""The sentence contains words from the Old English core ('warning', 'against', 'making', 'entire') and the Norman French ('resistance', 'battle').""
}","['Old_English_Core', 'Norman_French']","{
  ""Properties"": [""Norman French""],
  ""Explanation"": ""The term 'battle' is of Norman French origin, which is evident in its usage in the context of conflict and struggle.""
}",['Norman_French'],0
929,[13  6],"Beyond pressuring our allies, consider these specific steps President Trump has taken against Russia: Where President Obama refused to provide serious weapons to the Ukrainians to help them defend themselves (his response was weakness on a pathetic scale), President Trump has approved the sale of offensive weapons to enable the Ukrainians to increase the cost of Russian aggression.",Language_of_origin,['Latin/Greek'],['Latin/Greek'],"['Old_English_Core', 'Latin/Greek']",FALSE,"['Norman_French', 'Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [
    ""Old English Core"",
    ""Latin/Greek""
  ],
  ""Explanation"": ""The text contains words with Old English Core origin (e.g., 'pressuring', 'defend') and words with Latin/Greek origin (e.g., 'aggression').""
}","['Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [
    ""Norman French""
  ],
  ""Explanation"": ""The use of the term 'offensive' to describe the weapons sold to Ukraine could be associated with Norman French, as military terminology often came from this language due to the Norman French conquest and influence in legal and military terms.""
}",['Norman_French'],"{
  ""Properties"": [
    ""Old English Core"",
    ""Latin/Greek""
  ],
  ""Explanation"": ""The text contains words from the Old English Core ('them', 'has', 'to', 'themselves') and words with Latin/Greek origin ('weapons', 'defend', 'response', 'aggression').""
}","['Old_English_Core', 'Latin/Greek']",FALSE,"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The text contains simple and frequently used words such as 'pressuring', 'allies', 'specific', 'steps', 'taken', 'against', 'refused', 'provide', 'serious', 'weapons', 'help', 'defend', 'themselves', 'response', 'weakness', 'pathetic', 'scale', 'approved', 'sale', 'offensive', 'enable', 'increase', 'cost', 'aggression'. These words are part of the Old English core of contemporary English.""
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core"", ""Norman French"", ""Latin/Greek""],
  ""Explanation"": ""The text contains words from the Old English Core ('pressuring', 'allies'), Norman French ('offensive', 'aggression'), and Latin/Greek ('specific', 'response', 'serious', 'weapons', 'defend', 'themselves', 'approved', 'increase').""
}","['Old_English_Core', 'Norman_French', 'Latin/Greek']","{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The text contains simple and frequently used words such as 'pressuring', 'allies', 'specific', 'steps', 'against', 'refused', 'provide', 'serious', 'weapons', 'help', 'defend', 'themselves', 'approved', 'sale', 'offensive', 'increase', 'cost', 'aggression'. These words are part of the Old English core vocabulary.""
}",['Old_English_Core'],0
953,[6],"And it gets even worse: “The investigation, published Wednesday by the House Permanent Subcommittee on Investigations, further discloses secret efforts by top Obama administration officials to assure European countries they would receive a pass from U.S. sanctions if they engaged in business with Iran.”",Language_of_origin,['Latin/Greek'],['Latin/Greek'],"['Old_English_Core', 'Latin/Greek']",FALSE,"['Norman_French', 'Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [""Norman French""],
  ""Explanation"": ""The use of the word 'discloses' in the text suggests the influence of Norman French, as it is a legal term originating from Norman French conquest.""
}",['Norman_French'],"{
  ""Properties"": [
    ""Old English Core"",
    ""Latin/Greek""
  ],
  ""Explanation"": ""The text contains words from the Old English Core ('even', 'worse') and Latin/Greek ('investigation', 'published', 'secret', 'efforts', 'administration', 'assure', 'European', 'countries', 'receive', 'sanctions', 'engaged', 'business', 'Iran').""
}","['Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [
    ""Norman French""
  ],
  ""Explanation"": ""The term 'Subcommittee' has Norman French origin, which is a property used in the example text.""
}",['Norman_French'],FALSE,"{
  ""Properties"": [""Norman French""],
  ""Explanation"": ""The use of the word 'discloses' in the text is an example of a term associated with legal matters that came from Norman French.""
}",['Norman_French'],"{
  ""Properties"": [""Norman French""],
  ""Explanation"": ""The term 'subcommittee' is of Norman French origin, which is a property used in the example text.""
}",['Norman_French'],"{
  ""Properties"": [""Norman French""],
  ""Explanation"": ""The use of the term 'subcommittee' in the text is an example of Norman French influence on the English language, as it is a legal and administrative term that originated from the Norman French conquest.""
}",['Norman_French'],1
956,[6],Nothing good can be said about his four years of sanctimony and incompetence.,Language_of_origin,['Latin/Greek'],['Latin/Greek'],"['Old_English_Core', 'Latin/Greek']",FALSE,"['Latin/Greek', 'Old_English_Core']","{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The sentence uses simple and frequently used words like 'good', 'four', 'years', 'of', and 'and' which are part of the Old English core.""
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core"", ""Latin/Greek""],
  ""Explanation"": ""The text uses words from the Old English core vocabulary ('good', 'said', 'his', 'four', 'years') and also includes the Latin-derived words 'sanctimony' and 'incompetence'.""
}","['Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [""Old English Core""]
}
  
  																		
          
 						
					
          
          ",['Old_English_Core'],FALSE,"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The sentence uses simple and frequently used words such as 'good', 'said', 'his', 'four', 'years', 'of', 'and'.""
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core""]
  ,
  ""Explanation"": ""The sentence contains simple and frequently used words in contemporary English, such as 'good', 'said', 'his', 'four', 'years', 'of', 'and'.""
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The sentence contains simple and frequently used words such as 'good', 'can', 'be', 'said', 'his', 'four', 'years', 'of', 'and'. These words are part of the Old English Core.""
}",['Old_English_Core'],1
963,[6],"An Arizona man who sold ammunition to the gunman in the deadliest mass shooting in modern U.S. history was disturbed that he didn't spot any suspicious signs about his one-time customer, the man's lawyer said Wednesday.",Language_of_origin,['Latin/Greek'],['Latin/Greek'],"['Old_English_Core', 'Latin/Greek']",FALSE,"['Norman_French', 'Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [""Norman French"", ""Latin/Greek""],
  ""Explanation"": ""The text contains words deriving from Norman French (e.g. 'gunman', 'history') and Latin/Greek (e.g. 'ammunition', 'disturbed', 'suspicious').""
}","['Norman_French', 'Latin/Greek']","{
  ""Properties"": [""Old English Core"", ""Norman French"", ""Latin/Greek""],
  ""Explanation"": ""The text contains words from the Old English core ('man', 'seller', 'gunman'), Norman French ('ammunition', 'suspicious'), and Latin/Greek ('history', 'customer', 'lawyer').""
}","['Old_English_Core', 'Norman_French', 'Latin/Greek']","{
  ""Properties"": [""Old English Core"", ""Norman French"", ""Latin/Greek""],
  ""Explanation"": ""The text contains words from the Old English core ('man', 'he', 'in') and Norman French ('gunman', 'lawyer'). It also includes Latin/Greek words such as 'ammunition', 'suspicious', 'customer'.""
}","['Old_English_Core', 'Norman_French', 'Latin/Greek']",TRUE,"{
  ""Properties"": [""Norman French""],
  ""Explanation"": ""The text contains the Norman French-derived word 'lawyer'.""
}",['Norman_French'],"{
  ""Properties"": [""Norman French""],
  ""Explanation"": ""The use of the term 'lawyer' in the sentence is an example of Norman French influence on the English language, as legal terms often originated from Norman French.""
}",['Norman_French'],"{
  ""Properties"": [""Norman French""],
  ""Explanation"": ""The text contains the Norman French-derived word 'lawyer'.""
}",['Norman_French'],1
989,[17  6],"What about Judge Kavanaugh's comfort in being put through the ringer without a shred of evidence, Senator Flake?",Language_of_origin,['Latin/Greek'],['Latin/Greek'],"['Old_English_Core', 'Latin/Greek']",FALSE,"['Norman_French', 'Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [""Old English Core"", ""Norman French"", ""Latin/Greek""],
  ""Explanation"": ""The text contains Old English Core words ('judge', 'comfort', 'shred'), Norman French ('judge', 'evidence'), and Latin/Greek ('evidence', 'senator').""
}","['Old_English_Core', 'Norman_French', 'Latin/Greek']","{
  ""Properties"": [
    ""Norman French""
  ],
  ""Explanation"": ""The phrase 'put through the ringer' is idiomatic and likely derives from Norman French, where 'rengier' means to press, squeeze, or wring, as in 'put through the wringer.' The term 'shred' may also have Norman French origins.""
}",['Norman_French'],"{
  ""Properties"": [""Old English Core"", ""Latin/Greek""],
  ""Explanation"": ""The phrase 'comfort' and the words 'evidence' and 'Senator' are from Old English Core, while 'Kavanaugh' and 'Senator' are derived from Latin/Greek.""
}","['Old_English_Core', 'Latin/Greek']",FALSE,"{
  ""Properties"": [""Old English Core"", ""Norman French"", ""Latin/Greek""],
  ""Explanation"": ""The text contains words from the Old English Core ('judge', 'comfort', 'being', 'put', 'through', 'the', 'without', 'a', 'of'), Norman French ('judge', 'comfort', 'evidence', 'senator'), and Latin/Greek ('evidence', 'senator').""
}","['Old_English_Core', 'Norman_French', 'Latin/Greek']","{
  ""Properties"": [""Old English Core"", ""Norman French"", ""Latin/Greek""],
  ""Explanation"": ""The text contains words from the Old English Core ('judge', 'comfort', 'being', 'put', 'through', 'the', 'without', 'a', 'of'), Norman French ('judge', 'comfort', 'evidence', 'senator'), and Latin/Greek ('comfort', 'evidence', 'senator').""
}","['Old_English_Core', 'Norman_French', 'Latin/Greek']","{
  ""Properties"": [""Old English Core"", ""Norman French""],
  ""Explanation"": ""The use of 'judge', 'comfort', 'senator', and 'evidence' reflects the Old English core, while the phrase 'put through the ringer' is an idiomatic expression that originated from Norman French."" 
}","['Old_English_Core', 'Norman_French']",0
994,[8 6],"“I’ve never understood how chaos, anarchy and illegal border crossings are viewed as something good in a country like Germany, which we view as the best example of discipline and the rule of law,” he said.",Language_of_origin,['Latin/Greek'],['Latin/Greek'],"['Old_English_Core', 'Latin/Greek']",FALSE,"['Norman_French', 'Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [
    ""Old English Core"",
    ""Latin/Greek""
  ],
  ""Explanation"": ""The text contains words from Old English core such as 'chaos' and 'anarchy', and also includes Latin/Greek words such as 'discipline', 'anarchy', and 'illegal'.""
}","['Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [""Norman French"", ""Latin/Greek""],
  ""Explanation"": ""The text does not exhibit Old English Core words, but it does include 'anarchy' and 'discipline' which are derived from Norman French ('anarchie') and Latin ('disciplina') respectively.""
}","['Norman_French', 'Latin/Greek']","{
  ""Properties"": [""Norman French""],
  ""Explanation"": ""The text contains the Norman French loanword 'anarchy'.""
}",['Norman_French'],FALSE,"{
  ""Properties"": [""Old English Core"", ""Norman French"", ""Latin/Greek""],
  ""Explanation"": ""The text contains words from the Old English core ('never', 'understood', 'view'), Norman French ('chaos', 'anarchy', 'illegal', 'view'), and Latin/Greek ('discipline', 'rule', 'law').""
}","['Old_English_Core', 'Norman_French', 'Latin/Greek']","{
  ""Properties"": [""Norman French""],
  ""Explanation"": ""The use of the phrase 'the rule of law' in the context of discussing legal and societal order reflects the influence of Norman French on legal terminology in English.""
}",['Norman_French'],"{
  ""Properties"": [""Old English Core"", ""Norman French"", ""Latin/Greek""],
  ""Explanation"": ""The text contains words from the Old English Core ('never', 'understood', 'view'), Norman French ('chaos', 'anarchy', 'illegal', 'border', 'view'), and Latin/Greek ('discipline', 'rule', 'law').""
}","['Old_English_Core', 'Norman_French', 'Latin/Greek']",0
1040,[5 6 8],"The telling details of Archbishop Viganò’s testimony concerning Bergoglio’s friendly relations with McCarrick before he finally had to cut him loose—details conveniently ignored by Winters, Allen and Shea—are utterly devastating to any defense of Bergoglio.",Language_of_origin,['Latin/Greek'],['Latin/Greek'],"['Old_English_Core', 'Latin/Greek']",FALSE,"['Latin/Greek', 'Old_English_Core']","{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The use of words like 'testimony', 'relations', 'defense' and 'devastating' are derived from Latin/Greek origin.""
}",['Latin/Greek'],"{
  ""Properties"": [""Old English Core"", ""Norman French"", ""Latin/Greek""],
  ""Explanation"": ""The text includes words from the Old English core ('telling', 'friendly'), Norman French ('testimony', 'relations', 'defense'), and Latin/Greek ('concerning', 'devastating', 'testimony').""
}","['Old_English_Core', 'Norman_French', 'Latin/Greek']","{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The use of words like 'testimony', 'relations', 'defense' and 'devastating' all originate from Latin/Greek, indicating the presence of this language origin property.""
}",['Latin/Greek'],TRUE,"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The use of words like 'testimony', 'relations', 'defense' and 'devastating' indicates the influence of Latin/Greek in the text.""
}",['Latin/Greek'],"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The text contains words deriving from Latin such as 'testimony', 'relations', 'defense'.""
}",['Latin/Greek'],"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The text contains words derived from Latin, such as 'testimony', 'relations', 'defense'.""
}",['Latin/Greek'],1
1042,[6],Any purge would empty parishes and religious orders of the thousands of priests and bishops who lead healthy lives of service and faithful lives of celibacy.”,Language_of_origin,['Latin/Greek'],['Latin/Greek'],"['Old_English_Core', 'Latin/Greek']",FALSE,"['Latin/Greek', 'Old_English_Core']","{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The use of 'parishes,' 'priests,' 'bishops,' 'religious,' 'service,' and 'celibacy' indicates the presence of Latin-derived words in the text.""
}",['Latin/Greek'],"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The use of words like 'parishes', 'religious', 'priests', 'bishops', 'service', and 'celibacy' indicates the influence of Latin on the text.""
}",['Latin/Greek'],"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The sentence contains words deriving from Latin, such as 'purge', 'religious', 'thousands', 'priests', 'bishops', 'healthy', 'service', 'faithful', and 'celibacy'.""
}",['Latin/Greek'],TRUE,"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The text contains words derived from Latin, such as 'parishes', 'religious', 'orders', 'thousands', 'priests', 'bishops', 'healthy', 'service', 'faithful', and 'celibacy'.""
}",['Latin/Greek'],"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The text contains words of Latin origin such as 'parishes', 'religious', 'orders', 'thousands', 'priests', 'bishops', 'healthy', 'service', 'faithful', and 'celibacy'.""
}",['Latin/Greek'],"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The text contains words of Latin origin such as 'parishes', 'religious', 'priests', 'bishops', 'service', and 'celibacy'.""
}",['Latin/Greek'],1
1060,[5 6],That’s because he failed to conclude his article with one great big important point about former CIA Director Richard Helms.,Language_of_origin,['Latin/Greek'],['Latin/Greek'],"['Old_English_Core', 'Latin/Greek']",FALSE,"['Latin/Greek', 'Old_English_Core']","{
  ""Properties"": [""Old English Core"", ""Latin/Greek""],
  ""Explanation"": ""The sentence contains words from Old English Core ('failed', 'conclude', 'his', 'article', 'important', 'point') and Latin/Greek ('article', 'former', 'Director').""
}","['Old_English_Core', 'Latin/Greek']","{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The sentence contains simple and frequently used words such as 'he', 'failed', 'conclude', 'his', 'article', 'with', 'one', 'great', 'big', 'important', 'point', 'about', 'former', 'CIA', 'Director', and 'Richard'. These words are part of the Old English core vocabulary.""
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The text contains words from the Old English core, such as 'because', 'he', 'to', 'his', 'with', 'one', 'big', 'important', 'about'.""
}",['Old_English_Core'],FALSE,"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The sentence contains words from the Old English core, such as 'he', 'to', 'his', 'with', 'one', 'big', 'about'.""
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The sentence contains simple and frequently used words in contemporary English, such as 'he', 'failed', 'conclude', 'his', 'article', 'with', 'one', 'great', 'big', 'important', 'point', 'about', 'former', 'CIA', 'Director', 'Richard', 'Helms'.""
}",['Old_English_Core'],"{
  ""Properties"": [""Old English Core""],
  ""Explanation"": ""The sentence contains simple and frequently used words in contemporary English, such as 'because', 'he', 'failed', 'conclude', 'his', 'article', 'with', 'one', 'great', 'big', 'important', 'point', 'about', 'former', 'CIA', 'Director', 'Richard', 'Helms'.""
}",['Old_English_Core'],1
1100,[6],"In December it successfully carried out the most-distant course-correction manoeuvre ever, with the mission team guiding it towards a close-encounter with a KBO scheduled for 1 January 2019.",Language_of_origin,['Latin/Greek'],['Latin/Greek'],"['Old_English_Core', 'Latin/Greek']",FALSE,"['Latin/Greek', 'Old_English_Core']","{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The text contains words derived from Latin, such as 'manoeuvre', 'encounter', 'mission'. These words are commonly used in academic and technical contexts and often have Latin origins.""
}",['Latin/Greek'],"{
  ""Properties"": [
    ""Latin/Greek""
  ],
  ""Explanation"": ""The use of words like 'manoeuvre', 'encounter', and 'mission' indicates the influence of Latin/Greek in the text.""
}",['Latin/Greek'],"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The text contains the word 'manoeuvre' which is of Latin/Greek origin, indicating the use of this language origin in the example text.""
}",['Latin/Greek'],FALSE,"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The text contains words derived from Latin, such as 'manoeuvre', 'encounter', and 'mission'. These words are commonly used in English and are derived from Latin origins.""
}",['Latin/Greek'],"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The text contains words derived from Latin, such as 'successfully', 'course-correction', 'manoeuvre', 'encounter', and 'scheduled'.""
}",['Latin/Greek'],"{
  ""Properties"": [""Latin/Greek""],
  ""Explanation"": ""The text contains words derived from Latin, such as 'manoeuvre', 'encounter', and 'mission'. These words are commonly used in academic and technical contexts, reflecting the influence of Latin on the English language.""
}",['Latin/Greek'],1
