sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consitency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency
1354,[7],"“I have, on numerous occasions, noted our intelligence findings that Russians attempted to interfere in our elections.",Tropes,[],[],[],TRUE,[],"{
  ""Properties"": [""Litotes""],
  ""Explanation"": ""The use of 'noted' downplays or understates the significance of the intelligence findings, making it a form of litotes.""
}",['Litotes'],"{
  ""Properties"": [""litotes""],
  ""Explanation"": ""The use of 'noted' as an understatement for emphasizing the seriousness of the intelligence findings indicates litotes.""
}",['litotes'],"{
  ""Properties"": [""paralepsis/praeteritio""],
  ""Explanation"": ""The speaker is mentioning something (Russian interference) while denying mentioning it, using the phrase 'I have, on numerous occasions, noted' to draw attention to the topic without directly stating it.""
}",['paralepsis/praeteritio'],FALSE,"{
  ""Properties"": [""paralepsis/praeteritio""],
  ""Explanation"": ""The speaker mentions the intelligence findings of Russian interference while denying that they are mentioning it, using the phrase 'I have, on numerous occasions, noted...'""
}",['paralepsis/praeteritio'],"{
  ""Properties"": [""paralepsis/praeteritio""],
  ""Explanation"": ""The speaker mentions the intelligence findings of Russian interference while denying saying it explicitly, using the phrase 'I have, on numerous occasions, noted...'""
}",['paralepsis/praeteritio'],"{
  ""Properties"": [""paralepsis/praeteritio""],
  ""Explanation"": ""The speaker mentions the intelligence findings of Russian interference while denying saying it explicitly, using the phrase 'on numerous occasions'. This is an example of paralepsis/praeteritio.""
}",['paralepsis/praeteritio'],1
1355,[6 8 7],The very intensity and nastiness of former CIA Director Brennan and former Director of National Intelligence Clapper is an attempt to distract attention from their failure to protect America.,Tropes,[],[],['hyperbole'],FALSE,[],"{
  ""Properties"": [""irony""],
  ""Explanation"": ""The statement is ironic because it claims that Brennan and Clapper's intense and nasty behavior is an attempt to distract from their failure, when in fact the speaker is attempting to redirect attention away from their own criticism of Brennan and Clapper."" 
}",['irony'],"{
  ""Properties"": [""irony""],
  ""Explanation"": ""The statement appears to praise Brennan and Clapper for their intensity and nastiness, while actually criticizing them for failing to protect America. This creates a situation where one thing is said, while another thing is meant, hence it is an example of irony.""
}",['irony'],"{
  ""Properties"": [""irony""],
  ""Explanation"": ""The statement uses irony by asserting that the intensity and nastiness of the former CIA Director and the former Director of National Intelligence is an attempt to distract attention from their failure, while the intended meaning is that their behavior actually draws attention to their failure.""
}",['irony'],TRUE,"{
  ""Properties"": [""irony""],
  ""Explanation"": ""The statement uses irony by suggesting that the intensity and nastiness of Brennan and Clapper is an attempt to distract from their failure, while implying that their actions are actually drawing attention to their failure.""
}",['irony'],"{
  ""Properties"": [""irony""],
  ""Explanation"": ""The statement appears to praise Brennan and Clapper for their intensity and nastiness, but the actual intent is to criticize them for their failure to protect America.""
}",['irony'],"{
  ""Properties"": [""irony""],
  ""Explanation"": ""The statement uses irony by suggesting that the intensity and nastiness of Brennan and Clapper are an attempt to distract attention from their failure, while implying that their actions are actually drawing attention to their failure.""
}",['irony'],1
1369,[7],"We imported goods ""Made in China,"" while exporting our future.",Tropes,"['synecdoche', 'metaphor']","['irony', 'metaphor']",['metaphor'],FALSE,"['synecdoche', 'metaphor']","{
  ""Properties"": [
    ""synecdoche"",
    ""irony""
  ],
  ""Explanation"": ""The phrase 'Made in China' represents the whole of the goods being imported from China (synecdoche), and there is an ironic contrast between importing goods and 'exporting our future.'""
}","['synecdoche', 'irony']","{
  ""Properties"": [""synecdoche""],
  ""Explanation"": ""The use of 'Made in China' represents the entire country in terms of its export economy, making it a synecdoche.""
}",['synecdoche'],"{
  ""Properties"": [""synecdoche""],
  ""Explanation"": ""The use of 'Made in China' to represent the entirety of the goods being imported implies the use of synecdoche.""
}",['synecdoche'],FALSE,"{
  ""Properties"": [""metonymy"", ""irony""],
  ""Explanation"": ""The use of 'Made in China' as a metonymy for the goods themselves, and the irony in the statement implying that by importing these goods, the country is exporting its future.""
}","['metonymy', 'irony']","{
  ""Properties"": [""synecdoche"", ""irony""],
  ""Explanation"": ""The use of 'Made in China' represents the whole category of goods from China, making it a synecdoche. The statement is also ironic, as it suggests that importing goods from China is detrimental to our future.""
}","['synecdoche', 'irony']","{
  ""Properties"": [""synecdoche""],
  ""Explanation"": ""The use of 'Made in China' represents the whole category of goods produced in China, while 'exporting our future' represents the broader concept of economic consequences.""
}",['synecdoche'],0
1371,[7],"Bush-Obama ""open borders"" brought in tens of millions of Third World peoples, legally and illegally, to rising resistance from Americans forced to bear the economic and social costs.",Tropes,"['hyperbole', 'synecdoche']",[],"['hyperbole', 'metaphor']",FALSE,"['hyperbole', 'metonymy']","{
  ""Properties"": [""metaphor"", ""hyperbole""],
  ""Explanation"": ""The use of 'open borders' is a metaphor bringing a term from the realm of immigration policy to describe a broader concept. The phrase 'tens of millions' suggests hyperbole, an overstatement of the number of people brought in.""
}","['metaphor', 'hyperbole']","{
  ""Properties"": [""hyperbole"", ""paradox"", ""metonymy""],
  ""Explanation"": ""The statement contains hyperbolic exaggeration with the phrase 'tens of millions', paradox in the form of opposing viewpoints between 'open borders' and 'rising resistance', and metonymy in the use of 'Bush-Obama' to refer to the administrations of George W. Bush and Barack Obama.""
}","['hyperbole', 'paradox', 'metonymy']","{
  ""Properties"": [""hyperbole"", ""antonomasia""],
  ""Explanation"": ""The use of 'tens of millions' is an exaggeration (hyperbole) to emphasize the scale of immigration. The term 'Third World peoples' is an example of antonomasia, as it replaces specific nationalities with a broader descriptive label.""
}","['hyperbole', 'antonomasia']",FALSE,"{
  ""Properties"": [""hyperbole"", ""antonomasia""],
  ""Explanation"": ""The use of 'tens of millions' is an exaggerated overstatement, indicating hyperbole. Additionally, the use of 'Third World peoples' is an antonomasia, replacing specific nationalities with a broad descriptive label.""
}","['hyperbole', 'antonomasia']","{
  ""Properties"": [""hyperbole""],
  ""Explanation"": ""The statement exaggerates the impact of the immigration policies by claiming that 'tens of millions' of people were brought in, which is likely an overstatement.""
}",['hyperbole'],"{
  ""Properties"": [""hyperbole"", ""antonomasia""],
  ""Explanation"": ""The use of 'tens of millions' is an exaggeration, making it a hyperbole. Additionally, 'Bush-Obama' is an antonomasia, using a descriptive label to characterize and rename the two presidents.""
}","['hyperbole', 'antonomasia']",0
1390,[7 9],"Barack Obama spent considerable time selling the American people on the idea of a cooperative Iran — all the while cutting quiet deals, behind closed doors, with the rogue nation.",Tropes,"['euphemism', 'metaphor']",['antonomasia'],['metaphor'],FALSE,"['antonomasia', 'metaphor']","{
  ""Properties"": [""irony"", ""paradox""],
  ""Explanation"": ""The statement represents irony as it says one thing ('selling the American people on the idea of a cooperative Iran') while meaning another ('cutting quiet deals, behind closed doors, with the rogue nation'). It also contains a paradox as it presents a self-contradiction by portraying Obama's actions as contradictory to his public stance.""
}","['irony', 'paradox']","{
  ""Properties"": [""irony""],
  ""Explanation"": ""The use of 'selling' and 'cooperative' to describe Obama's actions toward Iran implies a positive intention, while 'quiet deals' and 'rogue nation' reveal a contradictory negative reality, creating an ironic statement.""
}",['irony'],"{
  ""Properties"": [""irony""],
  ""Explanation"": ""The use of 'selling' and 'cooperative' implies a positive portrayal of Obama's actions, while 'quiet deals' and 'rogue nation' reveal the actual negative nature of the situation, creating an ironic contrast.""
}",['irony'],FALSE,"{
  ""Properties"": [""irony""],
  ""Explanation"": ""The statement presents a situation where Barack Obama is promoting the idea of cooperation with Iran, but is actually making secret deals with them, creating a contrast between what is said and what is actually happening.""
}",['irony'],"{
  ""Properties"": [""irony""],
  ""Explanation"": ""The statement presents a situation where Barack Obama is promoting the idea of cooperation with Iran, but at the same time, he is making secretive agreements with them. This creates a contrast between the public image and the hidden actions, which is an example of irony.""
}",['irony'],"{
  ""Properties"": [""irony""],
  ""Explanation"": ""The sentence contains irony as it describes Barack Obama selling the idea of cooperation with Iran while secretly making deals with them, creating a contrast between the public image and the hidden actions.""
}",['irony'],1
1405,[ 7 13],"I want to bring our soldiers back home,"" Trump said.",Tropes,[],[],['metaphor'],FALSE,[],"{
  ""Properties"": [""metonymy""],
  ""Explanation"": ""The term 'soldiers' is used as a metonymy for the military or armed forces in general.""
}",['metonymy'],"{
  ""Properties"": [""synecdoche""],
  ""Explanation"": ""The phrase 'our soldiers' represents the whole military force."" 
}",['synecdoche'],"{
  ""Properties"": [""euphemism""],
  ""Explanation"": ""The expression 'bring our soldiers back home' can be considered a euphemism for ending military involvement in a specific region or conflict.""
}",['euphemism'],FALSE,"{
  ""Properties"": [""euphemism""],
  ""Explanation"": ""The phrase 'bring our soldiers back home' is a euphemism for withdrawing troops from a foreign country.""
}",['euphemism'],"{
  ""Properties"": [""euphemism""],
  ""Explanation"": ""The phrase 'bring our soldiers back home' is a euphemism for withdrawing troops from a foreign country.""
}",['euphemism'],"{
  ""Properties"": [""euphemism""],
  ""Explanation"": ""The phrase 'bring our soldiers back home' is a euphemism for withdrawing troops from a foreign country.""
}",['euphemism'],1
1407,[7],And it’s a problem not just in West Virginia – it’s a national problem.,Tropes,[],[],['hyperbole'],FALSE,[],"{
  ""Properties"": [""synecdoche""],
  ""Explanation"": ""The term 'West Virginia' is used to represent a specific region within the country, standing in for the whole nation.""
}",['synecdoche'],"{
  ""Properties"": [""synecdoche""],
  ""Explanation"": ""The use of 'West Virginia' to refer to a specific region within the entire nation.""
}",['synecdoche'],"{
  ""Properties"": [""synecdoche""],
  ""Explanation"": ""The use of 'West Virginia' to represent the larger nation indicates the use of synecdoche, where a part is used to represent the whole.""
}",['synecdoche'],TRUE,"{
  ""Properties"": [""synecdoche""],
  ""Explanation"": ""The use of 'West Virginia' to represent a larger entity, in this case, the entire nation, qualifies as synecdoche.""
}",['synecdoche'],"{
  ""Properties"": [""synecdoche""],
  ""Explanation"": ""The use of 'West Virginia' to represent a part of the country, indicating a larger issue affecting the entire nation.""
}",['synecdoche'],"{
  ""Properties"": [""synecdoche""],
  ""Explanation"": ""The use of 'West Virginia' to represent a part of the country, indicating that the issue is not limited to that specific state.""
}",['synecdoche'],1
1487,[8],"My acceptance from the reading of this document of the Church’s orthodox eucharistic doctrine was based in part on Pope Paul’s gracious and beautiful exposition, and in part on the sheer radical, mad unlikeliness of it.",Tropes,['hyperbole'],[],['metaphor'],FALSE,"['hyperbole', 'metaphor']","{
  ""Properties"": [""metonymy""],
  ""Explanation"": ""The phrase 'Pope Paul' is used as a substitution for the authority of the Catholic Church, demonstrating a metonymic relationship.""
}",['metonymy'],"{
  ""Properties"": [""antonomasia"", ""hyperbole""],
  ""Explanation"": ""The use of 'Pope Paul' instead of his full name as a descriptive label characterizes and renames (antonomasia). The phrase 'sheer radical, mad unlikeliness' is an overstatement, an exaggerated claim not meant to be taken literally (hyperbole).""
}","['antonomasia', 'hyperbole']","{
  ""Properties"": [""metonymy"", ""hyperbole""],
  ""Explanation"": ""The use of 'Pope Paul's' to refer to the official stance of the Church is an example of metonymy, as it substitutes the name of the person for the institution he represents. The phrase 'sheer radical, mad unlikeliness' is hyperbolic, as it exaggerates the unlikelihood for emphasis.""
}","['metonymy', 'hyperbole']",FALSE,"{
  ""Properties"": [""metonymy"", ""hyperbole""],
  ""Explanation"": ""The use of 'Pope Paul' as a substitute for the Vatican or the Catholic Church is an example of metonymy. The phrase 'sheer radical, mad unlikeliness' is an exaggerated statement, indicating hyperbole.""
}","['metonymy', 'hyperbole']","{
  ""Properties"": [""metonymy"", ""hyperbole""],
  ""Explanation"": ""The use of 'Pope Paul' as a substitute for the Vatican or the Catholic Church is an example of metonymy. The phrase 'sheer radical, mad unlikeliness' is hyperbolic, as it exaggerates the unlikelihood of the situation.""
}","['metonymy', 'hyperbole']","{
  ""Properties"": [""metonymy"", ""hyperbole""],
  ""Explanation"": ""The use of 'Pope Paul' as a substitute for the official teachings of the Catholic Church is an example of metonymy. The phrase 'sheer radical, mad unlikeliness' is an exaggerated statement, indicating hyperbole.""
}","['metonymy', 'hyperbole']",1
1535,[8 8 5],This stunning tower audio once again provides proof that the entire narrative that claims that Stephen Paddock operated alone from the 32nd floor of the Mandalay Bay Hotel is complete nonsense and that authorities are actually actively covering up what really happened on that fateful night.,Tropes,['hyperbole'],[],['metaphor'],FALSE,['hyperbole'],"{
  ""Properties"": [""hyperbole"", ""irony""],
  ""Explanation"": ""The statement contains hyperbole through the exaggerated claim that the audio provides 'proof' that authorities are actively covering up the truth. The use of 'proof' in this context is also ironic, as it is presented as a factual assertion but is actually a hyperbolic and opinionated claim.""
}","['hyperbole', 'irony']","{
  ""Properties"": [""hyperbole"", ""irony""],
  ""Explanation"": ""The statement uses hyperbolic language ('complete nonsense') to emphasize the speaker's disbelief and exaggeration. Additionally, there is an element of irony in the claim that authorities are 'actually actively covering up' what really happened, implying a pointed contrast between the stated narrative and an alternative reality.""
}","['hyperbole', 'irony']","{
  ""Properties"": [""hyperbole"", ""irony""],
  ""Explanation"": ""The use of 'stunning' and 'complete nonsense' are hyperbolic statements, while the claim that the audio provides proof is ironic given the controversial nature of the topic.""
}","['hyperbole', 'irony']",TRUE,"{
  ""Properties"": [""hyperbole"", ""irony""],
  ""Explanation"": ""The statement contains hyperbole in the use of 'complete nonsense' and irony in the assertion that the audio provides 'proof' while also claiming that authorities are 'covering up' the truth.""
}","['hyperbole', 'irony']","{
  ""Properties"": [""hyperbole"", ""irony""],
  ""Explanation"": ""The statement contains hyperbole in the use of 'complete nonsense' to emphasize the disbelief in the narrative. Additionally, there is irony in the assertion that the authorities are 'actively covering up' what really happened, implying a contrast between the stated actions and the actual truth.""
}","['hyperbole', 'irony']","{
  ""Properties"": [""hyperbole"", ""irony""],
  ""Explanation"": ""The statement contains hyperbolic language, exaggerating the significance of the tower audio. Additionally, there is an ironic tone in the description of the authorities actively covering up the truth.""
}","['hyperbole', 'irony']",1
1589,[8 6],"In the tragic comedy of denial that every Islamic terrorism investigation inevitably becomes, the authorities are still hunting around for his motiv Yonathan Halimi, Sarah Lucy’s son, describes the killer’s family as being known for its anti-Semitism.",Tropes,['irony'],['paradox'],['irony'],FALSE,"['irony', 'metaphor']","{
  ""Properties"": [""irony"", ""metonymy""],
  ""Explanation"": ""The use of 'tragic comedy' reflects irony, as the situation is characterized by both tragedy and absurdity. Additionally, the substitution of 'the killer’s family' for the actual individual using the principle of association is an example of metonymy.""
}","['irony', 'metonymy']","{
  ""Properties"": [""irony"", ""euphemism""],
  ""Explanation"": ""The use of 'tragic comedy' in the context of an Islamic terrorism investigation is ironic, and the phrase 'hunting around for his motiv' is a euphemism for the investigation process.""
}","['irony', 'euphemism']","{
  ""Properties"": [""irony""],
  ""Explanation"": ""The use of 'tragic comedy' to describe the investigation is an example of irony, as it presents the investigation as a serious matter while also highlighting its absurd or contradictory aspects.""
}",['irony'],FALSE,"{
  ""Properties"": [""irony"", ""euphemism""],
  ""Explanation"": ""The use of 'tragic comedy' and 'hunting around for his motiv' in the context of an investigation into Islamic terrorism suggests irony. Additionally, the phrase 'describes the killer’s family as being known for its anti-Semitism' may be a euphemism for a more direct and potentially offensive description.""
}","['irony', 'euphemism']","{
  ""Properties"": [""irony"", ""euphemism""],
  ""Explanation"": ""The use of 'tragic comedy' is ironic, as it juxtaposes two contradictory elements. Additionally, the phrase 'hunting around for his motiv' is a euphemism for the investigation process, minimizing the gravity of the situation.""
}","['irony', 'euphemism']","{
  ""Properties"": [""irony"", ""euphemism""],
  ""Explanation"": ""The use of 'tragic comedy' is an example of irony, as it presents a situation as both tragic and comedic. Additionally, the phrase 'hunting around for his motiv' is a euphemism for the investigation process, minimizing the gravity of the situation.""
}","['irony', 'euphemism']",1
1699,[8],"He said the group was a toothless, paper-shuffling exercise.",Tropes,['metaphor'],['metaphor'],['metaphor'],TRUE,['metaphor'],"{
  ""Properties"": [""metaphor""],
  ""Explanation"": ""The use of 'toothless, paper-shuffling exercise' as a metaphor creates a novel pairing that expresses a point trenchantly.""
}",['metaphor'],"{
  ""Properties"": [""metaphor""],
  ""Explanation"": ""The use of 'toothless' and 'paper-shuffling' to describe the group is a metaphor, bringing terms from an 'alien' semantic field to create a novel pairing that expresses a point trenchantly.""
}",['metaphor'],"{
  ""Properties"": [""metaphor""],
  ""Explanation"": ""The phrase 'toothless, paper-shuffling exercise' creates a novel pairing of terms from different semantic fields to express a point trenchantly.""
}",['metaphor'],TRUE,"{
  ""Properties"": [""metaphor""],
  ""Explanation"": ""The use of 'toothless, paper-shuffling exercise' is a metaphor, bringing together the idea of ineffectiveness and bureaucracy to describe the group.""
}",['metaphor'],"{
  ""Properties"": [""metaphor""],
  ""Explanation"": ""The phrase 'toothless, paper-shuffling exercise' is a metaphor, bringing together the unrelated concepts of lack of power (toothless) and meaningless activity (paper-shuffling) to describe the group.""
}",['metaphor'],"{
  ""Properties"": [""metaphor""],
  ""Explanation"": ""The use of 'toothless' and 'paper-shuffling' to describe the group is a metaphor, bringing terms from an 'alien' semantic field to create a novel pairing that expresses a point trenchantly.""
}",['metaphor'],1
2116,[8],The case of the Netherlands is downright bizarre; sisters so old that even the federation structures are breaking down.,Tropes,[],"['hyperbole', 'metaphor']","['hyperbole', 'metaphor']",FALSE,"['hyperbole', 'metaphor']","{
  ""Properties"": [""metaphor""],
  ""Explanation"": ""The use of 'sisters' is a metaphor to describe the countries within the federation, creating a novel pairing to express the breakdown of the federation structures.""
}",['metaphor'],"{
  ""Properties"": [""metaphor"", ""hyperbole""],
  ""Explanation"": ""The use of 'downright bizarre' is a metaphor to describe the situation in the Netherlands as extremely unusual and abnormal. Additionally, the phrase 'so old that even the federation structures are breaking down' contains hyperbole, exaggerating the age and frailty of the situation.""
}","['metaphor', 'hyperbole']","{
  ""Properties"": [""metaphor""],
  ""Explanation"": ""The use of 'sisters' is a metaphor to describe the relationship between the entities, indicating a strong familial bond, while 'even the federation structures are breaking down' further emphasizes the metaphorical nature of the statement.""
}",['metaphor'],FALSE,"{
  ""Properties"": [""metaphor""],
  ""Explanation"": ""The use of 'sisters' to refer to countries and 'federation structures' breaking down creates a novel pairing that expresses a point trenchantly.""
}",['metaphor'],"{
  ""Properties"": [""metaphor""],
  ""Explanation"": ""The use of 'sisters' to refer to countries and 'federation structures' breaking down is a metaphor, bringing terms from different semantic fields to create a novel pairing that expresses a point trenchantly.""
}",['metaphor'],"{
  ""Properties"": [""metaphor""],
  ""Explanation"": ""The use of 'sisters' to refer to countries and 'federation structures breaking down' creates a metaphorical comparison, suggesting a close relationship between the countries and the breakdown of their political structures.""
}",['metaphor'],1
2128,[8],"A litany of lives of total moral, physical, emotional devastation suffered by victims of homosexual clerics.",Tropes,[],[],[],TRUE,[],"{
  ""Properties"": [""hyperbole""],
  ""Explanation"": ""The phrase 'total moral, physical, emotional devastation' is an overstatement and exaggerated claim, not meant to be taken literally.""
}",['hyperbole'],"{
  ""Properties"": [""hyperbole""],
  ""Explanation"": ""The use of 'total moral, physical, emotional devastation' is an exaggerated statement meant to convey the severity of the situation, making it an example of hyperbole.""
}",['hyperbole'],"{
  ""Properties"": [""hyperbole""],
  ""Explanation"": ""The use of the phrase 'total moral, physical, emotional devastation' is an exaggerated and over-the-top statement meant to emphasize the severity of the suffering."" 
}",['hyperbole'],TRUE,"{
  ""Properties"": [""hyperbole"", ""euphemism""],
  ""Explanation"": ""The use of 'total moral, physical, emotional devastation' is an example of hyperbole, as it exaggerates the extent of the suffering. Additionally, the phrase 'victims of homosexual clerics' may be considered a euphemism, as it substitutes a milder term for a potentially more direct or offensive one.""
}","['hyperbole', 'euphemism']","{
  ""Properties"": [""hyperbole"", ""euphemism""],
  ""Explanation"": ""The use of 'total moral, physical, emotional devastation' is an example of hyperbole, as it exaggerates the extent of the suffering. Additionally, the phrase 'victims of homosexual clerics' could be seen as a euphemism for a more direct or potentially offensive description.""
}","['hyperbole', 'euphemism']","{
  ""Properties"": [""hyperbole""],
  ""Explanation"": ""The phrase 'total moral, physical, emotional devastation' is an exaggerated statement meant to emphasize the severity of the suffering experienced by the victims.""
}",['hyperbole'],0
2198,[16  6  8],"That’s all,” when he stated in his sworn account that Nuncio Pietro Sambi conveyed to McCarrick at the Nunciature in Washington the sanctions that had been imposed on him by Pope Benedict—sanctions Bergoglio ignored for five years until forced to act by a worldwide storm of outrage.",Tropes,['metaphor'],['metaphor'],"['hyperbole', 'metaphor']",FALSE,['antonomasia'],"{
  ""Properties"": [""irony"", ""hyperbole"", ""euphemism""],
  ""Explanation"": ""The statement 'That’s all' is ironic, as it implies there is nothing more to say when in fact there is a significant revelation following it. The use of 'ignored for five years' and 'worldwide storm of outrage' contains hyperbole, as it overstates the extent of the situation. The phrase 'forced to act by a worldwide storm of outrage' could be seen as a euphemism, as it minimizes the gravity of the Church scandal."" 
}","['irony', 'hyperbole', 'euphemism']","{
  ""Properties"": [""irony""],
  ""Explanation"": ""The statement 'That’s all' is used ironically to downplay the significance of the preceding information, when in fact it is quite significant.""
}",['irony'],"{
  ""Properties"": [""irony"", ""hyperbole"", ""paradox""],
  ""Explanation"": ""The statement 'That’s all' is ironic given the length and gravity of the situation being described. The claim that Pope Bergoglio ignored the sanctions for five years until being forced to act creates a paradox, as it presents a contradictory situation that is then resolved by the subsequent events. The mention of a 'worldwide storm of outrage' serves as hyperbole, exaggerating the scale of the reaction.""
}","['irony', 'hyperbole', 'paradox']",FALSE,"{
  ""Properties"": [""irony""],
  ""Explanation"": ""The statement 'That’s all' is ironic because it implies that the preceding information is insignificant, while in reality, it is quite significant.""
}",['irony'],"{
  ""Properties"": [""irony"", ""hyperbole""],
  ""Explanation"": ""The statement 'That’s all' is ironic because it implies that the preceding information is insignificant, when in fact it is quite significant. The phrase 'a worldwide storm of outrage' is hyperbolic, exaggerating the scale of the reaction for emphasis.""
}","['irony', 'hyperbole']","{
  ""Properties"": [""irony"", ""euphemism""],
  ""Explanation"": ""The statement 'That’s all' is ironic because it implies finality or completeness, while in reality, it is followed by a significant revelation. Additionally, the phrase 'sanctions that had been imposed' is a euphemism for disciplinary actions taken against McCarrick.""
}","['irony', 'euphemism']",0
2241,[8],"Because in those texts—above all Gaudium et Spes, Dignitatis Humanae, Unitatis Redintegratio, Nostra Aetate and Sacrosanctum Concilium—the Council verbally prostrated itself before “the modern world” and the practitioners of other religions while authorizing Bugnini (Secretary of the liturgical Preparatory Commission that drafted what would become Sacrosanctum Concilium) to begin demolition of the sacred liturgy that was the very foundation Catholic of orthodoxy and orthopraxis.",Tropes,['synecdoche'],['irony'],['metaphor'],FALSE,"['hyperbole', 'metaphor']","{
  ""Properties"": [""metaphor"", ""hyperbole""],
  ""Explanation"": ""The use of 'verbal prostration' towards the modern world and other religions is a metaphor, while the phrase 'begin demolition of the sacred liturgy that was the very foundation Catholic of orthodoxy and orthopraxis' employs hyperbolic language to emphasize the drastic changes.""
}","['metaphor', 'hyperbole']","{
  ""Properties"": [""hyperbole""],
  ""Explanation"": ""The text contains hyperbolic language, exaggeratedly portraying the actions and impact of the Council's decisions.""
}",['hyperbole'],"{
  ""Properties"": [""metaphor"", ""hyperbole""],
  ""Explanation"": ""The statement uses metaphor by comparing the verbal submission of the Council to 'prostration'. It also employs hyperbole in describing the authorization given to Bugnini as 'beginning the demolition' of the sacred liturgy.""
}","['metaphor', 'hyperbole']",FALSE,"{
  ""Properties"": [""metaphor"", ""hyperbole""],
  ""Explanation"": ""The use of 'prostrated itself' is a metaphor, bringing the image of physical prostration to express the Council's deference. The phrase 'begin demolition of the sacred liturgy' is hyperbolic, exaggerating the changes made to the liturgy.""
}","['metaphor', 'hyperbole']","{
  ""Properties"": [""metaphor"", ""hyperbole""],
  ""Explanation"": ""The use of 'prostrated itself' is a metaphor, as the Council is not literally physically prostrating itself. The phrase 'begin demolition of the sacred liturgy' is hyperbolic, as it exaggerates the extent of the changes being made.""
}","['metaphor', 'hyperbole']","{
  ""Properties"": [""metaphor"", ""hyperbole""],
  ""Explanation"": ""The use of 'verbally prostrated itself' is a metaphor, as it brings the term 'prostrated' from a physical action to a figurative one. The phrase 'begin demolition of the sacred liturgy' is hyperbolic, as it exaggerates the extent of the changes being made.""
}","['metaphor', 'hyperbole']",1
2456,[8],NASA has released a record-breaking photograph taken by the New Horizons spacecraft when it was 3.79 billion miles away from the Earth.,Tropes,[],[],['metaphor'],FALSE,[],"{
  ""Properties"": [""hyperbole""],
  ""Explanation"": ""The use of 'record-breaking' is an example of hyperbole, as it exaggerates the significance of the photograph for dramatic effect.""
}",['hyperbole'],"{
  ""Properties"": [""hyperbole""],
  ""Explanation"": ""The use of 'record-breaking' is an exaggerated statement intended to emphasize the significance of the photograph, making it a hyperbole.""
}",['hyperbole'],"{
  ""Properties"": [""hyperbole""],
  ""Explanation"": ""The use of 'record-breaking' is an overstatement, exaggerating the significance of the photograph to emphasize its remarkable nature.""
}",['hyperbole'],TRUE,"{
  ""Properties"": [""hyperbole""],
  ""Explanation"": ""The use of 'record-breaking' to describe the photograph implies an exaggerated statement, as it is not the actual breaking of a record but rather an impressive achievement.""
}",['hyperbole'],"{
  ""Properties"": [""hyperbole""],
  ""Explanation"": ""The use of 'record-breaking' is an exaggerated statement meant to emphasize the significance of the photograph.""
}",['hyperbole'],"{
  ""Properties"": [""hyperbole""],
  ""Explanation"": ""The use of 'record-breaking' is an exaggerated statement meant to emphasize the significance of the photograph.""
}",['hyperbole'],1
2472,[8],"Ricki Seidman, a Democratic operative and former Clinton White House official who is now an advisor to Mrs. Ford, said in July (at roughly the same time as the letter was submitted) that she predicted a ""strategy"" forming to destroy Brett Kavanaugh.",Tropes,[],[],['metaphor'],FALSE,[],"{
  ""Properties"": [""synecdoche""],
  ""Explanation"": ""The use of 'Mrs. Ford' represents a specific individual (Christine Blasey Ford) as a part for the whole, the use of her title in place of her full name.""
}",['synecdoche'],"{
  ""Properties"": [""metaphor""],
  ""Explanation"": ""The use of 'strategy' to describe the planned actions to 'destroy' Brett Kavanaugh creates a novel pairing that expresses the planned actions in a poignant way.""
}",['metaphor'],"{
  ""Properties"": [""metonymy""],
  ""Explanation"": ""The use of 'Mrs. Ford' to represent Dr. Christine Blasey Ford, substituting a title for her name.""
}",['metonymy'],FALSE,"{
  ""Properties"": [""metonymy""],
  ""Explanation"": ""The use of 'Mrs. Ford' as a substitution for Christine Blasey Ford, chosen based on the association of her being married and using the title 'Mrs.'""
}",['metonymy'],"{
  ""Properties"": [""metonymy""],
  ""Explanation"": ""The use of 'Mrs. Ford' as a substitution for Christine Blasey Ford, chosen based on the association with her married name.""
}",['metonymy'],"{
  ""Properties"": [""metonymy""],
  ""Explanation"": ""The use of 'Mrs. Ford' as a substitution for Christine Blasey Ford, chosen based on the association of her being married and using the traditional title 'Mrs.'""
}",['metonymy'],1
