sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consitency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency
659,[5],"“Under these circumstances, we did not have confidence that Strzok’s decision to prioritize the Russia investigation over following up on the Midyear-related investigative lead discovered on the Weiner laptop was free from bias,” the report said.",Lexical_and_semantic_fields,"['indefinite/thesis', 'abstract', 'definite/hypothesis']","['abstract', 'definite/hypothesis']",['definite/hypothesis'],FALSE,"['concrete', 'definite/hypothesis']","{
  ""Properties"": [""definite/hypothesis"", ""abstract""],
  ""Explanation"": ""The text contains the definite reference 'Strzok' as well as the abstract concept of 'bias' in the decision-making process.""
}","['definite/hypothesis', 'abstract']","{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to a specific person (Strzok) and a specific action (prioritizing the Russia investigation over following up on the Midyear-related investigative lead), making it an example of definite/hypothesis.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The example text includes a specific reference to 'Strzok's decision,' making it a definite or hypothesis statement.""
}",['definite/hypothesis'],FALSE,"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific circumstances, Strzok's decision, the Russia investigation, the Midyear-related investigative lead, and the Weiner laptop, indicating a definite/hypothesis property.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific circumstances, Strzok's decision, the Russia investigation, the Midyear-related investigative lead, and the Weiner laptop, indicating a definite/hypothesis property.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific circumstances, a specific decision made by Strzok, and specific investigative leads, indicating the use of definite or hypothesis language.""
}",['definite/hypothesis'],1
747,[9 5],"And finally, in a bizarre tweet, Greenwald opined, “I hope the story [maligning Assange] turns out true” – apparently because maintenance of the Guardian’s reputation is more important than Assange’s fate and the right of journalists to dig up embarrassing secrets without fear of being imprisoned.",Lexical_and_semantic_fields,"['indefinite/thesis', 'concrete', 'abstract', 'definite/hypothesis']",['definite/hypothesis'],"['concrete', 'abstract', 'definite/hypothesis']",FALSE,"['concrete', 'definite/hypothesis']","{
  ""Properties"": [""abstract"", ""indefinite/thesis"", ""definite/hypothesis""],
  ""Explanation"": ""The text involves abstract categories or relationships (Greenwald's opinion about the story maligning Assange), general statements with no specific reference to persons, time, or place (the right of journalists to dig up embarrassing secrets without fear of being imprisoned), and specific people or things (Assange and the Guardian's reputation).""
}","['abstract', 'indefinite/thesis', 'definite/hypothesis']","{
  ""Properties"": [
    ""prototype"",
    ""abstract""
  ],
  ""Explanation"": ""The use of 'story' and 'maintenance of the Guardian’s reputation' represent a specific member of a group and a broad category or relationship, respectively.""
}","['prototype', 'abstract']","{
  ""Properties"": [""abstract""],
  ""Explanation"": ""The use of 'reputation' and 'fate' in relation to the Guardian and Assange's right suggests the presence of abstract terms that reflect broad categories or relationships.""
}",['abstract'],FALSE,"{
  ""Properties"": [""abstract""],
  ""Explanation"": ""The text contains abstract concepts such as 'reputation', 'fate', and 'right of journalists', which are broad categories or relationships.""
}",['abstract'],"{
  ""Properties"": [""abstract"", ""definite/hypothesis""],
  ""Explanation"": ""The text contains abstract concepts such as 'reputation', 'fate', 'right of journalists', and 'embarrassing secrets', as well as a definite reference to 'Assange'.""
}","['abstract', 'definite/hypothesis']","{
  ""Properties"": [""abstract""],
  ""Explanation"": ""The text uses abstract language to discuss broad categories and relationships, such as 'the story maligning Assange' and 'the right of journalists to dig up embarrassing secrets'.""
}",['abstract'],0
748,[5 9],"Rather than being the reason for the Guardian violating basic journalistic standards and ethics, the paper’s hatred of Assange is a symptom of a deeper malaise in the Guardian and the wider corporate media.",Lexical_and_semantic_fields,"['indefinite/thesis', 'abstract', 'definite/hypothesis']","['abstract', 'definite/hypothesis']","['abstract', 'definite/hypothesis']",FALSE,"['concrete', 'abstract', 'indefinite/thesis']","{
  ""Properties"": [""abstract""],
  ""Explanation"": ""The text uses abstract language to discuss broader categories and relationships, such as 'the reason for' and 'a symptom of a deeper malaise'.""
}",['abstract'],"{
  ""Properties"": [""abstract""],
  ""Explanation"": ""The text uses abstract categories ('violation of journalistic standards and ethics', 'hatred of Assange', 'deeper malaise in the Guardian and wider corporate media') to describe broader relationships and concepts, rather than specific physical objects or actions.""
}",['abstract'],"{
  ""Properties"": [""abstract""],
  ""Explanation"": ""The sentence uses abstract language to describe the relationship between the Guardian's actions and its attitude towards Assange, indicating a broader category or relationship.""
}",['abstract'],TRUE,"{
  ""Properties"": [""abstract""],
  ""Explanation"": ""The text uses abstract language to discuss broad categories and relationships, such as 'violation of journalistic standards' and 'hatred of Assange' as symptoms of a 'deeper malaise' in the media.""
}",['abstract'],"{
  ""Properties"": [""abstract""],
  ""Explanation"": ""The text uses abstract language to describe the relationship between the Guardian's actions and its underlying issues, without specific reference to individuals or concrete actions.""
}",['abstract'],"{
  ""Properties"": [""abstract""],
  ""Explanation"": ""The text uses abstract language to describe the relationship between the Guardian's actions and its underlying issues, rather than specific concrete details or examples.""
}",['abstract'],1
751,[5 9],"The Guardian has painted social media chiefly as a platform overrun by Russian trolls, arguing that this should justify ever-tighter restrictions that have so far curbed critical voices of the dissident left more than the right.",Lexical_and_semantic_fields,"['indefinite/thesis', 'abstract', 'definite/hypothesis']","['indefinite/thesis', 'concrete', 'definite/hypothesis']",['definite/hypothesis'],FALSE,"['indefinite/thesis', 'concrete', 'definite/hypothesis']","{
  ""Properties"": [""prototype"", ""abstract""],
  ""Explanation"": ""The use of 'Russian trolls' can be seen as a prototype for a specific group of social media users, while 'social media' and 'platform' are examples of abstract concepts.""
}","['prototype', 'abstract']","{
  ""Properties"": [""prototype"", ""abstract"", ""definite/hypothesis""],
  ""Explanation"": ""The text makes use of the prototype of 'Russian trolls' to represent a specific group on social media. It also operates in the abstract by discussing 'social media' and 'ever-tighter restrictions'. Furthermore, it presents a definite/hypothesis by referring to 'the dissident left' and 'the right'.""
}","['prototype', 'abstract', 'definite/hypothesis']","{
  ""Properties"": [""abstract"", ""definite/hypothesis""],
  ""Explanation"": ""The text refers to abstract categories like 'social media', 'Russian trolls', and 'ever-tighter restrictions', as well as specific groups such as 'the dissident left' and 'the right'.""
}","['abstract', 'definite/hypothesis']",FALSE,"{
  ""Properties"": [""prototype"", ""abstract""],
  ""Explanation"": ""The text uses the prototype 'Russian trolls' as a stand-in for a broader category of social media manipulation. It also discusses the abstract concept of 'ever-tighter restrictions' without specific reference to particular instances.""
}","['prototype', 'abstract']","{
  ""Properties"": [""prototype"", ""abstract""],
  ""Explanation"": ""The text uses the prototype 'Russian trolls' to represent a broader category of social media users, and the abstract concept of 'ever-tighter restrictions' to describe a broad relationship between social media and regulation.""
}","['prototype', 'abstract']","{
  ""Properties"": [""prototype"", ""abstract"", ""definite/hypothesis""],
  ""Explanation"": ""The text uses the prototype 'Russian trolls' to represent a group, discusses the abstract concept of social media, and refers to specific groups ('dissident left' and 'the right').""
}","['prototype', 'abstract', 'definite/hypothesis']",0
804,[5],"Las Vegas police said Friday that the gunman who opened fire on a country music festival far below his hotel suite did not shoot a security guard six minutes before that rampage, contradicting a timeline they had offered earlier this week….",Lexical_and_semantic_fields,"['indefinite/thesis', 'concrete', 'definite/hypothesis']",['definite/hypothesis'],"['concrete', 'definite/hypothesis']",FALSE,"['concrete', 'definite/hypothesis']","{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text contains specific reference to 'the gunman' and 'a security guard' which indicates the use of definite or specific people and things.""
}",['definite/hypothesis'],"{
  ""Properties"": [""indefinite/thesis""],
  ""Explanation"": ""The text contains a general statement about the Las Vegas police contradicting a timeline, without specific reference to individuals or time.""
}",['indefinite/thesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to a specific event involving a gunman and a security guard, which makes it a definite/hypothesis property.""
}",['definite/hypothesis'],FALSE,"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific entities such as 'Las Vegas police', 'the gunman', and 'a security guard', indicating the use of definite or hypothesis lexical and semantic fields.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific entities such as 'Las Vegas police', 'the gunman', and 'a security guard', making it definite/hypothesis.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific people (Las Vegas police, the gunman, a security guard) and a specific time frame (Friday, six minutes before that rampage).""
}",['definite/hypothesis'],1
812,[5],This Guardian Fake News Story Proves That The Media Can't Be Trusted,Lexical_and_semantic_fields,"['indefinite/thesis', 'abstract', 'definite/hypothesis']","['abstract', 'definite/hypothesis']","['indefinite/thesis', 'definite/hypothesis']",FALSE,"['concrete', 'definite/hypothesis']","{
  ""Properties"": [""concrete""],
  ""Explanation"": ""The text contains concrete words such as 'Guardian', 'fake news', and 'media', which refer to tangible entities or immediate sense impressions.""
}",['concrete'],"{
  ""Properties"": [""abstract""],
  ""Explanation"": ""The text uses abstract language ('fake news', 'media', 'trusted') to discuss broad categories and relationships rather than specific physical objects or actions.""
}",['abstract'],"{
  ""Properties"": [""prototype""],
  ""Explanation"": ""The use of 'fake news' as a stand-in for biased or untrustworthy news media represents a prototype of the broader concept of untrustworthy media.""
}",['prototype'],FALSE,"{
  ""Properties"": [""prototype"", ""abstract""],
  ""Explanation"": ""The use of 'The Media' as a broad category represents an abstract concept, while 'Fake News Story' can be seen as a prototype for a specific example within that category.""
}","['prototype', 'abstract']","{
  ""Properties"": [""prototype"", ""abstract""],
  ""Explanation"": ""The use of 'The Media' as a broad category represents an abstract concept, and can be seen as a prototype for untrustworthy news sources.""
}","['prototype', 'abstract']","{
  ""Properties"": [""prototype"", ""abstract""],
  ""Explanation"": ""The use of 'The Media' as a broad category represents an abstract concept, while 'Fake News Story' can be seen as a prototype for a specific example within that category.""
}","['prototype', 'abstract']",1
848,[5],Judge: I don’t understand why the witness is having such trouble with the question.,Lexical_and_semantic_fields,['indefinite/thesis'],['definite/hypothesis'],['definite/hypothesis'],FALSE,"['concrete', 'definite/hypothesis']","{
  ""Properties"": [""indefinite/thesis""],
  ""Explanation"": ""The statement refers to a general situation or concept (witness having trouble with a question) without specifying any particular witness, question, or context.""
}",['indefinite/thesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The use of 'the witness' makes this an example of definite reference to a specific person.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The use of 'the witness' makes this an example of definite reference to a specific person.""
}",['definite/hypothesis'],FALSE,"{
  ""Properties"": [""concrete""],
  ""Explanation"": ""The text contains concrete language referring to a specific action (witness having trouble with the question).""
}",['concrete'],"{
  ""Properties"": [""prototype""],
  ""Explanation"": ""The use of 'the witness' as a stand-in for a specific member of a group (witnesses) makes it a prototype.""
}",['prototype'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The use of 'the witness' indicates a specific person, making it a definite reference.""
}",['definite/hypothesis'],0
852,[5],"On top of that, we have questions as to whether the body was even that of Stephen Paddock, given the fact that certain elements of the Paddock in the preliminary police report, which mentioned the autopsy, are apparently at odds with the Paddock of other documentation.",Lexical_and_semantic_fields,"['concrete', 'definite/hypothesis']",['definite/hypothesis'],['definite/hypothesis'],FALSE,"['concrete', 'definite/hypothesis']","{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text references a specific individual, Stephen Paddock, making it a definite/hypothesis property.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific people and things, such as 'Stephen Paddock' and 'the body', making it definite/hypothetical.""
}",['definite/hypothesis'],"{
  ""Properties"": [""prototype""],
  ""Explanation"": ""The mention of 'the body of Stephen Paddock' serves as a prototype for a specific member within the group of bodies. It represents the specific individual in question.""
}",['prototype'],FALSE,"{
  ""Properties"": [""prototype"", ""definite/hypothesis""],
  ""Explanation"": ""The text refers to 'the body' and 'Stephen Paddock', which are specific and definite entities, indicating the use of definite/hypothesis property. Additionally, the mention of 'certain elements of the Paddock' suggests the use of a specific member of a group as a prototype.""
}","['prototype', 'definite/hypothesis']","{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific individuals (Stephen Paddock, the body) and specific documents (preliminary police report, autopsy), indicating the use of definite or hypothesis language.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific individuals (Stephen Paddock, the body) and specific documentation, indicating the use of definite or hypothesis language.""
}",['definite/hypothesis'],0
863,[5],Capitol Police didn’t make arrests despite numerous red flags and then ‘inadvertently’ gave evidence to defense attorneys that was supposed to go to prosecutors,Lexical_and_semantic_fields,"['indefinite/thesis', 'concrete', 'abstract', 'definite/hypothesis']","['concrete', 'definite/hypothesis']","['concrete', 'definite/hypothesis']",FALSE,"['concrete', 'definite/hypothesis']","{
  ""Properties"": [""concrete""],
  ""Explanation"": ""The text contains concrete language related to physical actions ('Capitol Police didn’t make arrests'), immediate sense impressions ('numerous red flags'), and physical objects ('evidence').""
}",['concrete'],"{
  ""Properties"": [""prototype"", ""concrete""],
  ""Explanation"": ""The use of 'Capitol Police' as a specific law enforcement agency represents a prototype of a group. The mention of 'evidence', 'arrests', and 'defense attorneys' pertains to concrete actions and objects.""
}","['prototype', 'concrete']","{
  ""Properties"": [
    ""indefinite/thesis""
  ],
  ""Explanation"": ""The text does not refer to specific individuals or a particular time or place, making it a general statement and fitting the classification of indefinite/thesis.""
}",['indefinite/thesis'],FALSE,"{
  ""Properties"": [""prototype"", ""concrete""],
  ""Explanation"": ""The text contains concrete references to specific actions and entities, such as 'Capitol Police', 'arrests', 'evidence', 'defense attorneys', and 'prosecutors', which align with the property of concrete. Additionally, the specific mention of 'Capitol Police' can be seen as a prototype representing a specific group of law enforcement agencies.""
}","['prototype', 'concrete']","{
  ""Properties"": [""concrete""],
  ""Explanation"": ""The text contains concrete language referring to physical actions and events, such as 'Capitol Police didn’t make arrests' and 'gave evidence to defense attorneys'.""
}",['concrete'],"{
  ""Properties"": [""prototype"", ""concrete""],
  ""Explanation"": ""The text contains concrete references to specific actions and entities, such as 'Capitol Police', 'arrests', 'evidence', 'defense attorneys', and 'prosecutors'. These concrete references indicate the use of concrete lexical and semantic fields. Additionally, the mention of 'Capitol Police' can be seen as a prototype representing a specific group of law enforcement officers.""
}","['prototype', 'concrete']",0
866,[6],A West Virginia school has come under fire for instructing junior high students to write the Islamic profession of faith ostensibly to practice calligraphy.,Lexical_and_semantic_fields,"['definite/hypothesis', 'abstract', 'indefinite/thesis']","['concrete', 'abstract', 'definite/hypothesis']","['concrete', 'definite/hypothesis']",FALSE,"['concrete', 'definite/hypothesis']","{
  ""Properties"": [""prototype"", ""abstract""],
  ""Explanation"": ""The use of 'Islamic profession of faith' represents a specific prototype within the broader abstract category of religious texts or teachings.""
}","['prototype', 'abstract']","{
  ""Properties"": [""abstract"", ""concrete""],
  ""Explanation"": ""The text contains both abstract concepts like 'Islamic profession of faith' and concrete actions such as 'instructing students to write'.""
}","['abstract', 'concrete']","{
  ""Properties"": [""prototype"", ""concrete""],
  ""Explanation"": ""The text features the concrete element of 'school' and 'junior high students' which are physical entities, as well as the prototype of 'Islamic profession of faith' as a representative of a religious group.""
}","['prototype', 'concrete']",FALSE,"{
  ""Properties"": [""prototype"", ""abstract""],
  ""Explanation"": ""The use of 'Islamic profession of faith' represents a prototype of a religious statement, and the concept of 'calligraphy' represents an abstract category of art and writing.""
}","['prototype', 'abstract']","{
  ""Properties"": [""prototype"", ""abstract""],
  ""Explanation"": ""The use of 'Islamic profession of faith' represents a prototype for the broader category of religious texts, making it an example of prototype. Additionally, the concept of 'Islamic profession of faith' falls under the abstract category of religious beliefs and practices.""
}","['prototype', 'abstract']","{
  ""Properties"": [""prototype"", ""abstract""],
  ""Explanation"": ""The use of 'Islamic profession of faith' represents a prototype for the broader category of religious texts, making it an example of a prototype. Additionally, the mention of 'calligraphy' represents the abstract concept of a skill or art form rather than a specific physical object or action.""
}","['prototype', 'abstract']",1
900,[6 9],His warning against making the resistance to jihad a “battle between us and the entire religion” is odd.,Lexical_and_semantic_fields,"['abstract', 'indefinite/thesis']","['concrete', 'abstract', 'definite/hypothesis']","['concrete', 'abstract']",FALSE,"['concrete', 'abstract']","{
  ""Properties"": [""prototype"", ""abstract""],
  ""Explanation"": ""The use of the phrase 'resistance to jihad' refers to a specific member of a group (jihad) as a prototype, and the broader concept of 'the entire religion' is an abstract concept.""
}","['prototype', 'abstract']","{
  ""Properties"": [""abstract""],
  ""Explanation"": ""The use of the term 'resistance to jihad' represents a broad category or relationship, making it an abstract concept.""
}",['abstract'],"{
  ""Properties"": [""abstract"", ""definite/hypothesis""],
  ""Explanation"": ""The text contains abstract concepts such as 'resistance to jihad' and 'entire religion', as well as a definite reference to a specific warning.""
}","['abstract', 'definite/hypothesis']",FALSE,"{
  ""Properties"": [""prototype"", ""abstract""],
  ""Explanation"": ""The use of 'resistance to jihad' and 'entire religion' suggests the use of abstract concepts and a prototype (jihad) to represent a broader category.""
}","['prototype', 'abstract']","{
  ""Properties"": [""prototype"", ""abstract""],
  ""Explanation"": ""The use of 'resistance to jihad' and 'entire religion' falls under the abstract category, as they represent broad categories or relationships rather than specific physical objects or actions.""
}","['prototype', 'abstract']","{
  ""Properties"": [""abstract""],
  ""Explanation"": ""The use of 'resistance to jihad' and 'entire religion' are broad categories or relationships, making the statement abstract.""
}",['abstract'],0
929,[13  6],"Beyond pressuring our allies, consider these specific steps President Trump has taken against Russia: Where President Obama refused to provide serious weapons to the Ukrainians to help them defend themselves (his response was weakness on a pathetic scale), President Trump has approved the sale of offensive weapons to enable the Ukrainians to increase the cost of Russian aggression.",Lexical_and_semantic_fields,"['indefinite/thesis', 'concrete', 'abstract', 'definite/hypothesis']","['concrete', 'abstract', 'definite/hypothesis']","['abstract', 'definite/hypothesis']",FALSE,"['concrete', 'definite/hypothesis']","{
  ""Properties"": [""prototype"", ""definite/hypothesis""],
  ""Explanation"": ""The text uses specific examples of President Trump's actions against Russia, such as approving the sale of offensive weapons to Ukraine. This fits the 'definite/hypothesis' property. It also contains a specific member of a group (President Trump) representing actions taken by the government, fitting the 'prototype' property.""
}","['prototype', 'definite/hypothesis']","{
  ""Properties"": [
    ""concrete""
  ],
  ""Explanation"": ""The text contains specific physical actions ('approved the sale of offensive weapons') and immediate sense impressions ('increase the cost of Russian aggression').""
}",['concrete'],"{
  ""Properties"": [""prototype"", ""concrete""],
  ""Explanation"": ""The text uses specific examples (President Trump, President Obama, Ukrainians, Russia) which are concrete and representative of their respective groups, making use of prototypes to illustrate the point.""
}","['prototype', 'concrete']",FALSE,"{
  ""Properties"": [""definite/hypothesis"", ""concrete""],
  ""Explanation"": ""The text refers to specific actions taken by President Trump against Russia, and mentions the sale of offensive weapons, which are concrete physical objects.""
}","['definite/hypothesis', 'concrete']","{
  ""Properties"": [""prototype"", ""definite/hypothesis""],
  ""Explanation"": ""The text contains specific examples of actions taken by President Trump against Russia, making reference to President Obama's refusal to provide weapons to Ukraine and President Trump's approval of the sale of offensive weapons to Ukraine.""
}","['prototype', 'definite/hypothesis']","{
  ""Properties"": [""prototype"", ""definite/hypothesis""],
  ""Explanation"": ""The text uses the specific examples of President Obama and President Trump, making it definite/hypothesis. It also presents President Trump as a specific member of the group of U.S. presidents, making him a prototype.""
}","['prototype', 'definite/hypothesis']",0
953,[6],"And it gets even worse: “The investigation, published Wednesday by the House Permanent Subcommittee on Investigations, further discloses secret efforts by top Obama administration officials to assure European countries they would receive a pass from U.S. sanctions if they engaged in business with Iran.”",Lexical_and_semantic_fields,"['definite/hypothesis', 'abstract', 'indefinite/thesis']","['abstract', 'definite/hypothesis']",['concrete'],FALSE,['definite/hypothesis'],"{
  ""Properties"": [""concrete"", ""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific actions (secret efforts by top Obama administration officials) and specific entities (European countries) in the context of engaging in business with Iran, making it concrete and definite/hypothesis.""
}","['concrete', 'definite/hypothesis']","{
  ""Properties"": [""definite/hypothesis"", ""concrete""],
  ""Explanation"": ""The text includes specific references to 'House Permanent Subcommittee on Investigations' and 'top Obama administration officials,' making it definite/hypothesis. The mention of 'secret efforts' and 'European countries' engaging in business with Iran' involves concrete language related to physical actions.""
}","['definite/hypothesis', 'concrete']","{
  ""Properties"": [""definite/hypothesis"", ""concrete""],
  ""Explanation"": ""The text refers to specific actions by the House Permanent Subcommittee on Investigations and specific efforts by top Obama administration officials, which makes it definite/hypothesis. Additionally, the mention of 'secret efforts' and 'U.S. sanctions' are concrete in nature, involving physical actions and immediate sense impressions.""
}","['definite/hypothesis', 'concrete']",FALSE,"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific people and actions, such as 'top Obama administration officials' and 'European countries', making it definite/hypothesis.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific entities such as 'the investigation', 'top Obama administration officials', and 'European countries', making it definite/hypothesis.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific entities such as 'the investigation', 'House Permanent Subcommittee on Investigations', and 'top Obama administration officials'.""
}",['definite/hypothesis'],1
956,[6],Nothing good can be said about his four years of sanctimony and incompetence.,Lexical_and_semantic_fields,"['abstract', 'indefinite/thesis']",['abstract'],"['concrete', 'abstract']",FALSE,"['concrete', 'definite/hypothesis']","{
  ""Properties"": [""abstract""],
  ""Explanation"": ""The statement refers to broad categories of 'sanctimony' and 'incompetence' without specifying specific instances or examples.""
}",['abstract'],"{
  ""Properties"": [""abstract""],
  ""Explanation"": ""The statement refers to broad categories such as 'sanctimony' and 'incompetence' rather than specific instances or individuals, making it abstract.""
}",['abstract'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to a specific person's four years of sanctimony and incompetence.""
}",['definite/hypothesis'],FALSE,"{
  ""Properties"": [""abstract""],
  ""Explanation"": ""The text uses abstract language to describe the negative qualities of 'sanctimony' and 'incompetence' without specific reference to particular instances or individuals.""
}",['abstract'],"{
  ""Properties"": [""abstract""],
  ""Explanation"": ""The text uses abstract language to describe the negative qualities of 'sanctimony' and 'incompetence' without specific reference to particular instances or individuals.""
}",['abstract'],"{
  ""Properties"": [""abstract""],
  ""Explanation"": ""The text uses abstract language to describe the negative qualities of 'sanctimony and incompetence' without referencing specific instances or examples.""
}",['abstract'],1
963,[6],"An Arizona man who sold ammunition to the gunman in the deadliest mass shooting in modern U.S. history was disturbed that he didn't spot any suspicious signs about his one-time customer, the man's lawyer said Wednesday.",Lexical_and_semantic_fields,"['concrete', 'abstract', 'indefinite/thesis']","['concrete', 'abstract', 'definite/hypothesis']","['definite/hypothesis', 'abstract', 'indefinite/thesis']",FALSE,"['concrete', 'definite/hypothesis']","{
  ""Properties"": [
    ""definite/hypothesis""
  ],
  ""Explanation"": ""The text refers to 'an Arizona man' and 'the gunman' as specific people involved in the situation.""
}",['definite/hypothesis'],"{
  ""Properties"": [""prototype"", ""concrete""],
  ""Explanation"": ""The text contains a specific member of a group (gunman) which represents a larger category, and it refers to physical objects and actions related to the mass shooting."" 
}","['prototype', 'concrete']","{
  ""Properties"": [""definite/hypothesis"", ""abstract""],
  ""Explanation"": ""The text contains specific references to 'an Arizona man', 'the gunman', 'the deadliest mass shooting', and 'modern U.S. history', indicating definite individuals and specific events. It also discusses broad categories such as 'ammunition', 'the deadliest mass shooting', and 'suspicious signs', which fall under the abstract category.""
}","['definite/hypothesis', 'abstract']",FALSE,"{
  ""Properties"": [""prototype"", ""concrete""],
  ""Explanation"": ""The text contains concrete references to specific people (an Arizona man, the gunman) and actions (sold ammunition, didn't spot any suspicious signs), as well as a specific instance of a group (the deadliest mass shooting in modern U.S. history) which can be considered a prototype.""
}","['prototype', 'concrete']","{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to a specific person, the 'Arizona man' who sold ammunition to the gunman in the deadliest mass shooting in modern U.S. history.""
}",['definite/hypothesis'],"{
  ""Properties"": [""prototype"", ""concrete""],
  ""Explanation"": ""The text contains concrete references to specific people and actions, such as 'an Arizona man' and 'the gunman', which are representative of their respective groups.""
}","['prototype', 'concrete']",0
989,[17  6],"What about Judge Kavanaugh's comfort in being put through the ringer without a shred of evidence, Senator Flake?",Lexical_and_semantic_fields,"['indefinite/thesis', 'concrete', 'abstract', 'definite/hypothesis']","['concrete', 'definite/hypothesis']","['concrete', 'abstract', 'definite/hypothesis']",FALSE,"['concrete', 'definite/hypothesis']","{
  ""Properties"": [""definite/hypothesis"", ""abstract""],
  ""Explanation"": ""The use of 'Judge Kavanaugh' and 'Senator Flake' refers to specific people, indicating the presence of definite/hypothesis. The phrase 'being put through the ringer without a shred of evidence' is a broad category or relationship, indicating the presence of abstract.""
}","['definite/hypothesis', 'abstract']","{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The use of 'Judge Kavanaugh' and 'Senator Flake' shows specific reference to people, indicating the presence of definite/hypothesis property.""
}",['definite/hypothesis'],"{
  ""Properties"": [""abstract""],
  ""Explanation"": ""The use of 'comfort' and 'being put through the ringer without a shred of evidence' suggests a broad category or relationship rather than specific physical objects or actions.""
}",['abstract'],FALSE,"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific individuals, Judge Kavanaugh and Senator Flake, making it definite/hypothesis.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The use of 'Judge Kavanaugh' and 'Senator Flake' indicates specific people, making this an example of definite reference.""
}",['definite/hypothesis'],"{
  ""Properties"": [""concrete"", ""definite/hypothesis""],
  ""Explanation"": ""The text contains concrete references to specific people (Judge Kavanaugh, Senator Flake) and their actions, making it a definite/hypothesis statement.""
}","['concrete', 'definite/hypothesis']",0
