,sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consitency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency
10,68,[0],"I have read the Cardinal's exposition in both Italian and English, and I only find mention of the help of the sacraments in certain cases.",Verb_choices,[],[],[],True,[],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'only' in the sentence indicates a negation, as it denies the presence of mention of the help of the sacraments in other cases.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'only' negates the presence of mention of the help of the sacraments in certain cases. This indicates a form of contradiction or denial.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The statement involves the contradiction or denial of finding mention of the help of the sacraments.""
}",['negation'],True,"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'only' in the sentence indicates a negation, as it denies finding mention of the help of the sacraments in certain cases in both Italian and English.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'only' in the sentence indicates a negation, as it denies finding mention of something other than the help of the sacraments.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'only' in the sentence indicates negation, as it denies finding mention of the help of the sacraments in certain cases in both Italian and English.""
}",['negation'],1
12,80,[1],"Also, as this is an unprecedented moment in papal history, perhaps the unprecedented step of recalling Benedict XVI to the Chair of St. Peter should also be considered sooner rather than later, before this crisis gets any more out-of-control than it already is.",Verb_choices,['modality'],['modality'],['modality'],True,[],"{
  ""Properties"": [""modality""],
  ""Explanation"": ""The use of the word 'perhaps' indicates modality, as it expresses a possibility or suggestion.""
}",['modality'],"{
  ""Properties"": [""modality""],
  ""Explanation"": ""The use of the word 'perhaps' indicates a language of possibility, suggesting the consideration of recalling Benedict XVI to the Chair of St. Peter as a potential course of action.""
}",['modality'],"{
  ""Properties"": [""modality""],
  ""Explanation"": ""The use of the word 'perhaps' indicates modality, as it expresses a possibility or suggestion.""
}",['modality'],True,"{
  ""Properties"": [""modality""],
  ""Explanation"": ""The use of 'perhaps' indicates a language of possibility, suggesting that the action of recalling Benedict XVI is being considered as a potential course of action.""
}",['modality'],"{
  ""Properties"": [""modality""],
  ""Explanation"": ""The use of 'perhaps' indicates a language of possibility, suggesting that recalling Benedict XVI to the Chair of St. Peter is a potential course of action.""
}",['modality'],"{
  ""Properties"": [""modality""],
  ""Explanation"": ""The use of 'perhaps' indicates a language of possibility, suggesting that the action of recalling Benedict XVI is a potential course of action to be considered.""
}",['modality'],1
13,83,[1],"A dark, impenetrable and “irreversible” winter of persecution of the faithful by their own shepherds will fall.",Verb_choices,[],['personification'],"['modality', 'personification']",False,[],"{
  ""Properties"": [""negation"", ""personification""],
  ""Explanation"": ""The use of 'irreversible' negates the idea that the winter of persecution can be reversed. The phrase 'a dark, impenetrable and irreversible winter' personifies the season, giving it human-like agency.""
}","['negation', 'personification']","{
  ""Properties"": [
    ""negation""
  ],
  ""Explanation"": ""The use of the word 'irreversible' in quotation marks suggests a negation of the typical meaning of irreversible. This implies a contradiction or denial of the usual understanding of irreversible events.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The sentence includes the denial of a bright or positive outcome (i.e., a dark and irreversible winter of persecution).""
}",['negation'],False,"{
  ""Properties"": [""negation"", ""personification""],
  ""Explanation"": ""The use of 'irreversible' in the context of persecution implies a denial of any possibility of reversal, indicating negation. Additionally, the personification of winter falling adds human-like agency to a physical object.""
}","['negation', 'personification']","{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'irreversible' in the context of persecution implies a denial of any possibility of reversal, indicating the presence of negation.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'irreversible' in the context of persecution implies a denial of any possibility of reversal, indicating the presence of negation.""
}",['negation'],0
14,117,[ 1 12],"And so Chris Bryant, “a senior Labour backbencher, has written to May urging her to go further, and issue an official ban on Donald Trump from entering the UK on the grounds he is condoning fascism and his presence is ‘not conducive to the public good’, a senior Labour MP has said.”",Verb_choices,['negation'],['multiplication'],"['multiplication', 'negation']",False,[],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The text contains the negation of allowing Donald Trump to enter the UK.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'not conducive to the public good' involves negation, as it denies the idea that Trump's presence is beneficial to the public good.""
}",['negation'],"{
  ""Properties"": [""negation"", ""nominalization""],
  ""Explanation"": ""The use of 'not conducive to the public good' involves negation. Additionally, the nominalization of 'urging' and 'condoning' to 'a senior Labour backbencher' and 'the grounds he is condoning fascism' respectively, showcases nominalization.""
}","['negation', 'nominalization']",False,"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'not conducive to the public good' is a form of negation, as it denies the idea that Donald Trump's presence is beneficial to the public good.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'not conducive to the public good' is a form of negation, as it denies the idea that Donald Trump's presence is beneficial to the public good.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The verb 'urging' in the phrase 'urging her to go further' implies a contradiction or denial of the current situation, suggesting that May has not gone far enough in the speaker's opinion.""
}",['negation'],1
15,118,[1],"In any case, note well: the letter to me from the UK Home Office said that I was banned for saying that “[Islam] is a religion and is a belief system that mandates warfare against unbelievers…”",Verb_choices,[],['personification'],['modality'],False,[],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The statement contradicts the speaker's previous claim of being banned for a specific reason, suggesting a denial or contradiction.""
}",['negation'],"{
  ""Properties"": [
    ""negation""
  ],
  ""Explanation"": ""The verb 'said' is not associated with any negation, so the property of negation is not present in the text.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'not' in 'note well' is a form of negation, indicating the denial of ignoring the following information. Additionally, the statement 'I was banned for saying that' implies the denial of the speaker's right to express their opinion."" 
}",['negation'],True,"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The verb 'said' is used to deny or contradict the statement made by the UK Home Office in the letter.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The verb 'said' is used to convey the denial or contradiction of the statement made by the speaker regarding the reason for the ban.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'not' in the phrase 'note well' indicates negation, as it contradicts the expected outcome of not noting well.""
}",['negation'],1
16,127,[1],"I have seen a veritable chorus of Catholics on social media declaring that if Paul VI is canonised, their loss of faith in the Church as an institution will be complete.",Verb_choices,[],[],[],True,[],"{
  ""Properties"": [
    ""negation""
  ],
  ""Explanation"": ""The use of 'loss' in 'loss of faith' indicates a contradiction or denial of faith, making this an example of negation.""
}",['negation'],"{
  ""Properties"": [""nominalization""],
  ""Explanation"": ""The verb 'canonised' has been nominalized to 'canonisation'.""
}",['nominalization'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'loss of faith' in the context of 'if Paul VI is canonised' indicates a contradiction or denial of faith in the Church.""
}",['negation'],False,"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'loss of faith' in the context of potential canonization indicates a denial or contradiction of faith in the Church.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'loss of faith' and 'will be complete' indicates a form of negation, as it expresses the denial of faith in the Church if Paul VI is canonized.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The verb 'declaring' is used to convey the negation or contradiction of the potential canonization of Paul VI by a group of Catholics.""
}",['negation'],1
17,143,[9 1 8],"Sagacious gun owners have always known that the ultimate goal of gun control extremists such as Chuck Schumer, Nancy Pelosi, Dianne Feinstein, et al., has always been gun confiscation.",Verb_choices,[],[],[],True,[],"{
  ""Properties"": [""negation"", ""personification""],
  ""Explanation"": ""The statement includes negation through the denial of the intentions of gun control extremists to pursue gun confiscation. It also exhibits personification by endowing the 'gun control extremists' with human-like agency.""
}","['negation', 'personification']","{
  ""Properties"": [""negation"", ""personification""],
  ""Explanation"": ""The sentence negates the stated intentions of the gun control advocates (Chuck Schumer, Nancy Pelosi, Dianne Feinstein, et al.) by labeling them as 'extremists' and suggesting that their 'ultimate goal' has always been gun confiscation. Additionally, the use of 'gun control extremists' personifies this group by attributing an exaggerated and negative behavior to them.""
}","['negation', 'personification']","{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'not' or 'never' is not present in the text, indicating the absence of negation.""
}",['negation'],False,"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The statement involves the contradiction or denial of the intentions of gun control extremists, suggesting that their ultimate goal is not what is commonly believed.""
}",['negation'],"{
  ""Properties"": [""negation"", ""personification""],
  ""Explanation"": ""The statement involves negation by denying the intentions of gun control extremists, and personification by endowing them with human-like agency as 'extremists'.""
}","['negation', 'personification']","{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'have always known' negates the possibility that the ultimate goal of gun control extremists is not gun confiscation.""
}",['negation'],0
18,159,[1],This is a very real threat – one that is largely immune to attack from the air.,Verb_choices,[],[],['modality'],False,[],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The statement contains negation in the form of 'largely immune to attack from the air', which implies a denial or contradiction of the possibility of being effectively attacked from the air.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'largely immune to attack' negates the idea that the threat is fully immune to attack from the air.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of the word 'immune' in the context of 'largely immune to attack' implies a denial or contradiction, indicating the presence of negation.""
}",['negation'],True,"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'not' in 'largely immune' creates a negation by denying the possibility of being attacked from the air.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'largely immune' negates the possibility of the threat being completely immune to attack from the air.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'not' in 'largely immune' creates a sense of negation by denying the possibility of attack from the air.""
}",['negation'],1
19,188,[1],They would be immediate targets should the US and South Korea attack the north.,Verb_choices,['modality'],['modality'],['modality'],True,[],"{
  ""Properties"": [""modality""],
  ""Explanation"": ""The use of 'should' indicates a possibility or potential future event.""
}",['modality'],"{
  ""Properties"": [""modality""],
  ""Explanation"": ""The use of 'should' indicates a language of possibility, suggesting a potential event.""
}",['modality'],"{
  ""Properties"": [""modality""],
  ""Explanation"": ""The use of the modal verb 'should' indicates a possibility or hypothetical situation.""
}",['modality'],True,"{
  ""Properties"": [""modality""],
  ""Explanation"": ""The use of 'should' indicates a language of possibility, suggesting a potential future event.""
}",['modality'],"{
  ""Properties"": [""modality""],
  ""Explanation"": ""The use of 'should' indicates a language of possibility or likelihood, suggesting a potential future event.""
}",['modality'],"{
  ""Properties"": [""modality""],
  ""Explanation"": ""The use of 'should' indicates a possibility or likelihood, demonstrating modality.""
}",['modality'],1
20,194,[9 1],"Think of this, the meekest man alive was sent to the face of the Pharaoh to tell him to obey or else.",Verb_choices,[],[],[],True,[],"{
  ""Properties"": [""personification""],
  ""Explanation"": ""The use of the phrase 'the face of the Pharaoh' personifies the Pharaoh, giving them human-like agency and presence.""
}",['personification'],"{
  ""Properties"": [""personification""],
  ""Explanation"": ""The use of 'sent' suggests the action of sending is being attributed to a person, in this case, the meekest man, implying a human-like agency.""
}",['personification'],"{
  ""Properties"": [""personification""],
  ""Explanation"": ""The property of personification is used in the sentence to endow the abstract concept of 'meekness' with the ability to be 'sent' and to confront the Pharaoh.""
}",['personification'],True,"{
  ""Properties"": [""personification""],
  ""Explanation"": ""The use of 'sent to the face of the Pharaoh' personifies the action of sending, endowing it with human-like agency.""
}",['personification'],"{
  ""Properties"": [""personification""],
  ""Explanation"": ""The use of 'sent' implies agency and intention, endowing the action with human-like qualities, which is an example of personification.""
}",['personification'],"{
  ""Properties"": [""personification""],
  ""Explanation"": ""The use of 'sent' implies agency and intention, endowing the action with human-like qualities, which is an example of personification.""
}",['personification'],1
21,199,[1],"“When Kavanaugh is on the Supreme Court, undermining our #4thAmendment right against unreasonable searches and seizures, it will be too late for others to join me.”",Verb_choices,[],[],['modality'],False,[],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The verb 'is' in 'Kavanaugh is on the Supreme Court' negates the possibility of others joining the speaker in the future, indicating a sense of finality or inevitability.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The text contains the negation of the possibility for others to join the speaker once Kavanaugh is on the Supreme Court.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The statement includes the negation of the possibility for others to join the speaker once Kavanaugh is on the Supreme Court, indicating a denial of future action.""
}",['negation'],True,"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'too late' in the sentence implies a sense of negation, as it suggests that there will be no opportunity for others to join the speaker after a certain point.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'too late' implies a negation of the possibility for others to join the speaker in the future.""
}",['negation'],"{
  ""Properties"": [""negation""],
  ""Explanation"": ""The use of 'too late' in the sentence implies a negation of the possibility for others to join the speaker in their action once Kavanaugh is on the Supreme Court.""
}",['negation'],1
22,202,[1],"A gird failure would almost immediately fling the United States into a state of panic, and it’s always good to be prepared just in case.",Verb_choices,['modality'],['modality'],['modality'],True,[],"{
  ""Properties"": [""modality""],
  ""Explanation"": ""The use of 'would' and 'just in case' reflects modality, as it expresses possibilities and preparation for a potential event.""
}",['modality'],"{
  ""Properties"": [""negation"", ""modality""],
  ""Explanation"": ""The use of 'almost' indicates a sense of modality, suggesting a possibility, while the phrase 'it's always good to be prepared just in case' negates the possibility of panic, emphasizing the need for preparation.""
}","['negation', 'modality']","{
  ""Properties"": [""modality""],
  ""Explanation"": ""The use of 'would' and 'just in case' indicates language of possibilities or hypothetical scenarios, which is a characteristic of modality.""
}",['modality'],False,"{
  ""Properties"": [""modality""],
  ""Explanation"": ""The use of 'would' and 'just in case' indicates a language of possibilities and preparation.""
}",['modality'],"{
  ""Properties"": [""modality""],
  ""Explanation"": ""The use of 'would' and 'just in case' indicates a language of possibilities and preparation, suggesting modality.""
}",['modality'],"{
  ""Properties"": [""modality""],
  ""Explanation"": ""The use of 'would' and 'just in case' indicates a language of possibilities and preparation.""
}",['modality'],1
