,sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consitency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency
54,392,[ 9 13  4],"“Their only defense was that the activities they described were either non-partisan or were not officially taken by the company,” Carlson said Monday night, describing Google’s official response to his requests for comment, before challenging the company’s response: “But of course they were both.",Figures_of_word_choice,[],[],['emphasis'],False,[],"{
  ""Properties"": [
    ""correctio""
  ],
  ""Explanation"": ""The use of 'But of course' immediately corrects the previous statement and introduces an alternative interpretation, allowing the speaker to benefit from an implication while allowing deniability.""
}",['correctio'],"{
  ""Properties"": [
    ""rhetorical conditional"",
    ""correctio""
  ],
  ""Explanation"": ""The use of 'But of course' sets up a rhetorical conditional, suggesting an obvious outcome that is then immediately challenged, demonstrating the correctio technique.""
}","['rhetorical_conditional', 'correctio']","{
  ""Properties"": [""ploce""],
  ""Explanation"": ""The use of the word 'defense' is repeated in close proximity to emphasize and challenge the company's response.""
}",['ploce'],False,"{
  ""Properties"": [""correctio""],
  ""Explanation"": ""The use of 'But of course' immediately after describing Google's official response as non-partisan or not officially taken by the company introduces an alternative interpretation, suggesting that the activities were indeed partisan and officially taken by the company.""
}",['correctio'],"{
  ""Properties"": [""ploce"", ""emphasis""],
  ""Explanation"": ""The use of 'defense' and 'response' in close proximity creates a ploce, emphasizing the contrast between the two and drawing attention to the speaker's challenge to Google's response.""
}","['ploce', 'emphasis']","{
  ""Properties"": [""correctio""],
  ""Explanation"": ""The use of 'either... or' followed by the correction 'both' introduces alternative interpretations and emphasizes the speaker's point.""
}",['correctio'],0
55,396,[4],Democrats want to delay this vote until after the midterms because they believe they have a chance to retake the Senate as well as the House.,Figures_of_word_choice,[],[],[],True,[],"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The statement 'Democrats want to delay this vote until after the midterms' sets up a rhetorical conditional by implying that they want to wait for the midterms because they believe they have a chance to retake the Senate and the House."" 
}",['rhetorical_conditional'],"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The statement contains a rhetorical conditional by suggesting that Democrats want to delay the vote until after the midterms, as they believe they have a chance to retake the Senate as well as the House.""
}",['rhetorical_conditional'],"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The statement uses a rhetorical conditional ('if...then...') to imply the reason behind the Democrats' desire to delay the vote.""
}",['rhetorical_conditional'],True,"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The statement presents a rhetorical conditional by suggesting that Democrats want to delay the vote until after the midterms because they believe they have a chance to retake the Senate as well as the House.""
}",['rhetorical_conditional'],"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The statement presents a conditional scenario where the Democrats want to delay the vote until after the midterms, implying that they believe they have a chance to retake the Senate and the House.""
}",['rhetorical_conditional'],"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The statement presents a rhetorical conditional by suggesting that the Democrats want to delay the vote until after the midterms, with the absurd antecedent that they believe they have a chance to retake the Senate as well as the House.""
}",['rhetorical_conditional'],1
56,405,[5 4 8 8 9],"So, according to Faggioli, the same Pope who sacks conservative bishops and cardinals according to his pleasure and has just removed a cardinal from the College of Cardinals in an unprecedented disciplinary act under fire from the media, is somehow powerless to dismiss Modernist bishops who have created an obscene “gay culture” in the Church and replace them with orthodox, normal heterosexual males.",Figures_of_word_choice,['emphasis'],['emphasis'],['rhetorical_conditional'],False,['emphasis'],"{
  ""Properties"": [""rhetorical conditional"", ""emphasis""],
  ""Explanation"": ""The use of 'somehow powerless' creates a rhetorical conditional statement suggesting disbelief or absurdity, while the emphasis on 'orthodox, normal heterosexual males' implies a leading innuendo, emphasizing a particular type of replacement."" 
}","['rhetorical_conditional', 'emphasis']","{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The use of the conditional 'somehow powerless' implies an absurd or unlikely situation, fitting the definition of rhetorical conditional.""
}",['rhetorical_conditional'],"{
  ""Properties"": [""metaplasms"", ""emphasis""]
  ,
  ""Explanation"": ""The use of the phrase 'orthodox, normal heterosexual males' emphasizes the speaker's perspective on the situation, suggesting a particular viewpoint without directly stating it. Additionally, the word 'sacks' is a metaplasm of 'dismisses,' which emphasizes the action and adds a derogatory connotation.""
}","['metaplasms', 'emphasis']",False,"{
  ""Properties"": [""rhetorical conditional"", ""emphasis""],
  ""Explanation"": ""The use of 'somehow powerless' creates a rhetorical conditional by suggesting an absurd or unlikely scenario. The emphasis on 'orthodox, normal heterosexual males' also adds innuendo and suggests more than is actually stated.""
}","['rhetorical_conditional', 'emphasis']","{
  ""Properties"": [""rhetorical conditional"", ""emphasis""],
  ""Explanation"": ""The use of 'somehow powerless' creates a rhetorical conditional by suggesting an absurd or unlikely scenario, and the emphasis on 'orthodox, normal heterosexual males' through leading words implies more than is actually stated.""
}","['rhetorical_conditional', 'emphasis']","{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The use of 'somehow powerless' creates a rhetorical conditional by suggesting an absurd or unlikely scenario.""
}",['rhetorical_conditional'],0
57,407,[4 8],Faggioli has no answer because what he is really arguing—the final beachhead of the neo-Catholic defense of their disintegrating regime—is that homosexuals in the hierarchy must remain in authority as an indispensable seawall against a “neo-traditionalist” storm surge.,Figures_of_word_choice,['emphasis'],[],['emphasis'],False,['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'the final beachhead' and 'indispensable seawall' suggests a deeper meaning beyond the literal words, allowing the speaker to benefit from an implication while allowing deniability.""
}",['emphasis'],"{
  ""Properties"": [""metaplasms"", ""synonyms"", ""emphasis""],
  ""Explanation"": ""The use of 'neo-Catholic' instead of 'Catholic', 'neo-traditionalist' instead of 'traditionalist' and 'seawall' to emphasize a deviation from the standard form, and to create emphasis in the context. The substitution of synonyms also changes the connotation to emphasize the argument being made.""
}","['metaplasms', 'synonyms', 'emphasis']","{
  ""Properties"": [""synonyms"", ""emphasis""],
  ""Explanation"": ""The use of 'neo-Catholic' and 'neo-traditionalist' as synonyms for different factions within the Catholic Church suggests a shift in connotation, emphasizing the ideological divide between the groups.""
}","['synonyms', 'emphasis']",False,"{
  ""Properties"": [""metaplasms"", ""emphasis""],
  ""Explanation"": ""The use of 'neo-Catholic' and 'neo-traditionalist' involves metaplasms, emphasizing the deviation from the standard form, and also emphasizes the speaker's implication that there is a disintegrating regime and a storm surge.""
}","['metaplasms', 'emphasis']","{
  ""Properties"": [""metaplasms""],
  ""Explanation"": ""The word 'neo-Catholic' is a metaplasm of 'neo-traditionalist', emphasizing a deviation from the standard form.""
}",['metaplasms'],"{
  ""Properties"": [""metaplasms"", ""emphasis""],
  ""Explanation"": ""The use of 'neo-Catholic' and 'neo-traditionalist' involves metaplasms, emphasizing the deviation from the standard form, and also emphasizes the speaker's implication that these groups are defending a disintegrating regime.""
}","['metaplasms', 'emphasis']",0
58,417,[4],That’s why they had shots fired from the front and placed Oswald in the rear.,Figures_of_word_choice,[],[],[],True,[],"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The statement uses a rhetorical conditional to suggest an absurd or unlikely scenario. The implication is that the situation described is unlikely or impossible.""
}",['rhetorical_conditional'],"{
  ""Properties"": [""ploce""],
  ""Explanation"": ""The repetition of 'front' and 'rear' in the same sentence emphasizes the contrasting locations, contributing to the rhetorical effect.""
}",['ploce'],"{
  ""Properties"": [""anatanaclasis"", ""rhetorical conditional""],
  ""Explanation"": ""The statement includes anatanaclasis with the word 'shots' referring to both gunshots and immunization shots, and a rhetorical conditional with the absurd implication that Oswald was placed in the rear to support the conspiracy theory of the JFK assassination.""
}","['anatanaclasis', 'rhetorical_conditional']",False,"{
  ""Properties"": [""anatanaclasis""],
  ""Explanation"": ""The use of 'shots fired' and 'placed' creates an anatanaclasis, where 'shots fired' refers to gunfire and 'placed' refers to positioning Oswald.""
}",['anatanaclasis'],"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The statement presents a rhetorical conditional by suggesting an absurd scenario where shots were fired from the front and Oswald was placed in the rear, implying an unlikely or impossible situation.""
}",['rhetorical_conditional'],"{
  ""Properties"": [""anatanaclasis""],
  ""Explanation"": ""The use of 'shots fired' and 'placed' creates an anatanaclasis, where 'shots fired' refers to gunfire and 'placed' refers to positioning Oswald.""
}",['anatanaclasis'],0
59,430,[4 9 9 6],This is clearly the testimony of an honest man who has only the good of the Church in his heart—a modern-day Athanasius standing against something so much worse than Liberius.,Figures_of_word_choice,[],[],[],True,[],"{
  ""Properties"": [""metaplasms""],
  ""Explanation"": ""The word 'Athanasius' is changed to 'modern-day Athanasius' to emphasize the deviation from the standard form and denote the comparison with the contemporary situation.""
}",['metaplasms'],"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The statement presents a rhetorical conditional by comparing the speaker to 'a modern-day Athanasius standing against something so much worse than Liberius'. This sets up an extreme hypothetical situation for comparison.""
}",['rhetorical_conditional'],"{
  ""Properties"": [""metaplasms"", ""emphasis""],
  ""Explanation"": ""The use of 'standing' and 'something' emphasizes that there is an implied deeper meaning or threat, suggesting more than is actually stated, which aligns with emphasis. The word 'Athanasius' is used in a metaphoric or symbolic sense, likening the modern-day figure to a historical figure known for his integrity and steadfastness, which involves a slight change in the word's form.""
}","['metaplasms', 'emphasis']",False,"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The use of 'a modern-day Athanasius standing against something so much worse than Liberius' creates a rhetorical conditional by comparing the speaker to Athanasius and the situation to Liberius, implying the gravity of the situation.""
}",['rhetorical_conditional'],"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The use of 'standing against something so much worse than Liberius' creates a rhetorical conditional by presenting a hypothetical situation where the antecedent is absurd or extreme.""
}",['rhetorical_conditional'],"{
  ""Properties"": [""metaplasms""],
  ""Explanation"": ""The use of 'Liberius' instead of 'liberal' is a metaplasm, emphasizing a deviation from the standard form to create a historical and religious allusion.""
}",['metaplasms'],0
60,446,[4],"To eradicate these, Muslims are required to wage war until there exists none of it in the world, and the only religion is that of Allah.",Figures_of_word_choice,[],['polyptoton'],[],False,[],"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The use of 'until there exists none of it in the world' presents a rhetorical conditional, setting an extreme and unattainable condition for the eradication of the mentioned concept.""
}",['rhetorical_conditional'],"{
  ""Properties"": [
    ""rhetorical conditional""
  ],
  ""Explanation"": ""The use of 'until there exists none of it in the world' sets up a rhetorical conditional, implying an absurd and unattainable goal.""
}",['rhetorical_conditional'],"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The statement presents a rhetorical conditional with the form 'if there exists none of it in the world, then the only religion is that of Allah', which serves to emphasize the extreme or unlikely nature of the condition.""
}",['rhetorical_conditional'],True,"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The statement presents a rhetorical conditional by using 'until there exists none of it in the world' to emphasize the extreme nature of the condition.""
}",['rhetorical_conditional'],"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The statement presents a rhetorical conditional by using 'until there exists none of it in the world' to emphasize the extreme and unattainable nature of the condition.""
}",['rhetorical_conditional'],"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The statement presents a rhetorical conditional by using 'until there exists none of it in the world' to emphasize the extreme and unattainable nature of the condition.""
}",['rhetorical_conditional'],1
61,474,[4 9],This leftwing witch hunt has been ongoing since day one of Trump’s presidency in order to impair and impede his ability to get the job done.,Figures_of_word_choice,['synonyms'],['emphasis'],['emphasis'],False,"['emphasis', 'synonyms']","{
  ""Properties"": [""metaplasms"", ""emphasis""]
}","['metaplasms', 'emphasis']","{
  ""Properties"": [""rhetorical conditional"", ""emphasis""]
} 

  

 
  

 
  

 
  
  
 
  

 
  
  
 
 ","['rhetorical_conditional', 'emphasis']","{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of terms like 'leftwing witch hunt' and 'impair and impede' suggests a leading implication that the opposition is deliberately trying to obstruct Trump's presidency.""
}",['emphasis'],False,"{
  ""Properties"": [""rhetorical conditional"", ""emphasis""],
  ""Explanation"": ""The use of 'witch hunt' and 'leftwing' suggests a rhetorical conditional by implying that the investigation is absurd or baseless. The use of 'impair and impede' and 'get the job done' creates emphasis by suggesting that there are deliberate efforts to obstruct Trump's presidency.""
}","['rhetorical_conditional', 'emphasis']","{
  ""Properties"": [""rhetorical conditional"", ""emphasis""]
}

 	","['rhetorical_conditional', 'emphasis']","{
  ""Properties"": [""metaplasms""],
  ""Explanation"": ""The word 'leftwing' is a metaplasm of 'left-wing', emphasizing a deviation from the standard form.""
}",['metaplasms'],0
62,476,[4],The former recognizes that an armed populace is a threat to any tyrant and pushes for gun control out of self-preservation.,Figures_of_word_choice,[],['emphasis'],[],False,['emphasis'],"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The use of 'recognizes' and 'pushes' in the same sentence creates a rhetorical conditional where the antecedent is the idea that an armed populace is a threat to any tyrant, implying that the former's push for gun control is out of self-preservation.""
}",['rhetorical_conditional'],"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The statement uses a rhetorical conditional to make an argument about the real motivation behind advocating for gun control.""
}",['rhetorical_conditional'],"{
  ""Properties"": [""rhetorical conditional"", ""emphasis""],
  ""Explanation"": ""The use of the rhetorical conditional 'recognizes that an armed populace is a threat to any tyrant and pushes for gun control out of self-preservation' emphasizes the implication that those pushing for gun control are doing so out of self-preservation, without explicitly stating it.""
}","['rhetorical_conditional', 'emphasis']",False,"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The statement uses a rhetorical conditional to suggest that the reason for pushing for gun control is self-preservation, which is an absurd or unlikely antecedent.""
}",['rhetorical_conditional'],"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The statement uses a rhetorical conditional to suggest that the push for gun control is driven by self-preservation, implying that those advocating for it are tyrants.""
}",['rhetorical_conditional'],"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The use of 'recognizes' and 'pushes' in the same sentence creates a rhetorical conditional, suggesting that the former's actions are driven by self-preservation.""
}",['rhetorical_conditional'],1
63,514,[5 7],"Instead of preaching out against sin, they advocate for that which God clearly condemns, thereby making war against God (Micah 3:5), which at length destroys our government, our country and our families.",Figures_of_word_choice,[],['emphasis'],['synonyms'],False,['emphasis'],"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The use of 'thereby' creates a rhetorical conditional by establishing a cause-and-effect relationship, which leads to an absurd or extreme consequence - in this case, the destruction of government, country, and families.""
}",['rhetorical_conditional'],"{
  ""Properties"": [""rhetorical conditional"", ""emphasis""],
  ""Explanation"": ""The use of 'thereby' creates a rhetorical conditional statement, implying a cause and effect relationship. Additionally, the use of 'at length' emphasizes the potential consequences of the action.""
}","['rhetorical_conditional', 'emphasis']","{
  ""Properties"": [""rhetorical conditional"", ""emphasis""],
  ""Explanation"": ""The phrase 'thereby making war against God' is a rhetorical conditional, presenting the consequence as an absurd or extreme outcome. The emphasis on 'war against God' also adds a layer of significance and innuendo, suggesting a deeper meaning than what is explicitly stated.""
}","['rhetorical_conditional', 'emphasis']",False,"{
  ""Properties"": [""rhetorical conditional"", ""emphasis""],
  ""Explanation"": ""The use of 'thereby' creates a rhetorical conditional statement, suggesting that advocating for what God condemns will lead to war against God. The emphasis is placed on the consequences of advocating for condemned actions, implying a significant impact on government, country, and families.""
}","['rhetorical_conditional', 'emphasis']","{
  ""Properties"": [""rhetorical conditional"", ""emphasis""],
  ""Explanation"": ""The use of 'thereby' creates a rhetorical conditional statement, suggesting a cause and effect relationship. The emphasis is placed on the consequences of advocating for what God condemns, implying a destructive outcome.""
}","['rhetorical_conditional', 'emphasis']","{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The use of 'thereby' sets up a rhetorical conditional statement, suggesting that advocating for what God condemns will lead to making war against God and ultimately destroying the government, country, and families.""
}",['rhetorical_conditional'],0
64,515,[5 8 4],"Wicked men in the sight of God are those who have the knowledge of what to do when it comes to the right, but over and over again, they turn their shoulders and choose the wrong, through tolerance and apathy Americans are bringing upon themselves destruction (Deuteronomy 30:19) that will not be reversed, which leaves no alternative as to why God judges and is judging America today (Deuteronomy 28:63).",Figures_of_word_choice,['ploce'],"['emphasis', 'polyptoton', 'ploce']",[],False,"['emphasis', 'ploce']","{
  ""Properties"": [""rhetorical conditional"", ""emphasis""],
  ""Explanation"": ""The use of 'if/then' statements like 'when it comes to the right, but over and over again, they turn their shoulders and choose the wrong' indicates a rhetorical conditional. Additionally, the emphasis on the consequences of Americans' actions suggests the use of emphasis to convey the seriousness of the situation.""
}","['rhetorical_conditional', 'emphasis']","{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of leading words 'wicked men', 'in the sight of God', 'right', 'wrong', 'destruction', and 'judges' suggests more than is actually stated, allowing the speaker to benefit from an implication while allowing deniability.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of words like 'wicked', 'right', 'wrong', 'destruction', 'judges' emphasizes the moral judgment and potential consequences, suggesting more than is actually stated.""
}",['emphasis'],False,"{
  ""Properties"": [""rhetorical conditional"", ""emphasis""],
  ""Explanation"": ""The use of 'if/then' statements in the form of rhetorical conditionals ('If...then...') creates an absurd antecedent to emphasize a point. Additionally, the use of leading words like 'over and over again' and 'through tolerance and apathy' suggests more than is actually stated, adding emphasis to the speaker's point.""
}","['rhetorical_conditional', 'emphasis']","{
  ""Properties"": [""rhetorical conditional"", ""emphasis""],
  ""Explanation"": ""The use of 'if/then' statements in the form of rhetorical conditionals creates an absurd antecedent, and the leading words suggest more than is actually stated, allowing for implication and deniability.""
}","['rhetorical_conditional', 'emphasis']","{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of leading words like 'wicked men', 'knowledge of what to do', 'choose the wrong', 'destruction', 'judges and is judging' suggests more than is actually stated, allowing the speaker to benefit from implications while maintaining deniability.""
}",['emphasis'],0
65,532,[5 8],"While we may never know what actually happened during the Las Vegas Massacre, the fact remains that the official story has been proven, time and time again, to be absolutely false and in fact nothing more than a pathetic attempt at a cover-up.",Figures_of_word_choice,['ploce'],"['emphasis', 'ploce']",['emphasis'],False,"['emphasis', 'ploce']","{
  ""Properties"": [""rhetorical conditional"", ""emphasis""],
  ""Explanation"": ""The use of the rhetorical conditional 'the fact remains' introduces the implication that the official story is false, while also allowing for deniability. The emphasis on 'proven, time and time again' also suggests more than is actually stated.""
}","['rhetorical_conditional', 'emphasis']","{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'absolutely false' and 'pathetic attempt' suggests more than is actually stated, allowing the speaker to benefit from an implication while maintaining deniability.""
}",['emphasis'],"{
  ""Properties"": [""ploce"", ""rhetorical conditional"", ""emphasis""],
  ""Explanation"": ""The repetition of 'time and time again' constitutes ploce, and the use of the phrase 'the fact remains' is a form of emphasis. The statement 'we may never know' creates a rhetorical conditional."" 
}","['ploce', 'rhetorical_conditional', 'emphasis']",False,"{
  ""Properties"": [""rhetorical conditional"", ""emphasis""],
  ""Explanation"": ""The use of 'time and time again' in the context of proving the official story false creates a rhetorical conditional, suggesting that the official story has been repeatedly proven false. The phrase 'absolutely false' emphasizes the speaker's conviction about the falsehood of the official story.""
}","['rhetorical_conditional', 'emphasis']","{
  ""Properties"": [""rhetorical conditional"", ""emphasis""],
  ""Explanation"": ""The use of 'While we may never know' sets up a rhetorical conditional, suggesting an absurd or unlikely scenario. The phrase 'proven, time and time again' emphasizes the speaker's disbelief in the official story.""
}","['rhetorical_conditional', 'emphasis']","{
  ""Properties"": [""rhetorical conditional"", ""emphasis""],
  ""Explanation"": ""The use of 'we may never know' sets up a rhetorical conditional, suggesting an absurd or unlikely outcome. The phrase 'absolutely false' and 'pathetic attempt at a cover-up' adds emphasis and innuendo, implying a strong disbelief in the official story.""
}","['rhetorical_conditional', 'emphasis']",1
66,576,[5 9],So seriously that J Street can't decide what to do about a politician who defends a Hitler-lover and raises the Jewish Question.,Figures_of_word_choice,[],[],[],True,[],"{
  ""Properties"": [""metaplasms""],
  ""Explanation"": ""The phrase 'Jewish Question' is a metaplasm of the standard form, emphasizing a deviation from the standard expression 'Jewish issue'.""
}",['metaplasms'],"{
  ""Properties"": [""metaplasms""],
  ""Explanation"": ""The use of 'Hitler-lover' is a metaplasm because it is constructed by subtracting letters from the word 'Hitler' to create a new word with a deviation from the standard form.""
}",['metaplasms'],"{
  ""Properties"": [""rhetorical conditional"", ""emphasis""],
  ""Explanation"": ""The use of 'can't decide what to do about a politician who defends a Hitler-lover' creates a rhetorical conditional by implying an absurd situation, and emphasizes the serious nature of the dilemma by using leading words like 'seriously'.""
}","['rhetorical_conditional', 'emphasis']",False,"{
  ""Properties"": [""metaplasms""],
  ""Explanation"": ""The word 'Hitler-lover' is a metaplasm of 'Hitler' to emphasize the negative connotation and deviation from the standard form.""
}",['metaplasms'],"{
  ""Properties"": [""metaplasms""],
  ""Explanation"": ""The word 'Hitler-lover' is a metaplasm of 'Hitler' by adding the suffix '-lover' to emphasize the deviation from the standard form.""
}",['metaplasms'],"{
  ""Properties"": [""metaplasms""],
  ""Explanation"": ""The word 'Hitler-lover' is a metaplasm of 'Hitler' by adding the suffix '-lover' to emphasize the deviation from the standard form.""
}",['metaplasms'],1
67,595,[9 5],The four page email begins with Murillo claiming she and others at Google were engaged in non-partisan activities not designed to help any one candidate or another—only to undercut her own commentary in later passages in the emails by openly admitting the entire effort to boost Latino turnout using Google products with official company resources was to elect Clinton over Trump.,Figures_of_word_choice,['emphasis'],[],['emphasis'],False,"['emphasis', 'correctio']","{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The emphasized wording in the passage suggests that the initial claim of non-partisanship is contradicted by later revelations in the email.""
}",['emphasis'],"{
  ""Properties"": [""correctio"", ""rhetorical conditional""],
  ""Explanation"": ""The use of 'not designed to help any one candidate or another—only to undercut her own commentary in later passages' shows a deliberate mistake (not designed to help any one candidate) and then immediately corrects it (to elect Clinton over Trump), implying an alternative interpretation. The statement 'only to undercut her own commentary in later passages' also sets up a rhetorical conditional situation, suggesting a possible absurdity.""
}","['correctio', 'rhetorical_conditional']","{
  ""Properties"": [""anatanaclasis""],
  ""Explanation"": ""The use of 'Google' multiple times - first, to describe non-partisan activities, and later, to describe the effort to boost Latino turnout to elect Clinton over Trump.""
}",['anatanaclasis'],False,"{
  ""Properties"": [""correctio"", ""emphasis""],
  ""Explanation"": ""The use of correctio is evident in the contrast between the initial claim of non-partisan activities and the later admission of the effort to boost Latino turnout to elect Clinton over Trump. The emphasis is also present in the use of leading words that suggest more than is actually stated, allowing for deniability.""
}","['correctio', 'emphasis']","{
  ""Properties"": [""correctio"", ""emphasis""],
  ""Explanation"": ""The use of 'not designed to help any one candidate or another' followed by 'admitting the entire effort to boost Latino turnout using Google products with official company resources was to elect Clinton over Trump' demonstrates a deliberate mistake followed by a correction, allowing the speaker to introduce alternative connotations or dubious interpretations, and to benefit from an implication while allowing deniability.""
}","['correctio', 'emphasis']","{
  ""Properties"": [""correctio"", ""rhetorical conditional""],
  ""Explanation"": ""The use of correctio is evident in the contradiction between the initial claim of non-partisan activities and the later admission of the effort to boost Latino turnout to elect Clinton over Trump. The rhetorical conditional is also present in the statement 'only to undercut her own commentary in later passages in the emails by openly admitting the entire effort to boost Latino turnout using Google products with official company resources was to elect Clinton over Trump.'""
}","['correctio', 'rhetorical_conditional']",0
69,659,[5],"“Under these circumstances, we did not have confidence that Strzok’s decision to prioritize the Russia investigation over following up on the Midyear-related investigative lead discovered on the Weiner laptop was free from bias,” the report said.",Figures_of_word_choice,[],[],[],True,[],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'we did not have confidence' implies doubt and suggests that there may have been bias in Strzok's decision, without explicitly stating it.""
}",['emphasis'],"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The use of 'Under these circumstances' sets up a condition for the statement that follows, creating a rhetorical conditional.""
}",['rhetorical_conditional'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'did not have confidence' suggests a lack of certainty without explicitly stating it, allowing for deniability.""
}",['emphasis'],False,"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The use of 'Under these circumstances' sets up a rhetorical conditional, implying that the decision may have been biased given the circumstances.""
}",['rhetorical_conditional'],"{
  ""Properties"": [""rhetorical conditional""],
  ""Explanation"": ""The use of 'Under these circumstances' sets up a rhetorical conditional, suggesting that the decision may have been biased given the circumstances.""
}",['rhetorical_conditional'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'we did not have confidence' emphasizes the lack of trust in Strzok's decision, suggesting more than is actually stated.""
}",['emphasis'],0
70,747,[9 5],"And finally, in a bizarre tweet, Greenwald opined, “I hope the story [maligning Assange] turns out true” – apparently because maintenance of the Guardian’s reputation is more important than Assange’s fate and the right of journalists to dig up embarrassing secrets without fear of being imprisoned.",Figures_of_word_choice,['emphasis'],[],['emphasis'],False,['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The tweet emphasizes the importance of the Guardian's reputation over Assange's fate and the rights of journalists to uncover secrets, suggesting an implication without directly stating it.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The tweet emphasizes the idea that the Guardian's reputation is prioritized over Assange's fate and the rights of journalists to uncover secrets, suggesting a deeper meaning beyond the literal statement.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of 'apparently' suggests a leading word that implies more than is actually stated, allowing for deniability or alternative interpretations.""
}",['emphasis'],True,"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'apparently because' suggests that there is an implication or innuendo that Greenwald prioritizes the Guardian's reputation over Assange's fate and the rights of journalists.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'apparently because' suggests that there is an implication or insinuation that Greenwald's hope for the story to be true is due to the maintenance of the Guardian's reputation being more important than Assange's fate and the rights of journalists. This use of leading words implies more than is actually stated, allowing for deniability.""
}",['emphasis'],"{
  ""Properties"": [""emphasis""],
  ""Explanation"": ""The use of the phrase 'apparently because' suggests that there is an implication or insinuation that Greenwald's motivation is related to the maintenance of the Guardian's reputation, allowing for deniability or leading to a deeper meaning.""
}",['emphasis'],1
