,sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consitency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency
36,271,[3],"That is to say, one could not consecrate a brothel, one could not bless a concentration camp or weapons which are not explicitly ordained for hunting or for legitimate self-defense.",Language_varieties,"['correctness', 'clarity', 'forcefulness']","['correctness', 'clarity', 'high', 'forcefulness']","['correctness', 'clarity', 'middle', 'appropriateness']",False,"['correctness', 'clarity', 'high', 'appropriateness', 'forcefulness']","{
  ""Properties"": [""correctness"", ""appropriateness""],
  ""Explanation"": ""The text demonstrates correctness by using well-formed grammatical structures and appropriateness by adhering to cultural norms of propriety, specifically in discussing the inappropriate use of blessings or consecrations for certain establishments or weapons.""
}","['correctness', 'appropriateness']","{
  ""Properties"": [""clarity"", ""appropriateness""]
}","['clarity', 'appropriateness']","{
  ""Properties"": [""appropriateness"", ""clarity""],
  ""Explanation"": ""The text demonstrates appropriateness by discussing the cultural norms of propriety regarding consecration and blessing. It also exhibits clarity by being understandable to the intended audience."" 
}","['appropriateness', 'clarity']",False,"{
  ""Properties"": [""correctness"", ""clarity"", ""forcefulness"", ""appropriateness""]
}

 	","['correctness', 'clarity', 'forcefulness', 'appropriateness']","{
  ""Properties"": [""correctness"", ""clarity"", ""forcefulness"", ""appropriateness""]
}

 	","['correctness', 'clarity', 'forcefulness', 'appropriateness']","{
  ""Properties"": [""correctness"", ""clarity"", ""forcefulness"", ""appropriateness""]
}

 	","['correctness', 'clarity', 'forcefulness', 'appropriateness']",1
37,275,[3],"You believe any woman who goes against a Republican and you don't believe any woman who goes against a Democrat.""",Language_varieties,"['correctness', 'clarity', 'forcefulness']","['correctness', 'clarity', 'forcefulness', 'middle']","['middle', 'correctness', 'clarity', 'appropriateness', 'forcefulness']",False,"['correctness', 'clarity', 'forcefulness', 'middle']","{
  ""Properties"": [""appropriateness"", ""clarity""],
  ""Explanation"": ""The statement is appropriate in the context of discussing political bias and is clear in its expression of the speaker's belief system.""
}","['appropriateness', 'clarity']","{
  ""Properties"": [""appropriateness"", ""forcefulness""],
  ""Explanation"": ""The statement reflects the speaker's point of view and may be considered inappropriate due to its potential to reinforce political divisions and biases. The forcefulness of the statement is derived from the use of strong and direct language to convey the speaker's belief."" 
}","['appropriateness', 'forcefulness']","{
  ""Properties"": [""clarity"", ""appropriateness""],
  ""Explanation"": ""The statement is clear and understandable, and it reflects the cultural norms and expectations related to political partisanship."" 
}","['clarity', 'appropriateness']",False,"{
  ""Properties"": [""clarity"", ""forcefulness"", ""appropriateness""]
}

 	","['clarity', 'forcefulness', 'appropriateness']","{
  ""Properties"": [""clarity"", ""forcefulness"", ""maxims/proverbs""]
}

 	","['clarity', 'forcefulness', 'maxims/proverbs']","{
  ""Properties"": [""clarity"", ""forcefulness""]
}","['clarity', 'forcefulness']",0
38,282,[3 9],"And if Trumpism is not the future of the GOP, it is hard to see what a promising GOP agenda might look like.",Language_varieties,"['correctness', 'clarity', 'forcefulness']","['correctness', 'clarity', 'middle']","['correctness', 'clarity', 'middle', 'appropriateness']",False,"['correctness', 'clarity', 'middle']","{
  ""Properties"": [""clarity"", ""appropriateness""],
  ""Explanation"": ""The sentence is clear and understandable to the intended audience. It also adheres to the cultural norms of propriety in discussing political movements."" 
}","['clarity', 'appropriateness']","{
  ""Properties"": [""clarity"", ""forcefulness""],
  ""Explanation"": ""The statement is clear and easily understood by the intended audience. It also conveys a strong and forceful message about the potential future of the GOP.""
}","['clarity', 'forcefulness']","{
  ""Properties"": [""clarity"", ""forcefulness"", ""allusions""]
  ,
  ""Explanation"": ""The sentence is clear and understandable to the intended audience, using forceful language to convey a strong message. Additionally, it contains an allusion to 'Trumpism' without explicitly naming it, assuming cultural knowledge about current political events.""
}","['clarity', 'forcefulness', 'allusions']",False,"{
  ""Properties"": [""clarity"", ""forcefulness""],
  ""Explanation"": ""The sentence is clear and easily understandable to the intended audience. It also conveys a forceful message, emphasizing the potential impact of Trumpism on the future of the GOP.""
}","['clarity', 'forcefulness']","{
  ""Properties"": [""clarity"", ""forcefulness"", ""maxims/proverbs""],
  ""Explanation"": ""The sentence is clear and understandable, using forceful language to convey a strong message. It also contains a maxim expressing a common wisdom about the future of the GOP.""
}","['clarity', 'forcefulness', 'maxims/proverbs']","{
  ""Properties"": [""clarity"", ""appropriateness""],
  ""Explanation"": ""The sentence is clear and easily understandable to the intended audience. It is also appropriate in its use of language for discussing political agendas.""
}","['clarity', 'appropriateness']",0
39,296,[3],"There is only one Magisterium, he said, and bishops' conferences can only decide about pastoral questions.",Language_varieties,"['correctness', 'clarity', 'forcefulness']","['correctness', 'clarity', 'middle']","['correctness', 'clarity', 'middle', 'appropriateness']",False,"['correctness', 'middle', 'appropriateness']","{
  ""Properties"": [""clarity"", ""appropriateness""],
  ""Explanation"": ""The statement is clear and easily understandable to the intended audience, and it adheres to the appropriate cultural norms regarding religious authority and decision-making.""
}","['clarity', 'appropriateness']","{
  ""Properties"": [
    ""correctness"",
    ""clarity"",
    ""appropriateness""
  ],
  ""Explanation"": ""The sentence is well-formed grammatically and clear in its message. It is also appropriate in reflecting the cultural and religious norms related to the topic of bishops' conferences and the Magisterium.""
}","['correctness', 'clarity', 'appropriateness']","{
  ""Properties"": [""clarity"", ""appropriateness""],
  ""Explanation"": ""The text is clear and understandable to the audience it is intended for, and it is appropriate in the context of discussing the authority of the Magisterium and bishops' conferences within the Catholic Church.""
}","['clarity', 'appropriateness']",False,"{
  ""Properties"": [""correctness"", ""clarity"", ""appropriateness""]
}","['correctness', 'clarity', 'appropriateness']","{
  ""Properties"": [""clarity"", ""appropriateness""]
  ,
  ""Explanation"": ""The statement is clear and easily understandable to the intended audience, and it is appropriate in the context of discussing the authority of the Magisterium and bishops' conferences within the Catholic Church.""
}","['clarity', 'appropriateness']","{
  ""Properties"": [""correctness"", ""clarity"", ""appropriateness""]
}

 	","['correctness', 'clarity', 'appropriateness']",0
41,307,[3],"Either you stand with BDS, Hamas, blood libels and those who want to destroy Israel or with Jews.",Language_varieties,"['correctness', 'clarity', 'forcefulness']","['correctness', 'clarity', 'forcefulness', 'middle']","['middle', 'correctness', 'clarity', 'appropriateness', 'forcefulness']",False,"['clarity', 'forcefulness', 'middle', 'appropriateness']","{
  ""Properties"": [""clarity"", ""forcefulness"", ""appropriateness"", ""allusions""],
  ""Explanation"": ""The statement is forceful in its construction, using stark binaries to emphasize a strong position. The message is clear and understandable to the intended audience, and it is appropriate in the context of expressing a political stance. The use of 'blood libels' alludes to historical anti-Semitic accusations, requiring cultural knowledge to fully understand the implication.""
}","['clarity', 'forcefulness', 'appropriateness', 'allusions']","{
  ""Properties"": [""correctness"", ""clarity"", ""forcefulness"", ""appropriateness""]
}","['correctness', 'clarity', 'forcefulness', 'appropriateness']","{
  ""Properties"": [""clarity"", ""forcefulness"", ""appropriateness""]
}

  ","['clarity', 'forcefulness', 'appropriateness']",False,"{
  ""Properties"": [""correctness"", ""clarity"", ""forcefulness"", ""appropriateness""]
}","['correctness', 'clarity', 'forcefulness', 'appropriateness']","{
  ""Properties"": [""clarity"", ""forcefulness"", ""appropriateness""],
  ""Explanation"": ""The statement is clear and forceful in its message, using strong language to make a point. It also aligns with cultural norms of propriety by addressing a sensitive political issue in a direct manner.""
}","['clarity', 'forcefulness', 'appropriateness']","{
  ""Properties"": [""clarity"", ""forcefulness"", ""appropriateness""],
  ""Explanation"": ""The statement is clear and direct, making it understandable to the intended audience. It is forceful in its expression, using strong language to reinforce the message. The appropriateness is tied to the cultural norms and context of the ongoing conflict in the Middle East.""
}","['clarity', 'forcefulness', 'appropriateness']",0
42,311,[3],"The Vatican presents a choice: the world, or Christ.",Language_varieties,"['correctness', 'clarity', 'forcefulness']","['correctness', 'clarity', 'forcefulness', 'middle']","['middle', 'correctness', 'clarity', 'appropriateness', 'forcefulness']",False,"['correctness', 'clarity', 'forcefulness', 'middle']","{
  ""Properties"": [""clarity"", ""forcefulness"", ""maxims/proverbs""],
  ""Explanation"": ""The statement is clear and easily understandable, using forceful language to present a stark choice. It also embodies a proverbial quality, articulating a common wisdom or moral lesson.""
}","['clarity', 'forcefulness', 'maxims/proverbs']","{
  ""Properties"": [""clarity"", ""forcefulness"", ""appropriateness""],
  ""Explanation"": ""The sentence is clear and easily understood by the intended audience. It also conveys a forceful message that is likely to be memorable. The appropriateness is tied to the cultural norms of the religious and ethical context in which this sentence is presented.""
}","['clarity', 'forcefulness', 'appropriateness']","{
  ""Properties"": [""clarity"", ""forcefulness"", ""maxims/proverbs""]
}","['clarity', 'forcefulness', 'maxims/proverbs']",False,"{
  ""Properties"": [""clarity"", ""forcefulness"", ""maxims/proverbs""]
}","['clarity', 'forcefulness', 'maxims/proverbs']","{
  ""Properties"": [""clarity"", ""forcefulness"", ""maxims/proverbs""]
}","['clarity', 'forcefulness', 'maxims/proverbs']","{
  ""Properties"": [""clarity"", ""forcefulness"", ""maxims/proverbs""]
}

 	","['clarity', 'forcefulness', 'maxims/proverbs']",1
43,313,[3],"“The Prologue set this choice before us, the world or Our Lord, as mutually exclusive alternatives; we cannot remain neutral, but must belong wholly to the one or wholly to the other.”",Language_varieties,"['correctness', 'clarity', 'forcefulness']","['correctness', 'clarity', 'high', 'appropriateness']","['middle', 'correctness', 'clarity', 'appropriateness', 'forcefulness']",False,"['correctness', 'clarity', 'high', 'forcefulness']","{
  ""Properties"": [""clarity"", ""appropriateness"", ""maxims/proverbs""],
  ""Explanation"": ""The text is clear and easily understandable, appropriate in its use of religious language, and contains a proverb-like statement about making a choice between two mutually exclusive alternatives.""
}","['clarity', 'appropriateness', 'maxims/proverbs']","{
  ""Properties"": [""correctness"", ""clarity"", ""appropriateness"", ""high""]
}","['correctness', 'clarity', 'appropriateness', 'high']","{
  ""Properties"": [""clarity"", ""appropriateness"", ""maxims/proverbs""],
  ""Explanation"": ""The text is clear and understandable, using an appropriate tone for discussing a religious choice, and it includes a maxim about the need to fully commit to one side of the choice.""
}","['clarity', 'appropriateness', 'maxims/proverbs']",False,"{
  ""Properties"": [""correctness"", ""clarity"", ""forcefulness"", ""maxims/proverbs""],
  ""Explanation"": ""The text is grammatically correct, clear in its message, forcefully presents a memorable expression, and contains a maxim about making a choice between two exclusive alternatives.""
}","['correctness', 'clarity', 'forcefulness', 'maxims/proverbs']","{
  ""Properties"": [""correctness"", ""clarity"", ""forcefulness"", ""maxims/proverbs""],
  ""Explanation"": ""The text is well-formed grammatically, clear and understandable to the intended audience. It also presents a forceful and memorable expression of a common wisdom or maxim.""
}","['correctness', 'clarity', 'forcefulness', 'maxims/proverbs']","{
  ""Properties"": [""correctness"", ""clarity"", ""forcefulness"", ""maxims/proverbs""],
  ""Explanation"": ""The text is grammatically correct, clear in its message, forcefully presents a choice, and contains a maxim about making a decisive commitment.""
}","['correctness', 'clarity', 'forcefulness', 'maxims/proverbs']",1
44,319,[3],It’s not coming back.,Language_varieties,"['correctness', 'clarity']","['correctness', 'clarity', 'middle']","['correctness', 'clarity']",False,"['correctness', 'clarity']","{
  ""Properties"": [""clarity"", ""forcefulness""]
  ,
  ""Explanation"": ""The text is clear and easily understood by the intended audience. The forceful expression 'It's not coming back' is memorable and reinforces the message."" 
}","['clarity', 'forcefulness']","{
  ""Properties"": [
    ""clarity"",
    ""forcefulness""
  ],
  ""Explanation"": ""The statement is clear in its meaning and forceful in its impact, conveying a sense of finality or certainty.""
}","['clarity', 'forcefulness']","{
  ""Properties"": [""clarity"", ""forcefulness"", ""maxims/proverbs""],
  ""Explanation"": ""The statement is clear and easily understandable. It is forceful in its simplicity, conveying a sense of finality. Additionally, it carries the weight of a proverb or maxim, expressing a universal truth about loss or permanence.""
}","['clarity', 'forcefulness', 'maxims/proverbs']",False,"{
  ""Properties"": [""clarity""],
  ""Explanation"": ""The text is clear and understandable to the intended audience, conveying a straightforward message.""
}",['clarity'],"{
  ""Properties"": [""clarity""],
  ""Explanation"": ""The text is clear and understandable to the intended audience, conveying a straightforward message.""
}",['clarity'],"{
  ""Properties"": [""clarity"", ""forcefulness""],
  ""Explanation"": ""The statement is clear and direct, leaving no room for ambiguity. It is forceful in its impact, conveying a sense of finality or certainty.""
}","['clarity', 'forcefulness']",0
45,320,[ 3 16],There will be no turning back.,Language_varieties,"['correctness', 'clarity']","['correctness', 'clarity', 'middle']","['correctness', 'clarity']",False,"['correctness', 'clarity', 'forcefulness']","{
  ""Properties"": [""forcefulness""],
  ""Explanation"": ""The statement 'There will be no turning back' is forceful in nature, conveying determination and conviction.""
}",['forcefulness'],"{
  ""Properties"": [""forcefulness"", ""maxims/proverbs""],
  ""Explanation"": ""The statement 'There will be no turning back' is forceful and memorable, conveying a sense of determination and finality. It also functions as a proverbial expression conveying a message of resoluteness.""
}","['forcefulness', 'maxims/proverbs']","{
  ""Properties"": [""forcefulness"", ""maxims/proverbs""]
  ,
  ""Explanation"": ""The statement 'There will be no turning back' conveys a sense of determination and finality, making it forceful. It also has the quality of a proverb, conveying a timeless truth or wisdom about determination and commitment.""
}","['forcefulness', 'maxims/proverbs']",False,"{
  ""Properties"": [""forcefulness"", ""maxims/proverbs""]
  ,
  ""Explanation"": ""The phrase 'There will be no turning back' is forceful and impactful, creating a sense of determination and finality. It also functions as a proverbial expression, conveying a message of resoluteness and commitment.""
}","['forcefulness', 'maxims/proverbs']","{
  ""Properties"": [""forcefulness""],
  ""Explanation"": ""The phrase 'no turning back' is forceful and impactful, conveying a sense of determination and finality.""
}",['forcefulness'],"{
  ""Properties"": [""forcefulness"", ""maxims/proverbs""]
  ,
  ""Explanation"": ""The phrase 'There will be no turning back' is forceful and impactful, conveying a sense of determination and resolve. It also functions as a proverbial statement, expressing a timeless truth about commitment and decisiveness.""
}","['forcefulness', 'maxims/proverbs']",0
46,325,[3],A caller to the Michael Savage radio show who says he was neighbors with Las Vegas gunman Stephen Paddock asserts that Paddock could not have carried out the massacre and that it was actually a “set-up”.,Language_varieties,"['correctness', 'clarity']","['correctness', 'clarity', 'middle']","['correctness', 'clarity', 'middle', 'appropriateness']",False,"['correctness', 'clarity', 'middle']","{
  ""Properties"": [""appropriateness"", ""clarity"", ""forcefulness""],
  ""Explanation"": ""The statement is appropriate for the context of a radio show and reflects the informal language style of the program. It is clear in expressing the caller's assertion. The use of 'set-up' is forceful and memorable, reinforcing the caller's message.""
}","['appropriateness', 'clarity', 'forcefulness']","{
  ""Properties"": [""clarity"", ""appropriateness"", ""forcefulness""],
  ""Explanation"": ""The statement is clear and understandable to the intended audience of the radio show. It is also appropriate in the context of a radio show discussing current events. The forcefulness comes from the assertion of the speaker and the striking notion of the event being a 'set-up'.""
}","['clarity', 'appropriateness', 'forcefulness']","{
  ""Properties"": [""clarity"", ""appropriateness""],
  ""Explanation"": ""The text is clear and understandable, suitable for the intended audience of listeners to a radio show. It also adheres to cultural norms of propriety for a news report by conveying the caller's assertion without endorsing or sensationalizing the claim.""
}","['clarity', 'appropriateness']",False,"{
  ""Properties"": [""clarity"", ""appropriateness""],
  ""Explanation"": ""The statement is clear and understandable to the intended audience, and it adheres to the cultural norms of propriety for a news report.""
}","['clarity', 'appropriateness']","{
  ""Properties"": [""clarity"", ""appropriateness""],
  ""Explanation"": ""The statement is clear and understandable to the intended audience, and it adheres to the cultural norms of propriety for a news report.""
}","['clarity', 'appropriateness']","{
  ""Properties"": [""clarity"", ""appropriateness""],
  ""Explanation"": ""The statement is clear and understandable to the intended audience of the radio show. It also adheres to the cultural norms of propriety for a radio show discussion.""
}","['clarity', 'appropriateness']",1
47,349,[4],"Recently, a video clip of anti-Semitic pastor Steve Anderson – making the claim that Jews have experienced such abuse because they have somehow been cursed – wound up on the personal Facebook page of South Florida Muslim leader Sofian Zakkout.",Language_varieties,"['correctness', 'clarity', 'appropriateness']","['correctness', 'clarity', 'middle']","['correctness', 'clarity', 'middle', 'appropriateness']",False,"['correctness', 'clarity', 'middle', 'appropriateness']","{
  ""Properties"": [""correctness"", ""clarity"", ""appropriateness""],
  ""Explanation"": ""The text demonstrates correctness in grammar and language use, clarity in communication, and appropriateness in the context of reporting news about sensitive topics.""
}","['correctness', 'clarity', 'appropriateness']","{
  ""Properties"": [""clarity"", ""appropriateness"", ""allusions""],
  ""Explanation"": ""The text is clear and understandable, appropriate for a news report, and includes an allusion to the situation being described.""
}","['clarity', 'appropriateness', 'allusions']","{
  ""Properties"": [""clarity"", ""appropriateness""],
  ""Explanation"": ""The text is clear and understandable, and it adheres to the cultural norms of propriety by addressing a sensitive and potentially controversial topic in a respectful and appropriate manner.""
}","['clarity', 'appropriateness']",False,"{
  ""Properties"": [""clarity"", ""appropriateness""],
  ""Explanation"": ""The text is clear and understandable to the intended audience, and it adheres to cultural norms of propriety by presenting the information in a respectful and appropriate manner.""
}","['clarity', 'appropriateness']","{
  ""Properties"": [""clarity"", ""appropriateness""],
  ""Explanation"": ""The text is clear and understandable to the intended audience, and it adheres to cultural norms of propriety by presenting the information in a respectful manner.""
}","['clarity', 'appropriateness']","{
  ""Properties"": [""clarity"", ""appropriateness""],
  ""Explanation"": ""The text is clear and understandable to the intended audience, and it adheres to cultural norms of propriety by presenting the information in a respectful manner.""
}","['clarity', 'appropriateness']",1
48,363,[4 9],Murdering infidels thus doesn’t contradict the spirit of Ramadan; it embodies it.,Language_varieties,"['correctness', 'clarity', 'forcefulness', 'appropriateness']","['correctness', 'clarity', 'forcefulness', 'middle']","['correctness', 'clarity', 'forcefulness']",False,"['middle', 'correctness', 'clarity', 'appropriateness', 'forcefulness']","{
  ""Properties"": [
    ""forcefulness"",
    ""clarity"",
    ""high""
  ],
  ""Explanation"": ""The statement is forceful in its expression, using strong language to reinforce its message. It is clear and understandable to the intended audience. The sentence is also written in formal English, reflecting a high level of language variety.""
}","['forcefulness', 'clarity', 'high']","{
  ""Properties"": [""correctness"", ""clarity"", ""forcefulness"", ""high""]
  , ""Explanation"": ""The sentence is grammatically correct and written in formal English ('high'). The message is clear and forceful, conveying a strong and impactful idea.""
}","['correctness', 'clarity', 'forcefulness', 'high']","{
  ""Properties"": [""clarity"", ""forcefulness"", ""allusions""]
  ,
  ""Explanation"": ""The statement is clear in its assertion and likely to be understood by the intended audience. It also uses forceful and memorable language to reinforce the message. The reference to 'murdering infidels' alludes to broader cultural and religious contexts, requiring knowledge of those contexts to fully understand the statement.""
}","['clarity', 'forcefulness', 'allusions']",False,"{
  ""Properties"": [""clarity"", ""forcefulness"", ""allusions""]
  ,
  ""Explanation"": ""The sentence is clear and understandable to the intended audience. It is forceful in its expression, using striking language to reinforce the message. It also contains an allusion to the cultural and religious context of Ramadan, requiring knowledge of the holiday to fully understand the meaning.""
}","['clarity', 'forcefulness', 'allusions']","{
  ""Properties"": [""clarity"", ""forcefulness"", ""allusions""]
  ,
  ""Explanation"": ""The sentence is clear and understandable, using forceful language to make a striking point. It also makes an allusion to the cultural and religious context of Ramadan, requiring knowledge of the holiday to fully understand the statement.""
}","['clarity', 'forcefulness', 'allusions']","{
  ""Properties"": [""clarity"", ""forcefulness"", ""allusions""]
  ,
  ""Explanation"": ""The sentence is clear and understandable, using forceful language to make a striking point. It also contains an allusion to the cultural and religious context of Ramadan, requiring knowledge of the holiday to fully understand the statement.""
}","['clarity', 'forcefulness', 'allusions']",1
49,365,[6 4],"""What you want to do is destroy this guy's life, hold this seat open, and hope you win in 2020,"" Graham blasted Democrat Senators on the committee.",Language_varieties,"['correctness', 'clarity', 'forcefulness']","['correctness', 'clarity', 'forcefulness', 'middle']","['middle', 'correctness', 'clarity', 'appropriateness', 'forcefulness']",False,"['middle', 'correctness', 'clarity', 'appropriateness', 'forcefulness']","{
  ""Properties"": [""clarity"", ""forcefulness"", ""low""]
}","['clarity', 'forcefulness', 'low']","{
  ""Properties"": [""clarity"", ""forcefulness"", ""low""]
  ,
  ""Explanation"": ""The statement is clear and understandable to the intended audience. It is forceful in its expression, using strong language to convey a message. The use of 'guy' and the colloquial phrase 'hold this seat open' make it low register.""
}","['clarity', 'forcefulness', 'low']","{
  ""Properties"": [""forcefulness"", ""clarity""],
  ""Explanation"": ""The statement is forceful in its expression, using strong language to convey the speaker's emotions. It is also clear and understandable to the intended audience, effectively conveying the speaker's message without ambiguity.""
}","['forcefulness', 'clarity']",False,"{
  ""Properties"": [""clarity"", ""forcefulness"", ""low""]
  ,
  ""Explanation"": ""The text is clear and understandable to the intended audience. It is forceful in its expression, using strong language to convey the speaker's emotions. The use of 'blast' and colloquial language like 'guy' and 'hope you win' indicates a low register."" 
}","['clarity', 'forcefulness', 'low']","{
  ""Properties"": [""forcefulness"", ""clarity"", ""low""]
}","['forcefulness', 'clarity', 'low']","{
  ""Properties"": [""forcefulness"", ""clarity"", ""low""]
}

 	","['forcefulness', 'clarity', 'low']",0
50,369,[4 3],"To bless always means that something shall flourish, because only then when there is a blessing upon a cause or a project, will something good come out of it.",Language_varieties,"['correctness', 'clarity', 'forcefulness', 'appropriateness']","['correctness', 'clarity', 'high']","['correctness', 'clarity', 'middle', 'appropriateness']",False,"['middle', 'correctness', 'clarity', 'high', 'forcefulness']","{
  ""Properties"": [""maxims/proverbs"", ""clarity""],
  ""Explanation"": ""The text contains a proverb that expresses a common wisdom about the meaning of blessing. It is also clear and understandable to the intended audience.""
}","['maxims/proverbs', 'clarity']","{
  ""Properties"": [""maxims/proverbs"", ""clarity""],
  ""Explanation"": ""The text contains a proverb expressing common wisdom about the meaning and outcome of blessings. It is clear and understandable to the intended audience.""
}","['maxims/proverbs', 'clarity']","{
  ""Properties"": [""maxims/proverbs""]
  ,
  ""Explanation"": ""The text contains a proverb: 'To bless always means that something shall flourish.' This expresses a common wisdom about the concept of blessing.""
}",['maxims/proverbs'],False,"{
  ""Properties"": [""maxims/proverbs""]
}",['maxims/proverbs'],"{
  ""Properties"": [""maxims/proverbs""]
}",['maxims/proverbs'],"{
  ""Properties"": [""maxims/proverbs""]
}",['maxims/proverbs'],1
51,370,[4],"If one considers and weighs this matter, one knows: one may not bless a union of two homosexual men or of lesbian women.",Language_varieties,"['correctness', 'middle']","['correctness', 'clarity', 'high']","['correctness', 'clarity', 'middle', 'appropriateness']",False,"['correctness', 'high', 'middle']","{
  ""Properties"": [
    ""correctness"",
    ""clarity"",
    ""appropriateness""
  ],
  ""Explanation"": ""The text demonstrates correctness by being well-formed grammatically, clarity in being understandable to the intended audience, and appropriateness by being tied to the cultural norms of propriety regarding the topic of discussion."" 
}","['correctness', 'clarity', 'appropriateness']","{
  ""Properties"": [""correctness"", ""appropriateness"", ""clarity""]
}","['correctness', 'appropriateness', 'clarity']","{
  ""Properties"": [""appropriateness"", ""clarity"", ""high""]
}

  
  ","['appropriateness', 'clarity', 'high']",False,"{
  ""Properties"": [""correctness"", ""clarity"", ""appropriateness""],
  ""Explanation"": ""The statement is grammatically correct, clear in its meaning, and reflects the cultural norms of propriety regarding the topic of same-sex marriage.""
}","['correctness', 'clarity', 'appropriateness']","{
  ""Properties"": [""correctness"", ""clarity"", ""appropriateness"", ""maxims/proverbs""]
}

 	","['correctness', 'clarity', 'appropriateness', 'maxims/proverbs']","{
  ""Properties"": [""correctness"", ""clarity"", ""appropriateness""]
}

 	","['correctness', 'clarity', 'appropriateness']",0
52,375,[4],"Despite the fact that it was instituted by God Himself, growing numbers of Catholics actually consider it immoral.",Language_varieties,"['correctness', 'clarity', 'appropriateness']","['correctness', 'clarity', 'middle']","['correctness', 'clarity', 'forcefulness', 'appropriateness']",False,"['correctness', 'clarity', 'middle']","{
  ""Properties"": [""clarity"", ""appropriateness"", ""allusions""]
}
 
  
  ","['clarity', 'appropriateness', 'allusions']","{
  ""Properties"": [""correctness"", ""clarity"", ""forcefulness""]
}

 
   


 
 ","['correctness', 'clarity', 'forcefulness']","{
  ""Properties"": [""clarity"", ""appropriateness""],
  ""Explanation"": ""The sentence is clear and easily understandable to the intended audience. It also adheres to cultural norms of propriety in discussing religious beliefs and practices."" 
}","['clarity', 'appropriateness']",False,"{
  ""Properties"": [""clarity"", ""appropriateness""],
  ""Explanation"": ""The sentence is clear and understandable to the intended audience, and it adheres to the cultural norms of propriety by discussing a sensitive topic in a respectful manner.""
}","['clarity', 'appropriateness']","{
  ""Properties"": [""clarity"", ""appropriateness""],
  ""Explanation"": ""The sentence is clear and understandable to the intended audience, and it adheres to the cultural norms of propriety in discussing religious beliefs."" 
}","['clarity', 'appropriateness']","{
  ""Properties"": [""correctness"", ""clarity"", ""appropriateness""],
  ""Explanation"": ""The sentence is grammatically correct, clear in its meaning, and appropriate in its use of language for the topic of religion and morality.""
}","['correctness', 'clarity', 'appropriateness']",0
53,387,[4],"On the one hand, it could refuse to grant Trump what he wanted and let the records be released, which it knew would point to the CIA’s guilt in the assassination.",Language_varieties,"['correctness', 'clarity', 'forcefulness']","['correctness', 'clarity', 'middle']","['correctness', 'clarity', 'forcefulness', 'appropriateness']",False,"['correctness', 'clarity', 'forcefulness', 'middle']","{
  ""Properties"": [""correctness"", ""clarity"", ""forcefulness"", ""allusions""],
  ""Explanation"": ""The text is well-formed grammatically and is understandable to the intended audience. It also uses forceful language to emphasize the point being made. Furthermore, it alludes to historical events and knowledge about the CIA's involvement in an assassination, requiring cultural knowledge for full understanding.""
}","['correctness', 'clarity', 'forcefulness', 'allusions']","{
  ""Properties"": [
    ""correctness"",
    ""clarity"",
    ""forcefulness""
  ],
  ""Explanation"": ""The text demonstrates correctness by using well-formed grammatical structure. It also exhibits clarity by being understandable to the intended audience. Additionally, the use of 'point to the CIA’s guilt in the assassination' portrays forcefulness in the expression, reinforcing the message."" 
}","['correctness', 'clarity', 'forcefulness']","{
  ""Properties"": [""clarity"", ""appropriateness""]
}

   	","['clarity', 'appropriateness']",False,"{
  ""Properties"": [""clarity""],
  ""Explanation"": ""The sentence is clear and understandable to the intended audience, conveying the message effectively.""
}",['clarity'],"{
  ""Properties"": [""clarity""],
  ""Explanation"": ""The text is clear and understandable to the intended audience, conveying the message effectively.""
}",['clarity'],"{
  ""Properties"": [""clarity"", ""appropriateness""],
  ""Explanation"": ""The text is clear and understandable to the intended audience, and it adheres to the cultural norms of propriety in discussing a sensitive topic like the assassination of a political figure.""
}","['clarity', 'appropriateness']",0
