sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth,property_FT_Maj_gpt3.5,res_FT_Maj_gpt3.5_0.0_V3_2,property_FT_Maj_gpt3.5_0.0_V3_2
5582,[],"©2018 The Atlanta Journal-Constitution (Atlanta, Ga.), Distributed by Tribune Content Agency, LLC.",Lexical_and_semantic_fields,['definite/hypothesis'],['definite/hypothesis'],['definite/hypothesis'],True,"['concrete', 'definite/hypothesis']","{
  ""Properties"": [],
  ""Explanation"": ""The example text does not contain any specific lexical or semantic field properties as it is simply a copyright notice.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The provided text does not contain any specific examples or references to lexical and semantic fields. It is simply a copyright notice and distribution information, so it does not exhibit any of the listed properties.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The given text does not contain any specific lexical or semantic fields to which prototype, abstract, concrete, or definite/indefinite properties can be applied.""
}",[],True,"{
  ""Properties"": [],
  ""Explanation"": ""The example text does not contain any specific lexical or semantic fields, as it is a copyright notice and distribution information.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The provided text does not contain any specific lexical or semantic fields, as it is simply a copyright notice and distribution information.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The provided text does not contain any specific lexical or semantic fields, as it is simply a copyright statement and distribution information.""
}",[],0,[],0,1,,[],indefinite/thesis,"{""Answer"": ""yes"", ""Explanation"": ""The sentence contains a reference to a specific year (2018) and a specific news organization (The Atlanta Journal-Constitution), but it does not contain a reference to specific persons, time, or place in the context of a lexical or semantic field. Therefore, it can be characterized as indefinite/thesis.""}",['indefinite/thesis']
5582,[],"©2018 The Atlanta Journal-Constitution (Atlanta, Ga.), Distributed by Tribune Content Agency, LLC.",Lexical_and_semantic_fields,['definite/hypothesis'],['definite/hypothesis'],['definite/hypothesis'],True,"['concrete', 'definite/hypothesis']","{
  ""Properties"": [],
  ""Explanation"": ""The example text does not contain any specific lexical or semantic field properties as it is simply a copyright notice.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The provided text does not contain any specific examples or references to lexical and semantic fields. It is simply a copyright notice and distribution information, so it does not exhibit any of the listed properties.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The given text does not contain any specific lexical or semantic fields to which prototype, abstract, concrete, or definite/indefinite properties can be applied.""
}",[],True,"{
  ""Properties"": [],
  ""Explanation"": ""The example text does not contain any specific lexical or semantic fields, as it is a copyright notice and distribution information.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The provided text does not contain any specific lexical or semantic fields, as it is simply a copyright notice and distribution information.""
}",[],"{
  ""Properties"": [],
  ""Explanation"": ""The provided text does not contain any specific lexical or semantic fields, as it is simply a copyright statement and distribution information.""
}",[],0,[],0,1,,[],definite/hypothesis,"{""Answer"": ""yes"", ""Explanation"": ""The sentence contains specific references to 'The Atlanta Journal-Constitution' and 'Atlanta, Ga.', which are definite/hypothetical names and therefore constitute a lexical and semantic field characterized as definite/hypothesis.""}",['definite/hypothesis']
4037,[13],"How inconvenient that the head of the Synod on Youth and Vocations, Cardinal Kevin Farrell, was the former roommate of the most prolific serial predator of youth and seminarians in the history of the American Church.",Lexical_and_semantic_fields,"['indefinite/thesis', 'concrete', 'abstract', 'definite/hypothesis']",['definite/hypothesis'],"['concrete', 'definite/hypothesis']",False,"['concrete', 'definite/hypothesis']","{
  ""Properties"": [""concrete""],
  ""Explanation"": ""The text contains concrete references to specific people, such as 'Cardinal Kevin Farrell' and 'the most prolific serial predator'.""
}",['concrete'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text specifically mentions 'the head of the Synod on Youth and Vocations, Cardinal Kevin Farrell', making it a definite reference to a specific person.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis"", ""prototype""],
  ""Explanation"": ""The mention of 'the head of the Synod on Youth and Vocations, Cardinal Kevin Farrell' and 'the most prolific serial predator of youth and seminarians in the history of the American Church' are specific people, making it a definite/hypothesis. The specific mention of Cardinal Kevin Farrell as a representative of the group 'the head of the Synod on Youth and Vocations' can be considered as a prototype.""
}","['definite/hypothesis', 'prototype']",False,"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific individuals such as 'Cardinal Kevin Farrell' and 'the most prolific serial predator', making it definite/hypothesis.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific individuals such as 'Cardinal Kevin Farrell' and 'the most prolific serial predator', making it definite/hypothesis.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific individuals such as 'Cardinal Kevin Farrell' and 'the most prolific serial predator', making it definite/hypothesis.""
}",['definite/hypothesis'],1,['definite/hypothesis'],0,1,,['definite/hypothesis'],prototype,"{""Answer"": ""no"", ""Explanation"": ""The sentence does not contain a lexical or semantic field that could be characterized as a prototype. There is no specific member of a group used to represent that group in the sentence.""}",[]
4037,[13],"How inconvenient that the head of the Synod on Youth and Vocations, Cardinal Kevin Farrell, was the former roommate of the most prolific serial predator of youth and seminarians in the history of the American Church.",Lexical_and_semantic_fields,"['indefinite/thesis', 'concrete', 'abstract', 'definite/hypothesis']",['definite/hypothesis'],"['concrete', 'definite/hypothesis']",False,"['concrete', 'definite/hypothesis']","{
  ""Properties"": [""concrete""],
  ""Explanation"": ""The text contains concrete references to specific people, such as 'Cardinal Kevin Farrell' and 'the most prolific serial predator'.""
}",['concrete'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text specifically mentions 'the head of the Synod on Youth and Vocations, Cardinal Kevin Farrell', making it a definite reference to a specific person.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis"", ""prototype""],
  ""Explanation"": ""The mention of 'the head of the Synod on Youth and Vocations, Cardinal Kevin Farrell' and 'the most prolific serial predator of youth and seminarians in the history of the American Church' are specific people, making it a definite/hypothesis. The specific mention of Cardinal Kevin Farrell as a representative of the group 'the head of the Synod on Youth and Vocations' can be considered as a prototype.""
}","['definite/hypothesis', 'prototype']",False,"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific individuals such as 'Cardinal Kevin Farrell' and 'the most prolific serial predator', making it definite/hypothesis.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific individuals such as 'Cardinal Kevin Farrell' and 'the most prolific serial predator', making it definite/hypothesis.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific individuals such as 'Cardinal Kevin Farrell' and 'the most prolific serial predator', making it definite/hypothesis.""
}",['definite/hypothesis'],1,['definite/hypothesis'],0,1,,['definite/hypothesis'],abstract,"{""Answer"": ""yes"", ""Explanation"": ""The sentence contains a lexical or semantic field that could be characterized as abstract, specifically 'inconvenient'.""}",['abstract']
4037,[13],"How inconvenient that the head of the Synod on Youth and Vocations, Cardinal Kevin Farrell, was the former roommate of the most prolific serial predator of youth and seminarians in the history of the American Church.",Lexical_and_semantic_fields,"['indefinite/thesis', 'concrete', 'abstract', 'definite/hypothesis']",['definite/hypothesis'],"['concrete', 'definite/hypothesis']",False,"['concrete', 'definite/hypothesis']","{
  ""Properties"": [""concrete""],
  ""Explanation"": ""The text contains concrete references to specific people, such as 'Cardinal Kevin Farrell' and 'the most prolific serial predator'.""
}",['concrete'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text specifically mentions 'the head of the Synod on Youth and Vocations, Cardinal Kevin Farrell', making it a definite reference to a specific person.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis"", ""prototype""],
  ""Explanation"": ""The mention of 'the head of the Synod on Youth and Vocations, Cardinal Kevin Farrell' and 'the most prolific serial predator of youth and seminarians in the history of the American Church' are specific people, making it a definite/hypothesis. The specific mention of Cardinal Kevin Farrell as a representative of the group 'the head of the Synod on Youth and Vocations' can be considered as a prototype.""
}","['definite/hypothesis', 'prototype']",False,"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific individuals such as 'Cardinal Kevin Farrell' and 'the most prolific serial predator', making it definite/hypothesis.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific individuals such as 'Cardinal Kevin Farrell' and 'the most prolific serial predator', making it definite/hypothesis.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific individuals such as 'Cardinal Kevin Farrell' and 'the most prolific serial predator', making it definite/hypothesis.""
}",['definite/hypothesis'],1,['definite/hypothesis'],0,1,,['definite/hypothesis'],concrete,"{""Answer"": ""no"", ""Explanation"": ""The sentence does not contain a lexical or semantic field that could be characterized as concrete. It refers to people and positions, but does not include physical objects, actions, or immediate sense impressions.""}",[]
4037,[13],"How inconvenient that the head of the Synod on Youth and Vocations, Cardinal Kevin Farrell, was the former roommate of the most prolific serial predator of youth and seminarians in the history of the American Church.",Lexical_and_semantic_fields,"['indefinite/thesis', 'concrete', 'abstract', 'definite/hypothesis']",['definite/hypothesis'],"['concrete', 'definite/hypothesis']",False,"['concrete', 'definite/hypothesis']","{
  ""Properties"": [""concrete""],
  ""Explanation"": ""The text contains concrete references to specific people, such as 'Cardinal Kevin Farrell' and 'the most prolific serial predator'.""
}",['concrete'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text specifically mentions 'the head of the Synod on Youth and Vocations, Cardinal Kevin Farrell', making it a definite reference to a specific person.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis"", ""prototype""],
  ""Explanation"": ""The mention of 'the head of the Synod on Youth and Vocations, Cardinal Kevin Farrell' and 'the most prolific serial predator of youth and seminarians in the history of the American Church' are specific people, making it a definite/hypothesis. The specific mention of Cardinal Kevin Farrell as a representative of the group 'the head of the Synod on Youth and Vocations' can be considered as a prototype.""
}","['definite/hypothesis', 'prototype']",False,"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific individuals such as 'Cardinal Kevin Farrell' and 'the most prolific serial predator', making it definite/hypothesis.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific individuals such as 'Cardinal Kevin Farrell' and 'the most prolific serial predator', making it definite/hypothesis.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific individuals such as 'Cardinal Kevin Farrell' and 'the most prolific serial predator', making it definite/hypothesis.""
}",['definite/hypothesis'],1,['definite/hypothesis'],0,1,,['definite/hypothesis'],indefinite/thesis,"{""Answer"": ""yes"", ""Explanation"": ""yes""}",['indefinite/thesis']
4037,[13],"How inconvenient that the head of the Synod on Youth and Vocations, Cardinal Kevin Farrell, was the former roommate of the most prolific serial predator of youth and seminarians in the history of the American Church.",Lexical_and_semantic_fields,"['indefinite/thesis', 'concrete', 'abstract', 'definite/hypothesis']",['definite/hypothesis'],"['concrete', 'definite/hypothesis']",False,"['concrete', 'definite/hypothesis']","{
  ""Properties"": [""concrete""],
  ""Explanation"": ""The text contains concrete references to specific people, such as 'Cardinal Kevin Farrell' and 'the most prolific serial predator'.""
}",['concrete'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text specifically mentions 'the head of the Synod on Youth and Vocations, Cardinal Kevin Farrell', making it a definite reference to a specific person.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis"", ""prototype""],
  ""Explanation"": ""The mention of 'the head of the Synod on Youth and Vocations, Cardinal Kevin Farrell' and 'the most prolific serial predator of youth and seminarians in the history of the American Church' are specific people, making it a definite/hypothesis. The specific mention of Cardinal Kevin Farrell as a representative of the group 'the head of the Synod on Youth and Vocations' can be considered as a prototype.""
}","['definite/hypothesis', 'prototype']",False,"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific individuals such as 'Cardinal Kevin Farrell' and 'the most prolific serial predator', making it definite/hypothesis.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific individuals such as 'Cardinal Kevin Farrell' and 'the most prolific serial predator', making it definite/hypothesis.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to specific individuals such as 'Cardinal Kevin Farrell' and 'the most prolific serial predator', making it definite/hypothesis.""
}",['definite/hypothesis'],1,['definite/hypothesis'],0,1,,['definite/hypothesis'],definite/hypothesis,"{""Answer"": ""yes"", ""Explanation"": ""The sentence contains specific references to 'the head of the Synod on Youth and Vocations, Cardinal Kevin Farrell' and 'the most prolific serial predator of youth and seminarians in the history of the American Church', indicating a definite/hypothesis lexical and semantic field.""}",['definite/hypothesis']
50,[0],"John Hancock, the first signer of the Declaration of Independence, said,",Lexical_and_semantic_fields,"['indefinite/thesis', 'definite/hypothesis']",['definite/hypothesis'],['definite/hypothesis'],False,[],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The mention of 'John Hancock' as the first signer of the Declaration of Independence provides a specific and definite reference to a person.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to a specific person, John Hancock, who is the first signer of the Declaration of Independence. This makes it a definite or hypothesis statement.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The mention of 'John Hancock' specifically refers to a particular person, meeting the criteria for the definite/hypothesis property.""
}",['definite/hypothesis'],True,"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The mention of 'John Hancock' as the first signer of the Declaration of Independence is a specific reference to a person, indicating the use of definite/hypothesis property.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to a specific person, John Hancock, making it a definite or hypothesis statement.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to a specific person, John Hancock, making it a definite reference.""
}",['definite/hypothesis'],1,['definite/hypothesis'],0,1,,['definite/hypothesis'],prototype,"{""Answer"": ""no"", ""Explanation"": ""The sentence does not contain a lexical or semantic field that could be characterized as a prototype. The mention of John Hancock as the first signer of the Declaration of Independence does not represent a group in the same way that a specific member of a group, such as 'robin' for bird, would.""}",[]
50,[0],"John Hancock, the first signer of the Declaration of Independence, said,",Lexical_and_semantic_fields,"['indefinite/thesis', 'definite/hypothesis']",['definite/hypothesis'],['definite/hypothesis'],False,[],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The mention of 'John Hancock' as the first signer of the Declaration of Independence provides a specific and definite reference to a person.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to a specific person, John Hancock, who is the first signer of the Declaration of Independence. This makes it a definite or hypothesis statement.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The mention of 'John Hancock' specifically refers to a particular person, meeting the criteria for the definite/hypothesis property.""
}",['definite/hypothesis'],True,"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The mention of 'John Hancock' as the first signer of the Declaration of Independence is a specific reference to a person, indicating the use of definite/hypothesis property.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to a specific person, John Hancock, making it a definite or hypothesis statement.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to a specific person, John Hancock, making it a definite reference.""
}",['definite/hypothesis'],1,['definite/hypothesis'],0,1,,['definite/hypothesis'],abstract,"{""Answer"": ""no"", ""Explanation"": ""The sentence provided does not contain a lexical or semantic field that could be characterized as abstract. It mentions a specific historical figure and event, which are concrete and specific rather than abstract.""}",[]
50,[0],"John Hancock, the first signer of the Declaration of Independence, said,",Lexical_and_semantic_fields,"['indefinite/thesis', 'definite/hypothesis']",['definite/hypothesis'],['definite/hypothesis'],False,[],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The mention of 'John Hancock' as the first signer of the Declaration of Independence provides a specific and definite reference to a person.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to a specific person, John Hancock, who is the first signer of the Declaration of Independence. This makes it a definite or hypothesis statement.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The mention of 'John Hancock' specifically refers to a particular person, meeting the criteria for the definite/hypothesis property.""
}",['definite/hypothesis'],True,"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The mention of 'John Hancock' as the first signer of the Declaration of Independence is a specific reference to a person, indicating the use of definite/hypothesis property.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to a specific person, John Hancock, making it a definite or hypothesis statement.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to a specific person, John Hancock, making it a definite reference.""
}",['definite/hypothesis'],1,['definite/hypothesis'],0,1,,['definite/hypothesis'],concrete,"{""Answer"": ""no"", ""Explanation"": ""The sentence does not contain a lexical or semantic field that could be characterized as concrete. It mentions a historical figure and a historical document, which are not physical objects, actions, or immediate sense impressions.""}",[]
50,[0],"John Hancock, the first signer of the Declaration of Independence, said,",Lexical_and_semantic_fields,"['indefinite/thesis', 'definite/hypothesis']",['definite/hypothesis'],['definite/hypothesis'],False,[],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The mention of 'John Hancock' as the first signer of the Declaration of Independence provides a specific and definite reference to a person.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to a specific person, John Hancock, who is the first signer of the Declaration of Independence. This makes it a definite or hypothesis statement.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The mention of 'John Hancock' specifically refers to a particular person, meeting the criteria for the definite/hypothesis property.""
}",['definite/hypothesis'],True,"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The mention of 'John Hancock' as the first signer of the Declaration of Independence is a specific reference to a person, indicating the use of definite/hypothesis property.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to a specific person, John Hancock, making it a definite or hypothesis statement.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to a specific person, John Hancock, making it a definite reference.""
}",['definite/hypothesis'],1,['definite/hypothesis'],0,1,,['definite/hypothesis'],indefinite/thesis,"{""Answer"": ""yes"", ""Explanation"": ""The sentence contains a reference to a specific person, 'John Hancock', but it also includes an indefinite/thesis element with 'the first signer of the Declaration of Independence', which does not specify a particular person, allowing for an indefinite/thesis interpretation.""}",['indefinite/thesis']
50,[0],"John Hancock, the first signer of the Declaration of Independence, said,",Lexical_and_semantic_fields,"['indefinite/thesis', 'definite/hypothesis']",['definite/hypothesis'],['definite/hypothesis'],False,[],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The mention of 'John Hancock' as the first signer of the Declaration of Independence provides a specific and definite reference to a person.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to a specific person, John Hancock, who is the first signer of the Declaration of Independence. This makes it a definite or hypothesis statement.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The mention of 'John Hancock' specifically refers to a particular person, meeting the criteria for the definite/hypothesis property.""
}",['definite/hypothesis'],True,"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The mention of 'John Hancock' as the first signer of the Declaration of Independence is a specific reference to a person, indicating the use of definite/hypothesis property.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to a specific person, John Hancock, making it a definite or hypothesis statement.""
}",['definite/hypothesis'],"{
  ""Properties"": [""definite/hypothesis""],
  ""Explanation"": ""The text refers to a specific person, John Hancock, making it a definite reference.""
}",['definite/hypothesis'],1,['definite/hypothesis'],0,1,,['definite/hypothesis'],definite/hypothesis,"{""Answer"": ""yes"", ""Explanation"": ""The sentence contains a specific person, 'John Hancock', and references his role as 'the first signer of the Declaration of Independence', making it a definite/hypothesis lexical and semantic field.""}",['definite/hypothesis']
1344,[7 7],“It’s time for our leaders in Washington to follow the lead of America’s mayors and put public safety over NRA priorities.”,Lexical_and_semantic_fields,"['definite/hypothesis', 'abstract', 'indefinite/thesis']","['definite/hypothesis', 'indefinite/thesis']",['definite/hypothesis'],False,"['abstract', 'definite/hypothesis']","{
  ""Properties"": [""prototype""],
  ""Explanation"": ""The use of 'America's mayors' as a stand-in for local government leaders is an example of a prototype within a specific group.""
}",['prototype'],"{
  ""Properties"": [""abstract"", ""concrete""],
  ""Explanation"": ""The text uses the abstract category of 'public safety' and the concrete entities 'leaders in Washington', 'America's mayors', and 'NRA priorities'. The reference to 'America’s mayors' and 'NRA priorities' are examples of concrete entities, while 'public safety' is an abstract concept.""
}","['abstract', 'concrete']","{
  ""Properties"": [""concrete"", ""prototype""],
  ""Explanation"": ""The text contains concrete references to 'leaders in Washington,' 'America's mayors,' and 'public safety,' which are all specific and tangible. Additionally, 'NRA priorities' is a prototype representing the interests of the NRA.""
}","['concrete', 'prototype']",False,"{
  ""Properties"": [""abstract""],
  ""Explanation"": ""The text uses the abstract concept of 'public safety' and 'NRA priorities' rather than specific concrete objects or actions.""
}",['abstract'],"{
  ""Properties"": [""prototype"", ""abstract""],
  ""Explanation"": ""The text uses the prototype 'America's mayors' as a stand-in for a group of leaders who prioritize public safety over NRA priorities. It also employs the abstract concept of 'public safety' and 'NRA priorities' as broad categories or relationships.""
}","['prototype', 'abstract']","{
  ""Properties"": [""abstract""],
  ""Explanation"": ""The text uses the abstract concept of 'public safety' and 'NRA priorities' rather than specific concrete objects or actions.""
}",['abstract'],0,['abstract'],0,1,,['abstract'],prototype,"{""Answer"": ""no"", ""Explanation"": ""The sentence does not contain a lexical or semantic field that could be characterized as a prototype. The sentence is discussing the actions of leaders and mayors, and does not involve a specific member of a group being used to represent that group.""}",[]
1344,[7 7],“It’s time for our leaders in Washington to follow the lead of America’s mayors and put public safety over NRA priorities.”,Lexical_and_semantic_fields,"['definite/hypothesis', 'abstract', 'indefinite/thesis']","['definite/hypothesis', 'indefinite/thesis']",['definite/hypothesis'],False,"['abstract', 'definite/hypothesis']","{
  ""Properties"": [""prototype""],
  ""Explanation"": ""The use of 'America's mayors' as a stand-in for local government leaders is an example of a prototype within a specific group.""
}",['prototype'],"{
  ""Properties"": [""abstract"", ""concrete""],
  ""Explanation"": ""The text uses the abstract category of 'public safety' and the concrete entities 'leaders in Washington', 'America's mayors', and 'NRA priorities'. The reference to 'America’s mayors' and 'NRA priorities' are examples of concrete entities, while 'public safety' is an abstract concept.""
}","['abstract', 'concrete']","{
  ""Properties"": [""concrete"", ""prototype""],
  ""Explanation"": ""The text contains concrete references to 'leaders in Washington,' 'America's mayors,' and 'public safety,' which are all specific and tangible. Additionally, 'NRA priorities' is a prototype representing the interests of the NRA.""
}","['concrete', 'prototype']",False,"{
  ""Properties"": [""abstract""],
  ""Explanation"": ""The text uses the abstract concept of 'public safety' and 'NRA priorities' rather than specific concrete objects or actions.""
}",['abstract'],"{
  ""Properties"": [""prototype"", ""abstract""],
  ""Explanation"": ""The text uses the prototype 'America's mayors' as a stand-in for a group of leaders who prioritize public safety over NRA priorities. It also employs the abstract concept of 'public safety' and 'NRA priorities' as broad categories or relationships.""
}","['prototype', 'abstract']","{
  ""Properties"": [""abstract""],
  ""Explanation"": ""The text uses the abstract concept of 'public safety' and 'NRA priorities' rather than specific concrete objects or actions.""
}",['abstract'],0,['abstract'],0,1,,['abstract'],abstract,"{""Answer"": ""yes"", ""Explanation"": ""The sentence contains a lexical or semantic field which could be characterized as abstract, specifically 'public safety' and 'NRA priorities'.""}",['abstract']
1344,[7 7],“It’s time for our leaders in Washington to follow the lead of America’s mayors and put public safety over NRA priorities.”,Lexical_and_semantic_fields,"['definite/hypothesis', 'abstract', 'indefinite/thesis']","['definite/hypothesis', 'indefinite/thesis']",['definite/hypothesis'],False,"['abstract', 'definite/hypothesis']","{
  ""Properties"": [""prototype""],
  ""Explanation"": ""The use of 'America's mayors' as a stand-in for local government leaders is an example of a prototype within a specific group.""
}",['prototype'],"{
  ""Properties"": [""abstract"", ""concrete""],
  ""Explanation"": ""The text uses the abstract category of 'public safety' and the concrete entities 'leaders in Washington', 'America's mayors', and 'NRA priorities'. The reference to 'America’s mayors' and 'NRA priorities' are examples of concrete entities, while 'public safety' is an abstract concept.""
}","['abstract', 'concrete']","{
  ""Properties"": [""concrete"", ""prototype""],
  ""Explanation"": ""The text contains concrete references to 'leaders in Washington,' 'America's mayors,' and 'public safety,' which are all specific and tangible. Additionally, 'NRA priorities' is a prototype representing the interests of the NRA.""
}","['concrete', 'prototype']",False,"{
  ""Properties"": [""abstract""],
  ""Explanation"": ""The text uses the abstract concept of 'public safety' and 'NRA priorities' rather than specific concrete objects or actions.""
}",['abstract'],"{
  ""Properties"": [""prototype"", ""abstract""],
  ""Explanation"": ""The text uses the prototype 'America's mayors' as a stand-in for a group of leaders who prioritize public safety over NRA priorities. It also employs the abstract concept of 'public safety' and 'NRA priorities' as broad categories or relationships.""
}","['prototype', 'abstract']","{
  ""Properties"": [""abstract""],
  ""Explanation"": ""The text uses the abstract concept of 'public safety' and 'NRA priorities' rather than specific concrete objects or actions.""
}",['abstract'],0,['abstract'],0,1,,['abstract'],concrete,"{""Answer"": ""yes"", ""Explanation"": ""yes, the sentence contains a lexical and semantic field that could be characterized as concrete. The phrase 'public safety' refers to a physical and tangible concept related to the safety of the public, which falls within the category of concrete lexical and semantic fields.""}",['concrete']
