sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth,property_FT_Maj_gpt3.5,res_FT_Maj_gpt3.5_0.0_V3_2,property_FT_Maj_gpt3.5_0.0_V3_2
127,[1],"I have seen a veritable chorus of Catholics on social media declaring that if Paul VI is canonised, their loss of faith in the Church as an institution will be complete.",Figures_of_argument,[],[],[],True,[],"{
  ""Properties"": [""strategic repetition""],
  ""Explanation"": ""The passage contains strategic repetition with the phrase 'loss of faith in the Church as an institution' being repeated in different forms ('their loss of faith in the Church', 'loss of faith in the Church as an institution').""
}",['strategic_repetition'],"{
  ""Properties"": [""strategic repetition""],
  ""Explanation"": ""The statement uses strategic repetition with the phrase 'loss of faith in the Church as an institution' being repeated in a slightly modified form, creating emphasis and rhetorical effect.""
}",['strategic_repetition'],"{
  ""Properties"": [""strategic repetition""],
  ""Explanation"": ""The passage contains strategic repetition of the phrase 'loss of faith in the Church as an institution', emphasizing the sentiment expressed by multiple Catholics.""
}",['strategic_repetition'],True,"{
  ""Properties"": [""strategic repetition""],
  ""Explanation"": ""The use of the phrase 'loss of faith in the Church' is strategically repeated in the sentence to emphasize the sentiment expressed by the Catholics on social media.""
}",['strategic_repetition'],"{
  ""Properties"": [""strategic repetition""],
  ""Explanation"": ""The use of the phrase 'loss of faith' is strategically repeated in the sentence to emphasize the impact of Paul VI's canonization on the Catholics' faith in the Church.""
}",['strategic_repetition'],"{
  ""Properties"": [""strategic repetition""],
  ""Explanation"": ""The use of the phrase 'loss of faith in the Church as an institution' is strategically repeated in the sentence to emphasize the sentiment expressed by the Catholics on social media.""
}",['strategic_repetition'],1,['strategic_repetition'],1.0,0.0,GPT is misinterpreting the property. Using it out of context of grammar.,[],deduction,"{""Answer"": ""no""}",[]
159,[1],This is a very real threat – one that is largely immune to attack from the air.,Figures_of_argument,[],[],[],True,[],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'largely immune' creates a contrast between 'real threat' and 'immune to attack', emphasizing the severity of the threat.""
}",['antithesis'],"{
  ""Properties"": [""defintion as figure""],
  ""Explanation"": ""The statement provides a lucid and succinct definition of the threat by describing it as 'largely immune to attack from the air.'""
}",['defintion_as_figure'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites: the threat is real, but it is largely immune to attack from the air.""
}",['antithesis'],False,"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites, highlighting the contrast between the threat being real and largely immune to attack from the air.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'very real threat' and 'largely immune to attack' presents an argument from opposites, emphasizing the severity of the threat and the difficulty in countering it.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites, contrasting the threat being largely immune to attack from the air with the idea of it being a real threat.""
}",['antithesis'],1,['antithesis'],1.0,0.0,,[],strategic repetition,"{""Answer"": ""no""}",[]
159,[1],This is a very real threat – one that is largely immune to attack from the air.,Figures_of_argument,[],[],[],True,[],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'largely immune' creates a contrast between 'real threat' and 'immune to attack', emphasizing the severity of the threat.""
}",['antithesis'],"{
  ""Properties"": [""defintion as figure""],
  ""Explanation"": ""The statement provides a lucid and succinct definition of the threat by describing it as 'largely immune to attack from the air.'""
}",['defintion_as_figure'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites: the threat is real, but it is largely immune to attack from the air.""
}",['antithesis'],False,"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites, highlighting the contrast between the threat being real and largely immune to attack from the air.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'very real threat' and 'largely immune to attack' presents an argument from opposites, emphasizing the severity of the threat and the difficulty in countering it.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites, contrasting the threat being largely immune to attack from the air with the idea of it being a real threat.""
}",['antithesis'],1,['antithesis'],1.0,0.0,,[],antithesis,"{""Answer"": ""no""}",[]
159,[1],This is a very real threat – one that is largely immune to attack from the air.,Figures_of_argument,[],[],[],True,[],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'largely immune' creates a contrast between 'real threat' and 'immune to attack', emphasizing the severity of the threat.""
}",['antithesis'],"{
  ""Properties"": [""defintion as figure""],
  ""Explanation"": ""The statement provides a lucid and succinct definition of the threat by describing it as 'largely immune to attack from the air.'""
}",['defintion_as_figure'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites: the threat is real, but it is largely immune to attack from the air.""
}",['antithesis'],False,"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites, highlighting the contrast between the threat being real and largely immune to attack from the air.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'very real threat' and 'largely immune to attack' presents an argument from opposites, emphasizing the severity of the threat and the difficulty in countering it.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites, contrasting the threat being largely immune to attack from the air with the idea of it being a real threat.""
}",['antithesis'],1,['antithesis'],1.0,0.0,,[],antimetabole,"{""Answer"": ""no""}",[]
159,[1],This is a very real threat – one that is largely immune to attack from the air.,Figures_of_argument,[],[],[],True,[],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'largely immune' creates a contrast between 'real threat' and 'immune to attack', emphasizing the severity of the threat.""
}",['antithesis'],"{
  ""Properties"": [""defintion as figure""],
  ""Explanation"": ""The statement provides a lucid and succinct definition of the threat by describing it as 'largely immune to attack from the air.'""
}",['defintion_as_figure'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites: the threat is real, but it is largely immune to attack from the air.""
}",['antithesis'],False,"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites, highlighting the contrast between the threat being real and largely immune to attack from the air.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'very real threat' and 'largely immune to attack' presents an argument from opposites, emphasizing the severity of the threat and the difficulty in countering it.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites, contrasting the threat being largely immune to attack from the air with the idea of it being a real threat.""
}",['antithesis'],1,['antithesis'],1.0,0.0,,[],defintion as figure,"{""Answer"": ""no""}",[]
159,[1],This is a very real threat – one that is largely immune to attack from the air.,Figures_of_argument,[],[],[],True,[],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'largely immune' creates a contrast between 'real threat' and 'immune to attack', emphasizing the severity of the threat.""
}",['antithesis'],"{
  ""Properties"": [""defintion as figure""],
  ""Explanation"": ""The statement provides a lucid and succinct definition of the threat by describing it as 'largely immune to attack from the air.'""
}",['defintion_as_figure'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites: the threat is real, but it is largely immune to attack from the air.""
}",['antithesis'],False,"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites, highlighting the contrast between the threat being real and largely immune to attack from the air.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'very real threat' and 'largely immune to attack' presents an argument from opposites, emphasizing the severity of the threat and the difficulty in countering it.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites, contrasting the threat being largely immune to attack from the air with the idea of it being a real threat.""
}",['antithesis'],1,['antithesis'],1.0,0.0,,[],induction,"{""Answer"": ""no""}",[]
159,[1],This is a very real threat – one that is largely immune to attack from the air.,Figures_of_argument,[],[],[],True,[],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'largely immune' creates a contrast between 'real threat' and 'immune to attack', emphasizing the severity of the threat.""
}",['antithesis'],"{
  ""Properties"": [""defintion as figure""],
  ""Explanation"": ""The statement provides a lucid and succinct definition of the threat by describing it as 'largely immune to attack from the air.'""
}",['defintion_as_figure'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites: the threat is real, but it is largely immune to attack from the air.""
}",['antithesis'],False,"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites, highlighting the contrast between the threat being real and largely immune to attack from the air.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'very real threat' and 'largely immune to attack' presents an argument from opposites, emphasizing the severity of the threat and the difficulty in countering it.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites, contrasting the threat being largely immune to attack from the air with the idea of it being a real threat.""
}",['antithesis'],1,['antithesis'],1.0,0.0,,[],abduction,"{""Answer"": ""no""}",[]
159,[1],This is a very real threat – one that is largely immune to attack from the air.,Figures_of_argument,[],[],[],True,[],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'largely immune' creates a contrast between 'real threat' and 'immune to attack', emphasizing the severity of the threat.""
}",['antithesis'],"{
  ""Properties"": [""defintion as figure""],
  ""Explanation"": ""The statement provides a lucid and succinct definition of the threat by describing it as 'largely immune to attack from the air.'""
}",['defintion_as_figure'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites: the threat is real, but it is largely immune to attack from the air.""
}",['antithesis'],False,"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites, highlighting the contrast between the threat being real and largely immune to attack from the air.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The use of 'very real threat' and 'largely immune to attack' presents an argument from opposites, emphasizing the severity of the threat and the difficulty in countering it.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites, contrasting the threat being largely immune to attack from the air with the idea of it being a real threat.""
}",['antithesis'],1,['antithesis'],1.0,0.0,,[],deduction,"{""Answer"": ""no""}",[]
188,[1],They would be immediate targets should the US and South Korea attack the north.,Figures_of_argument,[],[],[],True,[],"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement draws a conclusion about a general situation (potential targets) from a specific scenario (US and South Korea attacking the north).""
}",['induction'],"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement draws a conclusion about the potential targets in the specific scenario of a US and South Korea attack on the north, and then generalizes this to imply that 'they' would be immediate targets.""
}",['induction'],"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement makes a conclusion about a general situation (potential targets) based on the specific scenario of a US and South Korea attack on the north.""
}",['induction'],True,"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement draws a conclusion about the immediate targets in the event of a potential US and South Korea attack on North Korea based on specific circumstances.""
}",['induction'],"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement draws a conclusion about the immediate targets in the event of a potential US and South Korea attack on the north, based on specific circumstances.""
}",['induction'],"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement draws a conclusion about the immediate targets in the event of a US and South Korea attack on the north based on specific circumstances.""
}",['induction'],1,['induction'],1.0,0.0,,[],strategic repetition,"{""Answer"": ""no""}",[]
188,[1],They would be immediate targets should the US and South Korea attack the north.,Figures_of_argument,[],[],[],True,[],"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement draws a conclusion about a general situation (potential targets) from a specific scenario (US and South Korea attacking the north).""
}",['induction'],"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement draws a conclusion about the potential targets in the specific scenario of a US and South Korea attack on the north, and then generalizes this to imply that 'they' would be immediate targets.""
}",['induction'],"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement makes a conclusion about a general situation (potential targets) based on the specific scenario of a US and South Korea attack on the north.""
}",['induction'],True,"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement draws a conclusion about the immediate targets in the event of a potential US and South Korea attack on North Korea based on specific circumstances.""
}",['induction'],"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement draws a conclusion about the immediate targets in the event of a potential US and South Korea attack on the north, based on specific circumstances.""
}",['induction'],"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement draws a conclusion about the immediate targets in the event of a US and South Korea attack on the north based on specific circumstances.""
}",['induction'],1,['induction'],1.0,0.0,,[],antithesis,"{""Answer"": ""no""}",[]
188,[1],They would be immediate targets should the US and South Korea attack the north.,Figures_of_argument,[],[],[],True,[],"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement draws a conclusion about a general situation (potential targets) from a specific scenario (US and South Korea attacking the north).""
}",['induction'],"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement draws a conclusion about the potential targets in the specific scenario of a US and South Korea attack on the north, and then generalizes this to imply that 'they' would be immediate targets.""
}",['induction'],"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement makes a conclusion about a general situation (potential targets) based on the specific scenario of a US and South Korea attack on the north.""
}",['induction'],True,"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement draws a conclusion about the immediate targets in the event of a potential US and South Korea attack on North Korea based on specific circumstances.""
}",['induction'],"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement draws a conclusion about the immediate targets in the event of a potential US and South Korea attack on the north, based on specific circumstances.""
}",['induction'],"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement draws a conclusion about the immediate targets in the event of a US and South Korea attack on the north based on specific circumstances.""
}",['induction'],1,['induction'],1.0,0.0,,[],antimetabole,"{""Answer"": ""no""}",[]
188,[1],They would be immediate targets should the US and South Korea attack the north.,Figures_of_argument,[],[],[],True,[],"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement draws a conclusion about a general situation (potential targets) from a specific scenario (US and South Korea attacking the north).""
}",['induction'],"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement draws a conclusion about the potential targets in the specific scenario of a US and South Korea attack on the north, and then generalizes this to imply that 'they' would be immediate targets.""
}",['induction'],"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement makes a conclusion about a general situation (potential targets) based on the specific scenario of a US and South Korea attack on the north.""
}",['induction'],True,"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement draws a conclusion about the immediate targets in the event of a potential US and South Korea attack on North Korea based on specific circumstances.""
}",['induction'],"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement draws a conclusion about the immediate targets in the event of a potential US and South Korea attack on the north, based on specific circumstances.""
}",['induction'],"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement draws a conclusion about the immediate targets in the event of a US and South Korea attack on the north based on specific circumstances.""
}",['induction'],1,['induction'],1.0,0.0,,[],defintion as figure,"{""Answer"": ""no""}",[]
188,[1],They would be immediate targets should the US and South Korea attack the north.,Figures_of_argument,[],[],[],True,[],"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement draws a conclusion about a general situation (potential targets) from a specific scenario (US and South Korea attacking the north).""
}",['induction'],"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement draws a conclusion about the potential targets in the specific scenario of a US and South Korea attack on the north, and then generalizes this to imply that 'they' would be immediate targets.""
}",['induction'],"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement makes a conclusion about a general situation (potential targets) based on the specific scenario of a US and South Korea attack on the north.""
}",['induction'],True,"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement draws a conclusion about the immediate targets in the event of a potential US and South Korea attack on North Korea based on specific circumstances.""
}",['induction'],"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement draws a conclusion about the immediate targets in the event of a potential US and South Korea attack on the north, based on specific circumstances.""
}",['induction'],"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement draws a conclusion about the immediate targets in the event of a US and South Korea attack on the north based on specific circumstances.""
}",['induction'],1,['induction'],1.0,0.0,,[],induction,"{""Answer"": ""no""}",[]
188,[1],They would be immediate targets should the US and South Korea attack the north.,Figures_of_argument,[],[],[],True,[],"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement draws a conclusion about a general situation (potential targets) from a specific scenario (US and South Korea attacking the north).""
}",['induction'],"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement draws a conclusion about the potential targets in the specific scenario of a US and South Korea attack on the north, and then generalizes this to imply that 'they' would be immediate targets.""
}",['induction'],"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement makes a conclusion about a general situation (potential targets) based on the specific scenario of a US and South Korea attack on the north.""
}",['induction'],True,"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement draws a conclusion about the immediate targets in the event of a potential US and South Korea attack on North Korea based on specific circumstances.""
}",['induction'],"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement draws a conclusion about the immediate targets in the event of a potential US and South Korea attack on the north, based on specific circumstances.""
}",['induction'],"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement draws a conclusion about the immediate targets in the event of a US and South Korea attack on the north based on specific circumstances.""
}",['induction'],1,['induction'],1.0,0.0,,[],abduction,"{""Answer"": ""no""}",[]
188,[1],They would be immediate targets should the US and South Korea attack the north.,Figures_of_argument,[],[],[],True,[],"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement draws a conclusion about a general situation (potential targets) from a specific scenario (US and South Korea attacking the north).""
}",['induction'],"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement draws a conclusion about the potential targets in the specific scenario of a US and South Korea attack on the north, and then generalizes this to imply that 'they' would be immediate targets.""
}",['induction'],"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement makes a conclusion about a general situation (potential targets) based on the specific scenario of a US and South Korea attack on the north.""
}",['induction'],True,"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement draws a conclusion about the immediate targets in the event of a potential US and South Korea attack on North Korea based on specific circumstances.""
}",['induction'],"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement draws a conclusion about the immediate targets in the event of a potential US and South Korea attack on the north, based on specific circumstances.""
}",['induction'],"{
  ""Properties"": [""induction""],
  ""Explanation"": ""The statement draws a conclusion about the immediate targets in the event of a US and South Korea attack on the north based on specific circumstances.""
}",['induction'],1,['induction'],1.0,0.0,,[],deduction,"{""Answer"": ""no""}",[]
194,[9 1],"Think of this, the meekest man alive was sent to the face of the Pharaoh to tell him to obey or else.",Figures_of_argument,[],[],[],True,[],"{
  ""Properties"": [
    ""antithesis""
  ],
  ""Explanation"": ""The sentence presents an argument from opposites, contrasting the meekness of the man with the boldness of his task to confront the Pharaoh.""
}",['antithesis'],"{
  ""Properties"": [
    ""antithesis""
  ],
  ""Explanation"": ""The text presents an argument from opposites by contrasting the meekness of the man with the assertive action of delivering a demand to the Pharaoh.""
}",['antithesis'],"{
  ""Properties"": [
    ""antithesis"",
    ""defintion as figure""
  ],
  ""Explanation"": ""The sentence contains an argument from opposites (meek vs. commanding) and sets forth the full meaning of the situation lucidly and succinctly.""
}","['antithesis', 'defintion_as_figure']",False,"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites by contrasting the meekness of the man with the boldness of his mission to confront the Pharaoh.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites by juxtaposing the idea of the 'meekest man alive' with the action of confronting the Pharaoh, creating a contrast between meekness and assertiveness.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites, contrasting the meekness of the man with the boldness of his mission to confront the Pharaoh.""
}",['antithesis'],1,['antithesis'],1.0,0.0,,[],strategic repetition,"{""Answer"": ""no""}",[]
194,[9 1],"Think of this, the meekest man alive was sent to the face of the Pharaoh to tell him to obey or else.",Figures_of_argument,[],[],[],True,[],"{
  ""Properties"": [
    ""antithesis""
  ],
  ""Explanation"": ""The sentence presents an argument from opposites, contrasting the meekness of the man with the boldness of his task to confront the Pharaoh.""
}",['antithesis'],"{
  ""Properties"": [
    ""antithesis""
  ],
  ""Explanation"": ""The text presents an argument from opposites by contrasting the meekness of the man with the assertive action of delivering a demand to the Pharaoh.""
}",['antithesis'],"{
  ""Properties"": [
    ""antithesis"",
    ""defintion as figure""
  ],
  ""Explanation"": ""The sentence contains an argument from opposites (meek vs. commanding) and sets forth the full meaning of the situation lucidly and succinctly.""
}","['antithesis', 'defintion_as_figure']",False,"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites by contrasting the meekness of the man with the boldness of his mission to confront the Pharaoh.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites by juxtaposing the idea of the 'meekest man alive' with the action of confronting the Pharaoh, creating a contrast between meekness and assertiveness.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites, contrasting the meekness of the man with the boldness of his mission to confront the Pharaoh.""
}",['antithesis'],1,['antithesis'],1.0,0.0,,[],antithesis,"{""Answer"": ""no""}",[]
194,[9 1],"Think of this, the meekest man alive was sent to the face of the Pharaoh to tell him to obey or else.",Figures_of_argument,[],[],[],True,[],"{
  ""Properties"": [
    ""antithesis""
  ],
  ""Explanation"": ""The sentence presents an argument from opposites, contrasting the meekness of the man with the boldness of his task to confront the Pharaoh.""
}",['antithesis'],"{
  ""Properties"": [
    ""antithesis""
  ],
  ""Explanation"": ""The text presents an argument from opposites by contrasting the meekness of the man with the assertive action of delivering a demand to the Pharaoh.""
}",['antithesis'],"{
  ""Properties"": [
    ""antithesis"",
    ""defintion as figure""
  ],
  ""Explanation"": ""The sentence contains an argument from opposites (meek vs. commanding) and sets forth the full meaning of the situation lucidly and succinctly.""
}","['antithesis', 'defintion_as_figure']",False,"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites by contrasting the meekness of the man with the boldness of his mission to confront the Pharaoh.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites by juxtaposing the idea of the 'meekest man alive' with the action of confronting the Pharaoh, creating a contrast between meekness and assertiveness.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites, contrasting the meekness of the man with the boldness of his mission to confront the Pharaoh.""
}",['antithesis'],1,['antithesis'],1.0,0.0,,[],antimetabole,"{""Answer"": ""no""}",[]
194,[9 1],"Think of this, the meekest man alive was sent to the face of the Pharaoh to tell him to obey or else.",Figures_of_argument,[],[],[],True,[],"{
  ""Properties"": [
    ""antithesis""
  ],
  ""Explanation"": ""The sentence presents an argument from opposites, contrasting the meekness of the man with the boldness of his task to confront the Pharaoh.""
}",['antithesis'],"{
  ""Properties"": [
    ""antithesis""
  ],
  ""Explanation"": ""The text presents an argument from opposites by contrasting the meekness of the man with the assertive action of delivering a demand to the Pharaoh.""
}",['antithesis'],"{
  ""Properties"": [
    ""antithesis"",
    ""defintion as figure""
  ],
  ""Explanation"": ""The sentence contains an argument from opposites (meek vs. commanding) and sets forth the full meaning of the situation lucidly and succinctly.""
}","['antithesis', 'defintion_as_figure']",False,"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites by contrasting the meekness of the man with the boldness of his mission to confront the Pharaoh.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites by juxtaposing the idea of the 'meekest man alive' with the action of confronting the Pharaoh, creating a contrast between meekness and assertiveness.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites, contrasting the meekness of the man with the boldness of his mission to confront the Pharaoh.""
}",['antithesis'],1,['antithesis'],1.0,0.0,,[],defintion as figure,"{""Answer"": ""no""}",[]
194,[9 1],"Think of this, the meekest man alive was sent to the face of the Pharaoh to tell him to obey or else.",Figures_of_argument,[],[],[],True,[],"{
  ""Properties"": [
    ""antithesis""
  ],
  ""Explanation"": ""The sentence presents an argument from opposites, contrasting the meekness of the man with the boldness of his task to confront the Pharaoh.""
}",['antithesis'],"{
  ""Properties"": [
    ""antithesis""
  ],
  ""Explanation"": ""The text presents an argument from opposites by contrasting the meekness of the man with the assertive action of delivering a demand to the Pharaoh.""
}",['antithesis'],"{
  ""Properties"": [
    ""antithesis"",
    ""defintion as figure""
  ],
  ""Explanation"": ""The sentence contains an argument from opposites (meek vs. commanding) and sets forth the full meaning of the situation lucidly and succinctly.""
}","['antithesis', 'defintion_as_figure']",False,"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites by contrasting the meekness of the man with the boldness of his mission to confront the Pharaoh.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites by juxtaposing the idea of the 'meekest man alive' with the action of confronting the Pharaoh, creating a contrast between meekness and assertiveness.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites, contrasting the meekness of the man with the boldness of his mission to confront the Pharaoh.""
}",['antithesis'],1,['antithesis'],1.0,0.0,,[],induction,"{""Answer"": ""no""}",[]
194,[9 1],"Think of this, the meekest man alive was sent to the face of the Pharaoh to tell him to obey or else.",Figures_of_argument,[],[],[],True,[],"{
  ""Properties"": [
    ""antithesis""
  ],
  ""Explanation"": ""The sentence presents an argument from opposites, contrasting the meekness of the man with the boldness of his task to confront the Pharaoh.""
}",['antithesis'],"{
  ""Properties"": [
    ""antithesis""
  ],
  ""Explanation"": ""The text presents an argument from opposites by contrasting the meekness of the man with the assertive action of delivering a demand to the Pharaoh.""
}",['antithesis'],"{
  ""Properties"": [
    ""antithesis"",
    ""defintion as figure""
  ],
  ""Explanation"": ""The sentence contains an argument from opposites (meek vs. commanding) and sets forth the full meaning of the situation lucidly and succinctly.""
}","['antithesis', 'defintion_as_figure']",False,"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites by contrasting the meekness of the man with the boldness of his mission to confront the Pharaoh.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites by juxtaposing the idea of the 'meekest man alive' with the action of confronting the Pharaoh, creating a contrast between meekness and assertiveness.""
}",['antithesis'],"{
  ""Properties"": [""antithesis""],
  ""Explanation"": ""The sentence presents an argument from opposites, contrasting the meekness of the man with the boldness of his mission to confront the Pharaoh.""
}",['antithesis'],1,['antithesis'],1.0,0.0,,[],abduction,"{""Answer"": ""no""}",[]
