sentence_id,technique,text,feature_id,props_a20,props_a21,props_a22,annotator_consistency,props_gpt4_majority,res_1.0_1,gpt_props_1.0_1,res_1.0_2,gpt_props_1.0_2,res_1.0_3,gpt_props_1.0_3,gpt3.5_1.0_consistency,res_0.2_1,gpt_props_0.2_1,res_0.2_2,gpt_props_0.2_2,res_0.2_3,gpt_props_0.2_3,gpt3.5_0.2_consistency,gpt3.5_0.2_majority,humans isCorrect,gpt isCorrect,comments,ground truth,Unnamed: 28,property_FT_Maj_gpt3.5,res_FT_Maj_gpt3.5_0.0_V3_2,property_FT_Maj_gpt3.5_0.0_V3_2
263,[3],"While Obama pardoned drug dealers and locked up ranchers, Trump pardons ranchers and locks up drug dealers.",Parallelism,[],[],['grammatical_structure_(parison)'],False,[],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure by repeating the pattern 'pardoned [noun] and locked up [noun]' for both Obama and Trump.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [
    ""comparison""
  ],
  ""Explanation"": ""The sentence presents a direct comparison between the actions of Obama and Trump, highlighting their opposite approaches to pardoning and locking up individuals involved in drug-related and ranching activities.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [
    ""grammatical structure (parison)""
  ],
  ""Explanation"": ""The statement uses a grammatical structure that mirrors the contrast between Obama and Trump's actions, creating a parallelism in the argument.""
}",['grammatical_structure_(parison)'],False,"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The sentence contains a comparison between the actions of Obama and Trump, highlighting the reversal of their approaches to pardoning and locking up individuals.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The sentence presents a clear comparison between the actions of Obama and Trump in pardoning and locking up different groups of people.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The sentence uses parallelism in argument by comparing the actions of Obama and Trump in pardoning and locking up different groups of people.""
}",['comparison_(parallelism_in_argument)'],True,,0.0,0.0,,['in stress patterns (iambic parameter)'],,comparison (parallelism in argument),"{""Answer"": ""no""}",[]
319,[3],It’s not coming back.,Parallelism,[],[],[],True,[],"{
    ""Properties"": [],
    ""Explanation"": ""The given text does not exhibit any clear instances of parallelism properties."" 
}",[],"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The phrase 'It’s not coming back' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The phrase 'It's not coming back' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],False,"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The phrase 'It's not coming back' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The phrase 'It's not coming back' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The phrase 'It's not coming back' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],True,['in_stress_patterns_(iambic_parameter)'],1.0,0.0,GPT explanation is incorrect,[],,syllables (isocolon),"{""Answer"": ""no""}",[]
319,[3],It’s not coming back.,Parallelism,[],[],[],True,[],"{
    ""Properties"": [],
    ""Explanation"": ""The given text does not exhibit any clear instances of parallelism properties."" 
}",[],"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The phrase 'It’s not coming back' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The phrase 'It's not coming back' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],False,"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The phrase 'It's not coming back' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The phrase 'It's not coming back' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The phrase 'It's not coming back' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],True,['in_stress_patterns_(iambic_parameter)'],1.0,0.0,GPT explanation is incorrect,[],,stress patterns (iambic parameter),"{""Answer"": ""no""}",[]
319,[3],It’s not coming back.,Parallelism,[],[],[],True,[],"{
    ""Properties"": [],
    ""Explanation"": ""The given text does not exhibit any clear instances of parallelism properties."" 
}",[],"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The phrase 'It’s not coming back' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The phrase 'It's not coming back' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],False,"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The phrase 'It's not coming back' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The phrase 'It's not coming back' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The phrase 'It's not coming back' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],True,['in_stress_patterns_(iambic_parameter)'],1.0,0.0,GPT explanation is incorrect,[],,grammatical structure (parison),"{""Answer"": ""no""}",[]
319,[3],It’s not coming back.,Parallelism,[],[],[],True,[],"{
    ""Properties"": [],
    ""Explanation"": ""The given text does not exhibit any clear instances of parallelism properties."" 
}",[],"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The phrase 'It’s not coming back' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The phrase 'It's not coming back' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],False,"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The phrase 'It's not coming back' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The phrase 'It's not coming back' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The phrase 'It's not coming back' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],True,['in_stress_patterns_(iambic_parameter)'],1.0,0.0,GPT explanation is incorrect,[],,comparison (parallelism in argument),"{""Answer"": ""no""}",[]
320,[ 3 16],There will be no turning back.,Parallelism,[],[],[],True,[],"{
  ""Properties"": [""in stress patterns""],
  ""Explanation"": ""The example exhibits an iambic stress pattern with alternating stressed and unstressed syllables ('There will be no turning back').""
}",['in_stress_patterns_(iambic_parameter)'],"{
  ""Properties"": [""in syllables (isocolon)""],
  ""Explanation"": ""The two adjacent phrases 'no turning back' have equal syllable length, creating coherence as a set.""
}",['in_syllables_(isocolon)'],"{
  ""Properties"": [""in stress patterns""],
  ""Explanation"": ""The example 'There will be no turning back.' exhibits an iambic stress pattern with alternating stressed and unstressed syllables: There WILL, be NO, TURN-ing, BACK.""
}",['in_stress_patterns_(iambic_parameter)'],False,"{
  ""Properties"": [""in syllables (isocolon)""],
  ""Explanation"": ""The example exhibits isocolon parallelism with equal syllable length in the adjacent phrases 'no turning' and 'no back'. This helps the consecutive statements to cohere as a set.""
}",['in_syllables_(isocolon)'],"{
  ""Properties"": [""in syllables (isocolon)""],
  ""Explanation"": ""The example exhibits isocolon parallelism with equal syllable length in the adjacent phrases 'no turning' and 'no back'. This helps the consecutive statements to cohere as a set.""
}",['in_syllables_(isocolon)'],"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The phrase 'no turning back' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],False,['in_syllables_(isocolon)'],1.0,0.0,GPT explanation is incorrect,[],,syllables (isocolon),"{""Answer"": ""no""}",[]
320,[ 3 16],There will be no turning back.,Parallelism,[],[],[],True,[],"{
  ""Properties"": [""in stress patterns""],
  ""Explanation"": ""The example exhibits an iambic stress pattern with alternating stressed and unstressed syllables ('There will be no turning back').""
}",['in_stress_patterns_(iambic_parameter)'],"{
  ""Properties"": [""in syllables (isocolon)""],
  ""Explanation"": ""The two adjacent phrases 'no turning back' have equal syllable length, creating coherence as a set.""
}",['in_syllables_(isocolon)'],"{
  ""Properties"": [""in stress patterns""],
  ""Explanation"": ""The example 'There will be no turning back.' exhibits an iambic stress pattern with alternating stressed and unstressed syllables: There WILL, be NO, TURN-ing, BACK.""
}",['in_stress_patterns_(iambic_parameter)'],False,"{
  ""Properties"": [""in syllables (isocolon)""],
  ""Explanation"": ""The example exhibits isocolon parallelism with equal syllable length in the adjacent phrases 'no turning' and 'no back'. This helps the consecutive statements to cohere as a set.""
}",['in_syllables_(isocolon)'],"{
  ""Properties"": [""in syllables (isocolon)""],
  ""Explanation"": ""The example exhibits isocolon parallelism with equal syllable length in the adjacent phrases 'no turning' and 'no back'. This helps the consecutive statements to cohere as a set.""
}",['in_syllables_(isocolon)'],"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The phrase 'no turning back' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],False,['in_syllables_(isocolon)'],1.0,0.0,GPT explanation is incorrect,[],,stress patterns (iambic parameter),"{""Answer"": ""no""}",[]
320,[ 3 16],There will be no turning back.,Parallelism,[],[],[],True,[],"{
  ""Properties"": [""in stress patterns""],
  ""Explanation"": ""The example exhibits an iambic stress pattern with alternating stressed and unstressed syllables ('There will be no turning back').""
}",['in_stress_patterns_(iambic_parameter)'],"{
  ""Properties"": [""in syllables (isocolon)""],
  ""Explanation"": ""The two adjacent phrases 'no turning back' have equal syllable length, creating coherence as a set.""
}",['in_syllables_(isocolon)'],"{
  ""Properties"": [""in stress patterns""],
  ""Explanation"": ""The example 'There will be no turning back.' exhibits an iambic stress pattern with alternating stressed and unstressed syllables: There WILL, be NO, TURN-ing, BACK.""
}",['in_stress_patterns_(iambic_parameter)'],False,"{
  ""Properties"": [""in syllables (isocolon)""],
  ""Explanation"": ""The example exhibits isocolon parallelism with equal syllable length in the adjacent phrases 'no turning' and 'no back'. This helps the consecutive statements to cohere as a set.""
}",['in_syllables_(isocolon)'],"{
  ""Properties"": [""in syllables (isocolon)""],
  ""Explanation"": ""The example exhibits isocolon parallelism with equal syllable length in the adjacent phrases 'no turning' and 'no back'. This helps the consecutive statements to cohere as a set.""
}",['in_syllables_(isocolon)'],"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The phrase 'no turning back' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],False,['in_syllables_(isocolon)'],1.0,0.0,GPT explanation is incorrect,[],,grammatical structure (parison),"{""Answer"": ""no""}",[]
320,[ 3 16],There will be no turning back.,Parallelism,[],[],[],True,[],"{
  ""Properties"": [""in stress patterns""],
  ""Explanation"": ""The example exhibits an iambic stress pattern with alternating stressed and unstressed syllables ('There will be no turning back').""
}",['in_stress_patterns_(iambic_parameter)'],"{
  ""Properties"": [""in syllables (isocolon)""],
  ""Explanation"": ""The two adjacent phrases 'no turning back' have equal syllable length, creating coherence as a set.""
}",['in_syllables_(isocolon)'],"{
  ""Properties"": [""in stress patterns""],
  ""Explanation"": ""The example 'There will be no turning back.' exhibits an iambic stress pattern with alternating stressed and unstressed syllables: There WILL, be NO, TURN-ing, BACK.""
}",['in_stress_patterns_(iambic_parameter)'],False,"{
  ""Properties"": [""in syllables (isocolon)""],
  ""Explanation"": ""The example exhibits isocolon parallelism with equal syllable length in the adjacent phrases 'no turning' and 'no back'. This helps the consecutive statements to cohere as a set.""
}",['in_syllables_(isocolon)'],"{
  ""Properties"": [""in syllables (isocolon)""],
  ""Explanation"": ""The example exhibits isocolon parallelism with equal syllable length in the adjacent phrases 'no turning' and 'no back'. This helps the consecutive statements to cohere as a set.""
}",['in_syllables_(isocolon)'],"{
  ""Properties"": [""in stress patterns (iambic parameter)""],
  ""Explanation"": ""The phrase 'no turning back' follows an iambic stress pattern with alternating stressed and unstressed syllables.""
}",['in_stress_patterns_(iambic_parameter)'],False,['in_syllables_(isocolon)'],1.0,0.0,GPT explanation is incorrect,[],,comparison (parallelism in argument),"{""Answer"": ""no""}",[]
349,[4],"Recently, a video clip of anti-Semitic pastor Steve Anderson – making the claim that Jews have experienced such abuse because they have somehow been cursed – wound up on the personal Facebook page of South Florida Muslim leader Sofian Zakkout.",Parallelism,[],[],[],True,[],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The article uses grammatical structure parallelism through the repetition of the 'making the claim that...' and 'wound up on the personal Facebook page of...' phrases.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure by repeating the pattern 'making the claim that' and 'wound up on the personal Facebook page of'.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'making the claim' and 'wound up' creates a grammatical structure of repetition, implying similarity or equivalence.""
}",['grammatical_structure_(parison)'],True,"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of parallel structure is evident in the repetition of the phrase 'making the claim that' and 'wound up on the personal Facebook page of', creating a grammatical structure (parison) in the sentence.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The sentence contains parallelism in argument, as it compares the claim made by the anti-Semitic pastor with the action of it winding up on the personal Facebook page of the South Florida Muslim leader.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'making the claim' and 'wound up' creates a grammatical structure with parity among longer clauses, indicating the use of parison.""
}",['grammatical_structure_(parison)'],False,['grammatical_structure_(parison)'],1.0,0.0,GPT explanation is incorrect,[],,syllables (isocolon),"{""Answer"": ""no""}",[]
349,[4],"Recently, a video clip of anti-Semitic pastor Steve Anderson – making the claim that Jews have experienced such abuse because they have somehow been cursed – wound up on the personal Facebook page of South Florida Muslim leader Sofian Zakkout.",Parallelism,[],[],[],True,[],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The article uses grammatical structure parallelism through the repetition of the 'making the claim that...' and 'wound up on the personal Facebook page of...' phrases.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure by repeating the pattern 'making the claim that' and 'wound up on the personal Facebook page of'.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'making the claim' and 'wound up' creates a grammatical structure of repetition, implying similarity or equivalence.""
}",['grammatical_structure_(parison)'],True,"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of parallel structure is evident in the repetition of the phrase 'making the claim that' and 'wound up on the personal Facebook page of', creating a grammatical structure (parison) in the sentence.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The sentence contains parallelism in argument, as it compares the claim made by the anti-Semitic pastor with the action of it winding up on the personal Facebook page of the South Florida Muslim leader.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'making the claim' and 'wound up' creates a grammatical structure with parity among longer clauses, indicating the use of parison.""
}",['grammatical_structure_(parison)'],False,['grammatical_structure_(parison)'],1.0,0.0,GPT explanation is incorrect,[],,stress patterns (iambic parameter),"{""Answer"": ""no""}",[]
349,[4],"Recently, a video clip of anti-Semitic pastor Steve Anderson – making the claim that Jews have experienced such abuse because they have somehow been cursed – wound up on the personal Facebook page of South Florida Muslim leader Sofian Zakkout.",Parallelism,[],[],[],True,[],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The article uses grammatical structure parallelism through the repetition of the 'making the claim that...' and 'wound up on the personal Facebook page of...' phrases.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure by repeating the pattern 'making the claim that' and 'wound up on the personal Facebook page of'.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'making the claim' and 'wound up' creates a grammatical structure of repetition, implying similarity or equivalence.""
}",['grammatical_structure_(parison)'],True,"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of parallel structure is evident in the repetition of the phrase 'making the claim that' and 'wound up on the personal Facebook page of', creating a grammatical structure (parison) in the sentence.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The sentence contains parallelism in argument, as it compares the claim made by the anti-Semitic pastor with the action of it winding up on the personal Facebook page of the South Florida Muslim leader.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'making the claim' and 'wound up' creates a grammatical structure with parity among longer clauses, indicating the use of parison.""
}",['grammatical_structure_(parison)'],False,['grammatical_structure_(parison)'],1.0,0.0,GPT explanation is incorrect,[],,grammatical structure (parison),"{""Answer"": ""no""}",[]
349,[4],"Recently, a video clip of anti-Semitic pastor Steve Anderson – making the claim that Jews have experienced such abuse because they have somehow been cursed – wound up on the personal Facebook page of South Florida Muslim leader Sofian Zakkout.",Parallelism,[],[],[],True,[],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The article uses grammatical structure parallelism through the repetition of the 'making the claim that...' and 'wound up on the personal Facebook page of...' phrases.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The sentence exhibits parallelism in grammatical structure by repeating the pattern 'making the claim that' and 'wound up on the personal Facebook page of'.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'making the claim' and 'wound up' creates a grammatical structure of repetition, implying similarity or equivalence.""
}",['grammatical_structure_(parison)'],True,"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of parallel structure is evident in the repetition of the phrase 'making the claim that' and 'wound up on the personal Facebook page of', creating a grammatical structure (parison) in the sentence.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The sentence contains parallelism in argument, as it compares the claim made by the anti-Semitic pastor with the action of it winding up on the personal Facebook page of the South Florida Muslim leader.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'making the claim' and 'wound up' creates a grammatical structure with parity among longer clauses, indicating the use of parison.""
}",['grammatical_structure_(parison)'],False,['grammatical_structure_(parison)'],1.0,0.0,GPT explanation is incorrect,[],,comparison (parallelism in argument),"{""Answer"": ""no""}",[]
866,[6],A West Virginia school has come under fire for instructing junior high students to write the Islamic profession of faith ostensibly to practice calligraphy.,Parallelism,[],[],[],True,[],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The presence of comparison can be identified in the text, as it highlights the contrast between the school's action and the potential controversy it has sparked.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'to write the Islamic profession of faith' and 'ostensibly to practice calligraphy' exhibits a parity in the longer clauses through repetition, indicating the use of grammatical structure (parison).""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""in syllables (isocolon)""],
  ""Explanation"": ""The text contains an example of isocolon as the phrases 'come under fire for instructing junior high students to write' and 'the Islamic profession of faith ostensibly to practice calligraphy' have a similar number of syllables, thus creating a sense of balance and cohesion.""
}",['in_syllables_(isocolon)'],False,"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'to write the Islamic profession of faith' and 'ostensibly to practice calligraphy' exhibits a grammatical structure of parity among longer clauses through repetition.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'to write the Islamic profession of faith' and 'ostensibly to practice calligraphy' exhibits parity among longer clauses, creating a sense of balance and cohesion.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'to write the Islamic profession of faith' and 'ostensibly to practice calligraphy' exhibits parity among longer clauses through repetition, indicating the use of parison.""
}",['grammatical_structure_(parison)'],True,['grammatical_structure_(parison)'],1.0,0.0,GPT explanation is incorrect,[],,syllables (isocolon),"{""Answer"": ""no""}",[]
866,[6],A West Virginia school has come under fire for instructing junior high students to write the Islamic profession of faith ostensibly to practice calligraphy.,Parallelism,[],[],[],True,[],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The presence of comparison can be identified in the text, as it highlights the contrast between the school's action and the potential controversy it has sparked.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'to write the Islamic profession of faith' and 'ostensibly to practice calligraphy' exhibits a parity in the longer clauses through repetition, indicating the use of grammatical structure (parison).""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""in syllables (isocolon)""],
  ""Explanation"": ""The text contains an example of isocolon as the phrases 'come under fire for instructing junior high students to write' and 'the Islamic profession of faith ostensibly to practice calligraphy' have a similar number of syllables, thus creating a sense of balance and cohesion.""
}",['in_syllables_(isocolon)'],False,"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'to write the Islamic profession of faith' and 'ostensibly to practice calligraphy' exhibits a grammatical structure of parity among longer clauses through repetition.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'to write the Islamic profession of faith' and 'ostensibly to practice calligraphy' exhibits parity among longer clauses, creating a sense of balance and cohesion.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'to write the Islamic profession of faith' and 'ostensibly to practice calligraphy' exhibits parity among longer clauses through repetition, indicating the use of parison.""
}",['grammatical_structure_(parison)'],True,['grammatical_structure_(parison)'],1.0,0.0,GPT explanation is incorrect,[],,stress patterns (iambic parameter),"{""Answer"": ""no""}",[]
866,[6],A West Virginia school has come under fire for instructing junior high students to write the Islamic profession of faith ostensibly to practice calligraphy.,Parallelism,[],[],[],True,[],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The presence of comparison can be identified in the text, as it highlights the contrast between the school's action and the potential controversy it has sparked.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'to write the Islamic profession of faith' and 'ostensibly to practice calligraphy' exhibits a parity in the longer clauses through repetition, indicating the use of grammatical structure (parison).""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""in syllables (isocolon)""],
  ""Explanation"": ""The text contains an example of isocolon as the phrases 'come under fire for instructing junior high students to write' and 'the Islamic profession of faith ostensibly to practice calligraphy' have a similar number of syllables, thus creating a sense of balance and cohesion.""
}",['in_syllables_(isocolon)'],False,"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'to write the Islamic profession of faith' and 'ostensibly to practice calligraphy' exhibits a grammatical structure of parity among longer clauses through repetition.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'to write the Islamic profession of faith' and 'ostensibly to practice calligraphy' exhibits parity among longer clauses, creating a sense of balance and cohesion.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'to write the Islamic profession of faith' and 'ostensibly to practice calligraphy' exhibits parity among longer clauses through repetition, indicating the use of parison.""
}",['grammatical_structure_(parison)'],True,['grammatical_structure_(parison)'],1.0,0.0,GPT explanation is incorrect,[],,grammatical structure (parison),"{""Answer"": ""no""}",[]
866,[6],A West Virginia school has come under fire for instructing junior high students to write the Islamic profession of faith ostensibly to practice calligraphy.,Parallelism,[],[],[],True,[],"{
  ""Properties"": [""comparison""],
  ""Explanation"": ""The presence of comparison can be identified in the text, as it highlights the contrast between the school's action and the potential controversy it has sparked.""
}",['comparison_(parallelism_in_argument)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'to write the Islamic profession of faith' and 'ostensibly to practice calligraphy' exhibits a parity in the longer clauses through repetition, indicating the use of grammatical structure (parison).""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""in syllables (isocolon)""],
  ""Explanation"": ""The text contains an example of isocolon as the phrases 'come under fire for instructing junior high students to write' and 'the Islamic profession of faith ostensibly to practice calligraphy' have a similar number of syllables, thus creating a sense of balance and cohesion.""
}",['in_syllables_(isocolon)'],False,"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'to write the Islamic profession of faith' and 'ostensibly to practice calligraphy' exhibits a grammatical structure of parity among longer clauses through repetition.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'to write the Islamic profession of faith' and 'ostensibly to practice calligraphy' exhibits parity among longer clauses, creating a sense of balance and cohesion.""
}",['grammatical_structure_(parison)'],"{
  ""Properties"": [""grammatical structure (parison)""],
  ""Explanation"": ""The use of 'to write the Islamic profession of faith' and 'ostensibly to practice calligraphy' exhibits parity among longer clauses through repetition, indicating the use of parison.""
}",['grammatical_structure_(parison)'],True,['grammatical_structure_(parison)'],1.0,0.0,GPT explanation is incorrect,[],,comparison (parallelism in argument),"{""Answer"": ""no""}",[]
